1.749999999999999889e-01,1.550903023930005065e-01,1.214291845281410560e-03
1.829999999999999960e-01,1.573990245079563421e-01,1.189481093796500560e-03
1.990000000000000102e-01,1.606416051661945787e-01,1.139761779491381801e-03
1.000000000000000056e-01,1.198352648069272303e-01,1.592660315641120528e-03
2.149999999999999967e-01,1.654362180746539457e-01,1.105697215514499145e-03
2.250000000000000056e-01,1.646186551304649193e-01,1.056098604109592751e-03
2.340000000000000135e-01,1.672558190864151528e-01,1.040594972018096375e-03
2.780000000000000249e-01,1.611378381584973041e-01,8.787019758008930660e-04
2.979999999999999871e-01,1.600173827062274512e-01,8.319342303835924055e-04
3.589999999999999858e-01,1.485572026809636459e-01,6.657977977208472597e-04
2.999999999999999889e-01,1.598955835636870770e-01,8.240128321498611146e-04
4.640000000000000235e-01,1.247733162833844361e-01,4.537030851911409419e-04
4.729999999999999760e-01,1.233043241519528738e-01,4.400686398838653517e-04
4.829999999999999849e-01,1.207763387283113249e-01,4.254483137628874536e-04
5.989999999999999769e-01,9.896902526777258402e-02,2.893687629325104329e-04
6.159999999999999920e-01,9.567869400930403834e-02,2.754130027557939253e-04
6.949999999999999512e-01,8.409561060839215729e-02,2.167906122832029422e-04
7.740000000000000213e-01,7.362563712104232272e-02,1.740540559529701599e-04
7.850000000000000311e-01,7.222003536106923194e-02,1.688971281609154393e-04
7.800000000000000266e-01,7.290578238773261222e-02,1.727027751832562092e-04
8.930000000000000160e-01,6.080370673637372492e-02,1.282558819285485260e-04
1.000000000000000000e+00,5.206517027195987218e-02,1.008861638017837783e-04
1.290000000000000036e+00,3.610225942427450901e-02,5.782868174392419460e-05
1.439999999999999947e+00,3.025419610051198471e-02,4.495526352320295972e-05
1.550000000000000044e+00,2.671666255425446043e-02,3.765535736542126310e-05
1.669999999999999929e+00,2.348709714934824402e-02,3.134332461854605459e-05
1.750000000000000000e+00,2.159859860164375228e-02,2.784847900249230499e-05
1.830000000000000071e+00,1.990060323472099893e-02,2.475278865435566079e-05
1.989999999999999991e+00,1.700603451219340895e-02,1.983332856798706559e-05
1.000000000000000000e+01,3.569275680337720305e-04,1.248552997234412992e-07
2.149999999999999911e+00,1.466231432410373091e-02,1.621264922404125331e-05
2.250000000000000000e+00,1.343545302631478366e-02,1.418909472909837955e-05
2.339999999999999858e+00,1.238935279054188647e-02,1.290834944387953745e-05
2.779999999999999805e+00,8.689341960715132179e-03,7.887791805222048755e-06
2.879999999999999893e+00,8.038083856330537416e-03,7.160321547374588671e-06
2.979999999999999982e+00,7.479902424613208388e-03,6.479226752555170170e-06
3.000000000000000000e+00,7.357756298967490539e-03,6.337449990842312384e-06
3.290000000000000036e+00,6.009772613066763185e-03,4.816497748523377688e-06
3.589999999999999858e+00,4.928165477155892898e-03,3.705971525332789621e-06
4.120000000000000107e+00,3.574595725371589039e-03,2.410988954759893410e-06
4.639999999999999680e+00,2.689493780161787868e-03,1.639346334861073856e-06
4.730000000000000426e+00,2.563464583927674983e-03,1.557626729380962807e-06
4.830000000000000071e+00,2.433937176383872518e-03,1.452544290320422194e-06
5.990000000000000213e+00,1.415856925043350572e-03,7.088321446316839495e-07
6.080000000000000071e+00,1.360640997495186043e-03,6.774723045381644848e-07
6.160000000000000142e+00,1.315134072644879399e-03,6.437122968303629176e-07
6.950000000000000178e+00,9.587284826249568718e-04,4.239612997751429248e-07
7.740000000000000213e+00,7.173352919289462289e-04,2.925603797646272482e-07
7.849999999999999645e+00,6.900015392684046532e-04,2.798230778656804488e-07
7.799999999999999822e+00,7.023524170967917297e-04,2.875921969709680767e-07
8.929999999999999716e+00,4.841907665709701235e-04,1.767518675430271190e-07
