# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,2.0,0.0
2.16569397e+02,5.81871234e-02,6.31667137e-01,2.34463668e+00,2.92841750e+05
2.18857101e+02,3.13950586e+00,3.86181545e+00,2.27201486e+00,2.51701797e+05
1.61904266e+02,3.14128590e+00,1.49416828e+00,2.13185167e+00,1.48103875e+05
1.41736725e+02,3.13507557e+00,9.34575081e-01,2.48578978e+00,2.40107800e+06
1.59447693e+02,3.14021039e+00,3.43381023e+00,2.21546030e+00,2.46091797e+05
1.65979126e+02,1.54100242e-03,6.10676622e+00,2.31875658e+00,3.27997719e+05
1.72763748e+02,3.13978577e+00,2.63907433e-01,2.39039969e+00,5.97651500e+05
1.42244141e+02,3.64330295e-03,3.41593719e+00,2.37163877e+00,1.18370900e+06
1.64937042e+02,1.34894565e-01,1.97440243e+00,2.39436626e+00,4.63011625e+05
1.63752563e+02,3.13986564e+00,1.42442608e+00,2.66308665e+00,9.00591250e+05
1.50752991e+02,3.12975335e+00,4.55514050e+00,2.22006774e+00,6.84045438e+05
1.41807404e+02,3.05662118e-03,1.14865398e+00,2.24277616e+00,5.10883594e+05
1.49159027e+02,1.10254586e-02,4.89772558e+00,2.62073374e+00,6.01765500e+05
1.47604660e+02,8.01808853e-03,4.35352993e+00,2.23614168e+00,3.34729719e+05
1.47430511e+02,9.61875636e-03,1.97356415e+00,2.23161125e+00,4.93679594e+05
1.47656876e+02,3.13319349e+00,3.96556306e+00,2.25242496e+00,7.18453438e+05
1.65712845e+02,3.14024210e+00,9.14134026e-01,2.07299685e+00,1.00979914e+05
1.49486145e+02,7.31918681e-03,2.48137093e+00,2.37062097e+00,5.74463500e+05
1.46678177e+02,4.32017911e-03,2.97593212e+00,2.54287958e+00,7.23689438e+05
1.68805725e+02,3.13815928e+00,4.39194012e+00,2.24709463e+00,3.38469719e+05
1.46999664e+02,3.13946033e+00,4.56541920e+00,2.27052331e+00,3.29493719e+05
2.22808975e+02,4.15076269e-03,6.98737144e-01,2.54488587e+00,8.46735312e+05
1.70281158e+02,3.26931616e-03,4.52020359e+00,2.12237072e+00,1.55957875e+05
1.88333908e+02,5.29944664e-03,1.05926037e+00,2.25819898e+00,3.87837688e+05
2.02308182e+02,3.13274527e+00,5.82526827e+00,2.64734173e+00,8.69175312e+05
1.74952759e+02,3.13678384e+00,1.21524715e+00,2.24800158e+00,3.29119719e+05
1.56418488e+02,1.09729618e-02,3.62376213e-01,2.33823848e+00,9.92221188e+05
1.56216614e+02,4.67437459e-03,5.06165934e+00,2.14792728e+00,1.97471844e+05
2.03106308e+02,3.13565850e+00,2.98687649e+00,2.31559801e+00,4.28977656e+05
1.72016876e+02,3.10672975e+00,4.67095804e+00,2.40166569e+00,9.27145250e+05
1.53253250e+02,4.72560478e-03,5.01130915e+00,2.35179257e+00,1.16388700e+06
1.66773560e+02,3.27395671e-03,6.19143486e-01,2.39207816e+00,5.60251562e+05
1.59121262e+02,3.13755012e+00,2.22225094e+00,2.52421761e+00,1.05206112e+06
1.67334854e+02,3.13897824e+00,2.52086544e+00,2.27989626e+00,6.31685500e+05
1.49276123e+02,1.25844777e-02,5.73274469e+00,2.10398245e+00,9.01339297e+04
1.62047516e+02,1.54890574e-03,1.91292477e+00,2.48064160e+00,2.08168225e+06
1.47678406e+02,5.82526391e-03,3.80222893e+00,2.20489049e+00,3.75121688e+05
1.89480515e+02,1.05805255e-01,5.71845675e+00,2.41498327e+00,8.65809312e+05
1.42914047e+02,1.45229429e-03,2.90663719e+00,2.17262435e+00,3.20891750e+05
1.50450714e+02,3.13828969e+00,1.80963039e+00,2.46369958e+00,1.19866900e+06
1.61909500e+02,1.19659363e-03,4.40924644e-01,2.87599730e+00,1.89019450e+06
1.59672516e+02,3.13576818e+00,1.30035114e+00,2.33379459e+00,6.99753438e+05
1.80103638e+02,1.22166006e-03,3.77220821e+00,2.35862684e+00,8.40751312e+05
1.41240860e+02,1.56693794e-02,3.34825015e+00,2.19227743e+00,1.85129844e+05
1.41059616e+02,3.13641834e+00,3.42572689e+00,2.31984925e+00,4.12147656e+05
1.44971222e+02,3.13100719e+00,3.16940308e-01,2.22261000e+00,2.74889781e+05
1.44475281e+02,4.32999758e-03,3.50046444e+00,2.16808796e+00,3.03313750e+05
1.61802200e+02,7.31911510e-03,4.33535671e+00,2.28639555e+00,4.92557594e+05
1.97180771e+02,3.14118719e+00,3.84599972e+00,2.76063251e+00,6.53377438e+05
1.85815430e+02,3.69371544e-03,3.06603146e+00,2.27865076e+00,4.27481656e+05
1.88278656e+02,1.22795636e-02,1.65757656e+00,2.53273535e+00,1.84681050e+06
1.42561508e+02,3.99835268e-03,4.51934338e+00,2.38673449e+00,6.58613438e+05
1.47111938e+02,3.13673973e+00,2.33751202e+00,2.15352392e+00,2.37489812e+05
1.43286453e+02,1.59592403e-03,1.86900616e+00,2.13182235e+00,1.96349844e+05
1.64038193e+02,2.48977076e-03,3.37214947e+00,2.35873675e+00,8.28035312e+05
1.50719376e+02,3.13877273e+00,4.20518017e+00,2.11595249e+00,1.67177859e+05
1.69131500e+02,4.55381861e-03,4.32598400e+00,2.21329355e+00,5.21729562e+05
2.43279739e+02,3.12902975e+00,6.05524874e+00,2.47110558e+00,4.43563625e+05
1.68189026e+02,4.87202685e-03,2.15299129e+00,2.27433705e+00,1.83633844e+05
1.49723175e+02,3.14158893e+00,3.94404125e+00,2.21091890e+00,2.12805828e+05
1.50977646e+02,2.08817404e-02,3.30380535e+00,2.17045593e+00,1.75031859e+05
2.30047470e+02,3.13120413e+00,3.93296719e+00,2.35595489e+00,4.91435594e+05
1.45441544e+02,3.13735056e+00,2.23611736e+00,2.26074266e+00,5.92415500e+05
2.41011719e+02,4.80127633e-02,1.38498592e+00,2.28097868e+00,3.35477719e+05
1.77631592e+02,3.13657069e+00,5.10510111e+00,2.14101648e+00,1.80641859e+05
1.74689789e+02,3.12880349e+00,7.47126579e-01,2.44673395e+00,1.13209712e+06
1.44294876e+02,2.61720361e-05,2.81407070e+00,2.74964595e+00,4.22507450e+06
1.64170258e+02,3.13759637e+00,6.81902885e-01,2.44069982e+00,1.34939088e+06
1.57406830e+02,7.81691354e-03,3.51306629e+00,2.44680238e+00,4.74605625e+05
1.45566864e+02,5.53230348e-04,4.02142239e+00,2.27841377e+00,3.83723688e+05
1.47549835e+02,2.79133972e-02,3.67937756e+00,2.10677433e+00,1.66803859e+05
2.24996536e+02,8.56666081e-03,2.26292324e+00,2.29408789e+00,5.79325500e+05
1.99878860e+02,1.47929139e-04,2.18566036e+00,2.43684673e+00,5.73715562e+05
1.42474792e+02,1.68666262e-02,3.96882915e+00,2.13951802e+00,2.46465797e+05
1.63011642e+02,3.06263100e-03,4.45006084e+00,2.58906269e+00,9.30885250e+05
1.72266632e+02,3.13825703e+00,8.45179558e-01,2.27838707e+00,8.32523312e+05
1.64715302e+02,3.13852310e+00,1.86531734e+00,2.35232425e+00,1.00568519e+06
