# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.04,0.0
1.41575912e+02,3.12717748e+00,4.64624739e+00,2.02311113e-01,2.25316120e+07
1.42741882e+02,5.58729935e-03,1.30415332e+00,2.97315925e-01,1.55142550e+07
1.40468765e+02,2.62141967e+00,2.32048106e+00,2.33671233e-01,3.33035500e+07
1.77319626e+02,2.53886590e-03,5.48876047e+00,9.56206739e-01,2.85107440e+07
1.44555588e+02,6.09662291e-03,2.94928527e+00,4.12915349e-01,2.59477240e+07
1.40756409e+02,3.13237095e+00,2.64155626e+00,4.48246479e-01,2.84505300e+07
1.40051788e+02,2.01375198e+00,4.02505970e+00,9.12649482e-02,1.57195810e+07
1.40267014e+02,1.88013029e+00,7.16280401e-01,1.49961859e-01,2.04847120e+07
1.45397507e+02,3.14070559e+00,2.16706944e+00,4.42251623e-01,4.74429840e+07
1.41335526e+02,3.57629661e-03,5.35794449e+00,5.52684844e-01,3.31034600e+07
1.40635559e+02,3.13139367e+00,4.00469398e+00,4.79762703e-01,3.16736600e+07
1.40525650e+02,3.13474393e+00,7.93762565e-01,4.24519569e-01,1.28917690e+07
1.40322525e+02,1.48101747e+00,2.76509285e+00,2.05896601e-01,2.60924620e+07
1.40483978e+02,1.04063106e+00,1.23379873e-02,2.89746791e-01,3.48197440e+07
1.40933502e+02,3.13206720e+00,1.32837665e+00,8.25294912e-01,5.41379520e+07
1.43709641e+02,8.81684385e-03,2.75854182e+00,5.52486300e-01,1.53534350e+07
1.40034363e+02,2.29251313e+00,1.70157969e+00,5.11348724e-01,5.93503840e+07
1.49097061e+02,3.14115262e+00,2.67761326e+00,6.25308514e-01,1.59854950e+07
1.40444748e+02,3.13012242e+00,4.35534811e+00,7.84422278e-01,6.55931880e+07
1.40026917e+02,2.53421044e+00,2.72561646e+00,3.02303553e-01,4.23483600e+07
1.47133347e+02,3.13223839e+00,5.55910635e+00,8.84140074e-01,2.25869640e+07
1.42812744e+02,4.34078882e-03,1.10579967e+00,8.01375747e-01,3.38020920e+07
1.54071838e+02,4.45184624e-03,1.30911827e+00,4.64730918e-01,4.60767640e+07
1.40126175e+02,8.64793599e-01,1.63054764e+00,1.40765950e-01,1.66231640e+07
1.40824326e+02,2.73950286e-02,5.16997623e+00,3.12367022e-01,1.34213530e+07
1.41974991e+02,4.16242471e-03,4.32545757e+00,4.21967775e-01,4.54215160e+07
1.44246460e+02,1.08162658e-02,9.96953428e-01,5.15763998e-01,1.45328800e+07
1.40164185e+02,3.13429427e+00,3.96276784e+00,7.69192517e-01,5.75263880e+07
1.44637222e+02,7.77785713e-03,3.18551826e+00,7.21990526e-01,1.70944040e+07
1.42064819e+02,3.13929582e+00,4.70221758e+00,4.18248236e-01,3.71609840e+07
1.40224792e+02,2.79268336e+00,2.80944252e+00,2.55993783e-01,2.25746220e+07
1.41911270e+02,3.13266897e+00,5.47853374e+00,7.39686906e-01,3.20962800e+07
1.40134491e+02,2.46911645e+00,1.61209607e+00,2.11182535e-01,3.33592760e+07
1.40591888e+02,3.10434484e+00,5.06432629e+00,2.21740901e-01,2.41102640e+07
1.40163773e+02,2.89802122e+00,5.94884205e+00,8.12415034e-02,6.73872650e+06
1.42088318e+02,3.13435268e+00,4.95979166e+00,6.63256764e-01,2.06466540e+07
1.55119598e+02,3.13513231e+00,1.72749424e+00,8.44014168e-01,2.90433200e+07
1.40029144e+02,8.70157778e-01,5.06279707e-01,7.88934156e-02,1.03395960e+07
1.42251419e+02,3.13043618e+00,6.38856292e-01,3.40270251e-01,2.25682640e+07
1.40087494e+02,2.40999913e+00,5.28634071e+00,2.04343930e-01,3.08059800e+07
1.40180984e+02,7.59514928e-01,1.07575822e+00,1.40306741e-01,2.15981080e+07
1.40785187e+02,1.43894479e-02,5.07093430e+00,2.21914679e-01,8.15917750e+06
1.44081512e+02,3.14019918e+00,4.46376753e+00,3.72373194e-01,2.26310960e+07
1.56992065e+02,3.13993859e+00,7.51549721e-01,7.32420862e-01,5.10356240e+07
1.40191391e+02,1.70559621e+00,5.54250097e+00,3.31108034e-01,3.67626760e+07
1.42623215e+02,9.07726865e-03,4.52760696e+00,5.05639911e-01,2.67881020e+07
1.43399017e+02,9.92921460e-03,3.35370135e+00,5.76967835e-01,5.26337240e+07
1.40002869e+02,1.13208955e-02,2.02357888e+00,8.20279181e-01,2.64930160e+07
1.48481476e+02,6.38238015e-03,3.84267330e+00,8.32977831e-01,6.25312520e+07
1.40220444e+02,3.13568258e+00,1.42275095e+00,4.39483762e-01,1.63093790e+07
1.44691696e+02,1.06401294e-02,3.42204142e+00,5.13294935e-01,4.36719440e+07
1.40045181e+02,5.43505102e-02,3.60872746e+00,1.79429933e-01,1.35832950e+07
1.40086761e+02,2.76890564e+00,4.71083021e+00,2.09708303e-01,1.93286780e+07
1.40153915e+02,9.92653489e-01,6.55462295e-02,2.65987724e-01,5.14440320e+07
1.59945908e+02,3.14149570e+00,3.72050571e+00,9.11015153e-01,2.01593320e+07
1.40072403e+02,2.98816061e+00,5.96884346e+00,1.64645627e-01,1.26583940e+07
1.40508530e+02,2.49318957e+00,3.97354007e+00,2.99526393e-01,4.71179760e+07
