# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.05,0.0
1.50954163e+02,7.07787322e-03,6.26963663e+00,8.32515597e-01,2.93952540e+07
1.46486603e+02,5.21107065e-03,2.12190533e+00,1.30709887e+00,3.17761360e+07
1.47919434e+02,3.14144588e+00,2.57110596e-03,6.50409639e-01,1.58983530e+07
1.41080231e+02,1.43035473e-02,2.99740696e+00,3.61519068e-01,1.03130420e+07
1.67183701e+02,3.13747334e+00,5.21230555e+00,1.05546236e+00,1.71000140e+07
1.40484131e+02,3.10838640e-01,5.90521574e+00,1.44703284e-01,2.30806440e+07
1.42186111e+02,9.32513457e-03,1.76564991e+00,7.12784708e-01,5.09092120e+07
1.40126480e+02,8.00189283e-03,2.30859184e+00,2.83494025e-01,2.84004140e+07
1.41104599e+02,3.13691115e+00,4.82000732e+00,3.41409802e-01,2.00426440e+07
1.43088867e+02,8.84262566e-03,7.82947540e-01,5.47813416e-01,1.27047700e+07
1.42989746e+02,3.13625598e+00,4.36623192e+00,9.07998323e-01,2.67589300e+07
1.44071487e+02,2.68270727e-03,4.47117519e+00,5.93861043e-01,4.21946440e+07
1.42151688e+02,3.13504648e+00,2.45944357e+00,6.42122090e-01,5.33233800e+07
1.43189896e+02,9.49590653e-03,4.37879674e-02,4.58093315e-01,2.26969200e+07
1.42259567e+02,1.03444932e-03,2.09148788e+00,5.78071952e-01,2.67458400e+07
1.44189941e+02,3.98659526e-04,6.01858664e+00,2.13786453e-01,1.30832570e+07
1.43137039e+02,3.43883666e-03,3.35404468e+00,7.93683767e-01,2.95515860e+07
1.45134750e+02,3.13540244e+00,1.26095676e+00,8.43931675e-01,2.04334740e+07
1.40280243e+02,2.90674472e+00,8.21170926e-01,1.72693014e-01,8.80357900e+06
1.40062210e+02,8.36928129e-01,2.19690964e-01,4.58907604e-01,3.62521640e+07
1.40027039e+02,2.66330266e+00,5.06845951e+00,1.09684266e-01,1.37108290e+07
1.40056076e+02,5.86340368e-01,4.24788284e+00,8.85901228e-02,1.47991680e+07
1.44630936e+02,3.13334322e+00,2.56440163e-01,1.05320346e+00,4.60943400e+07
1.46158386e+02,2.77028210e-03,1.96248388e+00,3.55850488e-01,1.10266330e+07
1.47366547e+02,7.33662350e-03,4.30721474e+00,4.17484939e-01,2.23266600e+07
1.40031754e+02,1.13248434e-02,6.18476689e-01,4.26382124e-01,1.26785900e+07
1.40151413e+02,1.71576786e+00,9.93794680e-01,2.38325268e-01,2.24033300e+07
1.44243439e+02,7.30875693e-03,1.80092478e+00,5.44977129e-01,1.94461140e+07
1.52380035e+02,3.13307786e+00,3.74500370e+00,9.21297312e-01,3.88409920e+07
1.40619446e+02,5.62810302e-02,2.55478883e+00,2.98208922e-01,4.05561520e+07
1.40187698e+02,2.42797041e+00,2.82723951e+00,1.12816885e-01,1.71291860e+07
1.52563461e+02,3.13659811e+00,5.18149614e+00,8.49698186e-01,2.86741820e+07
1.40006531e+02,1.73905528e+00,5.45987749e+00,3.20095539e-01,3.32440840e+07
1.69128769e+02,3.11871624e+00,4.27025509e+00,9.10343647e-01,1.56773190e+07
1.43379395e+02,7.96131883e-03,2.23737144e+00,6.42771780e-01,2.49412920e+07
1.41080368e+02,1.11871464e-02,3.99402308e+00,4.85470295e-01,1.28046280e+07
1.49423950e+02,4.80646268e-03,1.29244328e+00,4.89802808e-01,8.41050500e+06
1.43076248e+02,3.13513422e+00,5.15723515e+00,6.39544308e-01,3.20480340e+07
1.49635864e+02,1.05431036e-03,3.63318348e+00,1.19745386e+00,2.15700580e+07
1.40075821e+02,7.95073733e-02,4.84872675e+00,2.58006364e-01,1.99091260e+07
1.40326508e+02,3.12422848e+00,2.82816935e+00,3.57484549e-01,1.59241590e+07
1.43951965e+02,6.07195031e-03,1.25772429e+00,6.42055035e-01,2.47726180e+07
1.44094757e+02,6.48865476e-03,1.98127556e+00,3.38965744e-01,3.03411000e+07
1.40374069e+02,3.12552905e+00,2.04353034e-01,5.44467032e-01,3.49244640e+07
1.40525299e+02,2.17240825e-01,3.12849402e+00,2.34683827e-01,1.41506520e+07
1.40085739e+02,3.11638188e+00,2.85377455e+00,3.48429412e-01,1.17424680e+07
1.40048294e+02,2.28442883e+00,2.87447119e+00,2.98556507e-01,3.06129980e+07
1.41210464e+02,3.13039684e+00,6.00240278e+00,1.81797057e-01,9.53400000e+06
1.41946655e+02,3.82405077e-03,2.54161191e+00,5.23142219e-01,2.50953800e+07
1.40408203e+02,3.12665653e+00,2.96787214e+00,4.44010317e-01,1.98429280e+07
1.40447327e+02,3.12057487e-03,5.93012989e-01,1.91125572e-01,1.82710080e+07
1.51384338e+02,3.13303065e+00,4.98123789e+00,1.19170487e+00,1.37609450e+07
1.52902985e+02,3.14042640e+00,2.88320732e+00,6.51953101e-01,2.43705680e+07
1.41999054e+02,3.13202834e+00,6.05239868e+00,4.61996645e-01,2.22716820e+07
1.58641571e+02,1.26219398e-04,3.33961201e+00,6.47695959e-01,2.25783620e+07
1.45223328e+02,8.95868707e-03,2.54881668e+00,6.26031041e-01,1.91596300e+07
1.46661285e+02,3.13737464e+00,3.45398521e+00,3.21215868e-01,1.59574450e+07
1.42838318e+02,2.77786213e-03,2.31418133e+00,5.48353732e-01,1.79759220e+07
1.40122009e+02,2.52376676e+00,4.34216261e+00,4.82408375e-01,3.54948160e+07
1.41762360e+02,1.71194505e-02,3.58123851e+00,4.71027821e-01,1.20558800e+07
