# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.4,0.0
1.40626938e+02,3.13188028e+00,5.01872635e+00,7.85803914e-01,3.10831150e+06
1.51922516e+02,3.14123368e+00,3.78584194e+00,9.68667150e-01,6.57715850e+06
1.40755264e+02,3.13690209e+00,1.89282799e+00,7.56871462e-01,3.51522325e+06
1.44556458e+02,2.51133298e-03,3.01506996e-01,5.48763156e-01,1.12312112e+06
1.41291336e+02,6.77199755e-03,2.97127819e+00,6.71415329e-01,2.00052438e+06
1.51484818e+02,6.94288407e-03,6.19889784e+00,6.10496044e-01,1.22709300e+06
1.50933640e+02,3.13909173e+00,5.63175631e+00,9.95637596e-01,6.66654450e+06
1.46575058e+02,3.13860512e+00,1.05068302e+00,9.54918504e-01,1.89094250e+06
1.43979233e+02,3.13558006e+00,2.57551217e+00,7.56069899e-01,2.30234200e+06
1.44771637e+02,3.19000380e-03,5.35888672e-01,8.90333056e-01,2.24699025e+06
1.47040436e+02,3.13458300e+00,1.88879013e-01,6.06936276e-01,2.56563800e+06
1.42886673e+02,1.17954528e-02,2.36885119e-02,5.84975958e-01,2.04465638e+06
1.44719223e+02,9.51851998e-03,4.48293495e+00,6.01706982e-01,1.85616050e+06
1.42417435e+02,3.13689089e+00,2.98326397e+00,8.16568196e-01,3.07240750e+06
1.42382706e+02,3.13613892e+00,4.59056091e+00,7.52754211e-01,8.45650700e+06
1.41712479e+02,1.21150017e-02,3.87468719e+00,5.68168461e-01,1.03859712e+06
1.59769226e+02,1.44585362e-03,2.06212902e+00,1.00959384e+00,9.70117800e+06
1.44860504e+02,4.47319681e-03,2.81388760e-01,7.83367157e-01,8.52120900e+06
1.47664474e+02,2.11967994e-03,4.97024584e+00,8.46545994e-01,2.66325175e+06
1.44027817e+02,3.13948298e+00,4.70482683e+00,8.80234241e-01,2.87343975e+06
1.48933533e+02,3.13626266e+00,5.09853363e+00,6.27986491e-01,1.53526875e+06
1.54332123e+02,9.79663618e-03,2.69075298e+00,7.59123385e-01,3.04360950e+06
1.48647110e+02,3.13796043e+00,3.12527943e+00,8.39128613e-01,3.05520350e+06
1.41216476e+02,3.13304639e+00,5.21412802e+00,5.65355539e-01,1.15603300e+06
1.46165649e+02,3.13957977e+00,8.16244125e-01,6.55767560e-01,1.20390500e+06
1.69830948e+02,3.51417111e-03,2.64704800e+00,8.66280198e-01,1.69272262e+06
1.57388275e+02,3.13929176e+00,2.26422405e+00,9.66525018e-01,3.91315875e+06
1.44121262e+02,3.13068271e+00,3.65238190e-01,9.40442085e-01,6.00942700e+06
1.46680313e+02,3.13745713e+00,4.55348682e+00,5.61229050e-01,1.42344288e+06
1.42943878e+02,7.27942213e-03,3.17353797e+00,7.53484905e-01,5.11369800e+06
1.54531876e+02,4.11466369e-03,4.87051964e-01,7.62286067e-01,2.74777575e+06
1.40229340e+02,8.17326177e-03,4.89412689e+00,6.43128753e-01,1.80567050e+06
1.75427780e+02,3.13539696e+00,4.81444407e+00,1.03972304e+00,3.10905950e+06
1.44195999e+02,3.13454771e+00,4.38467121e+00,9.42882717e-01,3.26202525e+06
1.53027481e+02,2.61662435e-03,5.38272524e+00,8.43031168e-01,5.11295000e+06
1.53732864e+02,6.48428546e-03,8.85704994e-01,6.11321211e-01,1.30114500e+06
1.48793350e+02,3.13481688e+00,3.37381053e+00,6.49747133e-01,1.84120050e+06
1.51922943e+02,4.57346812e-03,5.29918909e+00,9.33910429e-01,5.71321950e+06
1.42428574e+02,3.13736057e+00,3.05049992e+00,5.60517132e-01,1.35874088e+06
1.55872910e+02,4.26540663e-03,6.01742744e-01,7.13658750e-01,2.37228000e+06
1.50899734e+02,3.23283719e-03,1.84263229e-01,8.13185930e-01,6.58202050e+06
1.56627335e+02,3.13599944e+00,1.80689526e+00,7.82280087e-01,2.40743600e+06
1.42408905e+02,3.88383213e-03,4.44737530e+00,7.77953446e-01,4.84554000e+06
1.48488342e+02,4.53723315e-03,1.04281330e+00,9.57848251e-01,4.98915600e+06
1.59872757e+02,3.13391972e+00,3.91476536e+00,7.88002670e-01,5.44019950e+06
1.45946182e+02,3.13926244e+00,3.55351925e+00,8.08293581e-01,2.59331400e+06
1.42058594e+02,1.02084165e-03,4.32483006e+00,9.96897757e-01,2.95497150e+06
1.47156036e+02,3.13964796e+00,5.68165445e+00,5.67710996e-01,1.45261488e+06
1.47507050e+02,1.19780727e-01,6.02099276e+00,5.99905550e-01,6.11115500e+06
1.61757004e+02,3.13777113e+00,5.88854265e+00,1.06912768e+00,5.36128550e+06
1.41076416e+02,7.99038261e-03,1.44247329e+00,4.70412076e-01,5.31453562e+05
1.44481262e+02,3.78740695e-03,9.03151512e-01,6.82872236e-01,4.45583250e+06
1.46473251e+02,3.03812296e-04,4.49540806e+00,7.75066435e-01,4.00329275e+06
1.47196381e+02,1.12503255e-03,7.85984039e-01,5.58024406e-01,1.03971912e+06
1.64427719e+02,3.13817477e+00,2.69240284e+00,1.51978862e+00,1.66721580e+07
1.50407471e+02,2.94411601e-03,2.24713802e+00,5.45992792e-01,8.32523312e+05
1.42559860e+02,2.74998508e-03,3.75961781e+00,1.34459901e+00,6.95602050e+06
1.40580322e+02,1.03236735e-03,2.90683842e+00,7.95789361e-01,6.15379100e+06
1.56277161e+02,6.19739015e-03,3.10443783e+00,6.07128203e-01,9.19291250e+05
1.43444580e+02,3.13758945e+00,7.25616455e-01,8.79198134e-01,7.62847200e+06
1.52807312e+02,3.13968968e+00,6.09693193e+00,9.79971647e-01,1.90665050e+06
1.42007202e+02,3.13601637e+00,3.63924789e+00,7.25849628e-01,2.83529175e+06
1.41333038e+02,3.13500953e+00,9.82491493e-01,5.36400080e-01,8.48979312e+05
1.41146500e+02,3.11879992e+00,5.84296703e+00,1.38817275e+00,3.94756675e+06
1.48225830e+02,3.13790345e+00,6.11115694e+00,5.80469549e-01,1.35911488e+06
1.60666595e+02,3.13943076e+00,1.89014149e+00,8.87274325e-01,3.32710125e+06
1.46259750e+02,3.13457680e+00,3.90618825e+00,8.56636643e-01,5.35268350e+06
1.46638092e+02,4.81709465e-03,1.90631199e+00,8.00887048e-01,4.39561850e+06
1.45574753e+02,2.85316585e-03,2.27686691e+00,5.42733192e-01,1.56780675e+06
1.40731766e+02,3.13429618e+00,1.49121857e+00,7.23575115e-01,1.32134088e+06
1.48750076e+02,6.18216628e-03,3.53293419e-01,7.54212737e-01,2.61837175e+06
1.59338440e+02,3.14094377e+00,1.01323795e+00,1.49026191e+00,4.71651000e+06
1.62448334e+02,4.09346959e-03,3.25873280e+00,1.20137990e+00,9.59271800e+06
1.43446594e+02,3.13879895e+00,1.70380116e+00,1.01325619e+00,5.19859600e+06
1.49333221e+02,3.13588595e+00,4.73343420e+00,5.92864990e-01,1.17884700e+06
1.51267517e+02,9.69659231e-05,4.65863562e+00,8.46853197e-01,3.65472500e+06
1.59670792e+02,2.61207926e-03,1.45902920e+00,8.78470182e-01,9.70529200e+06
1.49474396e+02,3.14080834e+00,5.11117792e+00,8.33266020e-01,1.97696238e+06
1.43843811e+02,3.14129925e+00,2.93216324e+00,5.52548885e-01,1.51843875e+06
1.46845444e+02,6.59629732e-05,2.93393230e+00,1.12152863e+00,3.92961475e+06
1.44328659e+02,3.12755275e+00,4.31969976e+00,8.11583281e-01,3.01705550e+06
1.42500809e+02,6.73039118e-03,1.08273640e-01,8.53823721e-01,6.61680250e+06
1.44659042e+02,7.21901469e-03,4.12667465e+00,5.85410058e-01,2.19949225e+06
1.48480148e+02,3.14054036e+00,4.03063107e+00,6.68927014e-01,1.38716488e+06
