# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.7,0.0
1.48411240e+02,3.13707471e+00,6.42709732e-02,9.74812567e-01,1.45261488e+06
1.50379669e+02,3.13785005e+00,6.11090612e+00,1.26041555e+00,1.84830650e+06
1.52313324e+02,3.14016247e+00,1.53119755e+00,1.24474287e+00,4.26733650e+06
1.64995621e+02,3.14012980e+00,2.42328930e+00,1.09834731e+00,1.73872462e+06
1.54800659e+02,3.13559532e+00,6.22857904e+00,9.98653889e-01,1.01129519e+06
1.47161896e+02,1.07060801e-02,4.99150991e+00,1.26578891e+00,1.82698850e+06
1.47503845e+02,3.38846003e-03,3.28472137e-01,9.53192174e-01,1.65008662e+06
1.56073578e+02,3.14044929e+00,3.52528286e+00,1.15978885e+00,2.65203175e+06
1.66263962e+02,3.71711474e-04,2.93688869e+00,9.07743871e-01,1.20727100e+06
1.67043701e+02,1.96030320e-04,3.97017193e+00,9.52817023e-01,5.40055562e+05
1.41092041e+02,4.69627790e-03,5.34554243e-01,1.11287761e+00,1.29291700e+06
1.47960037e+02,3.13498330e+00,3.83836555e+00,8.50621343e-01,5.08639594e+05
1.54344955e+02,3.13862872e+00,3.95151043e+00,1.23320353e+00,1.53788675e+06
1.88911987e+02,3.13909793e+00,1.16532421e+00,1.20392013e+00,1.56743275e+06
1.51481140e+02,6.39425498e-03,2.46093559e+00,9.75349963e-01,9.09567250e+05
1.48425247e+02,3.13103199e+00,6.64027214e-01,9.67688382e-01,9.88481188e+05
1.59167755e+02,3.13481498e+00,5.94797564e+00,7.79716015e-01,2.64791781e+05
1.40328323e+02,1.79037508e-02,5.44582963e-01,7.65619338e-01,3.13785750e+05
1.67386124e+02,3.33657628e-03,2.84265614e+00,9.24900472e-01,1.59735275e+06
1.40919418e+02,2.73263664e-03,3.99459362e+00,8.39078128e-01,5.31079562e+05
1.42478836e+02,1.07707372e-02,4.05381346e+00,8.55610192e-01,6.70207438e+05
1.60830536e+02,1.31170824e-03,5.28544664e+00,1.01733935e+00,1.40773488e+06
1.50754929e+02,3.13745618e+00,1.23542404e+00,8.43349040e-01,5.60999562e+05
1.87563400e+02,2.15687719e-03,2.20411587e+00,1.26323009e+00,1.82063050e+06
1.42393784e+02,7.97577761e-03,8.98070335e-02,1.08778894e+00,1.07562312e+06
1.68858124e+02,3.10558057e+00,1.85473537e+00,1.32151186e+00,2.58284200e+06
1.50612045e+02,3.13829780e+00,2.51898098e+00,1.08814526e+00,6.88159438e+05
1.53574402e+02,1.62958633e-03,6.24454546e+00,9.49374199e-01,1.07076112e+06
1.49834091e+02,3.13837528e+00,4.75004816e+00,1.31878901e+00,2.83192575e+06
1.42085327e+02,4.05564439e-03,5.25982428e+00,7.75533378e-01,2.43099797e+05
1.50055038e+02,3.13598943e+00,3.20440960e+00,1.05965042e+00,1.61455662e+06
1.61705551e+02,7.89983291e-03,6.10358477e+00,9.57924902e-01,1.02214119e+06
1.62293854e+02,3.13555574e+00,5.34569740e-01,9.05295849e-01,1.06477712e+06
1.56081924e+02,3.13586736e+00,5.77097178e+00,9.57593799e-01,2.40145200e+06
1.46394821e+02,3.13212872e+00,6.12259531e+00,8.93680036e-01,1.11077912e+06
1.66219940e+02,1.27700635e-03,3.81050587e+00,1.26204443e+00,2.87306575e+06
1.48103577e+02,4.56739916e-03,5.12016153e+00,1.18756509e+00,8.66931312e+05
1.45981522e+02,3.13400364e+00,5.45583963e+00,8.81491005e-01,1.63101262e+06
1.44729034e+02,3.13921952e+00,4.86227274e+00,1.03634286e+00,1.33817088e+06
1.49986267e+02,1.89421745e-03,3.19830608e+00,8.81283164e-01,8.22051312e+05
1.43380371e+02,1.04928734e-02,4.23875713e+00,1.05504239e+00,6.81427438e+05
1.49821213e+02,3.13309503e+00,1.52926540e+00,1.08771551e+00,1.91001650e+06
1.62591415e+02,2.65030703e-03,4.13986874e+00,9.35432434e-01,9.58187188e+05
1.72082275e+02,3.13816166e+00,4.50236034e+00,1.00415075e+00,1.88795050e+06
1.59555939e+02,3.14083838e+00,6.26008654e+00,1.00473845e+00,1.10703912e+06
2.00147034e+02,3.13646293e+00,2.79430294e+00,1.56368303e+00,2.39920800e+06
1.56058701e+02,3.14006042e+00,4.84832621e+00,1.09797657e+00,2.59256600e+06
1.41990692e+02,3.13566875e+00,5.03502321e+00,9.29559827e-01,6.66093438e+05
1.62046387e+02,2.70644017e-02,2.88686562e+00,8.48358631e-01,8.27287312e+05
1.53014954e+02,7.48014217e-03,5.22631645e-01,1.10828114e+00,1.52143075e+06
1.58962418e+02,1.79478986e-04,1.98376751e+00,1.09715140e+00,1.58164475e+06
1.41193085e+02,3.61371250e-03,2.68460941e+00,9.97533441e-01,1.02812519e+06
1.43623062e+02,3.14030504e+00,9.43894386e-01,1.10198367e+00,1.44476088e+06
1.53408478e+02,3.13396692e+00,2.40403080e+00,1.09587669e+00,8.89745250e+05
1.43616684e+02,7.43469549e-03,6.16967773e+00,9.13035452e-01,8.10083312e+05
1.41952393e+02,3.13628221e+00,2.90058923e+00,1.20442963e+00,8.28409312e+05
1.46917740e+02,3.13971496e+00,3.84468746e+00,1.18874276e+00,4.63273400e+06
1.71173630e+02,3.13725781e+00,3.93630886e+00,9.07855451e-01,7.15461438e+05
1.45265976e+02,3.28992074e-03,5.73240328e+00,8.73369336e-01,4.96297594e+05
1.41804688e+02,3.13831401e+00,9.88129616e-01,1.18496418e+00,1.59062075e+06
1.40833542e+02,3.48087288e-02,4.74654341e+00,1.12725163e+00,1.62278462e+06
1.42002121e+02,4.75473562e-03,6.24836922e-01,8.40772986e-01,5.99895500e+05
1.47199692e+02,7.42869591e-03,1.04131222e+00,8.28737199e-01,3.70259688e+05
1.70393356e+02,3.13915849e+00,3.45726681e+00,1.13226390e+00,1.50048675e+06
1.63679581e+02,3.13679624e+00,3.17952633e+00,8.56491685e-01,5.31453562e+05
1.42008453e+02,6.06085267e-03,5.36476755e+00,9.22397375e-01,1.18408300e+06
