# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.5,0.0
1.46869766e+02,3.91457649e-03,4.38766766e+00,1.09517014e+00,5.17989600e+06
1.48518585e+02,3.13557553e+00,4.60616541e+00,9.66975451e-01,3.67566900e+06
1.41241302e+02,3.13559222e+00,5.94673347e+00,1.00974166e+00,2.22230625e+06
1.43958878e+02,3.13406730e+00,3.21437526e+00,7.75571704e-01,1.23195500e+06
1.44597977e+02,3.13884854e+00,9.02670860e-01,7.00610399e-01,1.12686112e+06
1.40039291e+02,3.13430405e+00,5.02872562e+00,6.52364731e-01,7.54731375e+05
1.47409668e+02,3.13461208e+00,4.75015879e+00,9.76950109e-01,2.85885375e+06
1.46480209e+02,3.13558197e+00,4.55276585e+00,9.31396604e-01,1.67626662e+06
1.43440033e+02,3.13689470e+00,2.96126866e+00,7.06974566e-01,1.30226688e+06
1.46672379e+02,3.13548875e+00,6.22653961e-02,6.40244901e-01,9.69407188e+05
1.48231430e+02,2.74834642e-03,1.75612164e+00,1.08955276e+00,4.65293000e+06
1.40913116e+02,1.74754905e-03,2.85473537e+00,8.84903133e-01,1.92123638e+06
1.49437546e+02,3.14016223e+00,1.78741884e+00,6.95428133e-01,6.55995438e+05
1.48488800e+02,3.13582134e+00,4.95443344e-02,1.03396356e+00,4.71875400e+06
1.60406448e+02,3.14096880e+00,1.30124187e+00,9.88614500e-01,2.58583400e+06
1.60937851e+02,3.13729644e+00,1.51922894e+00,7.97782063e-01,1.55022875e+06
1.45921631e+02,3.13702250e+00,1.42039394e+00,7.67154157e-01,2.15274225e+06
1.56105164e+02,4.95007075e-03,2.91514397e-01,1.20373070e+00,5.56511550e+06
1.46824600e+02,1.69466191e-04,6.00404739e-01,9.58863080e-01,3.61470700e+06
1.88173172e+02,1.57619256e-03,2.39662457e+00,1.32618439e+00,7.31057200e+06
1.40285156e+02,3.12750769e+00,2.29795051e+00,9.50541317e-01,1.75518062e+06
1.41228180e+02,1.79505888e-02,1.13632452e+00,6.60915613e-01,8.48231312e+05
1.50671509e+02,1.80945138e-03,3.93954277e-01,8.30955029e-01,1.33817088e+06
1.50802780e+02,3.13517666e+00,3.97361660e+00,9.13110316e-01,4.95400000e+06
1.41085709e+02,3.12844634e+00,2.18572569e+00,7.97130764e-01,2.23352625e+06
1.44997742e+02,3.13476038e+00,6.25981379e+00,9.19762552e-01,9.23966200e+06
1.60756561e+02,3.13774157e+00,9.52849388e-01,1.00075698e+00,2.68718775e+06
1.40126495e+02,3.09904623e+00,4.24048138e+00,7.53191590e-01,2.83267375e+06
1.46019760e+02,1.11547261e-02,4.69232893e+00,1.06484795e+00,3.68688900e+06
1.46647964e+02,5.84730692e-03,4.78158331e+00,7.71785140e-01,2.30608200e+06
1.40387039e+02,1.03407186e-02,3.00299668e+00,6.51825547e-01,7.90635375e+05
1.40390732e+02,5.98740876e-01,5.52080202e+00,7.83045113e-01,2.68157775e+06
1.44147903e+02,3.13317060e+00,3.98514104e+00,8.50271106e-01,2.51776600e+06
1.51476273e+02,1.03135174e-02,5.09126520e+00,1.16934299e+00,5.89984500e+06
1.43265915e+02,9.03795008e-04,5.41773081e+00,9.00316775e-01,2.69653775e+06
1.40024307e+02,3.12303758e+00,4.85215092e+00,6.04706287e-01,9.82871188e+05
1.41254639e+02,3.13300848e+00,4.04922628e+00,6.25730217e-01,5.49031562e+05
1.81237488e+02,3.13463926e+00,5.31726313e+00,1.48274052e+00,1.09454750e+07
1.53118515e+02,4.39162413e-03,1.31797791e-03,7.23124385e-01,8.82639250e+05
1.40300293e+02,7.82449264e-03,2.23490715e-01,6.77357495e-01,7.44633375e+05
1.40676056e+02,3.13023305e+00,5.49671507e+00,8.62601995e-01,1.94143238e+06
1.71440994e+02,1.77352777e-04,6.36198997e-01,1.05209100e+00,2.35545000e+06
1.48310760e+02,3.13570380e+00,3.93530178e+00,8.44852209e-01,1.48365675e+06
1.66278519e+02,1.27541376e-02,3.82759762e+00,9.30266142e-01,4.58374050e+06
1.45246124e+02,3.12650466e+00,3.04423261e+00,8.32352877e-01,5.84449300e+06
1.48879791e+02,5.29969158e-03,4.89046812e+00,6.30169570e-01,6.03261500e+05
1.46251343e+02,4.85387538e-03,3.87553596e+00,1.12248921e+00,6.58052450e+06
1.42959518e+02,5.08728297e-03,1.85473776e+00,6.57276392e-01,8.04099375e+05
1.43587418e+02,2.71647004e-03,1.86027813e+00,6.88144267e-01,1.01615719e+06
1.43634628e+02,3.13585591e+00,3.60083771e+00,1.07752669e+00,2.19612625e+06
1.40818115e+02,7.19320262e-03,1.61481571e+00,6.33109808e-01,9.58561188e+05
1.43380676e+02,3.13773370e+00,2.12932968e+00,6.95094109e-01,1.19717300e+06
1.47615097e+02,3.13615608e+00,1.76140547e+00,8.23707998e-01,1.82175250e+06
1.46372299e+02,3.13499594e+00,5.00968742e+00,6.97117925e-01,1.27122500e+06
