# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.2,0.0
1.44464645e+02,3.86158680e-03,3.54466438e-01,6.33313119e-01,8.32822500e+06
1.45027496e+02,3.14024138e+00,1.88611221e+00,4.60492581e-01,3.27324525e+06
1.42532394e+02,2.94748344e-03,5.15525293e+00,4.77053553e-01,3.63677300e+06
1.40856430e+02,3.12740660e+00,4.60319281e+00,7.21989453e-01,4.72174600e+06
1.56559647e+02,2.85885688e-02,4.75424719e+00,9.36949134e-01,1.10715130e+07
1.40895538e+02,3.13100648e+00,2.36119294e+00,6.90378904e-01,8.17002350e+06
1.64921341e+02,3.13695550e+00,5.11216974e+00,9.57608819e-01,6.09320300e+06
1.41787552e+02,5.64469956e-03,4.09348679e+00,3.92366052e-01,7.57162400e+06
1.54842255e+02,3.14085340e+00,1.58107853e+00,9.27347720e-01,1.08007370e+07
1.42116577e+02,3.12948513e+00,2.86009908e+00,6.06755078e-01,8.33607900e+06
1.40811081e+02,1.55981882e-02,3.62287402e+00,5.96029580e-01,2.53459600e+07
1.43240768e+02,5.04680239e-02,2.23584175e-01,4.57405418e-01,5.49442950e+06
1.45483063e+02,1.01533011e-02,5.24604702e+00,6.14028215e-01,7.08505000e+06
1.44227753e+02,3.13827038e+00,3.63881588e-01,4.50336605e-01,2.90672575e+06
1.64747635e+02,3.13653469e+00,5.81022882e+00,7.64069080e-01,8.50512700e+06
1.42885895e+02,8.10366590e-03,5.71609545e+00,7.82387137e-01,6.82848650e+06
1.46787079e+02,1.42960832e-03,2.39647961e+00,4.59052205e-01,4.25462050e+06
1.53192078e+02,3.37214733e-04,2.04475880e+00,8.28313529e-01,3.46035720e+07
1.51600037e+02,3.13977575e+00,4.47976398e+00,7.07274139e-01,4.98466800e+06
1.45047623e+02,3.13172507e+00,4.72245884e+00,3.58038336e-01,2.79302975e+06
1.41832947e+02,5.74343605e-03,5.11101675e+00,3.52695823e-01,4.56915450e+06
1.47418900e+02,4.44453163e-03,3.47312260e+00,6.42020524e-01,4.88406200e+06
1.43994003e+02,2.56208959e-03,2.16159630e+00,4.04589981e-01,2.89625375e+06
1.47065750e+02,3.13840580e+00,1.38257790e+00,6.49452090e-01,3.51671925e+06
1.42528778e+02,9.95235867e-04,2.87278080e+00,4.83454406e-01,1.59406150e+07
1.40271332e+02,3.13925862e+00,6.05557966e+00,7.02098131e-01,2.18139060e+07
1.50337921e+02,5.94910700e-03,1.15968943e+00,6.47898734e-01,8.52943700e+06
1.40022354e+02,3.12926316e+00,4.73532677e+00,3.56086463e-01,3.52008525e+06
1.42074799e+02,1.03394203e-02,1.82557964e+00,4.05076951e-01,4.30398850e+06
1.46177704e+02,3.13433838e+00,3.72815633e+00,4.09040570e-01,3.41947925e+06
1.43909760e+02,3.13754535e+00,3.15561771e+00,1.32564735e+00,1.35208370e+07
1.40390671e+02,4.48467955e-02,5.28128004e+00,7.49483883e-01,7.00426650e+06
1.40421402e+02,3.13496161e+00,2.05807400e+00,3.86653781e-01,5.51799150e+06
1.49467026e+02,3.13407397e+00,3.94076633e+00,7.78363109e-01,1.69178760e+07
1.40330322e+02,3.11696100e+00,2.25598916e-01,4.71143126e-01,3.84135075e+06
1.51573410e+02,2.47871666e-03,3.56585407e+00,4.98912305e-01,3.58254300e+06
1.46391312e+02,7.72020221e-03,4.03895569e+00,5.85680842e-01,1.09308890e+07
1.41681931e+02,1.18267583e-03,4.35433435e+00,3.30599695e-01,3.14832950e+06
1.59683197e+02,3.13800049e+00,1.53598309e+00,7.03758359e-01,5.36988750e+06
1.47246719e+02,3.14046407e+00,3.30820084e-01,5.71716249e-01,3.50175925e+06
1.40886215e+02,9.06451885e-03,2.67114067e+00,6.76745832e-01,1.10172830e+07
1.45131180e+02,3.17712501e-03,2.92060375e+00,4.07214552e-01,3.18311150e+06
1.41035599e+02,2.49328837e-03,4.62174320e+00,8.47332716e-01,1.93716880e+07
1.67425323e+02,1.28564194e-01,2.61212063e+00,1.04986644e+00,1.69193720e+07
1.43962372e+02,2.85112881e-03,1.34221268e+00,6.06100321e-01,4.53960850e+06
1.46074829e+02,5.26831625e-03,6.91274643e-01,5.58288038e-01,4.35560050e+06
1.73145706e+02,3.13899326e+00,2.72304058e+00,1.20936334e+00,5.84374500e+06
1.42262299e+02,3.13709021e+00,5.97946310e+00,6.61063313e-01,5.78652350e+06
1.53559631e+02,3.44754336e-03,2.63251591e+00,6.69797957e-01,4.64881600e+06
1.41508743e+02,1.96897238e-02,9.10802260e-02,5.71058869e-01,3.31401125e+06
1.40059280e+02,3.11081386e+00,1.69816530e+00,3.54943484e-01,4.58411450e+06
1.43435654e+02,3.13528657e+00,2.14734507e+00,6.02126539e-01,8.64388100e+06
1.70231400e+02,3.38547258e-03,9.49803352e-01,8.56171966e-01,1.68700040e+07
1.47053543e+02,1.12052681e-03,5.21083975e+00,6.91408813e-01,7.06747200e+06
1.40624130e+02,4.11767419e-03,5.72622633e+00,4.67192471e-01,3.77702300e+06
1.48453674e+02,3.14062810e+00,1.14024448e+00,7.07943380e-01,1.56242110e+07
1.52880203e+02,3.14147830e+00,3.69858265e+00,6.45079494e-01,7.83604150e+06
1.48828720e+02,3.13662624e+00,5.78032351e+00,8.86117637e-01,9.69856000e+06
1.44317917e+02,1.96598843e-03,6.00926352e+00,6.83826864e-01,6.41933100e+06
1.43679901e+02,8.26089084e-03,5.21182239e-01,6.15507364e-01,7.54095600e+06
1.47451233e+02,3.13690495e+00,2.21812773e+00,6.36137068e-01,4.13942850e+06
1.41066071e+02,1.05728395e-03,2.55136728e+00,6.22705936e-01,5.87703100e+06
1.42558975e+02,3.12804723e+00,3.00233126e+00,3.64692956e-01,3.20218550e+06
1.47813202e+02,4.45925212e-03,3.06374836e+00,7.05357254e-01,7.63183800e+06
1.40430008e+02,1.22026596e-02,8.26485753e-01,4.92315650e-01,3.51335325e+06
1.43485535e+02,1.62743003e-04,4.66260529e+00,7.50657141e-01,1.53096780e+07
1.40526810e+02,7.03988135e-01,2.81928158e+00,4.71520513e-01,1.46503160e+07
1.42838287e+02,7.07418332e-03,5.23568201e+00,3.81118506e-01,3.50437725e+06
1.41059143e+02,2.73909210e-03,4.69705439e+00,5.06889403e-01,6.24766500e+06
