# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.48406616e+02,5.65239275e-03,1.09538221e+00,4.80209529e-01,2.08617025e+06
1.44452972e+02,8.08878429e-03,3.90387535e+00,9.34584677e-01,4.72735600e+06
1.49095947e+02,3.13831234e+00,2.49897671e+00,8.25614214e-01,3.35552525e+06
1.41091934e+02,3.14144897e+00,5.60459328e+00,3.79210770e-01,8.47483312e+05
1.46540894e+02,3.13772750e+00,4.04963112e+00,9.38050866e-01,3.81479700e+06
1.50463684e+02,4.36717831e-03,2.82409763e+00,3.97217721e-01,1.59024675e+06
1.48007721e+02,3.13515973e+00,4.77129698e+00,4.81861919e-01,3.76617700e+06
1.46078049e+02,9.98208066e-04,5.73313332e+00,4.84152555e-01,1.78510050e+06
1.40951920e+02,3.11633015e+00,4.36054897e+00,4.16074604e-01,3.90754875e+06
1.52577087e+02,4.58035106e-03,2.29843235e+00,1.30471945e+00,5.19934400e+06
1.45967682e+02,3.12282586e+00,4.05795479e+00,4.77994531e-01,7.34685000e+06
1.40908539e+02,1.44068915e-02,2.26703072e+00,7.39251375e-01,4.69930600e+06
1.43491714e+02,1.89538603e-03,4.74324512e+00,6.36898994e-01,1.92572438e+06
1.43820908e+02,3.13957787e+00,3.83921051e+00,7.52171040e-01,3.50886525e+06
1.40869919e+02,6.77242829e-03,2.80763483e+00,6.68435693e-01,3.77926700e+06
1.48269470e+02,3.83827672e-03,1.25028896e+00,4.91534323e-01,2.87306575e+06
1.54081116e+02,3.13919806e+00,3.18352604e+00,8.37623537e-01,3.85481475e+06
1.40042725e+02,3.12924576e+00,5.11384106e+00,5.44647038e-01,1.51021075e+06
1.50530212e+02,3.14092183e+00,4.15617466e+00,8.86575818e-01,3.49465325e+06
1.42477127e+02,3.13806772e+00,2.77663398e+00,3.42191130e-01,6.54499438e+05
1.60276718e+02,3.14093041e+00,3.88528347e+00,7.64709055e-01,4.78233400e+06
1.40540329e+02,3.14014864e+00,2.87281036e-01,5.48564136e-01,3.60049500e+06
1.48582123e+02,3.13397479e+00,4.63962603e+00,6.49098814e-01,3.22873925e+06
1.51622238e+02,3.14036107e+00,1.45625210e+00,8.64980400e-01,2.79489975e+06
1.47278122e+02,3.14045739e+00,2.31578350e+00,7.43499100e-01,7.47588000e+06
1.42791748e+02,3.13523507e+00,4.72467422e+00,4.99491423e-01,5.35230950e+06
1.40749878e+02,6.14608405e-03,2.67686391e+00,4.99358982e-01,2.71710775e+06
1.44222748e+02,3.91084421e-03,5.88846207e-02,4.27890956e-01,1.26524100e+06
1.42911179e+02,5.19825006e-03,3.23002529e+00,5.37452877e-01,5.60924750e+06
1.51300644e+02,3.14049315e+00,2.22716618e+00,7.36021936e-01,3.84696075e+06
1.41929871e+02,4.98652365e-03,3.51707268e+00,8.27901125e-01,3.39367325e+06
1.42617920e+02,3.14132524e+00,5.28727961e+00,8.32505703e-01,5.41888150e+06
1.48354706e+02,2.65562371e-03,5.12550020e+00,6.32611930e-01,2.98077750e+06
1.43679062e+02,4.36322996e-03,4.26681042e+00,7.52596200e-01,2.31842400e+06
1.42964371e+02,3.13705039e+00,2.96199465e+00,5.46183228e-01,9.10090900e+06
1.43994232e+02,3.11872983e+00,4.82297754e+00,4.34920728e-01,3.25230125e+06
1.45065964e+02,3.14008689e+00,5.01421118e+00,8.87047529e-01,4.91697400e+06
1.43591751e+02,8.43115733e-04,3.36424923e+00,8.89589727e-01,4.43301850e+06
1.42154205e+02,3.13745499e+00,6.27864838e-01,8.40312421e-01,4.21647250e+06
1.48361710e+02,6.01715967e-03,6.04504585e-01,9.88673806e-01,5.25245150e+06
1.43170685e+02,3.12948656e+00,1.04701197e+00,9.40810978e-01,5.04675200e+06
1.55019379e+02,2.27188296e-03,6.11162996e+00,5.50716996e-01,2.93589750e+06
1.46246002e+02,3.82671133e-03,6.08617163e+00,5.56138635e-01,5.87142100e+06
1.42653458e+02,3.13393450e+00,5.46289396e+00,5.02319038e-01,1.34826888e+06
1.43271561e+02,4.21939697e-03,5.80678177e+00,7.13167012e-01,5.32986950e+06
1.42008270e+02,4.87946626e-03,3.88846397e-01,5.45574963e-01,5.10659200e+06
1.43712402e+02,1.41542149e-03,1.88093662e+00,8.81027758e-01,8.23921350e+06
1.53114624e+02,3.13662601e+00,1.82279301e+00,9.45238411e-01,3.84097675e+06
1.47931122e+02,8.93125078e-04,4.80609655e+00,8.23786497e-01,3.80881300e+06
1.43835800e+02,1.37583762e-02,9.32536304e-01,9.11785841e-01,4.12633875e+06
1.42994080e+02,7.25206966e-03,8.02666306e-01,4.51261193e-01,2.99723350e+06
1.49767715e+02,2.65337131e-03,7.23116875e-01,5.04655302e-01,2.13030225e+06
1.41206772e+02,3.13155723e+00,6.06261683e+00,6.91075206e-01,3.25417125e+06
1.42597046e+02,3.13290095e+00,5.26393270e+00,5.18742323e-01,3.79946300e+06
1.43732483e+02,8.23839009e-03,4.93284893e+00,4.68601018e-01,2.32366000e+06
1.41535583e+02,3.12989807e+00,5.36957216e+00,4.41781640e-01,1.18258700e+06
1.40242584e+02,3.14105105e+00,2.59297371e+00,5.20049214e-01,3.78001500e+06
1.40582275e+02,4.60876105e-03,6.20669365e-01,6.88118815e-01,3.68763700e+06
1.49574585e+02,3.14066768e+00,9.89115715e-01,7.64404714e-01,3.68576700e+06
1.47573380e+02,2.65473896e-03,3.18632126e-02,8.64393234e-01,4.72735600e+06
1.40114914e+02,3.12904143e+00,5.24761009e+00,3.38326156e-01,4.41693625e+05
1.42755417e+02,3.13551378e+00,3.91768742e+00,8.18020105e-01,8.06679950e+06
1.43605270e+02,5.87070500e-03,1.97680950e+00,6.47991121e-01,2.25334825e+06
1.40584229e+02,6.80282200e-03,5.48625565e+00,6.03464901e-01,5.89760100e+06
1.40371628e+02,3.13513875e+00,4.16888094e+00,4.75526452e-01,2.36667000e+06
1.42321045e+02,3.13328838e+00,3.94040585e+00,4.79635060e-01,1.61493062e+06
1.40387970e+02,3.11198044e+00,4.50019503e+00,3.18099052e-01,5.08639594e+05
1.40145035e+02,2.75601409e-02,4.44235039e+00,5.54178894e-01,3.31775125e+06
1.45524002e+02,7.46166287e-03,8.91829491e-01,6.42081857e-01,6.41035500e+06
1.40097031e+02,1.60074025e-01,4.15119648e+00,4.42572445e-01,4.79916400e+06
1.41881454e+02,1.74870994e-02,6.00374079e+00,4.41645920e-01,2.05812038e+06
1.53551926e+02,3.14106607e+00,4.76797533e+00,8.40002954e-01,7.54544400e+06
1.55050140e+02,3.13717461e+00,3.70011425e+00,5.76377988e-01,4.63123800e+06
1.42675125e+02,3.13641930e+00,2.45049000e+00,8.45038712e-01,6.48104050e+06
1.54213242e+02,3.13630223e+00,8.71709824e-01,7.69299686e-01,3.13411750e+06
1.59524887e+02,3.13901424e+00,2.68063641e+00,6.50161207e-01,5.13127600e+06
1.40198563e+02,1.21963518e-02,2.14960265e+00,5.26926517e-01,2.32553000e+06
1.41551651e+02,3.14119911e+00,2.13043118e+00,8.16155851e-01,8.00995150e+06
1.54247421e+02,3.13526845e+00,8.14962387e-02,8.47893655e-01,5.62757350e+06
1.44140579e+02,3.13130546e+00,3.44370270e+00,4.67505455e-01,1.61829662e+06
1.41546555e+02,3.12765431e+00,1.48984790e+00,5.91545761e-01,2.50243200e+06
1.46476517e+02,3.13665795e+00,1.58553600e+00,4.75361496e-01,2.46428400e+06
1.56106995e+02,3.13819957e+00,3.56556225e+00,9.69831228e-01,8.28633700e+06
1.43192505e+02,3.13542676e+00,3.03691769e+00,7.32878923e-01,4.64245800e+06
1.61890991e+02,2.49702367e-03,2.49749660e+00,1.01309824e+00,5.50303150e+06
1.45817978e+02,3.13708615e+00,2.82857919e+00,4.13951665e-01,9.08819250e+05
1.49484497e+02,3.13776040e+00,1.21841908e+00,7.36577332e-01,7.89775150e+06
1.49471359e+02,3.66400904e-03,2.85126495e+00,6.56528592e-01,1.84643650e+06
1.43438629e+02,6.50098734e-03,3.13703632e+00,6.71293676e-01,4.79766800e+06
1.40912033e+02,2.49398407e-03,5.38716650e+00,4.30018276e-01,1.64709462e+06
1.48174515e+02,3.13580441e+00,5.38654327e+00,7.53416896e-01,3.28970125e+06
1.49615082e+02,2.43843812e-03,6.17096949e+00,1.18270445e+00,5.62794750e+06
1.41764191e+02,8.65245797e-03,2.16739327e-01,7.01895893e-01,2.80798975e+06
1.63016388e+02,3.13686442e+00,1.16520023e+00,6.32258236e-01,5.16718000e+06
1.50413483e+02,3.13691211e+00,1.48342371e+00,7.69811630e-01,5.26030550e+06
1.40057312e+02,6.12728357e-01,4.10352737e-01,5.97677588e-01,1.39842230e+07
1.67486465e+02,6.04981743e-03,5.81109667e+00,8.03068995e-01,4.93193400e+06
1.45926529e+02,1.07983639e-02,1.20275497e-01,5.85790515e-01,7.40444600e+06
1.40190308e+02,1.61489621e-02,5.37509108e+00,6.98751509e-01,4.54409650e+06
1.44595474e+02,1.71453017e-03,2.58829808e+00,6.22071326e-01,2.89961975e+06
1.42146301e+02,1.17469486e-02,5.26632166e+00,5.43173432e-01,5.71508950e+06
1.43699112e+02,6.25134306e-03,1.01537228e+00,5.91765106e-01,7.45979800e+06
1.45095932e+02,7.04022916e-03,2.55385137e+00,5.35182595e-01,3.44603325e+06
1.43577072e+02,4.19056928e-03,2.70994473e+00,6.29727066e-01,4.24489650e+06
1.46902084e+02,3.13607168e+00,3.85306478e+00,4.19107407e-01,2.00538638e+06
1.42902802e+02,3.13499784e+00,3.79866409e+00,6.42418087e-01,3.39329925e+06
1.40336258e+02,3.12149954e+00,6.14111805e+00,4.71548796e-01,4.43937650e+06
1.47421982e+02,2.23293877e-03,5.99049568e-01,5.51857054e-01,3.06829350e+06
1.42685150e+02,8.47225357e-03,5.67782688e+00,5.00189543e-01,1.25551700e+06
1.47859879e+02,1.67470670e-03,4.96038485e+00,8.97558153e-01,3.72503700e+06
1.56028748e+02,1.33632554e-03,5.67596960e+00,5.53240061e-01,4.80140800e+06
1.40779312e+02,1.20182345e-02,2.62398887e+00,4.14307714e-01,4.54559250e+06
1.40945435e+02,3.13869500e+00,4.29271603e+00,6.23646617e-01,3.71306900e+06
1.43579025e+02,3.14107442e+00,1.04624748e+00,6.63990378e-01,4.01264275e+06
1.41835587e+02,8.16683378e-03,2.38392568e+00,1.43386281e+00,1.84430460e+07
1.40371307e+02,1.60651710e-02,8.37296844e-01,5.40096223e-01,2.45456000e+06
1.40336868e+02,8.51195026e-03,4.52059555e+00,8.47371459e-01,4.28005250e+06
1.49299469e+02,3.13907814e+00,1.91488266e-02,5.47648430e-01,4.37018650e+06
1.58007111e+02,4.91897203e-03,3.48863602e-02,5.53837419e-01,2.48560200e+06
1.50904068e+02,3.13400793e+00,4.25810337e+00,7.41070330e-01,2.07008825e+06
1.43755234e+02,7.57230073e-03,4.57999039e+00,5.16687393e-01,4.04817275e+06
1.40882767e+02,3.11944151e+00,5.41035032e+00,5.27781546e-01,2.64342975e+06
1.41143417e+02,3.50706349e-03,2.01038647e+00,7.75828183e-01,5.19261200e+06
1.41891785e+02,3.13864851e+00,2.18867016e+00,5.93213260e-01,2.25409625e+06
1.60740952e+02,6.47655968e-03,2.41031933e+00,5.97936690e-01,1.09391170e+07
1.53623993e+02,3.36335716e-03,3.76679516e+00,7.51185417e-01,2.13479025e+06
1.44144119e+02,3.13500118e+00,3.33396959e+00,5.42207479e-01,4.06201075e+06
1.40641617e+02,5.19426633e-03,1.30494213e+00,4.86318052e-01,4.90463200e+06
1.64134155e+02,3.13895297e+00,4.55393124e+00,1.01330078e+00,6.25813700e+06
1.44240494e+02,3.13707185e+00,1.24860382e+00,6.11437023e-01,2.79826575e+06
1.40674637e+02,3.12846780e+00,2.08359909e+00,9.09393013e-01,9.25237800e+06
1.41098007e+02,2.46950816e-02,2.25424677e-01,3.66749018e-01,7.70439375e+05
1.46445526e+02,3.13610411e+00,1.13380814e+00,8.58445168e-01,2.48784600e+06
1.48564896e+02,8.47601704e-03,1.98484802e+00,9.42476153e-01,2.73692975e+06
1.43628723e+02,3.76541284e-03,5.87998247e+00,7.34178007e-01,4.03096875e+06
1.41700546e+02,3.13893270e+00,5.06776667e+00,8.94617558e-01,1.52262760e+07
1.40589462e+02,3.13035226e+00,3.16175127e+00,4.13620502e-01,7.31543375e+05
1.49517288e+02,3.72010935e-03,3.05735970e+00,4.38751042e-01,1.31348688e+06
1.41486145e+02,3.13717079e+00,1.03144073e+00,6.19554639e-01,2.51552200e+06
1.40411194e+02,4.61358398e-01,4.27376842e+00,8.02993119e-01,4.22582250e+06
1.46260315e+02,3.13497496e+00,1.68535328e+00,8.68708253e-01,8.99843300e+06
1.50799591e+02,6.75578136e-03,3.32022762e+00,1.16661119e+00,5.73191950e+06
1.44046509e+02,1.26587041e-03,3.51621747e+00,5.70163190e-01,2.66661775e+06
1.40619293e+02,3.13179374e+00,4.62142563e+00,5.38373232e-01,4.43189650e+06
1.57676895e+02,3.13580942e+00,1.78593349e+00,8.29176128e-01,7.86147350e+06
1.41726166e+02,3.13628793e+00,4.81053782e+00,6.76167727e-01,4.05303475e+06
1.40232544e+02,8.40113685e-03,5.36061382e+00,5.14120042e-01,3.57805500e+06
1.42262115e+02,3.28997709e-03,4.44390297e-01,7.27574110e-01,4.74007200e+06
1.44364151e+02,3.73059837e-03,4.75738001e+00,6.50550008e-01,2.80237975e+06
1.43834763e+02,3.43036070e-03,2.23556614e+00,4.75510329e-01,1.95153038e+06
1.64580917e+02,3.14028597e+00,1.45966244e+00,1.02538025e+00,6.70170050e+06
1.44849136e+02,3.13437510e+00,4.38271284e+00,4.65351254e-01,1.09843712e+06
1.40919510e+02,6.08260278e-03,1.55439126e+00,4.21822280e-01,1.58127075e+06
1.47494156e+02,6.92231022e-03,9.87486839e-01,6.18937135e-01,2.43399000e+06
1.46808121e+02,3.14031625e+00,5.71722269e+00,7.02738225e-01,8.65659700e+06
1.49058289e+02,4.24402859e-03,1.47155237e+00,3.93282801e-01,9.94465188e+05
1.42445267e+02,8.25144816e-03,1.26077414e+00,6.13648593e-01,7.35470400e+06
1.46517456e+02,3.14114165e+00,1.63140583e+00,1.06219530e+00,9.86125000e+06
1.42234558e+02,7.35724950e-03,3.65309167e+00,3.84430259e-01,6.39165500e+05
1.43472427e+02,6.17294339e-03,4.56301689e+00,5.36101401e-01,2.05625038e+06
1.46005432e+02,3.13773489e+00,4.35163736e+00,7.10746646e-01,2.74403575e+06
1.40691742e+02,1.01661952e-02,3.20647883e+00,5.41123688e-01,4.56541450e+06
1.62337097e+02,7.14617432e-04,1.17294407e+00,9.90755975e-01,4.01675675e+06
1.40889282e+02,1.84362363e-02,3.26925945e+00,5.69657028e-01,6.46907250e+06
1.41747986e+02,7.56917382e-03,4.09200859e+00,5.09788752e-01,2.41865600e+06
1.53289871e+02,3.60766426e-03,2.22982121e+00,7.70406425e-01,2.18008160e+07
1.41047150e+02,7.33229006e-03,5.52392387e+00,4.02880132e-01,1.12873112e+06
1.51084503e+02,3.14034271e+00,5.67103434e+00,6.79867983e-01,1.44419980e+07
1.47342148e+02,3.13721848e+00,3.45110798e+00,5.99492311e-01,2.34049000e+06
1.62803680e+02,2.51886435e-03,4.55972767e+00,8.80902231e-01,9.05228900e+06
1.66734390e+02,4.14399663e-03,4.36218929e+00,6.21344090e-01,8.35066500e+06
1.41147568e+02,1.69401206e-02,4.69936943e+00,5.46066225e-01,3.27249725e+06
1.45564438e+02,9.83442552e-03,6.07107019e+00,5.95497608e-01,3.04211350e+06
1.40029633e+02,3.13496470e+00,3.84069252e+00,7.54312575e-01,7.85698550e+06
1.40731918e+02,2.52621435e-03,3.20444679e+00,4.43142802e-01,5.74687950e+06
1.41766098e+02,1.08851641e-02,2.02966261e+00,5.54101229e-01,1.83035450e+06
1.47751282e+02,1.90654059e-03,1.36284161e+00,5.03271818e-01,2.00538638e+06
1.43957581e+02,3.09307850e-03,2.57543087e+00,8.11309218e-01,5.61223950e+06
1.40049194e+02,9.48222876e-01,4.07228804e+00,8.48326266e-01,2.68939440e+07
1.47732162e+02,4.02453449e-03,3.42759800e+00,8.97515595e-01,1.06432830e+07
1.45518524e+02,6.42584357e-03,2.88955021e+00,5.92815399e-01,2.73543375e+06
1.52163773e+02,3.13889503e+00,3.25029182e+00,5.43463230e-01,3.43331725e+06
1.44379578e+02,3.13412118e+00,4.82548857e+00,5.19275606e-01,2.52749000e+06
1.42530029e+02,3.13889384e+00,2.25395679e+00,6.00706756e-01,3.96963275e+06
1.41216599e+02,3.13849163e+00,5.05414677e+00,7.12984085e-01,3.98160075e+06
1.57552856e+02,4.44319006e-03,1.44332600e+00,1.02596998e+00,3.15431350e+06
1.47663147e+02,3.14134455e+00,3.92236710e-01,9.30299938e-01,4.82048200e+06
1.55347519e+02,3.63977440e-03,4.88900042e+00,7.61622488e-01,6.16089700e+06
1.40887970e+02,5.77757694e-03,4.23357487e-01,5.63152850e-01,4.21086250e+06
1.41440033e+02,2.67236028e-03,5.60972023e+00,5.01378417e-01,2.94636950e+06
1.40670563e+02,3.13532281e+00,1.51777267e-01,5.56368709e-01,1.49001475e+06
1.62460098e+02,1.92544761e-03,1.42988873e+00,1.03134847e+00,9.86199800e+06
1.48531128e+02,3.73606803e-03,4.93702602e+00,3.83556932e-01,1.21736900e+06
1.41911591e+02,1.83483714e-03,4.14822102e+00,1.18041217e+00,1.08931150e+07
1.40463272e+02,3.12859631e+00,4.16907406e+00,4.06221390e-01,2.25222625e+06
1.41592743e+02,2.07590051e-02,5.38236952e+00,5.01220465e-01,1.78285650e+06
1.43264191e+02,5.55618573e-03,3.04811954e+00,7.03486383e-01,1.66392462e+06
1.52341156e+02,2.27999493e-01,4.86556053e-01,6.25705302e-01,2.88727775e+06
1.45550079e+02,5.58525138e-03,6.99720383e-01,6.14209771e-01,2.43361600e+06
1.42643982e+02,6.99885655e-03,2.76521969e+00,6.10649824e-01,3.01331550e+06
1.40935974e+02,9.25332215e-03,2.88583732e+00,1.00151646e+00,4.84516600e+06
1.41381317e+02,3.13309860e+00,2.26308489e+00,5.38760304e-01,5.37661950e+06
1.40043884e+02,2.01644182e+00,3.06276560e+00,6.18624568e-01,1.45878580e+07
1.42555450e+02,4.13343823e-03,3.00591755e+00,4.39103663e-01,1.99229638e+06
1.43119278e+02,3.13179278e+00,5.87346840e+00,6.49253726e-01,2.37489800e+06
1.48746323e+02,4.01934888e-03,1.08682299e+00,5.28384387e-01,2.26943025e+06
1.43536118e+02,3.13609242e+00,5.47437620e+00,4.78246629e-01,2.01436238e+06
1.41702423e+02,3.13924146e+00,5.39959955e+00,7.26642609e-01,4.76774800e+06
1.50038574e+02,3.14001369e+00,4.26524639e+00,7.68116832e-01,1.42052560e+07
1.54285995e+02,3.12839913e+00,2.61988926e+00,9.41104531e-01,4.90463200e+06
1.43659500e+02,3.13749218e+00,3.40276241e+00,4.61715370e-01,2.08991025e+06
1.47660095e+02,2.69479654e-03,5.11667204e+00,4.30173010e-01,1.01840119e+06
1.40154419e+02,9.08220466e-03,2.54189348e+00,4.81475770e-01,2.07083625e+06
1.40468872e+02,1.00175180e-02,3.76586962e+00,5.76142430e-01,1.25102900e+06
1.45363586e+02,7.98643567e-03,3.31012440e+00,6.52574301e-01,3.64574900e+06
1.45997513e+02,3.13382936e+00,3.92208099e+00,6.87639773e-01,6.58538650e+06
1.41912720e+02,3.35654756e-03,5.04150486e+00,4.24576551e-01,9.85115188e+05
1.47898895e+02,3.13658667e+00,3.62204456e+00,7.67418921e-01,3.81292700e+06
1.40749954e+02,3.13058615e+00,5.82366371e+00,6.55598879e-01,9.56766000e+06
1.42162689e+02,1.24046924e-02,2.06740332e+00,4.93619919e-01,3.87650675e+06
1.40586899e+02,3.13789940e+00,2.44388676e+00,7.09894359e-01,3.90081675e+06
1.58393982e+02,3.13996315e+00,1.16091633e+00,5.48019648e-01,3.20031550e+06
1.47597305e+02,1.70530193e-03,4.04875755e-01,7.43367970e-01,2.13516425e+06
1.42277802e+02,1.04549294e-02,1.88786697e+00,3.80470723e-01,1.81128050e+06
1.42427673e+02,9.66356602e-03,1.80984497e+00,4.19622123e-01,2.32141600e+06
1.49161346e+02,3.13616490e+00,3.19755554e-01,6.33383274e-01,4.67611800e+06
1.44169601e+02,3.13646770e+00,4.39446735e+00,8.38983119e-01,6.25177900e+06
1.41107880e+02,3.13649035e+00,3.53151488e+00,4.42298263e-01,3.35889125e+06
1.49405701e+02,3.07982694e-03,3.68023586e+00,6.18181646e-01,2.22417625e+06
1.43247162e+02,3.13902378e+00,3.03521371e+00,4.29273993e-01,2.06260838e+06
1.40128433e+02,1.93727072e-02,2.18645740e+00,6.08516693e-01,5.31116950e+06
1.50745667e+02,4.09617648e-03,4.85600471e-01,4.48898405e-01,2.44558400e+06
1.41531738e+02,3.13664174e+00,2.44182611e+00,4.55018133e-01,1.77537650e+06
1.40542999e+02,3.13081646e+00,1.53653777e+00,5.63278794e-01,2.75600375e+06
1.40757339e+02,3.13769078e+00,2.61370444e+00,3.90435606e-01,1.62390662e+06
1.46864288e+02,4.07041144e-03,2.35607243e+00,6.06395185e-01,3.19807150e+06
1.45504227e+02,3.13583589e+00,3.46530437e-01,5.35414934e-01,3.32710125e+06
1.44995514e+02,8.64916015e-03,4.78177547e+00,6.81469142e-01,7.69167750e+06
1.51096146e+02,3.13586545e+00,6.25563478e+00,6.55465841e-01,3.67118100e+06
1.42383698e+02,3.13271356e+00,3.17552662e+00,1.26879179e+00,9.08482700e+06
1.41719681e+02,9.12688859e-03,2.59885862e-02,7.41808474e-01,4.19365850e+06
1.41631729e+02,3.13053489e+00,2.15254951e+00,6.41695797e-01,2.50879000e+06
1.44382614e+02,1.09715322e-02,5.98237038e+00,5.26484370e-01,1.57079875e+06
1.51827438e+02,3.13564038e+00,5.52229834e+00,1.04474163e+00,7.38462400e+06
1.45589783e+02,1.82150071e-03,5.74998856e-02,4.97878075e-01,2.66661775e+06
1.40467728e+02,3.12927699e+00,3.55173755e+00,7.41045058e-01,3.50512525e+06
1.41944366e+02,3.13570809e+00,5.76791191e+00,6.21154606e-01,4.11736275e+06
1.43305038e+02,1.08069209e-02,2.91204166e+00,4.31187212e-01,1.22671900e+06
1.40149139e+02,3.13389850e+00,5.97265196e+00,4.21441138e-01,1.73311462e+06
1.40199661e+02,7.94816203e-03,5.81081986e-01,4.10770804e-01,1.31161688e+06
1.51004929e+02,3.13657999e+00,5.74681044e+00,5.37685633e-01,9.93941600e+06
1.45027985e+02,3.13872170e+00,1.75453663e+00,1.02734435e+00,1.02812520e+07
1.45539261e+02,3.13675404e+00,2.34183693e+00,6.11464918e-01,2.91383150e+06
1.41853699e+02,3.13823771e+00,4.55047894e+00,5.39078414e-01,5.69975550e+06
1.46334915e+02,3.07120127e-03,4.89963293e+00,5.63358128e-01,2.92991350e+06
1.45196609e+02,3.13970494e+00,3.90645027e-01,5.32898784e-01,2.91607550e+06
1.42784454e+02,1.18916789e-02,3.45623660e+00,8.44425023e-01,7.00651050e+06
1.41796509e+02,7.24509545e-03,1.62728357e+00,5.44259906e-01,2.59032200e+06
1.50268326e+02,2.32583750e-03,4.06738186e+00,8.79123509e-01,7.40669000e+06
1.42296356e+02,3.13536763e+00,2.86336160e+00,5.41737914e-01,6.39389900e+06
1.40399445e+02,3.13254857e+00,8.40315342e-01,4.44179028e-01,1.16687900e+06
1.76261322e+02,4.38969815e-03,3.17198849e+00,9.04628992e-01,1.00022480e+07
1.44323639e+02,6.27796957e-03,1.70834875e+00,6.41591907e-01,1.95115638e+06
1.41823151e+02,5.09636989e-03,2.15001154e+00,3.86431754e-01,2.13217225e+06
1.48614685e+02,3.13357401e+00,1.27852726e+00,5.47018051e-01,1.36322888e+06
1.40318970e+02,3.13101816e+00,5.85580015e+00,4.99525756e-01,3.73401300e+06
1.42213943e+02,3.13305140e+00,4.16799355e+00,6.67799175e-01,6.50086250e+06
1.53888123e+02,3.87402787e-03,1.73394108e+00,9.01032269e-01,5.30219350e+06
1.42215134e+02,3.13604045e+00,3.19794273e+00,6.01640642e-01,3.94270475e+06
1.41147018e+02,3.13737464e+00,1.20188046e+00,7.50175774e-01,5.99110100e+06
1.40438538e+02,6.36143889e-03,2.90563059e+00,6.35999978e-01,6.14144900e+06
1.40014969e+02,1.06580891e-02,3.55143476e+00,6.17693126e-01,3.32036925e+06
1.44866714e+02,9.27031506e-03,3.54076982e+00,7.01931298e-01,3.92250875e+06
1.45634109e+02,3.13983798e+00,3.29521370e+00,3.94606203e-01,1.07038712e+06
1.40647964e+02,8.09551217e-03,3.06344891e+00,8.97067070e-01,7.47962000e+06
1.60709625e+02,3.13772058e+00,2.54216099e+00,9.59691107e-01,1.83671260e+07
1.46266937e+02,3.63537762e-03,5.06450605e+00,6.56756043e-01,2.24586825e+06
1.54044693e+02,1.09097001e-03,4.31548786e+00,4.61888850e-01,1.65906262e+06
1.49138153e+02,3.13640213e+00,6.10283422e+00,1.09821761e+00,6.10554500e+06
1.42986526e+02,3.13694382e+00,3.73883510e+00,6.98682368e-01,9.08968900e+06
1.40266953e+02,3.12915325e+00,3.22321510e+00,4.98182207e-01,1.64933862e+06
1.53960205e+02,3.14147830e+00,1.29611111e+00,9.05999720e-01,3.18198950e+06
1.41350662e+02,3.13165927e+00,4.90985727e+00,5.52943945e-01,5.71471550e+06
1.40950607e+02,3.11631966e+00,5.12606621e-01,7.47514129e-01,1.17604200e+07
1.80262405e+02,5.26825804e-03,2.34284878e+00,1.08310950e+00,7.38649400e+06
1.48562531e+02,4.77064808e-04,5.54908895e+00,4.65609163e-01,1.40885688e+06
1.50254913e+02,3.13847947e+00,4.94091272e+00,8.19775999e-01,1.08448690e+07
1.40174438e+02,1.54632218e-02,4.90903568e+00,7.85526812e-01,3.04323550e+06
1.41317001e+02,3.77777359e-03,5.61014223e+00,8.51994395e-01,7.79377950e+06
1.58877945e+02,4.96047083e-03,9.15944099e-01,9.88904834e-01,9.26808600e+06
1.42248489e+02,3.14017320e+00,3.88452053e+00,6.19101763e-01,3.14234550e+06
1.62722458e+02,3.25367530e-03,4.22723866e+00,7.16896355e-01,3.63452900e+06
1.40363113e+02,3.13009286e+00,4.50739002e+00,3.81167501e-01,8.48979312e+05
1.43627167e+02,4.68565803e-03,5.40859079e+00,4.75660414e-01,5.60700350e+06
1.41975677e+02,3.13299870e+00,5.74800968e+00,5.98269761e-01,7.55217600e+06
1.41105103e+02,3.13367796e+00,5.37570906e+00,5.28978527e-01,3.22013725e+06
1.40269562e+02,3.13435507e+00,5.39240599e+00,6.10157132e-01,5.73191950e+06
1.40063614e+02,9.69929155e-03,3.29418778e+00,8.41890037e-01,2.63744575e+06
1.42742447e+02,4.45211399e-03,8.22482586e-01,4.83982205e-01,4.23105850e+06
1.40630661e+02,1.51424659e-02,6.07533216e+00,3.95848811e-01,2.75114175e+06
1.42124832e+02,7.19729159e-03,2.23641396e+00,8.79034996e-01,4.95213000e+06
1.53551971e+02,6.31297287e-03,5.35717821e+00,8.72721553e-01,3.41386925e+06
1.44432465e+02,3.13092208e+00,2.06178665e+00,5.33435822e-01,4.58112250e+06
1.45010178e+02,3.13559580e+00,5.31750345e+00,1.18818033e+00,7.84763550e+06
1.41918106e+02,7.11115776e-03,5.16534662e+00,8.49189162e-01,7.22118600e+06
1.41341187e+02,4.16831672e-03,5.62814379e+00,5.66112041e-01,2.54058000e+06
1.46328613e+02,3.13704562e+00,3.89159203e-01,9.73352194e-01,4.65779200e+06
1.40362213e+02,1.22211399e-02,4.73180866e+00,4.69713569e-01,1.76640050e+06
1.45109314e+02,3.13542819e+00,1.92890835e+00,9.83390272e-01,6.47169050e+06
