# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.832805,0.004648,2.265121,1.500515,661231.434240
140.944701,3.138675,2.538743,1.308000,597576.688704
142.055597,0.001799,0.730350,1.519142,1162017.005761
140.622654,3.137906,1.342927,1.392735,864163.660608
140.320815,0.014264,3.020032,1.315843,1007517.737952
145.044407,0.004761,4.073769,1.476787,1776835.079713
140.247057,0.004215,5.235062,1.215617,484815.785184
142.647810,3.139352,4.495918,1.286215,415850.244192
140.307950,0.000442,3.961358,1.337089,517652.957088
140.171284,0.001474,6.247252,1.384335,3175294.683166
142.155764,0.004271,3.564536,1.341272,906089.024736
140.900817,0.010020,4.310348,1.337315,456429.209472
141.603714,3.140943,2.397105,1.447428,542710.935648
141.330405,0.006374,2.523369,1.464251,934887.000096
143.064287,0.001495,5.285758,1.555172,1075697.879617
145.620548,3.139196,2.587206,1.273832,536764.340736
140.704754,3.135952,5.502048,1.323988,1051238.300545
142.267370,3.138159,2.317904,1.417009,1144177.221025
141.885101,3.137678,4.713944,1.228889,583289.900928
143.004822,3.137143,1.907535,1.323113,516306.558240
144.462708,3.140036,0.112379,1.192351,291831.950304
142.053596,0.002398,2.627072,1.228753,972847.967616
145.527329,3.137534,2.196736,1.510285,876917.049696
140.971710,3.131715,0.917945,1.159325,171516.253248
142.701375,3.138193,2.546473,1.679155,1842958.223137
143.194050,0.002636,3.824864,1.193621,365509.887264
140.217497,0.005988,6.162257,1.430255,877590.249120
143.831074,3.140660,5.640899,1.188716,293477.548896
141.160942,3.137934,5.042791,1.258237,511369.762464
140.853308,0.006431,2.758015,1.171163,346248.903744
141.763891,3.140286,3.324603,1.395358,1394794.406593
140.373383,0.004412,4.296829,1.228101,410427.248832
141.002799,3.139655,1.175556,1.316201,492407.978688
142.516460,3.136925,0.232857,1.310469,1021954.125601
142.496777,0.003204,3.815022,1.294377,744147.163296
145.617559,3.140034,4.741064,1.332731,387650.668320
141.909870,3.137398,3.604646,1.425950,1096342.661953
140.890900,3.139459,5.834706,1.308668,813524.103936
140.633293,0.001172,6.192231,1.192030,376393.277952
141.745508,3.141392,6.122840,1.272727,1136472.827617
141.532725,0.003365,0.832616,1.384765,1076894.678593
142.767613,3.139192,0.379700,1.512720,2344267.394208
140.668975,3.140199,0.321975,1.279732,1007517.737952
140.551060,3.139652,0.736873,1.386752,756601.352640
140.044844,3.137000,0.749931,1.622858,1154724.012001
143.452675,3.139164,3.312955,1.210509,531603.145152
140.735795,3.134423,5.521892,1.403584,1429950.376513
140.999736,0.004496,5.731374,1.240642,644476.248576
141.428702,3.137985,1.542095,1.186993,336936.311712
140.971902,3.138614,0.616512,1.343766,1217443.758337
142.553664,3.138165,3.753530,1.518639,1226569.350529
141.660353,3.135264,0.747111,1.320418,514025.160192
142.034603,0.002198,5.381478,1.412517,1138417.625953
141.369909,0.006315,3.544662,1.398452,1285474.300129
141.959822,3.137561,0.107227,1.181625,295123.147488
141.452317,0.006205,0.041551,1.202197,444760.419456
141.061302,0.004034,0.105666,1.198781,296058.146688
144.845772,3.139739,0.671982,1.144012,177986.447712
141.717303,0.003669,3.899347,1.484759,1125365.037121
141.093269,0.003276,4.099792,1.331284,739696.567104
143.822390,0.003889,2.093732,1.322025,1555988.268673
144.540678,0.000094,6.277248,1.172848,185092.441632
140.220440,3.135130,5.795120,1.442384,1270776.112705
142.227193,0.001713,5.283390,1.895345,4064217.122588
140.778359,3.137090,2.175509,1.335433,662203.833408
143.536487,0.001051,6.238894,1.291320,794898.919872
141.999516,0.000623,3.583846,1.368163,1246914.933121
142.035753,0.004367,0.732442,1.363436,961777.577088
143.510312,0.000572,0.509782,1.200949,226120.206528
144.878225,0.001862,5.020675,1.245791,572518.710144
143.572848,0.003711,0.323458,1.802200,2888399.528638
142.114268,3.139468,5.267929,1.590125,1252524.928321
142.604604,0.002413,2.139031,1.304982,634116.457440
141.143704,0.007391,4.209738,1.339182,645934.847328
140.684218,3.135802,1.788057,1.181223,350101.100448
142.340996,3.139440,2.132960,1.909859,1811953.649665
140.753078,0.010050,1.693872,1.319034,567320.114592
143.237453,0.000554,3.915543,1.178104,362181.290112
141.257124,0.002851,2.893300,1.516929,1179744.590593
140.599279,0.000285,4.689669,1.377927,1296694.290529
140.135137,0.042554,4.552900,1.509619,620390.669184
142.890342,3.140034,3.647170,1.247395,477747.191232
146.360980,3.138433,3.789606,1.614521,2367417.974399
140.071604,0.005372,2.517704,1.417472,1447715.361313
140.998659,0.000615,4.877513,1.301815,611452.076832
144.339116,0.002703,5.168098,1.294715,891428.237280
140.713572,0.002802,1.163168,1.336731,946106.990496
145.407478,3.139222,4.738056,1.433734,876543.050016
140.400644,0.005744,1.670734,1.770861,3023675.212894
140.429291,0.006960,1.024035,1.570164,1667402.773345
141.136996,3.136402,1.878791,1.232601,438963.424416
141.400524,0.004745,1.461279,1.466156,703942.197696
144.454535,0.002341,1.898304,1.430429,1196873.775937
141.510813,3.138426,0.326030,1.240651,476812.192032
142.666816,0.004547,2.200799,1.408780,1025207.922817
142.127761,0.006970,1.179784,1.754985,2790262.012606
140.723844,3.136794,2.529696,1.394297,804622.911552
140.804260,3.134148,6.194698,1.495005,1147431.018241
145.105605,3.139294,4.046806,1.356746,710000.992512
144.491752,3.138103,3.988067,1.726170,1806904.653985
145.261590,3.138993,3.964068,1.441523,1148889.616993
143.184241,0.003394,1.317160,1.365793,1014361.932096
140.487799,0.002481,3.482224,1.749313,1739996.111233
141.997434,0.003039,5.574882,1.229964,789401.124576
142.282816,0.002347,0.732992,1.518653,924676.808832
140.433423,0.003202,5.963167,1.192779,477784.591200
144.219821,3.136707,3.393036,1.608766,1068442.285825
142.329514,0.003965,3.406836,1.302687,566385.115392
143.124633,3.139016,2.516677,1.340760,1031154.517729
142.104038,0.003793,5.170461,1.451972,921198.611808
142.686730,0.004831,4.293238,1.768879,1974082.510944
140.643670,3.135210,1.829104,1.322453,854888.468544
143.397202,0.001740,2.268292,1.442726,851148.471744
147.744137,3.139215,5.258727,1.377412,717331.386240
144.038710,3.137690,4.922200,1.564250,3635276.889597
144.563684,3.137373,0.840917,1.399231,814982.702688
140.475104,0.006721,2.423902,1.280956,431595.630720
141.394135,3.136049,0.251382,1.309241,918580.614048
140.354175,3.138884,5.856210,1.455015,1106216.253505
140.953929,0.005168,4.566678,1.476631,1334243.858401
140.111803,3.139718,5.909029,1.636438,1088413.868737
140.566441,0.004458,0.472818,1.586482,1852906.614625
141.542679,0.005463,4.628331,1.379445,962226.376704
140.139519,0.003942,0.209587,1.644533,2372429.570111
141.600017,0.003717,5.464571,1.368781,1312402.277089
146.482722,0.001627,4.400500,1.863276,3322313.957373
141.182730,3.133785,3.179462,1.391901,2094547.807872
144.756341,3.140044,3.219928,1.453794,577866.905568
140.585294,3.130944,0.103790,1.384297,1310981.078305
141.725781,3.139803,1.461498,1.581149,2186065.529568
140.538099,3.139152,4.341250,1.293587,631760.259456
141.499838,0.003763,1.333405,1.748677,4398161.436859
141.283101,0.007040,2.603511,1.236379,685466.613504
140.675120,3.138613,2.556848,1.394561,1140923.423809
142.894698,3.139904,4.008499,1.309782,607824.279936
140.129456,0.008305,1.503782,1.360734,638230.453920
142.823775,0.002480,0.111402,1.312879,977298.563808
141.114833,3.138515,2.106558,1.542270,2947304.478238
140.989930,3.135114,0.627513,1.272586,903433.627008
141.759580,3.136207,3.463470,1.304949,299012.744160
141.417547,3.136158,0.631570,1.250248,476625.192192
145.495741,3.139827,4.386372,1.639364,1054828.697473
142.193362,3.137348,5.500917,1.448137,679707.018432
140.538064,0.006250,1.482472,1.309963,491285.979648
140.207468,3.139185,6.114590,1.505099,3333421.747869
141.680665,0.004097,2.690261,1.398968,1052958.699073
142.708788,3.136726,3.169259,1.637671,1574837.852545
144.283591,0.001429,6.132695,1.332194,712618.990272
144.887277,0.003676,4.637348,1.271500,729112.376160
142.892436,0.003028,3.527223,1.238113,626786.063712
142.269018,0.002239,4.195428,1.391989,893148.635808
140.888353,3.135420,2.945855,1.260379,1077455.678113
140.167279,3.138853,6.166375,1.496656,1646421.391297
145.174915,0.002173,1.970885,1.220785,493791.777504
141.936321,0.005353,3.398139,1.332731,959047.379424
140.405962,0.003917,0.289682,1.469804,2356945.983359
141.733113,3.139632,2.024187,1.227204,316889.928864
142.429002,3.139964,0.654154,1.287660,704278.797408
140.646646,0.002632,3.856586,1.331651,366332.686560
141.447237,3.137230,1.885321,1.393445,1778331.078433
140.373260,0.002153,4.746162,1.402534,2091256.610688
141.476938,3.139905,3.796802,1.656834,985676.156640
140.037299,0.015291,1.708630,1.164448,299050.144128
140.763420,3.135040,1.201142,1.382803,849465.473184
142.185650,0.002235,5.279386,1.243050,677799.620064
140.582032,0.004977,1.984947,1.418959,874486.051776
142.010824,3.135466,0.068551,1.404397,1148590.417249
143.562499,0.001469,6.139254,1.249674,571321.911168
142.884385,3.136892,4.483271,1.303485,384509.071008
140.767350,3.138109,0.146997,1.426581,839554.481664
144.544734,3.140791,1.045138,1.393502,692198.607744
141.823923,3.137272,5.211840,1.494938,1715873.131873
142.926144,0.006700,0.683197,1.356208,681614.416800
141.745055,0.002960,1.575164,1.158238,284015.356992
141.529219,3.134780,2.713312,1.217334,355561.495776
140.555956,3.136746,1.570594,1.209135,289961.951904
142.422608,3.140416,0.812257,1.266940,600045.086592
143.386528,3.138008,3.506710,1.289431,803463.512544
141.560744,0.002945,2.800351,1.298081,605804.681664
140.245982,3.140521,1.664702,1.460471,755105.353920
141.907047,0.006760,4.552775,1.273838,493380.377856
144.522604,3.138207,3.762762,1.218543,287979.753600
140.898422,0.002860,4.572644,1.613728,1616912.816545
140.058702,3.140508,2.744751,1.338859,509462.364096
143.846343,0.002182,2.450155,1.497065,3483059.019837
145.132368,3.138406,0.681650,1.390445,917645.614848
141.481690,3.136179,6.230408,1.294199,441207.422496
140.673048,3.132161,0.446269,1.508519,1214115.161185
145.067787,0.001419,0.883893,1.309422,687822.811488
140.422003,3.139709,2.866828,1.232726,426958.034688
