# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000142.416880,0.001494,4.031629,1.249568,709028.593344
142.185248,0.003119,1.452342,1.297979,987284.355264
143.643261,0.002453,1.657658,1.293384,385892.869824
146.143681,3.140001,2.307419,1.412938,573229.309536
140.125244,3.130035,0.876670,1.308984,1012454.533728
142.303152,3.137120,3.746663,1.153934,172600.852320
142.136556,3.135176,2.630334,1.217615,377702.276832
140.563512,3.137849,4.685210,1.392676,722679.581664
145.112182,0.001123,5.510856,1.388604,1842995.623105
141.526108,3.140865,2.627007,1.345774,749869.358400
142.069293,3.137033,2.110745,1.974471,2676079.910303
143.461310,0.002650,1.908883,1.167574,237003.597216
141.135156,3.138180,0.360770,1.226776,487583.382816
140.309956,3.137737,4.329047,1.389231,836861.683968
143.014959,0.001827,0.752215,1.975663,4038298.944764
140.579280,0.001172,2.264796,1.699784,1422208.583137
143.280022,3.140076,1.243630,1.179082,219986.611776
142.181194,0.000849,5.376233,1.413416,1019597.927616
140.176543,0.012565,2.861720,1.236559,432044.430336
144.665434,3.140490,4.326529,1.410681,1221669.954721
145.388752,0.002790,3.104763,1.417618,1951343.330400
140.753260,0.003676,3.873140,1.286078,571770.710784
141.146211,3.140697,4.793523,1.348859,503814.968928
141.711316,0.001246,2.179744,1.392792,558605.922048
140.791406,3.137498,0.995693,1.212693,372129.681600
142.405566,0.002622,4.740834,1.479841,1483507.130689
141.413245,3.136839,6.076122,1.226366,738911.167776
141.494192,0.005206,6.221883,1.359318,1149600.216385
142.382810,3.139883,3.812904,1.417134,847258.875072
140.243222,0.008068,0.091869,1.396630,861807.462624
141.045429,0.003752,1.895759,1.371298,759630.750048
144.418290,0.004583,3.080739,1.350934,1044094.906657
140.209333,3.134626,0.982633,1.313339,422021.238912
141.287522,0.004358,0.289711,1.333277,461104.205472
146.731977,3.139000,2.419182,1.107304,107562.307968
