# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000145.232782,0.003639,1.775652,1.365688,700875.400320
141.104140,3.137599,4.215915,1.276452,400628.457216
140.800415,0.001338,1.656058,1.380384,971464.168800
141.314158,0.005893,3.327290,1.215974,331401.116448
143.575567,3.138347,1.609797,1.318247,600755.685984
143.445127,0.001990,5.868541,1.212351,176640.048864
140.339296,3.139080,1.016547,1.260399,685915.413120
142.779878,0.002528,5.567238,1.892478,2333458.803456
143.451446,3.141314,0.067669,1.633182,1954522.327680
143.230253,3.138941,3.270843,1.662068,8203720.380754
140.372864,3.137345,3.047956,1.167559,190104.037344
143.173577,3.138474,4.149615,1.330231,397524.259872
140.942355,0.005181,2.961922,1.382573,914990.217120
140.547627,3.140652,5.141514,1.197831,286820.354592
141.036444,0.005229,3.701992,1.362376,993904.149600
141.724398,3.137067,4.454054,1.517491,1139352.625153
143.704784,0.001477,2.145166,1.488302,916411.415904
142.392474,0.006848,3.302442,1.550120,1441207.766881
141.448199,0.007333,2.325219,1.533250,717181.786368
146.260494,0.002883,5.194673,1.458574,1340115.653377
142.577980,3.138552,1.676196,1.191801,283716.157248
141.803015,0.002205,5.783914,1.281740,408557.250432
143.183392,0.004223,1.779150,1.459566,1262248.920001
142.214469,0.004800,6.119971,1.538802,1529284.691521
140.847757,3.140189,3.608903,2.054265,4780052.510106
142.141620,0.006258,1.739723,2.019837,2015035.475904
144.728557,3.139747,4.639634,1.317023,813935.503584
142.485333,0.005456,5.741527,1.395752,549816.929568
145.199549,3.138793,0.772837,1.418501,670805.826048
141.235248,0.002369,5.030133,1.294460,351110.899584
140.678242,3.138293,6.076591,1.316497,1574987.452417
141.774923,0.004808,5.341884,1.342524,995287.948416
140.216275,3.135866,1.210062,1.322805,536278.141152
144.050934,3.140064,1.642640,1.382032,795572.119296
141.823717,0.005094,5.902512,1.602308,1240669.138465
141.585802,3.135638,0.188287,1.463676,1202595.971041
142.810113,0.006632,1.598968,1.252692,673760.423520
140.586516,0.002417,2.587320,1.150691,227728.405152
142.646885,3.135851,3.182902,1.514010,1257087.724417
141.710708,3.139639,6.227858,1.749706,1735321.115233
143.111591,0.003531,0.607155,1.359407,617323.871808
141.170457,3.138005,2.269109,1.416158,1338881.454433
144.986008,3.139141,3.016405,1.199472,409342.649760
144.720141,3.139505,6.162153,1.839166,2519635.844159
142.756190,0.003547,5.161868,1.597611,1615790.817505
140.395601,0.004277,3.499311,1.700083,2267784.459648
142.281118,3.137775,5.681796,1.257107,481300.188192
143.445312,0.003908,3.270394,1.177795,391203.665280
147.447723,3.138883,0.703803,1.477950,1126861.035841
141.737638,3.138721,1.685380,1.423941,943301.992896
142.698938,0.000869,0.090431,1.393693,546226.532640
143.302594,0.003009,4.053930,1.310643,1139053.425409
145.316267,3.138105,0.320542,1.565405,958710.779712
142.337154,0.006564,1.654861,1.519619,742987.764288
141.439438,0.002457,3.045159,1.194092,366893.686080
143.035826,0.001993,3.835745,1.358504,822500.096256
140.899709,3.139197,5.571156,1.651615,1033809.915457
141.180545,3.138193,4.880628,1.614990,1124841.437569
141.346720,0.004882,2.033843,1.365951,706522.795488
141.624130,3.132775,5.740162,1.392191,841424.480064
143.480860,3.138849,6.279822,1.262613,555950.524320
143.880665,3.139516,5.536274,1.370885,1242352.137025
147.277308,3.141354,3.975248,1.737062,5090247.844697
140.989407,0.001965,1.947055,1.421351,1072743.282145
143.248608,3.139608,0.071777,1.360350,476475.592320
143.772853,0.000689,1.230848,1.631167,1352083.643137
140.082335,3.136825,3.185138,1.253192,259705.377792
141.702482,3.136709,3.305746,1.388308,642681.050112
141.870569,3.135539,4.224465,1.201933,205138.824480
142.651147,3.138880,2.122034,1.670177,1509649.708321
141.902381,3.139818,0.962437,1.221860,276834.563136
141.296956,3.139680,5.123407,1.631324,4460469.783547
144.236932,3.140156,2.462508,1.374567,1120465.641313
146.603723,0.001060,0.768435,1.408557,1147393.618273
142.957493,3.135094,5.119712,1.334907,602438.684544
140.629653,0.008719,5.104965,1.466485,1500075.316513
144.810951,3.137282,1.297932,2.146562,12540471.070172
143.034848,3.139153,4.626048,1.330840,1111115.649313
141.332157,0.001254,1.110679,1.452002,463909.203072
141.850328,3.137356,2.826960,1.402963,863191.261440
143.352443,3.139484,1.826633,1.336723,824557.094496
140.674461,0.004954,5.114517,1.468986,1041701.308705
143.128295,3.140289,1.779834,1.171938,215162.015904
142.541759,0.002875,2.959374,1.348599,763333.346880
144.551984,0.001741,4.209767,1.507434,2495325.864959
141.620153,3.139127,6.259215,1.497771,1273506.310369
141.127750,0.000683,4.319217,1.620049,3373851.113277
141.256255,3.139900,2.599961,1.818839,1503441.313633
140.127178,3.139265,2.834172,1.229333,340414.508736
143.654842,0.000361,0.972182,1.258835,401675.656320
142.273562,0.002051,1.589290,1.441803,1143017.822017
140.247253,3.121783,3.394649,1.211455,233824.599936
142.287505,3.135111,0.217156,1.291218,1295534.891521
140.831982,3.134053,1.297098,1.192683,525432.150432
140.798105,3.138211,5.854842,1.349786,516306.558240
140.410912,0.003449,0.063987,1.232669,317076.928704
143.100076,0.000346,4.079347,1.508659,1531715.689441
144.273726,3.138289,5.275862,1.320474,485077.584960
141.000967,3.137608,0.251176,1.291672,1050191.101441
143.193171,3.140154,4.255239,1.308429,516082.158432
143.018860,0.003826,5.721653,1.655525,1246092.133825
140.150088,0.004136,4.676656,1.209141,611826.076512
142.486703,0.003256,3.307326,1.623008,808998.707808
143.873292,3.138463,3.153151,1.285673,540167.737824
140.213643,0.006212,3.269233,1.225127,483656.386176
142.285200,0.002886,0.229059,1.311868,1082729.073601
142.354481,0.005411,5.241587,1.618581,1039419.910657
140.866846,0.002414,0.693069,1.526169,789139.324800
143.105002,0.003888,3.274444,1.611509,964619.974656
141.574044,3.138391,6.074704,1.249041,278255.761920
140.524680,0.010754,2.113007,1.466110,1892026.981153
145.214520,3.138222,0.076599,1.218975,298227.344832
140.865215,3.134170,2.061989,1.338013,708953.793408
