# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.262939,3.135687,2.905268,1.322489,571695.910848
141.867577,3.134839,2.090716,1.566260,3375384.511965
142.106176,3.138983,1.144550,1.179958,349091.301312
142.230975,0.001405,6.031808,1.359355,998242.545888
140.653410,3.134339,1.121437,1.236767,574388.708544
140.509919,0.005867,2.906506,2.250219,2017167.274080
144.089753,0.001365,3.940784,1.497507,1108722.051361
141.913104,0.005123,0.771245,1.456392,805857.110496
141.866984,3.133247,4.211640,1.311101,452951.012448
141.242331,0.005906,1.080011,1.282974,420562.640160
143.670780,3.137414,2.724255,1.227493,285137.356032
143.636044,0.001772,0.738414,1.179951,480701.788704
140.386862,0.007561,5.026014,1.818149,2059017.838272
141.340082,0.004047,1.224071,1.643143,2001795.887232
143.846581,0.002289,1.978257,1.259191,1240257.738817
141.661345,0.002440,3.192365,1.470773,636547.455360
145.461647,0.002188,3.509924,1.538753,1127721.235105
141.855229,3.139074,2.005801,1.465702,1594472.835745
141.003759,3.135798,0.586219,1.776062,2797816.806142
140.676837,0.006757,5.409337,1.568107,1056175.096321
142.938284,3.139827,4.747080,1.263202,662054.233536
143.131351,0.001267,2.501874,1.502217,964582.574688
141.610660,0.004545,5.381982,1.185763,163737.059904
144.301485,0.001720,2.481704,1.271042,573378.909408
141.457099,3.138297,3.930203,1.545625,1442367.165889
142.215038,3.137810,3.212496,1.568219,2585010.988223
141.991405,0.004085,4.434022,1.327376,429239.432736
144.455915,3.140767,3.012851,1.257417,427818.233952
141.924143,3.139736,4.329236,1.884666,2024909.067456
140.014653,3.135314,6.073196,1.856445,1447640.561377
141.413466,0.002613,3.424711,1.378234,798788.516544
141.514975,0.001191,2.806706,1.461162,951978.785472
141.331175,3.138037,2.700429,1.327513,951679.585728
140.424418,3.137151,1.500872,1.147285,211945.618656
142.986965,3.138432,1.136086,1.266847,542673.535680
141.120178,0.005109,5.276422,1.410527,1408819.394593
145.862065,0.004140,5.918594,1.631026,1779827.077153
142.136245,0.001950,4.641178,1.273296,675368.622144
141.605154,0.003440,5.400932,1.301644,423704.237472
142.138688,3.139943,4.546164,1.243349,313449.131808
142.311713,3.139917,1.462144,1.341445,421310.639520
140.959851,3.138159,1.400747,1.467365,871082.654688
144.010082,3.137566,0.096977,1.555624,1427519.378593
140.105815,3.141441,0.227614,1.506375,1081420.074721
141.227677,0.004065,2.905603,1.358142,671179.825728
141.402447,3.137240,0.867461,1.197256,325716.321312
143.037845,3.138975,5.796604,1.237735,545366.333376
141.839023,3.136954,2.903564,1.365682,871157.454624
141.030355,0.004308,2.017876,1.463818,1197995.774977
140.900685,0.008366,2.595356,1.250677,295048.347552
140.968046,3.140637,3.470143,1.529192,993642.349824
141.780392,3.140124,5.871509,1.252036,516680.557920
142.015144,3.138373,3.181271,1.353493,385593.670080
140.097327,0.006796,5.274013,1.286319,671815.625184
140.773847,0.004803,2.882732,1.195317,641596.451040
144.606413,3.140793,4.032831,1.378301,569414.512800
140.772103,3.131867,0.159285,1.139084,185990.040864
140.146394,0.001970,2.638265,1.289934,757985.151456
144.254683,3.139635,5.928748,1.593873,1663363.576801
142.088881,0.003340,1.293985,1.244250,589049.496000
140.026846,3.137507,1.019282,1.157613,208654.421472
141.380082,0.003918,3.786185,1.158497,253160.383392
143.019414,0.002630,5.805005,1.335003,1326950.864641
140.975734,0.002811,4.982359,1.591585,1927070.751168
140.308287,0.009317,1.620376,1.340114,801443.914272
141.169375,0.005244,0.435925,1.265134,304697.539296
142.039993,0.004702,4.259758,1.295280,834804.685728
142.451990,3.136177,3.899520,1.608463,1377478.221409
146.455283,0.002984,1.230333,1.544545,1078689.877057
144.159654,3.137738,3.511984,1.224673,490089.180672
143.260054,0.004184,0.318877,1.242874,490911.979968
142.898669,3.136743,3.798102,1.315836,835403.085216
143.781615,0.003056,2.423923,1.234060,466714.200672
140.110435,0.003248,3.359508,1.249514,444311.619840
142.954652,3.136847,3.675921,1.439094,543458.935008
141.621008,0.004923,3.530156,1.387396,385219.670400
140.973935,0.001368,4.414143,1.232386,546338.732544
140.319892,3.138625,5.449150,1.563512,1351597.443553
140.620447,3.139661,0.454627,1.436707,855374.668128
140.834632,3.139993,0.554974,1.318391,794674.520064
143.911239,3.138534,3.587708,1.510980,798938.116416
140.538562,3.138668,5.430351,1.336589,768157.942752
144.907901,0.003087,2.757310,1.343094,875795.050656
140.101189,0.004823,2.322617,1.494369,1441768.766401
140.940430,0.005011,5.504377,1.184805,371867.881824
142.128973,3.140359,2.889062,1.224826,359712.892224
144.023974,0.002393,0.316097,1.422235,1728963.120673
141.129416,3.135364,2.192198,1.183598,186812.840160
141.289171,3.137511,5.475928,1.266869,656481.638304
142.619451,0.005310,1.855310,1.342371,562383.318816
142.549348,0.002005,4.100254,1.484798,728887.976352
140.029427,3.128163,5.545559,1.135161,114556.101984
141.584622,0.001145,3.831003,1.526043,1092640.065121
145.144598,0.005762,3.854899,1.510765,1336824.456193
144.018207,0.004177,4.754794,1.715035,2544656.422751
141.922339,0.001609,3.769511,1.152423,357955.093728
142.187686,3.139451,3.262556,1.274815,402648.055488
142.616557,3.139455,4.021524,1.240905,484441.785504
140.303511,3.139109,1.579225,1.261072,1105954.453729
142.387061,3.138303,5.611527,1.309241,358142.093568
143.059700,3.138519,5.072194,1.303898,889857.438624
140.790131,0.006170,2.944266,1.284785,502842.569760
141.760998,3.139698,2.329219,1.233831,386790.469056
140.266894,0.001204,1.631498,1.446282,932979.601728
140.229607,0.009663,5.065534,1.302080,901713.228480
142.900220,0.003863,3.816645,1.213926,659211.835968
142.155680,0.004730,1.422467,1.333648,590807.294496
140.369552,3.134341,5.513664,1.574436,2700277.689599
144.394346,0.003797,3.386907,1.414011,1418431.186369
141.480830,0.002262,0.141682,1.263231,421759.439136
141.725136,0.005451,2.845883,1.550970,1590209.239393
141.898572,0.003215,2.422358,1.388637,626711.263776
142.072327,3.137997,1.467738,1.638957,1089161.868097
141.215309,3.140080,2.677776,1.261257,293066.149248
143.300546,3.139194,0.147732,1.189483,251477.384832
140.936405,0.001689,4.014605,1.640927,1485152.729281
141.616400,0.004423,0.723421,1.298238,563206.118112
140.035432,0.007502,6.214979,1.276162,554267.525760
142.448108,3.140110,2.470286,1.204596,477747.191232
140.921140,0.006734,3.913151,1.309030,776273.735808
141.280884,0.009116,2.707284,1.407855,1423106.182369
141.046878,0.005260,3.970915,1.312656,724063.380480
144.974801,3.139114,0.931995,1.539269,624841.265376
140.383560,3.139163,0.639093,1.436658,1936233.743328
144.493465,0.002496,5.660473,1.203878,402348.855744
141.339413,0.002665,4.160832,1.378573,468397.199232
142.420009,3.138122,4.152158,1.286318,1242838.336609
142.762833,0.004300,3.576120,1.405723,618894.670464
