# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.530090,0.001872,5.924240,1.338089,532463.344416
141.406677,3.136244,2.925178,1.363968,663961.631904
141.768087,3.137241,4.408207,1.413435,954185.383584
146.991343,3.139787,2.228135,1.219468,452090.813184
143.351744,0.000906,3.350765,1.303284,427219.834464
140.697407,0.005093,3.785631,1.355282,637183.254816
140.358690,0.003784,1.107393,1.258557,452427.412896
143.319127,0.005171,2.574860,1.294408,344752.905024
143.188482,0.002724,3.705484,1.355263,513688.560480
141.382738,3.137354,4.697626,1.263250,420113.840544
140.457612,0.006551,2.131938,1.240845,209851.220448
140.194758,3.135613,3.462436,1.447747,684008.014752
143.249140,3.139581,3.053924,1.599025,1991623.095936
143.452782,0.000550,1.810392,1.487517,1052958.699073
141.653162,3.139514,2.594340,1.472921,1662054.577921
145.507231,0.002153,4.312279,1.817379,1375832.622817
142.812486,3.135072,0.976533,1.187585,356346.895104
144.583104,3.140962,0.199126,1.537295,1886416.985953
141.854635,0.001124,0.361423,1.368752,2520645.643295
142.224763,3.138434,4.577777,1.407880,613022.875488
143.378963,3.140564,3.719583,1.640715,1710375.336577
143.320821,3.140445,0.450384,1.238695,275151.564576
141.086893,3.140614,6.115565,1.298414,676902.020832
145.401366,3.137826,3.111574,1.239135,347782.302432
142.330175,3.140220,5.029417,1.361841,810943.506144
142.174329,3.137196,3.280523,1.445473,661156.634304
140.201113,0.003535,6.066022,1.361594,861321.263040
141.289955,3.138666,1.777445,1.204526,520794.554400
143.307417,0.003570,4.056599,1.480582,633256.258176
144.438846,3.139656,6.272565,1.504559,1028312.120161
141.121004,3.132140,1.726783,1.665982,2207159.111520
144.830758,0.000734,4.637059,1.228028,340115.308992
141.561829,0.003565,4.449708,1.502377,1894869.378721
141.568041,0.004476,5.854472,1.702929,1954858.927392
143.216376,0.002125,0.629848,1.288401,1067133.286945
147.968899,0.000111,3.124009,1.554240,2385407.359007
140.002912,3.139084,5.297130,1.304029,407659.651200
141.095646,0.005968,1.544132,1.427163,899918.030016
140.907039,3.138204,0.318830,1.275939,754656.554304
141.498620,3.134524,4.629094,1.281037,976288.764672
140.693350,3.137664,0.514271,1.299520,872129.853792
143.167030,0.001501,4.745071,1.438377,1223913.952801
140.652389,0.004861,4.959943,1.373348,478382.990688
140.536155,3.129683,4.521237,1.223343,626112.864288
142.965756,3.138364,0.682158,1.307284,820667.497824
140.286707,0.006016,4.928861,1.322058,368165.284992
141.529584,3.128022,0.497457,1.438487,1433952.173089
142.168694,3.138229,2.780878,1.536341,1493904.321793
146.195192,3.140008,0.734777,1.240966,420712.240032
144.158323,0.004520,2.363535,1.241735,712394.590464
140.635556,0.004269,0.268652,1.274165,435522.627360
141.974263,0.006724,0.788390,1.243618,1261089.520993
142.908523,0.001950,2.853799,1.500484,911025.820512
140.391266,3.133360,1.192324,1.329665,867978.457344
141.125755,0.008506,2.820539,1.456977,1339442.453953
141.209438,0.001424,5.804568,1.319038,660894.834528
141.104538,3.137352,4.913292,1.389844,1685653.957729
142.299129,3.137176,0.011202,1.687661,2195976.521088
144.337582,3.139200,4.481968,1.350555,644251.848768
144.164924,0.000383,2.238403,1.419716,1526704.093729
140.544926,3.135316,2.229751,1.284608,654237.640224
140.884397,3.131740,3.705472,1.396817,611190.277056
140.784149,3.138519,1.358369,1.519819,879161.047776
142.253452,0.005743,3.202286,1.845592,5314498.052825
140.086666,0.001181,0.932036,1.704644,2047910.047776
145.321105,0.003167,1.010307,1.257974,553070.726784
141.666204,3.137518,6.153477,1.172307,270476.568576
141.916290,0.004396,3.946320,1.289814,787306.726368
142.119766,3.138072,5.876422,1.268813,566347.715424
141.766140,0.004448,0.031758,1.403019,751253.157216
141.309634,0.004507,0.281923,1.272539,465255.601920
142.807673,0.000522,2.047045,1.512079,1209028.765537
141.059787,0.002495,4.160820,1.388091,1036390.513249
142.525180,3.135714,1.188803,1.703635,1880769.590785
142.000437,0.003920,0.297941,1.280069,365547.287232
142.544477,0.000976,2.751108,1.444428,368352.284832
144.124925,3.139807,0.018336,1.396829,853205.469984
140.099439,0.002927,5.160922,1.201004,316927.328832
140.948174,0.003466,2.510685,1.376411,949697.387424
141.781037,3.135129,4.256154,1.778954,1242875.736577
140.925845,3.136018,0.775888,1.385863,792542.721888
140.361411,3.131105,3.876979,1.225377,609021.078912
140.095020,3.137754,1.905111,1.255417,459645.606720
141.028047,3.136283,5.662626,1.310816,450781.814304
140.081739,3.141573,5.277638,1.457076,1440235.367713
142.627629,3.138319,5.921982,1.257723,411362.248032
141.971352,3.140833,6.163252,2.112371,2148291.561888
140.731262,0.005473,1.355361,1.351623,1738724.512321
142.712640,0.001987,1.730086,1.446298,1102289.256865
143.528954,0.002601,3.657599,1.485923,828409.291200
141.229724,3.135535,1.653057,1.206690,422769.238272
143.152720,3.139061,3.114265,1.371093,822874.095936
141.882690,0.005665,4.559338,1.432298,1253946.127105
140.643796,3.129430,6.138495,1.665898,1613733.819265
140.001887,3.133601,3.197734,1.712564,3759893.582972
143.346384,3.140623,4.021121,1.412624,553743.926208
143.392146,0.004039,1.257128,1.423207,1141260.023521
142.037382,3.140287,4.269595,1.285540,864986.459904
141.218153,0.005487,2.210432,1.383601,1474531.138369
142.503443,3.139402,1.667976,1.464812,1077941.877697
142.284439,3.140439,2.185597,1.181157,213516.417312
140.978915,0.002204,3.237290,1.235094,316403.729280
140.423044,3.135023,4.097663,1.238076,688084.611264
140.425310,0.007992,0.058867,1.459897,888959.839392
142.430332,0.006314,1.444249,1.572323,1991810.095776
142.998887,3.136932,5.983679,1.489853,2041888.652928
142.975323,0.002964,3.972266,1.395166,1480103.733601
140.374603,0.009211,5.437605,1.279392,1016082.330624
143.808704,0.003018,6.233762,1.405615,1285511.700097
141.043815,3.140125,1.913317,1.238885,710823.791808
145.671258,0.001268,2.049236,1.670602,1151844.214465
140.664270,3.132180,3.541328,1.559074,1533810.087649
140.745705,3.138597,1.649079,1.281611,646009.647264
140.864574,3.136387,4.513324,1.491385,1974119.910912
141.884611,0.006453,1.269181,1.475201,1947565.933632
142.627373,3.137471,5.575921,1.370824,1266400.316449
140.376034,3.135689,1.019276,1.198824,287418.754080
142.126964,0.002807,4.635906,1.286735,546301.332576
146.272345,3.138388,1.684572,1.557812,1345276.848961
142.751601,3.138003,4.227996,1.346468,716321.587104
142.430531,3.134278,2.625246,1.582081,1386304.613857
