140.732772,3.138358,0.516179,1.400951,1100232.258625
141.644067,0.006754,3.292475,1.315202,943862.992416
142.568886,0.002331,1.939081,1.435667,777956.734368
141.232051,3.140854,1.104301,1.403449,822500.096256
140.790438,3.136438,3.844475,1.470884,2231057.691072
143.297174,3.138444,2.274351,1.148701,530256.746304
141.288158,3.135638,3.901731,1.306936,699678.601344
143.622835,0.000725,2.913750,1.227916,910203.021216
141.629601,3.138888,1.182734,1.448494,900179.829792
144.986125,3.137097,0.188938,1.635763,5074839.057881
143.015386,3.138717,2.339069,1.270732,1084486.872097
142.382317,3.135095,1.083359,1.320618,1202932.570753
141.875816,0.003137,4.335283,1.142699,156631.065984
142.387620,0.002551,6.066971,1.287435,949809.587328
143.747532,0.002287,4.284385,1.148304,393634.663200
140.483554,0.004404,3.987990,1.715453,1441432.166689
140.988446,3.139396,1.476134,1.331112,868876.056576
145.779557,0.006601,3.943781,1.727551,1203044.770657
140.799011,3.136144,4.758642,1.209534,1062271.291105
140.984673,3.138579,5.205448,1.303560,779078.733408
142.485478,3.139473,0.335538,1.242208,904742.625888
140.346624,0.002608,3.594257,1.453865,1094061.263905
140.535450,0.004762,2.669053,1.272051,757424.151936
140.570345,3.135702,1.437411,1.249453,840900.880512
141.387156,3.134478,1.732349,1.386257,581980.902048
140.409585,3.134901,3.122654,1.417190,565263.116352
141.850361,3.137879,4.175226,1.567956,818797.499424
140.424859,3.136168,3.500506,1.184374,496821.174912
140.204115,0.007043,1.073303,1.451483,1401339.400993
142.077872,3.134283,0.549975,1.321152,774702.937152
142.793595,0.001776,3.027199,1.284811,616276.672704
140.921978,3.135447,6.188939,1.428737,1528798.491937
140.420079,0.004489,0.009322,1.146623,200351.628576
140.371563,0.003120,2.765172,1.339218,992669.950656
141.480512,3.138257,2.086805,1.498257,1397262.804481
141.789233,3.137794,3.363663,1.209644,519784.755264
141.157335,3.137132,2.749598,1.338924,1015596.131040
141.225678,3.138807,5.250303,1.308667,1260640.721377
143.260468,3.137584,1.590375,1.219351,894943.834272
143.583300,3.139599,0.679732,1.429114,1648403.589601
140.056174,0.005726,5.463249,1.309465,525693.950208
141.218570,0.004172,1.797144,1.355494,834729.885792
140.579138,0.003243,2.865828,1.490297,1417271.787361
140.982222,0.002503,3.265713,1.577166,3219875.445021
142.570621,0.002718,3.703707,1.134829,248859.387072
140.993774,3.137144,0.851835,1.162263,425050.636320
141.151682,0.009554,2.079131,1.295654,956092.781952
143.016931,3.136725,2.952985,1.352334,1394532.606817
140.065951,0.003312,2.256600,1.657929,1243025.336449
141.268277,3.139884,2.165520,1.184542,513127.560960
142.413111,3.139471,2.823232,1.143815,268045.570656
140.418515,3.135121,4.728928,1.451273,1210674.364129
140.277257,3.135493,4.032084,1.177352,366108.286752
142.144990,0.003809,0.460419,1.303186,489902.180832
141.670879,0.005854,5.999721,1.736339,1457401.953025
141.895676,0.004035,2.324708,1.159817,233600.200128
140.004742,0.003643,0.402675,1.189074,678659.819328
140.047845,3.133900,3.356465,1.247926,611639.076672
141.243012,0.003359,3.643244,1.759676,1987696.099296
142.107350,0.002805,3.750508,1.165369,522327.953088
141.557069,3.136901,2.904105,1.199153,675780.021792
143.641192,0.002250,0.385385,1.309003,1530631.090369
144.151265,3.137566,3.545710,1.589790,1144139.821057
140.569255,3.138854,5.549076,1.336019,1531640.889505
143.769382,0.001391,1.270759,1.300093,616575.872448
140.672447,3.136694,4.268168,1.216593,653938.440480
141.175678,3.140384,5.596260,1.191348,549891.729504
143.266600,0.002954,2.166573,1.203533,682886.015712
140.212122,3.135499,2.077304,1.183905,336263.112288
140.951255,3.135841,5.526602,1.336955,1416037.588417
141.250773,3.135121,3.042194,1.395645,1152667.013761
141.275251,3.139639,6.045917,1.301538,1449959.359393
140.628546,3.137206,2.502239,1.278219,1528873.291873
141.141271,0.004309,0.890969,1.339157,1010696.735232
140.713736,0.003486,0.393722,1.202372,296843.546016
140.715511,3.140296,1.169338,1.551439,2025058.667328
142.102281,3.138355,1.744481,1.192075,322873.923744
140.238732,3.136004,5.781331,1.210999,722081.182176
142.363428,3.138759,3.696158,1.236703,512192.561760
142.083884,0.002582,5.581585,1.184220,449996.414976
141.472791,3.136937,3.622697,1.090178,143578.477152
141.783698,0.002452,5.827831,1.396680,784950.528384
141.082965,0.005481,1.988480,1.328292,1110704.249665
140.404880,0.004579,3.488186,1.293802,956990.381184
142.451220,3.139819,0.784129,1.179408,456242.209632
140.247808,3.138060,5.469886,1.266453,781734.131136
142.107998,3.136702,1.455208,1.210414,480626.988768
143.839764,0.002124,3.451333,1.325126,1004862.340224
140.027316,3.133103,5.519653,1.506279,1168075.800577
140.121425,3.138721,5.872784,1.245697,421460.239392
142.254236,3.139328,0.167868,1.189161,358740.493056
140.284178,0.007395,2.342715,1.324417,1360461.235969
141.956223,3.137243,0.706437,1.229571,1190440.981441
142.065265,3.137783,1.356974,1.341575,426322.235232
140.287230,3.137522,4.094282,1.175021,371606.082048
144.699856,0.002413,3.450545,1.285250,455120.210592
141.267578,3.136925,5.864589,1.683889,858142.265760
143.606428,3.137559,5.320804,1.789009,2683148.504255
140.266325,0.006824,2.487401,1.423516,989453.553408
