# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000143.685796,0.002490,5.795065,1.370746,668599.227936
140.914097,0.002197,0.616882,1.488699,951642.185760
144.337711,0.002193,4.784874,1.570777,1796096.063233
141.167713,0.006877,1.477417,1.201712,313598.731680
147.601352,0.002024,6.066093,1.548967,918431.014176
140.706121,3.137352,2.297334,1.438669,862929.461664
142.232246,0.003229,0.850247,1.505723,2221258.899456
143.109391,3.138038,2.408410,1.200594,741229.965792
143.751719,3.139244,4.064339,1.367043,1852682.214817
141.377862,0.003561,5.842011,1.543834,2160857.951136
140.772583,0.005779,4.473100,1.277085,511294.962528
141.741323,3.138189,3.623466,1.325332,845912.476224
142.164440,3.138040,4.031127,1.293392,581419.902528
140.630609,0.001520,2.115722,1.219414,492744.578400
140.417430,0.006217,5.677788,1.376273,1002319.142400
142.115430,0.003085,4.507656,1.485429,881629.445664
140.801491,3.138044,0.219292,1.230769,583776.100512
142.317567,3.134119,5.866376,1.472825,1825043.638465
144.199403,3.141439,1.212239,1.528918,964358.174880
143.989078,3.138125,1.758058,1.169600,375458.278752
141.101114,3.137877,1.867061,1.226004,875159.251200
141.681510,3.138924,2.010718,1.488256,1925836.552225
143.396098,0.003656,4.531218,1.295733,519709.955328
140.349303,3.130748,1.347775,1.363030,344939.904864
140.367926,3.139753,5.984576,1.400574,1165083.803137
140.214030,3.136479,5.793246,1.267859,374710.279392
142.957826,0.004572,4.110273,1.398209,970678.769472
142.867408,3.136750,1.779651,1.422901,1097763.860737
142.533832,0.002178,4.674015,1.188947,306156.138048
142.091629,3.140050,3.955683,1.488710,1555576.869025
140.336232,3.134305,4.760756,1.236196,745717.961952
141.018573,0.000346,5.344022,1.561655,1449061.760161
141.600238,0.003720,2.866911,1.441383,649338.244416
141.298906,0.001354,0.860577,1.316928,503889.768864
144.455381,0.004648,1.337088,1.388982,813411.904032
140.300555,0.007060,3.365903,1.521646,3735957.603452
143.570012,3.139083,4.172610,1.291417,530892.545760
140.077844,3.135624,4.756718,1.220539,264081.174048
140.966274,3.135866,5.903916,1.210550,622447.667424
140.634361,0.001958,4.415204,1.262412,805632.710688
141.831955,3.140080,1.535302,1.426811,1943264.937312
143.166901,3.137189,3.237471,1.539081,3515335.192221
141.982475,0.003481,3.812612,1.317353,755890.753248
143.042153,0.001286,3.907173,1.337913,873625.852512
140.275973,0.001663,4.223608,1.285595,381741.473376
140.894807,0.002047,1.203714,1.366007,924938.608608
146.604608,3.138090,3.468400,1.424225,1573379.253793
142.513003,3.140239,3.655176,1.443378,3715051.021340
142.543018,3.140389,0.350242,1.545412,1540168.082209
140.318362,3.129458,1.488543,1.232942,566123.315616
141.375217,0.003679,1.437595,1.364245,1199080.374049
140.604059,3.139467,0.210328,1.281873,845201.876832
142.574400,0.007094,1.032620,1.689409,1259219.522593
140.775929,3.138131,1.998665,1.848732,2784951.217150
143.790208,3.139588,0.466860,1.286747,669085.427520
142.541000,0.004918,6.059801,1.665284,12232706.733490
140.738151,3.134358,1.419213,1.508295,1043346.907297
140.291112,3.135892,5.124855,1.511341,782818.730208
141.869753,3.139632,3.162681,1.299031,422470.038528
140.390056,3.136830,5.789532,1.396969,643204.649664
143.027897,3.141213,1.882672,1.532547,2348717.990400
140.077921,3.135037,0.114571,1.606560,1428416.977825
140.783077,3.137546,5.174110,1.151737,109282.706496
143.773546,3.139162,5.969092,1.457793,1660184.579521
140.041517,3.133228,0.436701,1.199946,387762.868224
143.885216,0.001668,5.209382,1.378175,1044693.306145
140.413990,0.015479,1.273518,1.287540,735657.370560
141.657495,3.139454,6.154046,1.945402,2318386.616352
144.063283,3.140226,2.545756,1.270347,531416.145312
140.901487,3.137904,4.145043,1.446643,1217069.758657
140.804201,3.137937,3.025856,1.637563,3213517.450461
140.902296,3.136285,1.727997,1.400534,1139277.825217
140.702558,3.139009,6.017345,1.325253,598848.287616
141.541262,0.003243,3.847128,1.748653,1555464.669121
145.506178,3.140786,4.445611,1.229417,141035.279328
144.690371,3.138665,0.425257,1.676299,1436570.170849
140.093654,0.006908,2.344337,1.291274,770140.141056
145.678039,3.140311,4.468871,1.331589,1031715.517249
141.018910,3.141271,5.533293,1.114958,128394.090144
140.393352,0.021869,4.926867,1.370263,614369.274336
141.670329,0.002135,5.200612,1.328689,845949.876192
140.209905,0.007331,0.212832,1.238721,394794.062208
140.659816,3.139165,1.560884,1.510278,864724.660128
140.744686,0.010018,3.907324,1.260227,507592.365696
140.510594,3.138543,3.036786,1.390804,971351.968896
145.619190,0.002185,1.923620,1.227718,449921.615040
140.108480,3.113549,0.331171,1.565348,3021954.814366
140.566999,0.009056,4.380317,1.678742,1445059.963585
140.777547,0.011011,1.928715,1.348353,2424452.925599
141.686764,3.140074,0.955200,1.374522,659772.835488
141.493805,0.005397,4.453317,1.380549,1153527.213025
142.954841,3.138296,1.430084,1.387361,758957.550624
140.450766,3.137532,3.560276,1.168586,206186.023584
140.224027,0.003920,5.245224,1.237435,454634.011008
141.352327,0.003960,4.337998,1.372153,701735.599584
140.828634,0.001502,2.937460,1.264331,598549.087872
140.300269,3.138928,5.885634,1.299533,825118.094016
141.209863,0.002490,1.148632,1.297734,496447.175232
141.537783,3.134983,5.044982,1.324090,400591.057248
140.596888,3.134921,0.748668,1.170821,233675.000064
140.046584,3.136912,1.000166,1.335114,700538.800608
141.894175,0.000584,1.242833,1.486080,2301594.030720
141.125182,3.133277,4.368030,1.431616,1106852.052961
143.996879,0.003739,3.770214,1.275043,377851.876704
144.059150,3.138425,0.602175,1.459978,839479.681728
142.446585,0.002196,4.216827,1.369090,1035193.714273
140.082196,3.137541,3.075035,1.266053,357917.693760
140.917512,3.138102,2.721093,1.278881,579512.504160
141.401807,0.002084,2.589061,1.455548,3245419.623165
140.304099,0.011126,1.806353,1.319019,362480.489856
