# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000142.833605,0.001604,0.627457,1.326408,948537.988416
141.988906,3.139062,1.451117,1.558372,1615491.617761
141.881498,0.002402,3.387082,1.376426,1016119.730592
142.765688,3.138545,0.722827,1.258808,695489.804928
142.050952,0.003041,4.031926,1.333866,1060139.492929
140.520770,3.139519,0.815190,1.186885,184793.241888
140.821265,3.135601,2.567110,1.309587,744446.363040
142.338475,3.136570,3.800257,1.433002,1059241.893697
141.437626,0.003660,5.230178,1.570963,1443414.364993
141.451251,3.139331,2.262458,1.199371,365322.887424
140.111192,3.139468,4.095927,1.364142,937654.597728
140.441618,3.135212,1.677456,1.577322,1041102.909217
142.089797,3.135731,2.697942,1.510606,1919441.157697
141.191229,3.137305,5.914096,1.565291,1400853.201409
141.182164,3.132390,1.014252,1.264275,507741.965568
142.428063,3.140130,1.239301,1.287717,584374.500000
140.513121,3.136733,2.806616,1.251869,314795.530656
140.943338,0.004331,2.016275,1.525239,1832523.632065
146.158286,0.002057,4.505532,1.353754,610404.877728
144.049934,3.140754,2.961609,1.272272,273281.566176
144.137888,3.138667,1.777123,1.527720,817264.100736
142.187115,3.139256,1.469810,1.358084,601129.685664
141.967754,3.140863,4.352358,1.278377,808250.708448
140.287078,0.010996,3.460300,1.434536,713815.789248
146.584170,3.138393,1.225587,1.704445,980851.560768
140.706718,0.014478,0.354562,1.439745,1129479.033601
140.894334,0.006053,1.335025,1.470865,801256.914432
141.069872,3.140952,2.502339,1.493598,854664.068736
141.920544,3.138398,5.435601,1.353104,839442.281760
141.173800,3.134727,3.116040,1.617509,3171966.086014
142.542831,3.139490,1.611283,1.151805,165233.058624
143.557213,0.004251,0.239632,1.313962,1069751.284705
140.173523,0.005654,6.276999,1.456063,1724288.124673
142.967465,0.001535,3.700997,1.355363,758658.350880
144.055921,3.138042,5.695661,1.377943,1070087.884417
142.126874,3.138600,2.589850,1.296425,993604.949856
140.153274,3.137698,2.033257,1.655404,2464470.891359
142.614995,0.003944,0.502518,1.275838,712544.190336
141.879359,0.002330,6.054475,1.186994,295945.946784
140.251509,0.002632,3.215083,1.290633,703343.798208
141.465590,0.003795,5.957591,1.565291,1692011.952289
140.139719,3.136540,3.385588,1.222223,358665.693120
143.243160,3.141373,4.323336,1.358562,1237116.141505
140.277826,0.008182,0.047279,1.684051,2318910.215904
143.462700,3.139381,5.631234,1.441424,796581.918432
141.301409,0.000016,6.016268,1.298483,796619.318400
141.961727,0.010270,6.209024,1.473218,1049218.702273
141.938078,3.137194,5.522303,1.372165,602775.284256
140.027454,3.138351,4.110659,1.441944,746129.361600
143.181313,3.137374,3.881869,1.466544,674022.223296
140.334921,0.015112,2.553135,1.558992,1049555.301985
142.142479,0.007688,3.513268,1.245564,394046.062848
140.315285,3.135105,1.763897,1.733793,1008751.936896
145.800097,0.003152,4.560539,1.571291,1367193.230209
140.932142,0.001781,0.833879,1.381996,743885.363520
141.738532,3.137196,4.206548,1.221397,499252.172832
140.483741,3.137747,3.001719,1.521454,1705288.940929
140.307450,0.014430,4.367495,1.279956,875421.050976
141.477247,0.007044,5.998621,1.407153,685765.813248
142.194443,3.137075,3.763980,1.244420,386566.069248
142.465079,3.139638,0.718002,1.331660,1113097.847617
143.560172,0.004579,4.469203,1.372284,1236929.141665
140.055891,3.139833,4.933734,1.215209,315356.530176
140.479961,3.136819,4.680632,1.182563,293290.549056
149.457285,0.001300,0.273547,1.764766,1450071.559297
141.705311,3.139092,2.998423,2.120803,2702484.287711
146.180439,3.138284,3.912942,1.875166,2729674.064447
141.533467,0.005899,5.676587,1.345625,767933.542944
141.805342,3.135445,2.778210,1.246616,672114.824928
145.198861,3.140172,5.377559,1.408864,965143.574208
144.488062,0.002400,1.299841,1.709323,2062907.434944
144.226316,0.003285,0.672952,1.494923,1464732.346753
142.496674,3.136001,1.323013,1.255021,341910.507456
141.588818,0.001579,1.848470,1.237887,285511.355712
143.832217,0.005853,4.027976,1.598502,1155135.411649
142.644773,3.140119,5.641590,1.627770,3275975.397021
140.842623,0.000975,5.108543,1.463534,1047947.103361
141.035615,3.139496,5.127370,1.231051,448949.215872
140.983011,3.136620,0.793059,1.483339,1247139.332929
144.107740,0.000818,5.974396,1.985017,1418094.586657
141.973339,0.001381,5.601951,1.756290,1564440.661441
140.971694,0.004062,4.287829,1.353589,330316.517376
144.558997,3.138533,5.166792,1.259967,777433.134816
141.725995,3.136023,2.219957,1.398472,733039.372800
142.105744,3.137785,0.578709,1.724324,1716808.131073
140.462027,3.139765,1.252899,1.421461,1300172.487553
141.734415,0.004394,4.421823,1.310993,587890.096992
142.720235,3.136888,1.652838,1.745814,1298003.289409
144.782183,3.139362,5.468945,1.228395,651993.642144
143.778803,0.001193,1.314575,1.525516,923405.209920
140.886903,0.007076,1.628865,1.348769,2119343.986656
144.893482,3.139685,5.323997,1.267825,436270.626720
140.379351,0.004878,1.036116,1.575046,2754432.843263
143.244322,0.000577,3.955446,1.780730,2580709.991903
144.126101,0.001546,1.617748,1.530102,1338170.855041
140.662866,3.130173,3.232694,1.305027,914878.017216
140.127746,3.137216,1.707937,1.380350,502917.369696
142.799773,3.139610,2.891305,1.469967,869399.656128
141.636109,0.003908,4.852553,1.365459,446854.817664
142.213350,0.003546,1.774500,1.197975,393298.063488
141.906862,3.136206,4.656234,1.268035,467200.400256
142.307736,3.138923,3.559423,1.325196,788017.325760
141.361754,0.001592,5.821037,1.322323,854851.068576
141.584349,0.004698,5.766667,1.598716,4850364.449946
142.885619,0.003982,1.120004,1.549013,2103785.599968
141.234296,3.136584,0.796533,1.212091,281135.559456
143.386267,3.138761,0.625835,1.269083,429725.632320
141.877293,0.003915,0.415865,1.179060,368801.084448
141.582230,3.140109,5.786298,1.258069,1232104.545793
143.816346,0.002128,2.224885,1.448327,703418.598144
143.846072,3.140509,5.606165,1.666244,2463087.092543
140.130245,0.001946,3.484525,1.210582,243997.391232
143.775097,0.001328,6.176173,1.347702,349016.501376
141.092950,0.002102,1.192274,1.309921,685952.813088
141.668795,3.137381,0.060438,1.156900,249233.386752
140.556329,0.007167,0.473800,1.259323,448612.616160
140.058982,3.133306,0.583858,1.277473,413494.046208
141.907388,3.140787,4.939925,1.231561,369287.284032
141.879670,0.006515,3.827856,1.362669,1039120.710913
146.645503,3.140497,5.438784,1.381101,567207.914688
141.701286,3.140671,5.751936,1.283663,306268.337952
141.814136,0.001584,2.251917,1.482767,1260528.521473
141.937267,3.138240,1.219788,1.278020,533996.743104
144.776981,3.140692,0.047210,1.397389,567581.914368
140.806481,0.008034,0.140666,1.241944,298189.944864
141.043669,3.128739,0.525886,1.386393,906051.624768
141.775548,0.002302,4.174904,1.426265,1101690.857377
147.032720,0.001118,5.206678,1.301418,728626.176576
140.862802,3.133761,3.905166,1.211976,409754.049408
140.415782,3.134126,1.090318,1.244196,254506.782240
141.103618,3.136090,0.547095,1.323329,921984.011136
140.149887,3.133969,2.472187,1.370008,481150.588320
141.397552,0.004546,1.983760,1.177998,486199.584000
140.296089,3.137937,3.797501,1.306962,426135.235392
140.606869,3.136441,2.492091,1.187650,225895.806720
140.017849,3.135588,3.762077,1.355409,682886.015712
140.970071,3.135256,0.132751,1.342556,685616.213376
142.333367,0.001360,3.794894,1.314364,393111.063648
142.226076,0.004913,3.874941,1.368403,534782.142432
142.756425,0.004173,4.491220,1.373070,1090283.867137
140.966157,3.137683,1.869428,1.273297,403882.254432
141.180950,0.005283,6.168095,1.799938,1728476.921089
141.731532,3.138494,2.852159,1.377178,705961.795968
141.203019,0.003829,1.838597,1.601125,1453325.356513
143.578983,0.003049,1.425941,1.269792,298900.544256
141.004852,0.005108,5.101219,1.210837,406986.451776
140.215389,3.137727,2.818015,1.304594,522888.952608
141.150860,0.002548,1.809826,1.403544,937804.197600
141.956943,3.140177,4.636144,1.281099,821789.496864
142.682401,3.138077,2.386143,1.553344,2625739.553375
143.232513,3.136552,2.304033,1.254165,486162.184032
140.018961,0.010583,1.429420,1.326561,594734.291136
141.612914,0.003657,3.383732,1.502527,985451.756832
140.702928,3.139949,0.695922,1.262229,410427.248832
141.708296,0.004305,1.118333,1.424803,1061485.891777
145.517640,0.003628,4.027657,1.354081,761949.548064
146.080577,0.000260,4.019753,1.692133,1036764.512929
140.004626,3.133086,2.381053,1.268327,476101.592640
141.891312,3.138353,0.342357,1.261814,329867.717760
143.482743,0.003897,2.634092,1.417351,1034483.114881
141.360854,0.002947,5.873841,1.223446,497120.374656
140.531751,3.137256,3.341237,1.174332,239210.195328
141.331749,0.001350,3.508037,1.253356,960094.578528
141.995322,0.002983,4.760858,1.290928,535380.541920
141.127012,0.005298,5.626945,1.394847,525581.750304
144.570394,0.001483,0.001189,1.558735,1149488.016481
142.281762,3.137013,2.667094,1.190182,140324.679936
143.439975,0.002121,4.204626,1.288258,806979.109536
145.892715,3.137952,2.077925,1.345843,727803.377280
141.221289,3.136674,1.742406,1.280551,321153.525216
141.166220,3.136465,5.960419,1.541802,632470.858848
142.612269,3.137344,1.798753,1.364150,601017.485760
141.237413,0.007453,3.143397,1.272923,551686.927968
141.744170,0.001603,2.560284,1.444569,1419553.185409
141.731612,0.003803,4.334389,1.250622,224960.807520
144.926680,3.137153,0.800815,1.457246,1013950.532448
140.964352,3.139988,2.086388,1.235209,638641.853568
142.552287,3.138748,4.926477,1.645610,2002730.886432
141.022684,0.004405,6.127828,1.553034,1280724.504193
141.524906,3.136737,2.000878,1.344862,668748.827808
142.228316,0.005447,4.277431,1.353464,544842.733824
143.314949,3.139942,3.622540,1.279921,515633.358816
142.710185,0.006826,6.272813,1.502654,1485451.929025
141.366220,0.003509,6.036119,1.260655,1335141.457633
141.817547,0.001854,3.086123,1.343243,649300.844448
140.928496,3.134472,3.226426,1.401540,813449.304000
142.971381,0.002682,3.534595,1.442888,1239060.939841
140.807102,0.003370,4.549179,1.643438,2710188.681119
143.157612,0.003583,1.689161,1.179693,289812.352032
141.907627,3.137430,0.499179,1.498994,959496.179040
142.435292,0.001632,6.142733,1.397454,1130900.232385
142.821879,3.137966,4.307289,1.346402,527264.748864
146.061092,0.003471,6.206709,1.595716,1264904.317729
141.870070,0.000031,4.807672,1.318605,767933.542944
141.478516,3.137773,0.059960,1.522547,1196050.976641
141.312959,3.134142,2.047008,1.471401,1536241.085569
140.696371,3.138067,3.549743,1.458705,867080.858112
141.229354,0.000507,1.373325,1.404623,685354.413600
140.066458,0.003910,3.285957,1.253771,449996.414976
146.359460,0.002933,2.734723,1.493055,1620091.813825
145.266904,0.001505,3.805877,1.341553,1043459.107201
146.255927,3.140467,0.556625,1.526157,2059878.037536
143.508292,0.002205,3.813999,1.363721,1258284.523393
141.776314,3.132080,2.296577,1.318218,646795.046592
140.606191,0.003963,0.867429,1.548276,2268233.259264
143.534995,3.137194,2.871131,1.101434,89759.923200
140.812049,3.137232,0.107410,1.394190,2833758.175390
144.305122,0.000588,2.306889,1.397280,1944461.736288
141.577552,3.136480,6.239124,1.192658,398234.859264
140.761460,3.139552,1.028823,1.545984,1184382.186625
143.950887,0.004178,3.587123,1.329233,553930.926048
140.911418,0.006361,4.486360,1.330012,1183821.187105
141.160727,3.133941,4.957959,1.275025,319507.926624
142.295848,0.002551,3.725322,1.307839,742725.964512
140.975104,3.139842,2.190784,1.318548,446069.418336
141.406644,3.139082,0.586169,1.414248,1937019.142656
144.551863,3.140461,1.312441,1.250288,549293.330016
141.320194,3.137041,5.776346,1.269565,344154.505536
141.355255,0.000316,2.448648,1.397542,1250804.529793
146.280287,3.139920,1.286239,1.434283,1346660.647777
144.417322,3.138995,6.068061,1.509870,2056138.040736
140.064467,3.134455,0.759175,1.401336,772571.138976
146.286344,0.002269,4.357392,1.406444,961179.177600
144.082144,3.138830,6.107337,1.305080,623457.466560
143.737153,0.002982,3.770804,1.483371,1320966.869761
143.306526,0.002630,0.637196,1.330814,630451.260576
141.058413,0.004270,5.518381,1.550840,973820.366784
148.392801,0.002683,1.943187,1.290441,728700.976512
141.206711,0.004860,3.323143,1.460821,1502618.514337
141.322563,0.006409,1.681498,1.856912,1638604.797985
143.433328,3.140385,4.677986,1.262240,552995.926848
141.742551,3.141481,2.927317,1.417464,797516.917632
140.826431,0.004593,4.466898,1.208789,399955.257792
143.475297,0.003508,1.855726,1.501688,988481.154240
140.944357,0.002618,3.186124,1.377208,1074201.880897
140.840015,3.136877,0.602911,1.417622,1745643.506401
141.323161,0.003083,1.885033,1.534763,896701.632768
140.705664,0.002935,0.539458,1.337364,1188944.982721
140.485699,0.002002,0.263637,1.596674,2115080.390304
140.168941,3.138334,4.841151,1.306169,463049.003808
142.159503,0.004325,1.490060,1.228133,309596.935104
145.286987,3.139111,1.922609,1.279965,990874.752192
140.007251,0.006430,4.219231,1.386480,978345.762912
145.346063,0.001607,3.253837,1.299940,1142344.622593
144.476263,3.138221,0.852532,1.884409,1159436.407969
144.462575,3.138255,1.481607,1.299100,679407.818688
140.288294,0.004543,1.389841,1.552221,1393522.807681
141.458558,3.140135,0.974466,1.298153,846510.875712
140.267836,0.005311,4.440843,1.215379,226344.606336
140.961335,0.003890,3.513541,1.220643,456204.809664
141.234157,0.003031,3.390944,1.238969,472847.795424
142.572592,3.135458,5.516349,1.639677,1886005.586305
143.241106,3.140318,4.131831,1.362968,440272.423296
143.421693,0.004213,1.532175,1.515600,1640212.996609
