# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.755320,3.139120,4.624308,1.304135,578839.304736
140.448266,3.136684,1.799846,1.325883,618558.070752
140.093287,0.003014,1.350012,1.438015,954821.183040
140.233526,3.135060,1.127353,1.156294,219949.211808
140.129042,3.135708,0.205825,1.528978,923741.809632
140.139619,3.140834,0.248984,1.423595,920188.812672
141.546152,0.003312,5.101927,1.319017,1386080.214049
142.478010,0.003216,5.522399,1.247892,596753.889408
144.332058,3.135776,2.538105,1.378070,506582.566560
142.975395,0.001212,4.488560,1.538858,1193470.378849
143.682618,3.139546,3.215993,1.426245,789662.924352
142.630208,0.002820,2.071613,1.262161,520158.754944
145.651459,0.003729,0.994928,1.403836,591966.693504
140.154922,0.004191,0.615505,1.293527,738761.567904
140.705202,0.001342,5.950821,1.349949,1005423.339744
140.695384,0.005125,1.015524,1.229043,483020.586720
142.021414,3.138737,3.557919,1.164560,134639.884800
141.297663,3.137452,4.228699,1.374626,1940721.739488
140.969443,3.136677,2.111862,1.247265,404069.254272
141.101901,3.138514,0.332039,1.211188,368875.884384
143.180777,3.139929,5.656328,1.206343,273431.166048
141.627969,0.002497,1.297740,1.267536,606739.680864
140.888530,3.135381,0.040378,1.331597,1079063.876737
140.858349,3.139955,4.235791,1.518079,1794001.665025
140.527595,3.135833,5.622320,1.157016,219911.811840
140.917860,0.007266,1.653715,1.301110,605842.081632
140.036393,0.011084,1.233690,1.582137,974269.166400
140.820683,3.136397,4.117579,1.506222,424751.436576
140.944283,0.000870,2.167829,1.167631,421460.239392
142.479523,0.005043,2.302977,1.245351,621101.268576
140.545465,0.002024,2.293303,1.263851,587516.097312
141.474626,3.140676,2.917687,1.866042,4175407.227451
147.489766,3.138891,0.192109,1.413125,1396664.404993
141.791784,0.005999,5.247759,1.305741,386341.669440
143.054820,3.138740,6.200484,1.365385,519560.355456
143.696529,3.140062,5.534292,1.306710,771037.740288
