# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.831555,3.132277,1.298269,1.575556,1218790.157185
143.434294,0.000845,0.261343,1.985132,2151919.358784
140.436465,0.001144,1.262780,1.243447,692423.007552
143.672429,0.003722,5.947372,1.293437,687224.412000
145.395689,0.003258,2.584401,1.428148,623420.066592
142.823883,0.003287,4.605474,1.292325,624729.065472
140.101824,0.004894,6.030796,1.574709,782369.930592
140.199372,3.136870,1.330840,1.387068,898459.431264
145.015873,3.139780,4.131236,1.425651,571658.510880
141.005456,3.133511,2.702332,1.338234,481300.188192
140.149718,0.001197,0.773994,1.199505,216284.014944
145.674081,0.000109,2.468670,1.344680,605355.882048
142.819380,3.138259,4.964137,1.263016,759929.949792
142.614856,3.136383,5.782972,1.336769,569040.513120
142.125682,0.004608,5.427164,1.503473,1426920.979105
140.601264,3.133409,0.250561,1.317742,750280.758048
142.847123,3.141223,5.091814,1.260501,700838.000352
142.418246,0.003870,3.608631,1.382505,823958.695008
141.181517,0.003206,6.219639,1.344140,1560887.664481
140.167725,0.006044,3.833351,1.308669,571770.710784
140.673319,0.000709,1.209207,1.477666,811093.106016
141.473677,0.001605,4.735605,1.327528,576445.706784
140.365599,0.003560,2.690308,1.308224,794786.719968
141.178117,0.003773,1.702052,1.632006,1848269.018593
143.898593,0.001388,5.750240,1.821930,3457178.241981
140.409627,3.137251,5.801051,1.298151,303837.340032
140.405546,0.001673,2.376315,1.375769,806979.109536
144.129348,0.002364,4.362744,1.406895,888810.239520
144.248027,3.139041,5.840191,1.328635,565076.116512
140.819125,3.140824,3.722394,1.330259,670132.626624
141.003554,3.137451,3.527928,1.415175,578764.504800
143.378373,3.138347,2.954773,1.377039,1431221.975425
141.142351,0.004920,5.116048,1.236569,447415.817184
142.456269,3.140453,5.081934,1.344898,680417.617824
141.277251,3.138653,1.522100,1.294773,706447.995552
142.417382,0.001567,4.362738,1.601968,1923330.754369
143.227823,0.002264,0.228946,1.242230,422844.038208
141.242706,3.135883,0.471290,1.190265,458112.208032
143.290581,3.138703,2.014825,1.385496,1257199.924321
140.440763,3.138790,3.876127,1.789175,1271711.111905
141.277124,3.139479,5.903346,1.284286,1404032.198689
142.644009,0.004704,6.109152,1.370395,1179594.990721
143.608196,0.004597,4.470394,1.389853,918206.614368
140.888819,3.138495,0.309027,1.199969,318011.927904
140.145570,0.002467,2.312783,1.433564,714750.788448
141.192319,3.137022,3.930442,1.172537,251402.584896
142.486190,3.138966,6.036609,1.257550,690553.009152
143.580669,3.138577,2.903827,1.205022,524123.151552
140.543857,0.005570,0.416721,1.282508,915513.816672
144.077497,3.140523,4.564488,1.188312,292355.549856
140.346931,0.005663,4.115367,1.340833,704652.797088
142.152306,0.006478,0.631143,1.301336,396551.860704
141.102822,3.139529,2.288187,1.434139,733114.172736
141.771768,3.140173,2.625649,1.354373,475316.193312
142.085875,0.000345,5.629853,2.163505,2439861.712415
142.470245,3.140285,1.589434,1.225045,338955.909984
140.092774,3.129031,4.527647,1.384554,872316.853632
143.412490,0.003064,2.244746,1.262060,1098100.460449
141.300889,0.009723,3.391539,1.218881,440422.023168
140.590364,3.138131,1.987397,1.318568,768232.742688
143.945647,3.140827,3.924042,1.526671,1846361.620225
140.710612,3.139148,3.499019,1.256298,321041.325312
140.724455,0.005106,1.523747,1.501601,918356.214240
140.787224,3.128578,5.369238,1.319737,635051.456640
140.742173,3.137977,2.587003,1.266144,308437.536096
140.650134,3.139199,0.632576,1.690943,3268308.403581
141.007482,3.137424,3.953288,1.268515,389483.266752
142.606895,3.137959,4.199768,1.319709,899731.030176
140.029292,3.137559,1.233083,1.365440,894943.834272
142.584524,3.136692,5.891393,1.334738,486311.783904
140.754582,0.004865,1.811611,1.214613,640848.451680
140.499929,3.137921,5.647852,1.279165,869549.256000
142.415771,0.003081,3.402186,1.751878,1648141.789825
141.123873,0.011692,0.101769,1.945392,2232329.289984
142.262512,3.138300,5.804290,1.287978,655060.439520
140.311618,0.007041,1.751803,1.468385,658351.636704
141.236074,0.004367,1.312119,1.366058,512865.761184
146.023240,0.000952,5.944022,1.222933,443451.420576
140.259525,3.138573,2.294343,1.351613,539644.138272
143.492590,3.137470,4.174663,1.415037,1076819.878657
141.616361,0.003434,4.019286,1.331312,1111938.448609
143.336842,0.001603,2.082548,1.566663,1602252.029089
141.504755,0.004750,6.076148,1.207343,296918.345952
140.044253,3.136332,2.216831,2.053225,6873590.518837
142.196687,0.002196,4.319607,1.489355,1244932.734817
142.045715,0.002467,1.665267,1.571080,1760192.093953
140.978255,0.003601,4.672096,1.285516,421086.239712
141.200433,0.003155,5.884548,1.263354,706934.195136
142.167156,0.001022,2.701310,1.446442,1612499.620321
142.937777,0.003388,0.265157,1.392550,719126.584704
146.680047,0.003005,5.068356,1.634413,2828522.179870
144.244601,0.004839,5.792012,1.363071,620989.068672
143.594590,0.000830,0.781455,1.650530,846548.275680
145.532031,3.138988,2.028875,1.328717,1650759.787585
140.040042,0.004843,2.617079,1.247213,499588.772544
140.600511,3.139255,4.940675,1.367957,663138.832608
141.669442,3.139842,4.527009,1.375846,578465.305056
141.905026,0.003498,6.263017,1.277256,851971.271040
141.474693,3.137398,0.247729,1.231301,519186.355776
142.452154,0.003348,5.643848,1.366117,1240631.738497
144.922245,0.002532,1.308050,1.389670,546750.132192
141.423208,3.139235,4.437713,1.303618,482422.187232
140.760223,3.139050,2.875450,1.304639,661455.834048
140.631203,0.003977,1.435252,1.239160,452277.813024
140.526118,3.136432,0.254934,1.420630,2072818.426464
140.035422,3.130594,0.054470,1.571380,9924979.108014
140.551446,3.135088,4.741273,1.453642,1261313.920801
143.806021,0.003705,0.374692,1.333672,562570.318656
140.547398,3.136324,3.241498,1.470163,1843743.622465
143.108784,0.006977,2.736086,1.802857,1777770.078913
143.706907,3.137781,2.942678,1.454497,1021542.725953
140.004853,0.010131,2.837495,1.241853,448687.416096
140.952996,0.006890,3.437076,1.654092,1437093.770401
141.549262,3.135322,1.303340,1.300033,460057.006368
141.684553,3.137959,4.458437,1.381424,1749794.902849
143.782466,3.140061,5.905538,1.665334,988069.754592
142.327467,3.140280,4.418749,1.480405,974680.566048
141.725777,0.000701,1.229163,1.805148,3796657.751516
140.531463,3.139164,0.046157,1.368701,407435.251392
141.543517,0.001918,2.871110,1.357513,874373.851872
143.902423,0.002365,5.103053,1.202102,273805.165728
141.071905,3.135599,3.237719,1.330140,304809.739200
144.981827,0.002708,3.475060,1.348765,500635.971648
148.428377,0.002445,4.727060,1.681808,3567732.547389
142.130006,3.137822,5.926478,1.282192,635911.655904
142.097888,0.005622,5.600743,1.265745,558418.922208
140.061965,2.456940,6.160144,1.226992,2159810.752032
142.091630,0.000069,6.047017,1.348299,437804.025408
140.504692,0.008015,5.687036,2.225197,17477453.846176
144.667473,3.140135,3.540765,1.268726,291644.950464
140.250712,3.136958,2.204413,1.505923,1855524.612385
140.595056,3.138772,4.634857,1.274749,667290.229056
141.241457,3.137707,0.757714,1.310772,1006545.338784
140.387267,3.131563,4.985678,1.184984,444386.419776
142.040755,0.004983,3.465691,1.397913,660558.234816
143.876673,0.003634,2.676225,1.332769,1100942.858017
141.476665,3.139798,4.846652,1.490405,1108198.451809
141.571932,3.137830,4.888432,1.515616,1885893.386401
143.276991,0.000982,5.129723,1.164691,148290.873120
140.243105,0.002375,3.440223,1.489564,770701.140576
142.401638,0.002139,5.294671,1.136529,177388.048224
143.096001,0.002899,4.130430,1.228271,438813.824544
140.135541,0.005141,5.747620,1.324766,922582.410624
142.278945,0.001899,3.483422,1.597906,1797180.662305
143.181008,3.139204,3.880202,1.206402,298563.944544
143.349011,0.001326,0.841785,1.531687,872316.853632
141.198948,0.003803,4.955194,1.282320,810980.906112
141.397074,0.002594,1.543040,1.329698,821490.297120
140.965377,0.003839,5.984222,1.341129,776498.135616
141.259617,0.002339,0.491809,1.346873,972810.567648
140.096162,3.133188,1.506894,1.250745,468023.199552
140.320674,0.001412,5.239541,1.215343,266586.971904
144.730009,3.139532,2.112129,1.323892,309260.335392
141.357667,0.007019,4.848462,1.488194,1060289.092801
141.315534,3.137954,4.355249,1.259774,676752.420960
142.963984,0.000174,1.735640,1.322198,1032426.116641
142.421271,3.137596,0.175780,1.334228,828484.091136
142.970201,0.000056,1.433942,1.385136,1091181.466369
140.026693,0.002978,1.548571,1.235315,397636.459776
142.467565,3.139396,1.087922,1.285705,305221.138848
141.109820,3.139741,0.777360,1.417357,520495.354656
143.698951,3.138551,2.553182,1.777471,1219725.156385
140.571562,3.137826,2.599549,1.647413,1206635.167585
142.209992,3.139386,4.631670,1.217472,390418.265952
140.778371,3.136665,5.342708,1.292242,742538.964672
141.215744,3.135632,4.149392,1.896795,1976700.508704
140.366418,0.005358,1.398313,1.341791,620764.668864
140.061583,0.005788,0.269604,1.576216,1800883.259137
140.069341,3.136618,4.432187,1.290122,688309.011072
141.723400,0.003920,1.515091,1.523429,948874.588128
140.668726,3.136240,6.125768,1.362684,898048.031616
142.078033,3.140678,1.101993,1.634370,1325641.865761
142.975361,3.137265,5.002670,1.595119,1839779.225857
140.332965,3.133155,1.285715,1.294589,877515.449184
140.782474,0.003207,0.191677,1.283887,620241.069312
141.067415,0.001703,2.192512,1.423495,436420.226592
140.516244,0.000843,5.338256,1.191550,285586.155648
140.737057,0.011379,0.758409,1.624004,1090096.867297
142.599875,0.003622,1.478212,1.144362,158837.664096
144.527825,3.139132,0.548311,1.253693,311279.933664
140.120529,0.001786,3.332924,1.267808,368090.485056
140.845321,3.136644,5.062123,1.273170,858815.465184
140.537771,3.139384,1.370891,1.629288,1534745.086849
141.374243,0.006375,4.166249,1.278636,792580.121856
141.321318,0.004848,3.412440,1.295373,865323.059616
148.291082,0.001130,0.123373,1.404916,680155.818048
140.676100,0.007596,5.261865,1.366968,595370.090592
141.283657,3.135096,0.573329,1.601391,1204877.369089
140.677374,0.002005,3.298039,1.558305,1903097.371681
143.355461,3.136803,0.270469,1.581215,923966.209440
141.158039,0.008180,3.648202,1.210165,296506.946304
143.524165,3.139323,4.482006,1.195864,237938.596416
140.433563,3.135088,2.439352,1.386209,701585.999712
140.688027,0.004350,3.082825,1.295128,468397.199232
141.899729,0.002656,2.195908,1.207856,247064.188608
140.092739,0.000863,0.826202,1.719273,1876543.394401
140.439739,0.007061,1.480824,1.849102,1569153.057409
140.595957,3.137812,3.776414,1.363139,327885.519456
140.828767,0.003431,3.007703,1.286040,1123831.638433
141.004517,0.002349,3.085544,1.304344,1567993.658401
140.324199,3.134270,3.585875,1.403433,705961.795968
141.022126,0.000597,0.424873,1.606170,2662541.121887
140.382367,0.002816,4.595551,1.580938,887351.640768
143.133715,0.002046,0.690945,1.345297,932082.002496
141.062593,3.138219,5.771662,1.224162,210973.219488
143.046053,3.138520,3.289664,1.277577,755329.753728
143.781613,3.138774,3.118185,1.347981,1087067.469889
141.816183,0.004499,1.831006,1.213190,532575.544320
140.153533,0.003795,3.510478,1.434038,1235021.743297
143.093097,0.001880,1.381232,1.273590,473333.995008
141.450531,0.005200,2.773505,1.314143,905079.225600
140.776729,0.011657,1.431498,1.479877,1582766.645761
146.688380,0.002513,3.564318,1.423405,548096.531040
142.088784,0.003884,1.587147,1.412881,820854.497664
146.868304,0.003117,1.037294,1.495848,930249.404064
140.067914,3.139467,1.519483,1.213221,354252.496896
146.347924,0.001161,2.489821,1.775533,2172227.541408
141.921750,3.138580,5.653829,1.478963,1487209.727521
141.114040,3.139094,3.486347,1.557455,1709702.137153
141.216750,3.136541,3.819242,1.537377,1432269.174529
142.102204,0.004473,5.502053,1.249197,441170.022528
142.354960,3.138906,3.918419,1.219472,574575.708384
140.694759,0.005360,2.728685,1.409379,769466.941632
141.132659,0.003004,5.718932,1.204084,520420.554720
141.083943,3.138796,4.560546,1.276748,421722.039168
145.706757,3.138390,2.025966,1.556579,876730.049856
141.020901,0.006089,2.212871,1.504983,1117997.243425
142.133752,3.139891,1.922199,1.157045,283977.957024
142.908880,3.137571,4.142244,1.436825,1561673.063809
140.464092,0.006007,1.587874,1.328708,508527.364896
140.452139,0.005021,2.880328,1.248299,555950.524320
140.651224,0.004297,4.162057,1.838139,2936944.687102
140.422533,0.005038,2.847260,1.449639,1571471.855425
140.277886,0.001358,4.183196,1.222400,405378.253152
141.019162,0.006705,4.396463,1.268605,392363.064288
140.844128,3.138767,0.526401,1.471884,1556063.068609
