# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000143.549913,3.138542,2.531002,1.358821,1013763.532608
141.894449,3.137476,1.582697,1.523956,1836712.428481
141.179169,3.134495,1.592087,1.357682,522066.153312
143.542152,3.140898,2.357984,1.174327,186401.440512
141.734990,0.004921,2.910232,1.428579,957738.380544
142.534285,3.138234,5.616226,1.578798,1529247.291553
143.785233,3.139835,0.947069,1.348601,837160.883712
142.309522,3.136892,3.729213,1.235758,579923.903808
140.659337,3.136069,5.949470,1.188987,626935.663584
140.473586,3.138656,2.400197,1.353324,1037624.712193
141.008090,3.134895,6.114079,1.596906,1701848.143873
145.672109,3.139548,5.364743,1.404956,821078.897472
142.271827,0.001934,4.691022,1.208627,226456.806240
146.601107,0.001464,2.558491,1.255163,359189.292672
140.129087,3.137693,0.906870,1.152120,152591.869440
140.953861,0.002844,3.046536,1.645458,2268046.259424
140.070817,3.140926,3.511498,1.283549,694704.405600
140.813959,0.004235,0.416538,1.237477,458822.807424
143.743410,0.000918,5.220791,2.005532,2925275.897086
142.773131,0.001290,1.781276,1.185268,358590.893184
141.217880,3.138703,1.979880,1.187323,319208.726880
143.094610,3.137591,0.171393,1.675986,3318386.960733
141.249127,3.135006,5.365195,1.203667,448014.216672
140.245255,0.003814,5.264817,1.197385,236554.797600
143.054219,3.139379,0.737926,1.606862,1439188.168609
140.908841,3.136433,5.979884,1.545292,2235396.087360
142.530741,0.004292,0.888360,1.192454,326576.520576
142.954389,3.136952,2.096731,1.462842,2014698.876192
142.257444,0.005472,5.126467,1.426407,1026890.921377
145.137697,0.002882,4.094444,1.373051,729748.175616
141.031073,3.137216,1.703107,1.170137,351821.498976
140.172806,3.139621,3.854380,1.409058,842209.879392
140.520122,3.138257,6.157417,1.323879,488555.781984
140.652905,3.137922,1.099000,1.348075,1009948.735872
142.959555,3.139498,4.256347,1.276679,591704.893728
140.095865,0.003689,1.474842,1.232527,460618.005888
140.896870,0.005310,2.319979,1.201161,403732.654560
142.469308,3.141487,5.514545,1.205995,353467.097568
144.111670,3.140043,4.233666,1.335112,1368951.028705
140.151230,0.011115,0.044198,1.521188,838619.482464
140.865949,3.138121,4.036479,1.178803,393522.463296
144.743962,0.000905,1.545330,1.445543,731057.174496
142.053787,3.135251,6.200337,1.515424,842097.679488
140.408567,0.004688,0.377400,1.488627,1046264.104801
141.957077,0.003268,4.916348,1.247961,506694.766464
140.021239,3.131113,4.442749,1.292804,644214.448800
140.821076,3.138795,0.967233,1.417118,999850.744512
147.424752,3.138772,0.685798,1.471091,1763520.691105
142.729258,3.139197,2.267279,1.633853,1546862.676481
140.586024,3.133501,4.623578,1.401366,791271.122976
142.034953,0.002170,0.405579,1.374502,1000860.543648
140.217592,0.004263,0.812975,1.227110,554117.925888
140.441912,3.137028,0.684293,1.380159,684868.214016
143.200867,0.003993,1.110745,1.465069,747288.760608
140.774981,3.134437,1.099878,1.307947,659810.235456
142.299248,3.139644,1.612517,1.220380,452203.013088
140.392154,3.135190,6.253313,1.920042,3335964.945693
141.053145,3.138988,3.007519,1.292214,428229.633600
143.862839,3.141461,1.786827,1.667822,1205139.168865
141.900693,3.139414,4.842338,1.296062,481300.188192
142.123094,3.139282,2.119710,1.227810,614219.674464
140.239933,0.000323,4.950061,1.255965,387314.068608
140.038153,3.136499,2.016534,1.711392,1033136.716033
146.276127,3.140264,4.096866,1.299526,653527.040832
142.725875,3.139944,4.663475,1.519172,1908931.766689
140.169510,0.002117,0.626622,1.244698,878824.448064
140.511758,3.139126,1.004406,1.314865,866183.258880
142.099950,3.136734,4.420094,1.152108,232702.600896
145.319823,0.002853,0.621495,1.420892,2013427.277280
140.542492,3.135420,2.550917,1.246343,578427.905088
141.542076,3.137024,3.808297,1.361709,1089648.067681
145.720796,3.138739,0.347115,1.646093,3657903.870236
148.597911,0.001261,2.920876,1.731205,3728066.210204
140.793612,3.135968,2.126255,1.333639,641633.851008
140.177536,3.135216,4.552332,1.194652,295010.947584
142.583558,0.002009,2.036893,1.178649,292056.350112
142.638726,3.138042,1.990855,1.361594,416710.443456
141.613165,0.003034,1.836882,1.203195,339741.309312
148.225410,3.138537,5.384970,1.435936,1060550.892577
140.057204,0.004456,0.607984,1.388821,653040.841248
142.651050,0.001777,4.541266,1.475977,886678.441344
141.431134,0.010758,5.209893,1.334222,539120.538720
140.092827,3.134347,1.702767,1.454978,1101167.257825
145.255452,0.002304,1.617295,1.275510,372541.081248
142.814890,3.138908,5.905970,1.731398,2194667.522208
140.930415,0.005731,0.782309,1.201816,319021.727040
142.441788,3.136811,1.473124,1.388523,1306904.481793
142.376386,3.137895,4.524721,1.478418,1753871.499361
143.253942,3.137814,3.917942,1.594580,949996.587168
145.877461,3.139509,2.656849,1.471935,1941207.939072
140.711294,3.137035,0.639162,1.330722,610068.278016
143.878711,3.139369,2.912491,1.291372,291682.350432
141.282428,3.137070,2.352219,1.230241,394868.862144
141.480727,0.007542,0.081167,1.215089,246390.989184
143.513215,3.137337,3.426243,1.320632,2048658.047136
140.381456,3.136598,0.034995,1.505487,1003403.741472
142.923567,0.002981,5.144181,1.329326,1224437.552353
144.277138,0.000532,2.461079,1.513289,1945022.735808
142.187957,0.000624,1.940510,1.405100,564440.317056
146.563543,0.002593,5.287042,1.632553,1327736.263969
141.525032,0.008054,2.919126,1.301414,1196237.976481
140.956998,0.006668,4.668138,1.329345,858104.865792
140.826989,0.000060,2.219460,1.208779,323995.922784
146.626795,3.138732,4.408974,1.723615,1575847.651681
143.762939,0.001675,5.417972,1.219557,485040.184992
142.744045,3.136078,5.329112,1.405213,594285.491520
144.895737,0.003686,3.242138,1.225229,340564.108608
140.034838,0.004090,5.550242,1.311632,654162.840288
141.065477,0.007440,3.986511,1.422432,1168449.800257
140.081060,3.139294,0.056624,1.458162,2340452.597472
143.498811,3.141008,6.252722,1.354530,1099746.059041
142.469545,0.001704,1.987803,1.463395,999850.744512
140.337845,0.004598,4.493494,1.244723,297329.745600
142.039567,3.137083,0.363901,1.408761,1442404.565857
141.658446,0.006297,2.529277,1.447330,1930137.548544
141.582910,3.140135,0.311363,1.280649,847445.874912
142.077213,0.001849,2.812573,1.315072,674433.622944
142.468334,0.002742,2.038071,1.217535,868801.256640
141.791050,0.006404,1.037586,1.725812,2152629.958176
144.678928,3.139553,4.632436,1.455589,1107749.652193
143.207493,3.140866,3.841922,1.348922,473034.795264
141.491635,3.138390,1.260527,1.451046,1247401.132705
141.281922,0.001603,2.401979,1.280063,708130.994112
142.843149,0.003964,4.728400,1.290813,677687.420160
142.677703,0.005407,2.797735,1.476638,987845.354784
141.620554,0.003409,1.789099,1.873166,2449436.104223
143.244828,0.004316,1.475395,1.321675,503141.769504
143.134620,3.138365,5.495270,1.367097,472211.995968
142.351458,0.003176,5.945355,1.165848,213927.816960
141.036369,3.139281,2.422589,1.544156,1832112.232417
142.909330,3.138905,5.615058,1.305886,915139.816992
142.265583,0.001464,3.915797,1.283166,1062420.890977
140.956827,0.005456,4.988230,1.274019,1067469.886657
143.901161,3.136413,6.226524,1.407364,1178360.791777
140.184859,3.126769,5.664496,1.535207,930623.403744
141.100716,0.002885,3.311565,1.361797,528648.547680
141.928607,3.137545,1.386920,1.338589,932979.601728
