# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000141.224926,3.137550,3.587840,1.233212,478158.590880
141.146501,0.001439,5.685980,1.303842,591368.294016
141.085851,3.134598,2.930959,1.407431,695078.405280
140.187078,3.138467,0.213817,1.368025,888099.640128
140.158277,0.005709,5.215233,1.322993,1677725.164513
143.132603,3.137108,1.870745,1.377117,706971.595104
140.990095,3.138843,5.156630,1.504234,910689.220800
141.143614,3.137872,3.301688,1.349720,858478.865472
143.161265,3.137435,2.665838,1.270441,466938.600480
145.289637,3.140007,1.119274,1.278878,337459.911264
144.336738,3.140183,0.364693,1.512857,842995.278720
142.254807,3.139455,1.296430,1.654041,2915738.905246
140.244803,0.005358,2.660429,1.366254,472473.795744
140.881596,0.002477,6.114529,1.299107,969781.170240
142.831798,0.000685,1.489714,1.741339,1398983.203009
144.195884,0.004777,2.874588,1.483597,1051799.300065
141.481156,0.003353,3.193466,1.633386,3092229.354238
141.075844,0.006075,3.151923,1.647293,1960581.122496
140.711786,0.004773,5.121787,1.253320,298713.544416
142.092648,0.003379,0.935951,1.517146,1352270.642977
141.748755,0.005043,2.744255,1.563435,2955831.670942
141.047972,0.002065,4.767337,1.382358,576557.906688
143.279723,3.139735,3.571567,2.124984,2390755.554431
142.323149,0.002418,2.391327,1.141978,256526.380512
141.773217,0.001729,3.812521,1.972564,3561561.552669
140.040858,0.013018,4.622704,1.225836,212357.018304
142.814184,0.000283,0.642132,1.674256,4698931.979514
143.608735,0.003579,3.844325,1.541610,991697.551488
140.911575,0.001080,3.940101,1.174667,330241.717440
141.245009,3.136108,5.093954,1.155302,173161.851840
143.416985,0.001519,2.936370,1.313775,944274.392064
143.659855,0.004656,5.951207,1.360157,1589199.440257
140.201008,0.006130,2.279101,1.204423,221146.010784
140.151690,0.012077,2.254110,1.240835,551799.127872
144.675503,3.139317,4.973848,1.801996,1784539.473121
140.349220,0.004710,5.916767,1.536874,1815394.446721
141.799413,0.004261,0.692954,1.260086,431483.430816
141.809519,3.138142,5.477189,1.223988,393447.663360
140.668621,0.003934,2.383267,1.335599,1873364.397121
140.829118,3.134194,1.783802,1.178756,495025.976448
140.993196,0.004942,2.547825,1.594321,1257125.124385
140.850073,3.140291,2.768113,1.424711,1023824.124001
144.740469,0.002585,5.988491,1.467473,863864.460864
144.598304,0.003393,2.532121,1.327629,556100.124192
140.603693,0.002341,5.415393,1.210179,305445.538656
143.236636,0.001873,3.500958,1.402863,800434.115136
141.113139,3.140048,1.256915,1.309008,621624.868128
140.433004,3.135622,5.378193,1.315026,580559.703264
140.279302,3.135072,3.336719,1.621575,1664896.975489
141.333999,3.136454,2.642121,1.225449,381105.673920
140.959552,3.138742,1.548028,1.488195,1509387.908545
144.083477,0.002689,0.590145,1.157705,227204.805600
142.662768,3.139685,3.509444,1.443281,791981.722368
140.654314,3.135090,0.484182,1.343311,708617.193696
140.575996,3.135519,3.587046,1.227320,348829.501536
142.197774,3.139223,2.845130,1.269319,557222.123232
140.393258,3.132931,5.357808,1.283550,689767.609824
141.188024,3.137642,1.223141,1.236675,439225.224192
143.466603,0.002178,1.110123,1.377085,405004.253472
141.382855,3.137181,5.006937,1.238079,434213.628480
140.031838,0.007107,4.420419,1.263569,551163.328416
141.515178,3.137721,0.667809,1.543607,1325155.666177
142.932637,0.001576,1.241437,1.445157,1006694.938656
140.543222,0.009897,4.302461,1.890303,2770327.829663
143.507904,3.141078,4.758936,1.392182,1821116.641825
143.123040,3.135995,5.753743,1.628410,993305.750112
145.293786,0.003644,4.953537,1.441420,1287905.298049
142.016662,0.002643,0.117360,1.326623,490051.780704
140.053964,3.139478,0.509460,1.249653,448837.015968
143.783170,0.000464,3.518849,1.361587,893223.435744
141.252789,0.005423,1.241651,1.370983,602289.084672
143.990735,0.002779,3.020387,1.222463,493268.177952
142.108133,3.135767,3.066693,1.149478,141558.878880
141.553768,0.002371,3.051927,1.454319,1073753.081281
