# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000144.961329,0.004610,4.036552,1.396881,1176191.593633
140.820831,0.006633,2.127738,1.435882,1216059.959521
140.369474,0.002362,2.184673,1.365603,1341536.852161
141.277753,3.136541,4.887753,1.450205,688944.810528
141.289839,3.139338,1.056034,1.482437,960917.377824
143.133897,0.001313,3.021650,1.412098,2002693.486464
141.285569,0.001850,2.622072,1.264426,406874.251872
141.291273,3.141093,5.643193,1.365835,1456242.554017
141.199399,3.139352,3.047305,1.252766,497718.774144
140.652403,0.002446,1.749815,1.924557,1518737.900545
140.196062,0.008473,3.725757,1.237768,317525.728320
142.636089,0.002947,2.663844,1.496750,775899.736128
147.376391,3.140173,1.805508,1.494581,1608348.223873
140.018446,0.003425,0.184556,1.374360,841723.679808
143.143768,0.002100,3.749333,1.359774,953100.784512
143.368257,3.138872,1.851627,1.395054,806455.509984
140.841845,0.005424,5.083775,1.409915,1185354.585793
142.387735,3.140713,1.569059,1.255298,470753.397216
140.888517,0.005425,5.114872,1.401676,884210.043456
140.012895,0.009451,0.702502,1.233234,911998.219680
140.849749,0.006465,4.177122,1.578923,1054417.297825
147.232235,0.003144,0.530654,1.447630,622709.467200
140.627650,3.139243,1.117484,1.310303,819956.898432
148.267117,0.002792,4.299098,1.560736,961590.577248
140.609211,3.136013,4.100133,1.273842,473408.794944
140.271758,3.137226,5.113232,1.526027,1010397.535488
141.974775,0.003168,1.945432,1.230388,363976.488576
143.703691,0.000270,4.760789,1.847445,1979655.106176
140.461299,0.005385,1.760081,1.220387,645373.847808
140.516922,0.005551,1.445121,1.278160,513464.160672
140.397128,0.004454,4.025675,1.565846,852120.870912
140.743807,3.139419,4.617696,1.282890,249756.986304
142.532311,0.001422,0.812011,1.243713,439075.624320
140.692835,0.003570,0.793280,1.376265,601578.485280
141.897464,0.000310,2.659581,1.331541,1979206.306560
141.168922,3.128364,2.909516,1.214594,308362.736160
142.584069,0.002434,3.633548,1.361865,796245.318720
142.159458,0.002526,4.959878,1.407013,1517541.101569
146.500035,3.138653,1.165408,1.466371,889558.238880
140.822034,3.134922,2.060490,1.419690,859226.864832
145.119757,0.000144,4.351463,1.344552,638492.253696
140.393143,0.003475,2.955566,1.347053,737153.369280
142.758614,0.002928,3.972226,1.283204,298676.144448
140.844506,0.003316,0.199074,1.487702,894906.434304
142.086504,3.135347,6.099478,1.315064,481075.788384
140.167219,3.138775,3.752507,1.132715,149225.872320
142.152114,0.002783,2.868885,1.231422,436607.226432
141.386955,3.141137,5.851692,1.496904,1208991.365569
141.893021,0.004286,0.656566,1.553638,2387052.957599
141.876905,0.003142,3.267298,1.495332,615753.073152
140.931884,3.136309,0.740534,1.268186,441880.621920
143.056224,3.138752,1.634353,1.469279,1083140.473249
144.454528,3.138419,5.442065,1.459938,1402910.199649
141.950461,3.139217,4.969408,1.348985,928529.005536
141.795347,3.140058,1.157718,1.249132,434213.628480
140.360853,3.136678,2.051075,1.154602,253085.583456
140.983164,0.003391,2.195210,1.352361,641110.251456
145.944296,3.140277,0.195832,1.323262,640250.052192
140.233448,3.138674,4.204872,1.324201,606814.480800
140.671730,3.139060,3.280818,1.324781,446406.018048
143.054224,0.004709,2.850192,1.444667,702371.399040
