# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000141.491954,3.137266,0.959100,1.238255,297329.745600
142.226820,3.136503,0.358852,1.241820,513576.360576
143.530834,0.001090,3.388260,1.295682,429389.032608
144.256075,0.019253,5.295664,1.354406,1053482.298625
140.394987,0.000583,3.668436,1.481334,2195864.321184
144.145479,3.135932,2.932273,1.938617,1737565.113313
141.990078,0.007299,2.554005,1.409679,944274.392064
142.887119,0.001184,3.834683,1.405020,482347.387296
141.556372,3.139767,0.028052,1.428974,718490.785248
140.558944,3.139441,3.736935,1.667479,1552771.871425
140.160822,3.139304,1.513256,1.536591,1764979.289857
140.673880,0.001477,2.786603,1.296215,539531.938368
141.518363,0.003839,0.971278,1.265719,458448.807744
141.157014,3.138379,0.215913,1.281939,707008.995072
141.637725,0.002884,2.136769,1.322560,814234.703328
141.480140,3.133987,0.506115,1.431782,1127496.835297
140.195076,3.134599,4.221777,1.431005,946144.390464
143.071012,3.137164,2.429883,1.197485,385705.869984
140.073553,3.139302,4.115868,1.274900,385631.070048
141.280082,0.004584,4.503013,1.177201,305258.538816
144.039329,3.141350,4.205968,1.460514,1263969.318529
141.918903,0.002886,2.356250,1.365842,787792.925952
141.943202,0.002819,5.682782,1.402836,667888.628544
140.787954,0.002312,2.306436,1.350442,667365.028992
141.357093,0.004095,1.757904,1.285829,384172.471296
143.108876,0.001753,4.981433,1.486802,925649.208000
140.503517,0.016847,2.938152,1.208947,264081.174048
140.395635,3.133869,6.187049,1.670538,2651283.731519
140.352434,0.005556,4.459848,1.192284,436943.826144
140.138265,0.003914,4.775626,1.236490,331401.116448
141.137623,3.136975,1.113502,1.269159,406388.052288
142.822759,3.140231,1.009321,1.339340,928304.605728
140.185146,0.008205,0.080434,1.153856,309372.535296
145.548012,3.140724,5.628045,1.411554,2199604.317984
141.992350,0.000175,4.367998,1.523410,1107188.652673
140.161404,3.134913,3.984471,1.428384,845426.276640
142.600422,3.138359,3.219807,1.386646,548881.930368
143.676301,3.139391,5.922528,1.382379,1322014.068865
141.368783,3.131683,1.349619,1.343955,1064216.089441
142.541654,0.002070,4.530214,1.234220,574052.108832
141.408147,0.002053,4.504442,1.502294,1156631.410369
140.728591,0.007983,3.695272,1.307685,451679.413536
142.425070,0.001606,0.934583,1.238470,450744.414336
143.052173,3.136499,4.064089,1.622299,1217817.758017
140.124682,0.006153,4.190255,1.415326,1428753.577537
142.991257,0.000365,3.875481,1.424058,1185242.385889
142.582277,0.003900,3.336620,1.359581,512678.761344
144.494962,0.001089,3.429282,1.292749,453661.611840
140.580588,3.135973,4.073869,1.458878,1053856.298305
141.756395,3.138145,3.226564,1.430541,972436.567968
143.514177,3.137255,6.058254,1.442689,1310195.678977
142.314874,3.136723,2.960703,1.407995,381741.473376
141.697512,3.136907,2.518499,1.362423,659473.635744
140.008733,3.138701,3.462860,1.397863,1229299.548193
140.778107,0.005109,2.461828,1.415292,1419927.185089
141.538565,0.005152,5.287079,1.237015,1265951.516833
145.221384,3.140525,0.982354,1.420750,924190.609248
140.953292,0.002516,3.915300,1.522999,1317451.272769
144.770975,0.001899,5.306760,1.300128,851073.671808
146.817402,3.140547,0.640461,1.384004,739883.566944
143.338075,3.139606,0.870250,1.319198,865921.459104
141.826470,3.137706,4.883837,1.905945,3146384.507902
144.447590,3.140415,5.567126,1.282264,665607.230496
145.218206,3.139766,1.203988,1.310347,794599.720128
141.770742,0.000881,2.220174,1.368049,1127010.635713
144.027662,0.002292,0.596571,1.239900,412185.047328
140.637875,0.006710,2.624307,1.264600,657454.037472
141.128358,0.002744,0.813030,1.580453,1174209.395329
140.557057,0.001928,2.791899,1.286727,646570.646784
142.006102,3.136424,2.099993,1.226733,539157.938688
143.472205,3.137764,2.794111,1.321719,267708.970944
141.541247,3.139620,1.234113,1.725388,2997009.035710
144.393345,3.137984,4.843899,1.377704,482609.187072
144.255084,3.135706,1.098149,1.349321,1326950.864641
143.415187,3.139794,3.924993,1.303528,945022.391424
140.504157,0.004774,1.676318,1.487073,687261.811968
141.515698,0.004152,0.724700,1.265485,398758.458816
140.489077,3.138854,0.577747,1.397682,734123.971872
140.800176,3.137129,2.065779,1.322041,634116.457440
140.041111,3.134576,1.514470,1.550340,569152.713024
141.244245,3.135152,0.361616,1.320097,1192684.979521
142.878706,3.137187,5.749857,1.388762,905191.425504
141.606865,0.002794,1.486288,1.550571,1478532.934945
144.439918,3.138659,2.199478,1.344689,628581.262176
140.942551,3.136250,0.644692,1.671935,1400928.001345
140.106919,0.009967,5.415504,1.427763,973745.566848
141.793797,0.002161,5.835305,1.736981,2024497.667808
140.762323,3.137618,0.530664,1.479336,1048769.902657
140.952328,3.137880,4.044231,1.161905,240219.994464
141.147920,3.135500,0.128122,1.159152,191824.435872
140.359695,0.004420,5.014334,1.224980,715461.387840
140.903541,3.136592,3.483649,1.646797,960954.777792
140.186105,0.001691,1.579428,1.369858,801406.514304
140.394365,3.130633,4.655183,1.565179,1647917.390017
140.179335,3.136319,4.931953,1.203274,397187.660160
140.543289,0.010105,3.131662,1.452476,1109619.650593
141.708586,3.138327,6.237160,1.257553,556735.923648
140.141932,0.005909,4.027676,1.474099,1060625.692513
141.980165,0.004993,3.077228,1.235174,451380.213792
144.624543,3.138944,3.448031,1.408741,1388137.212289
141.763830,3.137094,2.930770,1.392635,686401.612704
141.319527,3.139676,1.782420,1.319914,836599.884192
140.260199,0.012365,2.341164,1.219679,502019.770464
140.636179,0.004723,6.051914,1.250344,335627.312832
140.616422,0.001989,5.841528,1.435881,1704391.341697
140.190208,0.006723,2.053724,1.290974,394794.062208
140.155301,3.136289,5.969010,1.384143,944685.791712
140.305050,3.137491,3.277500,1.261742,699192.401760
140.732222,3.137366,4.189068,1.287315,480589.588800
142.570864,3.136913,0.940971,1.632432,1186738.384609
145.436539,0.002971,1.368385,1.301741,1547012.276353
141.267838,0.003415,4.336078,1.214082,556548.923808
144.312714,3.140449,1.759980,1.396130,592116.293376
140.097770,3.132787,5.209125,1.502470,902498.627808
140.647785,0.001643,2.046576,1.377445,1272122.511553
140.224323,0.007233,0.257532,1.441347,967686.772032
144.197069,3.138245,0.861682,1.249205,472735.595520
141.239687,3.133676,3.815130,1.300475,198294.630336
142.496085,3.135360,5.588005,1.490846,1773319.482721
141.066298,3.139132,4.805006,1.438667,1133293.830337
143.901380,0.003600,0.526313,1.509905,1471539.140929
140.066390,3.138842,5.366805,1.181152,310083.134688
141.754560,3.137181,2.910525,1.338465,997195.346784
144.785215,0.000173,5.219802,1.412619,1007891.737632
140.562735,0.007916,1.783527,1.265937,613546.475040
142.552551,3.140161,1.021653,1.223958,696873.603744
143.764005,0.000604,4.775882,1.214087,418692.641760
144.547729,3.139765,6.089303,1.318357,464881.602240
142.215232,0.003151,4.499529,1.156945,199977.628896
144.684827,3.139402,5.540030,1.192549,247924.387872
140.882156,3.139966,2.516195,1.642692,880619.646528
143.802332,3.141420,3.777747,1.911177,1272309.511393
142.631886,3.140040,0.815494,1.422621,1037662.112161
141.101198,0.003174,0.595934,1.421884,740743.766208
142.870142,0.000848,1.125532,1.304799,945957.390624
140.736005,3.137635,1.228115,1.387125,1341723.852001
143.831485,0.002478,2.552106,1.344750,332149.115808
141.975014,3.136586,6.178995,1.206069,305744.738400
