# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000141.028216,0.003948,4.273022,1.397772,861620.462784
140.164708,3.135517,1.516053,1.421771,934625.200320
143.878566,0.000748,4.030719,1.260945,432717.629760
140.850620,0.003970,4.612172,1.438849,1766961.488161
145.128598,0.002260,1.374961,1.207198,204577.824960
141.420829,3.140054,5.196023,1.511650,1038634.511329
141.553890,3.135687,2.683284,1.316163,457177.208832
141.197972,0.003587,0.027220,1.171636,276834.563136
141.390082,3.133028,5.729267,1.247048,668187.828288
140.175538,0.005022,2.152806,1.264022,474418.594080
141.859160,0.002842,2.394857,1.363219,632470.858848
144.174063,0.000842,1.648793,1.888777,2129254.978176
140.314575,3.136316,6.096618,1.255320,473259.195072
144.391265,3.138805,4.173063,1.274459,933952.000896
141.186117,0.006208,0.365847,1.159524,180193.045824
145.767818,3.139631,1.882441,1.331317,488593.181952
140.656520,0.004224,5.479194,1.294330,321564.924864
143.024897,0.001332,3.711167,1.524854,902723.027616
140.685359,0.003564,6.056621,1.431640,553145.526720
141.945313,0.001776,2.562913,1.390984,1517428.901665
141.387824,0.004594,4.279427,1.347927,925724.007936
142.522754,3.137228,1.249783,1.322773,265390.172928
140.787794,3.139085,5.933121,1.246847,324070.722720
140.263941,0.007056,1.053747,1.322470,1188122.183425
142.118253,3.138950,1.616333,1.366917,621849.267936
142.783877,3.139524,2.264318,1.288063,456952.809024
142.322883,3.137907,6.115411,1.395523,852008.671008
140.050205,0.008298,1.952402,1.360259,1343032.850881
140.159095,0.002459,5.502031,1.466007,3040056.398878
142.111315,3.138965,5.555246,1.506479,1502955.114049
141.437258,0.003633,0.134865,1.726480,1385855.814241
142.113397,3.136321,3.146911,1.533135,936195.998976
141.188258,0.000827,5.728733,1.190821,242127.392832
143.179543,0.001084,2.584556,1.254809,908781.822432
140.443804,0.004262,1.472249,1.314984,468845.998848
141.543524,0.000940,4.590485,1.187601,293552.348832
140.995553,3.139019,5.070429,1.359290,761912.148096
141.585285,0.004387,3.499030,1.320577,755404.553664
140.736860,3.137405,5.673228,1.545775,2980253.850046
140.634872,3.133697,0.030974,1.421448,893672.235360
141.419663,0.006021,0.685901,1.510096,3296059.179837
140.904067,3.140886,2.151892,1.205605,244558.390752
143.513036,3.140267,6.204828,1.310852,296207.746560
