# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.692594,0.003605,4.797602,1.376568,967985.971776
144.083902,0.002952,4.730986,1.312123,767110.743648
140.450392,0.001711,5.382272,1.278718,584374.500000
140.224315,3.141464,5.061695,1.334672,622372.867488
140.570998,3.138142,0.343672,1.243324,516007.358496
142.426807,0.001622,4.472980,1.359465,887725.640448
140.275640,3.136920,1.876378,1.345961,883312.444224
147.551899,0.000893,2.529678,1.633475,1851784.615585
143.695547,0.002343,5.110421,1.350095,1494652.321153
140.366379,0.010367,0.874994,1.209698,373775.280192
141.377145,3.140248,3.186779,1.417311,914055.217920
141.066036,3.138766,5.329095,1.653634,973782.966816
140.037739,3.140255,1.720572,1.408793,856234.867392
142.406662,3.139301,4.476903,1.998421,2251889.473248
142.593725,0.000884,4.009461,1.515397,1176789.993121
144.319004,3.139053,2.638151,1.219174,516605.757984
144.148240,0.002067,2.148234,1.202714,446667.817824
141.520205,3.137309,3.142331,1.407111,871830.654048
141.530145,3.140295,1.836017,1.392430,2292318.838656
142.864143,3.140155,1.772669,1.369190,1066160.887777
144.347993,0.000429,6.036077,1.250195,808213.308480
142.858021,3.139580,4.119663,1.267360,774254.137536
141.180929,3.137729,2.335576,1.401050,741566.565504
140.541041,0.011711,4.498995,1.245003,491734.779264
140.278387,3.135949,3.602710,1.428826,3248710.820349
140.058082,3.136541,2.585103,1.423118,792430.521984
141.819091,0.000074,4.592915,1.305295,1601130.030049
145.441241,3.138555,1.263958,1.462322,488069.582400
144.706617,3.138932,5.304099,1.572746,970977.969216
142.581519,0.002289,0.953908,1.316377,488555.781984
145.608594,3.139284,5.176887,1.210982,365435.087328
141.076911,3.137712,1.076750,1.196706,311691.333312
142.249499,3.137462,3.023894,1.360377,1442628.965665
140.429015,0.004865,1.956908,1.311650,327511.519776
143.827295,3.140251,3.454266,1.452118,689842.409760
140.837189,3.133731,3.066543,1.321823,448650.016128
140.797072,3.135926,5.127536,1.334990,1050752.100961
143.579549,0.003259,1.737047,1.288951,561261.319776
143.204202,0.001777,0.526624,1.487866,1587553.841665
140.409403,3.134074,3.583346,1.344541,655359.639264
142.893159,3.139533,0.623454,1.269845,864126.260640
141.402336,0.001025,6.193647,1.263469,462114.004608
143.111994,0.000820,1.863495,1.300945,830428.889472
143.549716,0.004213,3.329724,1.584780,1236181.142305
140.107970,0.003722,1.170520,1.791745,4628021.640186
142.020107,0.002056,2.157018,1.355033,644551.048512
