# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
0.000000,0.000000,0.000000,0.000000,0.000000140.143956,0.002955,4.914495,1.697492,1096978.461409
145.216106,3.140224,3.629747,1.505718,1148852.217025
142.531590,3.139808,2.666187,1.205245,470790.797184
140.731002,3.138436,2.164781,1.442272,1308811.880161
141.146455,3.134477,3.864759,1.710477,1376954.621857
143.181755,3.139214,0.823960,1.218207,310232.734560
141.364871,0.007955,6.168223,1.268018,539232.738624
142.806122,0.005017,3.606200,1.356171,639539.452800
142.333187,0.004123,2.000396,1.510658,1324407.666817
143.371094,3.136716,3.654770,1.208940,432194.030208
141.505894,0.002870,5.664452,1.190562,428678.433216
140.255621,0.004383,1.894391,1.288898,585159.899328
141.035984,3.135006,0.098871,1.600801,1192198.779937
142.425229,3.139096,5.330971,1.392267,870072.855552
145.613207,0.003263,1.335066,1.686259,1505199.112129
140.280803,0.003646,5.990735,1.189853,334056.514176
140.425059,3.135286,6.000359,1.118883,96828.517152
143.014901,0.002007,2.649442,1.343375,1282706.702497
141.020585,3.140591,4.775899,1.221889,518587.956288
140.663209,3.139214,1.801354,1.319929,410128.049088
144.147765,3.138250,4.845967,1.668042,1416673.387873
140.932862,3.137211,4.037696,1.267067,664896.631104
140.003841,0.004587,0.271052,1.367269,537587.140032
140.058461,0.004537,2.216761,1.248169,1197771.375169
140.038296,0.003521,2.640212,1.200394,302752.740960
141.196966,0.002536,1.589049,1.372122,1086730.870177
140.750316,3.137681,5.360690,1.546489,2307129.225984
141.940049,0.004644,3.073500,1.388884,925611.808032
140.399589,3.138656,5.103417,1.270090,434064.028608
140.959976,3.136797,1.131430,1.297694,612162.676224
140.384373,0.004664,6.222354,1.484486,789849.924192
141.484489,3.136003,5.945439,1.211905,170730.853920
140.138160,3.137070,3.772721,1.336450,936420.398784
141.614261,3.138822,3.981048,1.237316,361732.490496
140.998461,0.004989,0.607767,1.392345,949024.188000
145.991751,3.140814,5.528350,1.723188,1811729.249857
140.216008,0.003543,5.375805,1.330882,511781.162112
141.545200,0.002077,4.438866,1.178838,325155.321792
144.327696,3.138188,5.890695,1.305963,530406.346176
142.098630,0.005308,1.754841,1.510786,860722.863552
140.575345,0.002232,2.509359,1.518536,1800771.059233
142.993727,3.138518,2.722651,1.428541,1580260.847905
140.211299,0.003287,1.915349,1.443022,1394345.606977
142.324361,0.006005,3.269007,1.298471,1033136.716033
140.001920,3.129427,0.083408,1.408026,4966154.750873
141.266191,0.004552,3.718915,1.257181,464619.802464
143.038016,0.002063,1.485587,1.294577,2003703.285600
140.645204,0.006565,6.273351,1.302035,568778.713344
142.608974,3.139235,0.098733,1.237996,472099.796064
142.871323,3.140373,1.795419,1.358652,940235.195520
141.506350,0.004513,1.050500,1.294109,756638.752608
140.713851,0.006782,2.519253,1.239067,1026442.121761
148.216039,3.139126,5.859301,1.531347,1122036.439969
140.676684,3.135567,5.810135,1.296210,376168.878144
142.765993,0.002783,0.778699,1.384559,1115192.245825
141.589457,0.003720,1.467561,1.311143,513052.761024
141.241114,0.009572,0.693118,1.281704,540504.337536
146.201625,0.000833,3.016058,1.539378,1547872.475617
140.556257,0.006446,4.262718,1.252079,463797.003168
140.349376,0.022790,2.789094,1.887194,1564440.661441
140.297924,0.001631,4.547492,1.299761,1562795.062849
142.083587,3.136797,4.079398,1.215128,220098.811680
144.897972,0.000770,3.921276,1.307907,769728.741408
141.578967,3.138941,0.798026,1.189409,255666.181248
140.292334,3.140166,6.069236,1.139982,156257.066304
142.217272,3.136744,5.319561,1.239115,367267.685760
141.196174,3.138347,2.601916,1.161786,247138.988544
141.890204,3.134287,2.076348,1.499731,610292.677824
142.340396,3.135280,2.667316,1.273338,609357.678624
141.176582,3.131996,3.442292,1.571147,697434.603264
141.325541,0.002772,2.397003,1.182300,216508.414752
140.902680,3.139614,5.178411,1.327506,368801.084448
141.415402,3.137314,2.914015,1.789212,2749196.847743
