# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,2.25,0.0
187.885501,3.138565,2.108067,2.792566,660483.434880
147.494029,0.003691,2.755411,2.378768,91255.921920
141.491917,0.005365,3.106002,2.690373,412895.646720
190.078532,0.001078,2.288026,2.323620,90881.922240
239.341532,0.004428,5.820870,2.562133,299573.743680
147.145903,0.004368,0.670148,2.418724,449921.615040
142.212411,3.135748,5.299267,2.620052,404293.654080
159.562233,3.139232,4.378115,2.593850,427481.634240
147.215432,3.138315,2.851995,2.403417,118931.898240
148.113434,0.006372,5.957890,2.510611,656369.438400
173.326133,0.000098,5.083074,2.843480,497793.574080
147.204158,3.133624,2.099647,2.436015,287605.753920
145.454303,3.140448,1.963258,2.480642,200837.828160
152.712968,3.135237,3.929616,2.430723,271523.767680
167.337722,3.140583,4.897158,2.715512,972025.168320
178.595043,0.001044,4.239551,2.426221,161567.861760
192.857401,0.008648,3.738654,2.448353,225147.807360
171.264947,0.044990,0.402970,2.634662,408407.650560
140.145508,0.004625,3.074024,2.382744,131647.887360
154.108088,0.007632,2.634837,2.593968,614855.473920
148.036735,0.004579,1.561659,2.652297,699379.401600
140.596110,3.136483,6.095069,2.421935,167177.856960
149.536258,0.009387,4.732392,2.447848,207569.822400
141.862293,3.129112,2.863242,2.498684,653377.440960
187.236671,0.001821,5.025305,2.546997,456279.609600
173.032807,3.137806,3.919194,2.435361,261051.776640
155.323236,0.002119,5.988109,2.604526,400179.657600
221.434365,0.157061,2.460850,2.765212,881143.246080
140.140959,3.141262,6.118728,2.433320,170543.854080
213.478008,3.137860,5.499248,2.839261,971277.168960
187.553765,3.139386,0.999267,2.440493,171291.853440
194.441397,3.140397,4.944767,2.946805,1116015.045120
189.104527,3.141585,5.760489,2.402381,147355.873920
144.808070,0.009655,1.670782,2.391946,172039.852800
147.311825,0.004830,0.878250,2.535901,431221.631040
173.645966,3.141544,4.806724,2.831915,842995.278720
146.132878,3.091312,1.869167,2.420891,286857.754560
143.183377,0.007720,3.996557,2.500496,382975.672320
198.808871,0.000577,2.814150,3.006774,885257.242560
142.463583,0.001326,0.691867,3.182476,1673274.568320
141.199766,0.000195,6.183503,2.443236,373999.680000
144.905699,0.009809,4.124853,2.563629,618969.470400
146.731678,0.006946,3.322827,2.496501,283865.757120
154.808668,0.005980,5.858025,2.597000,264417.773760
149.155821,0.000424,0.931315,2.484551,212431.818240
178.237089,3.135981,5.029953,2.465056,389333.666880
148.878818,0.003057,0.134207,2.582086,407659.651200
179.267884,3.133134,3.524925,2.388211,328745.718720
143.576204,0.008190,5.399404,2.659855,1239434.939520
174.600926,3.137713,1.078978,2.539388,292841.749440
180.503556,3.133713,3.520220,3.048169,6757426.218240
165.207932,0.003283,5.750397,2.304650,34407.970560
221.255014,3.110811,3.987793,2.435432,157079.865600
181.805065,0.001476,2.680394,2.455502,314159.731200
149.610431,0.004820,3.283356,2.524570,514997.559360
161.709217,0.006687,5.761081,2.723749,762211.347840
211.909352,0.008688,2.695925,2.787751,1091705.065920
162.787233,3.137742,2.874003,2.453829,284239.756800
181.710857,0.003205,3.603843,3.031662,661979.433600
153.670457,0.026499,4.744741,2.543216,276759.763200
225.237644,0.000750,3.821586,2.776129,5069191.662719
163.284907,0.007949,4.697553,3.051362,997083.146880
229.451273,3.141523,2.003594,2.789489,722193.382080
253.896184,0.023247,4.297781,2.424580,318273.727680
144.684252,3.135125,2.180517,2.509588,532201.544640
177.449631,3.138460,1.550412,2.501464,593537.492160
172.643108,0.001031,5.863185,2.604305,608123.479680
159.886959,0.001319,4.791448,2.584245,356047.695360
141.759078,0.006690,1.319566,2.551248,489939.580800
210.191657,3.137424,5.091411,2.401336,192235.835520
161.422929,0.001269,2.373387,2.436242,476475.592320
153.972892,3.131550,1.351865,2.571198,521729.553600
196.079399,3.120711,4.473631,2.443659,473857.594560
162.544207,3.135701,2.034836,2.442067,150347.871360
209.522224,3.132210,1.571816,2.652269,320517.725760
183.812130,3.116231,5.237151,2.609233,666841.429440
192.160774,3.137512,5.755805,2.493861,1579774.648320
156.259179,3.133122,1.761567,2.585569,1393522.807680
159.645858,3.132678,5.449132,2.447434,189991.837440
144.205960,0.008425,0.949070,2.412407,134639.884800
163.094844,0.005479,4.823849,2.489093,133517.885760
141.219521,0.000381,5.475700,2.659384,338095.710720
152.621058,0.010742,0.910701,3.079189,1533398.688000
198.289248,3.136018,4.347869,2.416940,163063.860480
225.583223,3.132220,3.953901,2.499306,250953.785280
243.211913,0.015096,3.927898,2.542761,860199.264000
