# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,3.29,0.0
200.979841,3.120906,3.679421,3.342369,15333.986880
164.037448,0.003250,0.287716,3.444336,128655.889920
157.337847,0.002047,0.866127,3.409408,144737.876160
161.918276,0.003487,0.357895,3.545620,284613.756480
217.675022,3.141543,2.747796,3.542101,326501.720640
205.868981,3.129185,0.584145,3.708955,788765.325120
154.407733,3.140750,0.976828,3.544552,383723.671680
187.064518,0.021653,3.532875,3.478959,203829.825600
306.784803,2.349825,1.836226,3.800635,735283.370880
168.513811,0.000039,3.098393,3.804222,513127.560960
294.529323,0.007181,1.966032,3.502727,305557.738560
164.879066,0.002871,4.537550,3.714635,431595.630720
171.462208,0.009939,3.219613,3.423081,130151.888640
282.302329,0.006630,5.346471,3.582794,260677.776960
152.107687,3.138125,1.932649,3.609806,208691.821440
150.484658,0.007302,4.891490,3.533607,250205.785920
203.606340,0.006182,3.196863,3.578966,506395.566720
200.122386,0.007757,4.086711,3.836565,929763.204480
143.660884,0.013965,5.258621,3.577198,235619.798400
188.311107,3.138336,0.497322,3.659483,396813.660480
201.609750,0.002515,6.142213,3.518443,244969.790400
185.470101,3.141004,3.983820,3.843643,1328820.863040
220.004415,0.006605,3.698689,3.624913,252075.784320
204.036070,3.136595,0.472459,3.521584,248709.787200
182.245831,0.000682,1.591792,3.626475,222903.809280
183.198719,3.139716,0.995160,3.429981,98361.915840
177.019695,3.139621,0.943283,3.542287,252449.784000
175.486356,0.001395,0.594143,3.502180,980253.161280
174.958905,0.169730,1.557339,3.587711,270027.768960
195.654538,3.118253,2.754303,3.476002,353055.697920
168.701351,0.050994,5.418304,3.378449,115939.900800
282.172306,0.006670,0.076255,3.715031,650759.443200
238.252151,0.051071,2.379234,3.543055,232253.801280
169.383956,0.009305,3.616258,3.497229,173535.851520
265.753323,0.011645,5.683556,3.602456,174657.850560
147.733322,3.137083,2.773023,3.550264,271523.767680
175.218147,0.009753,0.197498,3.371129,41887.964160
147.802088,3.140101,0.250630,3.753199,918169.214400
