# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.01, s = 0.0 s
1.0,1.5707963267948966,0.0,0.01,0.0
140.281740,0.201957,5.523311,0.033434,38274005.252207
150.114375,0.000959,5.702272,0.437044,46562212.160726
158.658504,0.004173,4.971892,0.814371,24238919.260780
146.659072,3.136939,3.179935,0.887398,78119183.160237
144.074610,3.133548,5.817296,0.579263,37309834.077162
148.294470,3.141427,2.629607,0.330134,30718089.717131
146.875447,0.013189,4.533545,0.630489,36019909.180836
140.079763,2.108205,4.671758,0.456192,101499773.155385
150.291090,3.135120,2.807599,0.820180,72492731.974290
143.837382,3.132953,3.849185,0.571384,48518978.486496
144.550567,3.137264,4.880868,0.361751,24743070.829422
148.480794,0.003073,2.936175,1.026882,45046391.457679
140.109959,0.106084,1.465940,0.228680,18668942.026550
140.001938,0.397489,4.151966,0.088223,29207131.009923
141.323180,3.136667,1.668048,0.039940,10924530.652805
142.581035,3.132531,0.079878,0.615556,38092989.407086
147.260734,3.134690,5.408113,0.599751,76174384.824228
143.574200,3.138732,2.062165,0.368363,19111757.647669
155.904900,0.004123,3.953926,1.173807,26257021.534069
140.302940,2.245536,2.464840,0.365194,62983042.110885
141.122061,0.004225,5.921368,0.534608,40450683.389817
140.063049,0.711273,3.715644,0.028457,15641788.616637
140.152991,1.854773,3.714017,0.096028,71041239.216203
148.878813,3.139068,0.231048,0.378115,50466020.820585
140.078962,2.021266,2.272266,0.058183,38414629.131887
140.329343,0.006235,1.915644,0.619422,48169662.785374
140.354784,2.215439,4.304742,0.229838,60280146.423512
140.026751,1.746635,5.565400,0.137295,63845111.373289
141.871078,3.131915,5.171810,0.566213,49011162.065378
140.081743,2.132301,3.254890,0.102150,55044524.903167
140.215040,1.684197,3.902992,0.068726,43528700.756232
171.077656,0.000066,2.491665,0.804954,49803293.387622
155.002852,3.138890,3.041254,0.627218,54137575.679162
140.290430,1.362468,1.118579,0.059201,37121712.238121
145.021295,3.131487,4.051322,1.187842,41044594.881660
146.658525,0.005462,5.188154,0.785600,36501620.768678
152.884637,0.001627,3.251275,0.616110,95757382.068801
142.402318,0.006459,5.945687,0.607743,29033969.158082
140.258943,1.180367,3.244874,0.184429,62539852.490082
140.058989,0.022729,5.718009,0.619363,24960738.643183
140.327386,2.670130,5.626725,0.196012,61020665.789915
140.316648,0.073886,0.616227,0.646371,74399008.343259
140.253152,2.025007,0.397848,0.077100,39109520.537331
140.078580,0.673309,5.796104,0.026171,16237570.106876
148.357935,0.002631,5.260543,0.586330,53658108.089400
156.220782,0.004864,3.417459,0.729817,36294424.945957
141.655311,3.139310,3.530783,0.281756,53402666.307959
158.769025,3.141299,1.218703,1.081957,57506564.796618
140.188160,1.470944,3.601249,0.053891,24952884.649903
140.334541,1.574890,1.297920,0.146756,47888041.026333
141.105643,3.127326,2.899697,0.581237,32282530.378578
140.246382,1.360108,4.979959,0.058725,32573128.129939
144.564777,3.133825,0.703198,0.775755,23087000.246380
140.468235,2.939367,3.344852,0.234737,37350226.042602
140.222654,2.044175,3.458460,0.048245,19172345.595829
144.800514,0.002031,4.801373,0.349436,17458679.062073
145.003785,3.135187,2.932439,0.539574,61279847.568156
140.336152,1.622372,6.008057,0.184387,60201232.491031
140.077430,0.948202,3.513310,0.059620,36552484.725158
141.232744,3.127662,1.161962,0.257938,33486061.348824
140.650597,1.948119,2.493863,0.076923,64286056.996011
145.076685,0.003663,1.408239,0.384652,52218209.321393
140.237188,2.944792,1.832693,0.212938,26206531.577269
148.004960,3.133943,3.359022,0.438226,70889395.346122
140.748977,0.003133,5.028383,0.257624,63073550.033445
149.480093,3.135537,2.854747,0.492161,52086561.434033
140.092047,1.129065,0.424712,0.133900,34381416.582748
145.245859,3.135052,2.927365,0.569620,34958498.088991
140.765316,0.004829,5.044926,0.156770,43349928.909191
140.273079,2.300460,5.947494,0.218041,75298477.573663
143.462556,3.133326,5.292180,1.051676,49627513.538021
142.174186,3.134538,0.697180,0.547109,47131065.674009
140.113129,1.724411,2.908667,0.313051,61711817.198559
140.164741,1.960132,6.118252,0.203598,44697823.755917
141.745714,3.110081,5.153691,0.336148,69142442.840834
152.898115,0.007374,2.125190,0.697987,39414330.276532
140.096350,1.009097,0.739435,0.081239,28016316.028798
140.258926,3.058698,0.657596,0.221986,34012652.898266
140.001055,2.745632,0.267439,0.023077,11373704.268485
141.136533,3.133870,3.220585,0.324140,35764093.399715
146.905790,0.000752,4.855528,0.504405,45545307.030801
140.429672,0.399275,3.671045,0.027203,12485605.317125
140.387534,0.022007,0.207192,0.896919,50393464.882664
144.893854,3.135736,5.467462,0.344176,38406775.138607
140.010398,2.954508,4.697850,0.064679,25633938.067186
140.002274,3.108953,4.730013,0.041430,21979961.193583
151.808421,0.002241,2.547071,0.669785,93838763.710392
140.014652,0.189055,0.605202,0.041940,10328749.162564
141.093731,0.009286,1.826768,0.546465,47455697.396250
140.458985,0.008294,0.869150,0.341023,17389115.121593
143.487282,3.136679,1.077277,0.731944,27928052.104317
147.326672,0.008712,3.306961,0.498364,55133162.827327
143.389613,0.008387,4.639437,0.636238,48204818.755294
140.062124,0.319128,5.241931,0.235086,33296443.511063
140.628239,2.931585,2.983614,0.057076,17496827.029433
140.274240,0.614925,0.726930,0.115471,32220820.431378
140.083457,2.091459,2.190870,0.043460,17751894.811193
140.106018,2.572734,3.455621,0.086170,24302499.206380
140.222887,0.992085,0.901005,0.511860,49182079.919139
140.141846,2.877156,5.911262,0.038336,16987813.464954
145.547517,3.138192,3.496292,0.452166,34033596.880346
140.004771,0.209186,5.349689,0.032517,16964625.484794
140.414173,2.149491,4.491123,0.124343,34562058.428189
147.667677,3.137722,4.792397,0.488634,25312672.342065
140.117838,3.137517,4.083596,0.507077,73742264.905176
162.619519,3.138870,1.016083,0.953973,27300480.641274
143.261789,3.135078,3.783668,0.728503,48888490.170337
140.871476,0.010686,2.110412,0.327636,39668650.058933
140.910169,0.006309,3.562018,0.438401,25158958.473584
140.209609,0.052579,4.738021,0.058087,19824601.037748
144.362416,0.003295,3.246152,0.343358,35418143.695713
140.116724,0.978547,4.106305,0.027842,28710459.434881
140.218881,0.012740,5.508792,0.244908,72735831.766291
140.205105,0.908319,1.740832,0.109126,41743226.283903
140.058568,1.273830,5.775131,0.164993,32760127.969940
168.275060,3.133594,1.061275,1.017316,66729022.905782
140.811061,3.105086,0.179738,0.148924,16715915.697595
140.340504,3.136881,4.286419,0.301910,31684878.889935
141.408570,3.133925,1.325169,0.600555,21537519.572144
147.416108,0.003642,3.102846,0.743657,31106675.384652
153.462907,0.006871,1.704557,1.102166,46349032.343125
144.194533,3.137913,1.444063,0.704585,35608135.533154
140.285397,2.223450,3.703114,0.035713,33999936.909146
140.264396,0.972109,3.252547,0.156480,30387847.999689
