# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0412, s = 0.0 s
140.037921,1.619249,5.625682,0.180677,34985426.065951
143.118707,3.134400,5.136312,0.384639,16417837.952636
140.167562,1.539993,4.626879,0.383567,43253436.991750
140.240663,2.609056,2.315168,0.276915,38902698.714290
143.072453,3.129704,3.939018,0.373654,24881450.711023
140.795006,1.501270,6.089022,0.385333,35365035.741153
144.205148,3.137445,1.550789,0.435060,31632144.935055
141.355514,0.004707,3.094310,0.532505,47968450.957533
140.224043,3.122499,3.609251,0.242371,24076977.399339
145.863427,0.010230,5.118257,0.654221,33905314.990106
142.360444,3.137133,1.592181,0.466900,27133676.783993
144.102770,3.132629,1.293721,0.503110,26246175.543349
167.132662,3.141120,1.017575,1.063531,60869569.919194
147.513951,3.132652,1.902228,0.689248,20951088.073905
154.616742,0.002445,4.105007,0.520081,13854070.146242
142.634917,3.130373,1.938255,0.560770,44017144.338314
143.750066,0.005565,0.125159,0.851883,18445664.217591
140.769221,3.138238,2.100655,0.657077,36617560.669479
141.394993,3.122506,2.704063,0.433691,47335269.499290
140.029921,0.022429,0.572902,0.468106,35139139.934432
158.858491,3.140721,1.182860,0.495357,17656524.892793
141.947085,0.004722,4.861953,0.397972,50492574.797865
144.820976,0.008197,5.882484,0.369820,22797150.494381
140.023886,0.776485,0.172388,0.468724,30305568.070089
145.064029,3.129496,0.729833,0.681535,27868960.154877
142.804197,3.141500,2.520511,0.538289,12940014.928324
158.670066,3.132747,4.127884,0.481365,17160601.317114
143.226489,0.004288,1.207730,0.840839,28712329.433281
140.759303,0.010995,2.480137,0.617250,28402283.698559
141.037891,3.139559,3.890594,0.267464,22359196.869102
140.303878,0.006018,0.129732,0.454198,13425092.513283
140.068189,0.316717,5.203779,0.138346,20600650.373746
140.061739,1.099050,0.634570,0.219229,46002334.639764
144.811722,0.002742,0.134070,0.631162,41617562.391423
149.865362,0.003280,2.048947,0.690288,22290380.927982
142.238208,3.135879,4.160150,0.395433,12451571.346245
140.101173,3.129661,4.246060,0.795918,25206830.432624
143.931707,0.009451,3.593069,0.432460,22600800.662381
140.352544,0.442527,5.984052,0.258419,25901721.838068
144.604818,0.001503,6.057590,0.576750,11001948.586565
160.864531,3.141150,0.161365,0.818930,14326805.741761
140.214581,1.761405,0.571790,0.145910,29781220.518726
148.865133,0.003862,3.917770,0.660151,50005627.214503
161.087035,3.134557,5.633500,0.686034,32742923.984660
141.334068,0.007785,6.121498,0.844391,33338705.474903
140.202088,0.720439,2.626721,0.270494,40413657.421497
144.796670,0.002086,3.986141,0.474467,14505577.588800
140.902040,0.006828,1.033329,0.550566,18417240.241911
147.899849,0.003337,1.012528,0.594284,46202798.468244
141.751809,0.010008,4.293439,0.700791,45469759.095441
140.315365,3.116134,6.230228,0.883358,41529672.466622
148.520310,0.007166,3.282052,0.640938,12850255.005124
140.264711,0.489950,4.959445,0.111829,20845246.164465
152.148095,0.002042,2.453983,0.670675,22759750.526381
144.759179,3.140047,5.576930,0.293633,11550980.116806
142.298103,3.138771,4.120626,0.637630,39632372.089973
142.918634,3.139956,3.013364,0.745632,19461073.348789
150.847193,3.138273,3.986339,0.523668,24649944.909102
159.401369,0.002733,3.807813,0.566713,13765806.221762
141.179687,3.134074,4.645526,0.847603,26592873.246711
141.156298,0.010531,3.939144,0.355893,16356876.004796
143.609388,0.004067,4.626174,0.588789,19149157.615669
142.125672,0.011176,5.872108,0.571892,22279160.937582
141.314810,3.128529,0.564979,0.341382,13038750.843844
140.049992,1.754543,3.687145,0.284554,45836278.781843
140.620909,0.015551,2.768013,0.378176,49732607.448101
144.384702,0.008120,4.267403,0.516739,18144220.475512
140.019031,0.018291,2.532271,0.364721,11254398.370565
151.198313,0.005629,3.103698,0.982630,44012656.342154
153.807043,3.140598,3.191803,0.935303,18787873.924790
141.676432,0.006943,3.832810,0.458642,18920643.811190
143.974572,3.138861,4.795090,0.428417,16151924.180156
146.078078,3.139377,1.079818,0.345121,16858783.575355
140.103389,2.644317,5.150201,0.150987,24669018.892782
140.220905,0.281665,0.254307,0.152064,18552254.126391
145.117635,0.006541,1.219968,0.397665,16041594.274557
142.452621,0.004637,6.071913,0.549256,12725713.111684
140.489593,0.009470,5.612627,0.645701,44338410.063436
140.358915,3.043386,4.351010,0.303796,22480746.765102
146.013420,0.006282,3.557328,0.625230,16813903.613755
145.879152,0.001804,2.261173,0.551942,21430181.663984
141.634399,0.006406,5.493792,0.385632,12395471.394245
140.418602,3.131005,5.293477,0.367584,11114148.490565
164.836058,0.001810,1.014599,0.874031,37782569.672684
140.162974,2.356236,4.032793,0.185523,37628107.804844
140.346678,3.101600,0.765857,0.348990,20935754.087025
154.808464,3.127597,0.682962,0.764374,36227105.003557
149.000864,3.140663,3.983939,0.939362,19160751.605749
140.731368,3.137541,3.354316,0.257654,16120882.206716
140.263088,0.079766,3.910921,0.263646,14888179.261439
141.520652,3.139886,0.280760,0.597872,16446261.928316
140.353478,3.099916,1.693972,0.230378,8312142.888002
144.194781,0.006306,5.199899,0.681268,36169509.052837
158.673571,0.003841,2.240957,0.935051,34542236.445149
147.488125,3.138878,1.526953,0.368736,21930219.236143
140.201632,3.137138,0.782370,0.398656,22343114.882862
152.268241,0.004923,2.334029,0.768742,28662587.475841
140.470469,0.012112,4.256004,0.434037,16258514.088956
142.004997,3.133025,4.170749,0.264225,12089913.655686
140.252101,3.134078,0.424912,0.563054,54839199.078846
140.696561,0.007626,4.068672,0.478044,43004353.204869
140.632221,0.005594,1.001037,0.744366,63435955.723367
140.050047,2.501678,2.224428,0.963628,47608289.265691
140.269144,0.032187,5.492944,0.354622,14150651.892481
140.401351,3.135265,5.355950,0.639126,26207653.576309
140.752131,0.068932,3.407833,0.513214,20166436.745267
141.074871,0.006017,3.429060,0.973647,24304369.204780
140.054591,0.922151,1.902752,0.220431,24785706.792942
140.296604,2.023945,3.671378,0.148117,16467205.910396
