# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.616,0.0
145.609939,3.140141,4.362478,0.776899,859451.264640
153.533791,3.137640,4.910625,0.799758,1038971.111040
142.011329,3.129558,4.285257,0.907185,4277808.339840
161.319093,0.000861,6.143958,0.940427,750617.357760
148.680625,0.005335,3.918390,0.972692,2362555.978560
154.434736,3.135554,3.394559,0.726712,559503.521280
166.984894,3.134383,0.777738,0.913752,945097.191360
165.570523,3.138995,2.638534,1.226639,6124618.759679
158.408988,3.133323,0.350544,0.991119,2472511.884480
163.341523,0.006204,6.062845,1.343875,2475877.881600
171.421068,3.140036,0.569869,1.214104,3420975.072960
144.211381,3.135706,0.575134,0.831950,1504600.712640
140.103024,0.003900,5.192816,0.928548,3990202.585920
180.958315,3.140990,0.581117,1.128512,4461442.182720
157.654354,0.008460,3.207703,0.965895,1348642.846080
173.229903,0.007706,2.688480,0.983882,1277956.906560
152.458253,0.005665,5.831430,0.979016,1255142.926080
159.479555,3.138130,3.293207,1.394988,4738949.945279
140.929504,3.130857,4.138055,0.812940,1152667.013760
143.628891,0.012181,2.542466,0.937891,2857731.554880
145.366098,3.140599,2.109241,0.821086,272645.766720
142.571811,3.140752,1.286839,1.153461,6122000.761919
153.429377,0.005868,5.924846,0.876629,971277.168960
157.182895,0.099789,0.497731,0.833598,1678136.564160
143.976348,3.107555,0.208140,0.852245,2477373.880320
144.596797,3.137698,6.229215,0.954981,1767148.488000
142.983210,0.006155,4.378742,1.106948,1683372.559680
143.717188,3.141230,2.780696,0.921546,658239.436800
160.255695,3.137763,5.147473,1.309667,3519710.988480
166.494991,0.018586,3.372599,0.912216,1395018.806400
143.110101,0.005453,1.691877,1.194133,2181914.133120
146.320921,3.137034,1.818278,0.877656,1048695.102720
152.810034,0.006119,2.093174,1.065551,1449248.760000
149.407130,0.002897,1.160554,0.873461,704615.397120
144.432931,3.133895,5.592044,0.858530,1689356.554560
142.925494,0.009230,4.856885,0.911384,599147.487360
167.487098,3.138078,0.757320,1.334288,2884659.531840
144.876749,3.132181,6.217468,0.705103,163063.860480
152.653850,0.001607,5.343655,0.782951,1078615.077120
169.189367,0.000662,3.581745,1.103885,2089162.212480
142.252773,0.004304,0.189826,1.417894,2650909.731840
158.137359,3.141384,5.839478,0.784283,1213628.961600
143.323325,0.002360,4.954800,0.939273,1559952.665280
145.357887,3.137597,2.694590,0.762768,789887.324160
140.017780,0.014902,4.244847,0.966877,4265092.350720
158.799729,0.003007,5.884306,1.095391,5670583.148159
165.783137,0.002295,0.203067,1.039387,889371.239040
142.527813,3.134969,4.729457,0.932347,1616052.617280
141.330138,0.004301,2.522390,1.184887,3909418.655040
163.713222,3.141585,3.612258,1.511242,7347597.713280
142.010766,3.132153,4.397273,1.533565,5424865.358399
141.168543,0.001140,5.552744,0.946400,1919366.357760
144.314685,3.136151,5.305330,0.837662,1228588.948800
149.333189,3.131280,2.183309,0.846646,1218490.957440
140.053479,0.005660,6.271687,0.898317,1090209.067200
167.514564,0.008335,2.501127,0.800922,815693.302080
144.652663,0.003726,5.597814,0.864693,1210636.964160
143.850369,3.138919,5.635868,0.777694,1472062.740480
140.819354,3.131220,6.256187,0.697988,526965.549120
150.107086,0.003764,2.147592,0.811172,895355.233920
144.970674,3.132100,2.591668,1.115533,2325156.010560
147.946009,0.008414,2.384285,1.298409,2770589.629440
142.383075,3.135034,3.158067,0.836003,730421.375040
155.131005,3.135513,3.110805,0.694863,389333.666880
141.358925,3.132292,2.424331,0.908571,1661306.578560
170.836854,3.139055,5.541581,0.755847,328745.718720
143.985926,0.003442,5.461408,0.917199,1283940.901440
155.974080,3.134484,1.280211,1.304472,4436758.203840
148.706653,0.003427,5.866704,0.807909,541551.536640
145.618361,3.140227,1.423423,0.838222,978383.162880
151.510101,0.006752,6.120192,0.875640,1734236.516160
145.046930,0.001622,2.037642,1.282042,2784053.617920
163.299912,3.132051,0.703690,0.973101,1130975.032320
155.572796,0.002736,4.517096,1.042447,6593988.358079
153.937306,3.139671,4.821141,1.024692,1472062.740480
144.449115,0.027341,4.578398,1.423111,3386193.102720
140.474941,0.005822,1.375123,0.995967,3435187.060800
156.043388,3.137533,5.231911,1.288546,6547986.397439
151.289785,0.001391,2.700077,0.944234,1264492.918080
143.270943,0.007741,0.679701,1.063792,1756676.496960
167.726546,0.005297,0.807847,0.935095,948463.188480
157.869782,3.139643,1.817318,1.512781,5620467.191039
141.521912,0.009948,2.431623,0.908216,1860648.408000
160.594495,3.133213,0.084172,0.958465,1352008.843200
149.505768,0.002229,5.205206,0.895767,1550228.673600
146.841881,3.137943,0.592279,1.369811,3095595.351360
148.593212,0.008945,2.925467,1.034225,1982198.304000
140.666112,3.138771,4.503909,0.760723,931633.202880
142.564891,3.138247,4.216287,0.720797,446929.617600
144.477501,3.135818,2.648227,0.810421,1105917.053760
140.126862,3.123372,0.687993,0.746231,457775.608320
154.689132,3.134926,3.642994,1.143264,6524424.417599
144.601423,0.001133,3.861158,0.966746,1178846.991360
168.439848,0.004897,3.594015,1.037055,1438028.769600
140.324983,3.129089,4.227187,1.240608,7644927.458881
163.688105,3.139656,4.311955,1.022326,3447155.050560
150.295069,3.135698,4.464283,0.858226,928641.205440
143.706363,3.131107,3.628034,0.904902,1452614.757120
141.493970,0.002794,1.382424,0.833313,1031117.117760
149.531709,3.139600,1.169125,0.930729,1749570.503040
157.800970,3.139569,5.957597,1.169063,2046152.249280
151.975993,0.005781,2.098449,0.779816,881517.245760
167.516284,3.140746,4.739582,1.400908,5419629.362879
141.538548,0.009392,2.623453,0.906917,1110031.050240
142.895633,0.006772,0.768311,1.545846,2549555.818560
157.108283,3.136836,2.364885,0.940545,1617922.615680
154.555257,3.141132,5.247804,0.924392,1007555.137920
141.641409,3.136644,1.513482,0.919317,1295160.891840
154.321855,3.138335,1.480229,0.705020,100231.914240
150.255643,3.133981,1.471665,0.810861,780537.332160
149.678329,0.002169,3.556179,0.910289,766325.344320
142.968773,3.132736,1.480997,0.853805,893485.235520
146.454543,3.135939,1.856849,0.809311,1731992.518080
147.317800,3.137662,5.643245,0.782336,1191562.980480
141.244244,3.122534,3.261465,1.033842,11133596.473925
141.157908,3.133690,0.634913,1.045594,2569751.801280
156.730903,0.003745,1.093616,1.269749,5149975.593599
147.203915,3.134741,4.594797,0.777438,423741.637440
159.108868,3.141267,2.258997,1.116862,2852121.559680
147.415636,0.001739,4.679145,1.403982,4396366.238400
151.021240,3.137848,5.694478,0.737018,632059.459200
155.823059,0.000147,2.541109,0.743623,559129.521600
164.343043,3.136996,1.489682,1.000251,3063057.379200
148.396545,0.001251,4.939446,1.073796,3164037.292800
144.492467,0.011011,2.541907,1.042592,2136286.172160
163.038863,3.141251,2.459865,1.089986,3780388.765440
186.874883,0.007975,0.783345,1.120367,1761538.492800
140.507440,3.137421,2.039722,0.884316,1548358.675200
172.642194,3.141313,0.469052,0.850410,1098437.060160
147.210049,0.006850,2.136876,0.878783,1802304.457920
166.346483,0.003663,2.895189,1.019237,1329568.862400
146.369290,3.134587,3.543154,0.940871,2622111.756480
145.177107,3.137376,4.781242,0.792595,788765.325120
141.249847,3.136378,4.460934,0.716932,585683.498880
156.727859,0.001518,1.483713,0.839746,1183708.987200
148.851581,3.137374,3.375145,1.161631,1024011.123840
141.370061,3.132756,1.589834,0.900348,1206148.968000
141.240976,3.136923,0.323993,0.943344,801107.314560
153.856926,0.000263,4.989139,0.860854,1139951.024640
