# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,2.34,0.0
192.437443,0.006636,4.170354,2.526002,214675.816320
147.855607,3.139927,1.186436,2.539331,106589.908800
142.757980,3.134191,5.204242,2.662186,466003.601280
239.843946,0.006612,2.862928,2.542676,295833.746880
156.705316,0.071091,5.545310,2.833445,686663.412480
172.978457,0.035416,5.195745,2.676050,604383.482880
169.559067,3.138187,4.080535,3.077675,1170992.998080
212.440080,0.013752,4.776712,2.476286,92377.920960
232.856985,0.004232,5.918370,2.815793,498541.573440
166.926308,3.126547,4.771221,2.488949,157453.865280
179.474795,3.134544,3.985694,2.549414,253197.783360
231.392111,0.016462,2.625109,2.596703,681801.416640
158.674862,3.129069,4.268881,2.520352,155209.867200
177.636732,0.002813,1.987313,2.825229,589423.495680
153.495061,3.140549,1.203685,2.464380,105093.910080
150.116062,3.134752,3.289679,2.426543,137631.882240
225.671126,0.010356,2.776040,2.617784,453287.612160
209.897958,3.140279,5.003489,2.582676,473109.595200
195.081242,3.139155,0.624019,2.618643,476849.592000
140.902528,3.137813,1.192140,2.742363,409155.649920
143.322241,3.134403,5.052063,2.623882,536689.540800
201.291388,0.013097,4.527088,2.618551,440571.623040
161.178571,0.002338,4.363872,2.631493,433091.629440
207.876753,0.008194,3.074471,2.414843,108833.906880
162.308396,3.139765,1.367461,2.763817,511631.562240
166.027351,0.004065,4.147751,2.809359,851597.271360
178.035471,3.139075,5.834384,2.753728,910315.221120
175.397083,3.140132,1.640430,2.510501,53107.954560
154.179146,3.138271,0.268727,2.795133,1448874.760320
155.203072,0.006732,0.403389,2.529607,179145.846720
147.946713,0.007394,1.370545,2.626871,712095.390720
166.273437,3.137377,1.451618,3.759119,1949660.331840
154.384229,0.003563,5.377816,2.935229,1361358.835200
234.185026,3.136660,2.006250,3.025956,3318873.160320
147.419358,3.133579,0.374877,2.562267,580073.503680
174.173409,0.004476,0.310921,2.745546,762585.347520
165.567456,3.139375,0.945208,2.518825,358665.693120
164.545511,0.004509,5.891220,2.641059,532949.544000
170.335282,3.136412,3.441518,2.703038,672451.424640
158.889592,0.001704,3.030298,2.646081,376991.677440
147.064925,3.137135,5.960103,2.521654,363527.688960
255.508816,3.139691,4.879531,2.964552,2864463.549120
204.224706,3.137436,6.045431,2.564761,191861.835840
189.526813,3.138916,1.418156,2.623940,803351.312640
149.386389,0.009931,2.447277,2.729786,398309.659200
156.686598,0.006791,5.129967,2.560377,1012791.133440
215.824685,0.004351,1.015927,2.710929,495923.575680
175.713410,3.139522,0.769935,2.693185,651507.442560
146.019692,3.099898,2.142724,2.635206,349689.700800
140.619317,3.140600,1.922156,3.020490,1747326.504960
143.539294,0.003274,3.600404,2.609214,708355.393920
144.939996,3.136070,3.330662,2.478608,142493.878080
177.308927,0.021555,1.722569,2.528721,289101.752640
195.670909,0.002188,5.041253,2.579855,291345.750720
145.745293,0.001632,5.419451,2.499590,113321.903040
144.121362,0.005151,5.446244,2.470480,132395.886720
144.721939,0.008352,3.767538,2.542331,347819.702400
142.112476,0.007879,2.217391,2.627199,955195.182720
154.963667,3.136258,1.412675,2.759813,459645.606720
140.225001,3.126984,2.269294,2.554723,230757.802560
140.619883,3.139544,4.167699,2.434271,80783.930880
161.513982,0.001000,3.186265,3.351683,3033885.404160
187.481083,3.138084,0.466403,2.603493,521355.553920
209.254315,0.001039,2.610104,2.616138,505273.567680
162.039472,3.140475,3.344753,2.532975,231505.801920
225.234974,3.136363,5.100042,2.676695,376617.677760
254.162630,3.114806,2.848317,2.660099,526965.549120
168.885982,3.140526,3.582077,2.586977,549405.529920
