# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,2.78,0.0
151.762210,3.139312,2.166789,3.024583,463759.603200
151.980158,0.003299,5.059344,3.150427,283865.757120
251.733508,0.000802,3.118379,2.960715,259555.777920
151.187307,3.130335,5.925029,3.580852,926771.207040
227.893530,0.005362,6.254291,3.347455,847857.274560
158.171837,3.141372,1.489505,3.215617,503403.569280
280.885326,0.014017,2.492051,3.492115,1289550.896640
152.228642,0.003376,1.048019,3.025225,363527.688960
193.563803,0.001905,1.422231,3.116831,519859.555200
196.928530,3.139322,4.373862,3.010046,333233.714880
162.794252,0.005964,0.315658,3.216401,401675.656320
231.538234,0.006846,4.949395,3.265559,871419.254400
218.078643,3.138922,5.288539,3.015276,879647.247360
238.990384,3.140717,3.301717,3.230345,937617.197760
177.099417,0.002205,0.458404,3.143039,350437.700160
140.101173,0.004847,4.991826,3.092520,469743.598080
151.565482,3.136699,3.548777,3.087081,137631.882240
197.302674,3.138878,2.110730,2.997351,120427.896960
163.243630,3.140192,1.830640,3.048488,627197.463360
164.001708,3.103950,2.844597,3.072741,200837.828160
249.673989,3.128132,5.807967,3.161562,325753.721280
173.705182,3.134231,4.018555,2.858325,66571.943040
164.301498,0.000626,2.454658,3.374862,715461.387840
186.905857,0.005204,1.755333,3.073443,222155.809920
148.163914,0.004909,2.738787,3.202587,402423.655680
170.149988,0.002169,5.576868,2.966619,302939.740800
152.828769,3.134285,1.788852,3.110411,357917.693760
169.315578,0.003599,3.799035,3.053546,254319.782400
143.018294,3.137816,2.669766,2.993186,216171.815040
208.767202,0.003697,0.129288,2.964098,206447.823360
180.401358,0.032568,2.465633,3.019960,265539.772800
140.167538,0.002311,1.129286,3.231740,465629.601600
159.095285,0.005798,1.628031,3.099721,232253.801280
155.569268,0.010111,1.549271,3.183101,335477.712960
149.746490,0.006785,1.125417,2.986338,292093.750080
149.374748,3.128094,4.190562,3.240819,388585.667520
140.103692,0.012267,0.235187,2.992230,287605.753920
188.488505,0.002460,2.448630,2.926367,114443.902080
150.603595,3.139850,4.669264,3.138208,799237.316160
144.647057,0.013429,1.747493,2.823789,18325.984320
279.662190,3.104574,3.189700,3.137920,808961.307840
182.874532,0.002040,0.086631,3.068796,346697.703360
167.602680,3.135359,2.645701,3.535939,1232328.945600
141.125296,0.007129,0.626687,3.096787,173909.851200
173.699282,0.001442,4.163970,3.292215,498541.573440
168.696200,3.140456,5.682497,3.171808,786521.327040
174.860747,3.140943,2.044659,2.981149,132395.886720
254.295952,3.112010,1.230762,3.404914,795497.319360
151.978206,3.131122,2.859591,3.402262,820929.297600
259.310563,0.005517,4.299826,3.039891,456653.609280
174.632405,0.000609,5.585230,2.978301,194479.833600
152.590878,0.004611,1.844493,3.219834,468995.598720
165.438985,0.003296,3.910230,3.135572,382227.672960
145.412263,3.137421,1.811928,3.341840,1365846.831360
167.582333,3.137341,4.659054,3.565247,1448874.760320
141.944950,0.003651,5.220798,3.062625,382227.672960
165.146330,0.006999,2.526030,2.996621,161567.861760
190.280328,3.141020,4.186935,3.269965,705363.396480
165.998131,0.003605,1.699469,3.121921,626823.463680
245.398651,3.123031,5.377147,3.015079,234497.799360
207.799872,0.011194,5.890186,3.008555,274889.764800
149.145042,3.137583,5.289362,2.987243,193357.834560
150.436607,3.140998,2.692509,3.013668,261425.776320
267.351438,0.007872,1.674128,3.249450,698631.402240
267.462805,3.100217,1.542163,3.487439,1211758.963200
143.888342,0.006441,5.596158,3.115558,702745.398720
223.784726,3.136741,3.217798,2.948945,145111.875840
175.853312,3.132407,4.843454,3.334972,693395.406720
215.900099,0.023697,3.772343,2.924849,102101.912640
223.591031,0.004069,5.311895,3.091806,673573.423680
195.149978,0.003682,0.511742,2.982921,214301.816640
267.685991,3.131095,0.247916,2.935912,133891.885440
227.577512,3.139376,6.053372,2.936288,185877.840960
147.783575,0.001956,3.452728,3.028549,186251.840640
163.082206,3.138036,6.259224,3.179826,863191.261440
141.429938,3.132681,0.446338,2.936425,113695.902720
273.223762,3.086150,4.438644,3.164815,691525.408320
206.705922,0.006088,2.666227,3.558671,840751.280640
179.088741,3.139472,4.928138,3.161589,528835.547520
230.039662,3.134720,3.498261,2.956295,116687.900160
144.444534,3.140565,5.203058,3.172181,603261.483840
148.820820,0.004839,1.822251,3.237381,284239.756800
253.066120,3.113658,4.172151,3.116846,417757.642560
214.663372,0.002087,3.308621,3.473673,691899.408000
154.866119,3.120173,4.548567,3.061708,252449.784000
167.299150,3.137905,2.142046,3.005669,191861.835840
213.603161,0.004730,1.694055,2.971447,292093.750080
