# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.215, s = 0.0 s
1.0,1.5707963267948966,0.0,0.215,0.0
140.305141,0.008357,0.354403,0.306993,1801556.458560
147.424605,3.132701,5.669787,0.600517,3904930.658880
141.141704,3.124443,5.146321,0.451053,2487471.871680
141.513071,3.138671,6.003551,0.579219,7401453.667200
143.470921,3.140420,4.014046,0.655179,7613885.485441
143.356786,3.134602,2.695461,0.403328,2161718.150400
141.600544,0.003916,4.115370,0.441242,2254844.070720
143.657789,0.007357,6.168247,0.572655,2916075.504960
149.827007,3.136799,0.073814,0.877642,12001649.731206
143.006022,0.000638,4.490230,0.530995,5320145.447999
155.763940,0.003468,2.225295,0.733611,15458154.773758
147.246249,0.002353,2.444693,0.508219,11691977.996166
148.031895,0.005063,5.663313,0.526875,8758324.506242
158.348957,3.139351,5.156475,0.787201,5826167.015039
141.227658,0.001794,0.949816,0.507436,3694742.838720
146.214792,3.138814,4.360742,0.711528,10209817.264324
141.311430,3.134525,3.801563,0.472620,5563619.239679
170.240177,0.000448,1.170350,1.136952,10110333.349444
146.474632,3.131827,1.594888,0.719935,6980704.027200
145.689805,3.119923,4.921314,0.569394,4369812.261120
140.004857,3.114240,4.746702,0.330703,1248784.931520
148.466514,3.132490,4.289942,0.702328,6464584.468799
142.776572,3.140244,0.835316,0.570170,4822725.873599
150.825018,3.136947,2.389033,0.849088,8383202.827202
141.518108,3.135876,5.409844,0.588062,5026929.698879
144.358406,0.006433,0.463569,0.486068,3751590.790080
144.166866,3.133557,4.301327,0.548705,11275342.352645
141.555861,0.019965,3.434179,0.578854,5515373.280959
149.092052,0.001065,0.105706,1.034781,6718904.251200
140.483451,0.006205,0.501558,0.545725,4406090.230080
172.885935,0.010844,3.965277,0.678362,7884661.253761
140.060626,3.130404,1.743305,0.422232,6899920.096320
140.122125,3.135904,1.204307,0.454473,2359563.981120
140.095797,0.248699,4.049641,0.368611,4310720.311680
144.035522,0.001365,1.451550,0.778626,28843977.320642
145.147634,0.005523,1.021943,0.433701,5368391.406719
144.557517,0.005714,5.734925,0.712910,9699681.700803
140.755416,0.025124,5.086516,0.661137,3755704.786560
140.016003,3.100297,4.977631,0.295989,1993044.294720
144.457624,3.138521,1.481338,0.609240,5667217.151039
142.943602,3.138434,1.152442,0.437880,18715691.986550
143.629097,0.006988,2.238519,0.295642,2585459.787840
140.209676,0.003007,0.364470,0.442494,2229786.092160
145.986617,3.140335,0.784372,0.584584,3189095.271360
144.214500,3.130960,2.529555,0.873592,12367047.418565
152.094692,3.139652,3.051115,0.792257,10915180.660805
147.944403,0.000507,5.354624,0.338222,2673723.712320
151.974009,3.139604,2.665215,1.103574,9757277.651523
140.508177,3.074656,1.539201,0.426943,8024911.133761
142.283682,3.136422,3.654480,0.564895,4258734.356160
143.532257,3.136522,0.302448,0.695017,6811282.172160
162.433822,0.000033,2.516331,0.596165,3921012.645120
140.745198,0.010310,5.333312,0.398939,4484256.163200
140.267533,0.206533,3.713751,0.363441,4987285.732799
149.146139,0.004662,3.391651,0.654228,6001198.865279
141.189558,3.133054,4.918251,0.419275,5361285.412799
165.520427,0.000208,5.238061,1.074171,16316858.039036
145.247908,3.130499,4.056228,0.346353,1114893.046080
143.612272,3.136290,2.942052,0.594998,5040767.687039
141.122172,0.009338,5.406345,0.452196,6913010.085120
161.547644,0.002312,3.286464,0.520952,5326129.442879
149.999502,0.003599,3.195280,0.931313,9219466.111683
145.617997,0.004931,6.039700,0.775204,11175858.437765
146.676673,0.002792,3.769235,0.490573,14705667.417600
140.941329,3.133328,1.338768,0.645169,7660261.445761
150.734599,0.004444,1.065042,0.838348,44012282.342474
141.295214,0.040859,1.741450,1.029328,11114522.490245
146.996622,0.002822,4.149762,0.517170,4599448.064639
143.429065,3.130416,3.106142,0.371461,3869774.688960
140.210827,0.000100,3.378830,0.838953,7361809.701120
140.801412,3.127055,0.239321,0.672875,7914955.227841
146.280690,3.135159,1.606268,0.797103,12040171.698246
143.515318,0.005288,2.566323,0.319648,1750318.502400
145.901141,0.005984,0.998875,0.386236,7754135.365441
145.950391,0.011502,0.616555,0.565494,4705289.974079
140.150978,0.415254,0.057435,0.279612,4023862.557120
143.563009,3.138087,4.391858,0.782841,12195007.565766
143.020629,0.003986,3.788054,0.452035,5616727.194239
148.379682,0.008920,5.638514,1.056052,10712846.833924
145.318009,3.138989,0.174551,0.584779,6857284.132800
142.842670,3.130562,0.117261,0.454019,2186028.129600
147.350551,3.139299,1.388776,0.309627,3153939.301440
142.266487,3.138396,5.573272,0.850233,6605582.348159
145.969939,3.141102,5.675472,0.572224,4295760.324480
143.510142,0.001992,3.683912,0.319279,2757499.640640
140.472321,0.031113,3.930189,0.345296,3548508.963840
149.002587,3.139177,2.697082,0.442752,1752936.500160
143.918154,0.007930,5.609760,0.527173,3318125.160960
144.125368,0.006752,1.941259,0.543815,5423369.359679
144.571740,0.005414,3.362559,0.416576,2825567.582400
148.740384,0.002801,6.254312,0.925310,11867757.845766
140.130867,0.010494,5.241020,0.367437,2083552.217280
145.013577,3.137441,5.028439,0.535865,5768571.064319
143.853263,3.140552,0.737142,0.578923,4248636.364800
146.341296,3.130600,0.298080,0.660201,9069866.239682
154.439274,0.004739,0.404841,0.616306,3765428.778240
142.473261,0.011203,2.915583,0.453723,4641336.028799
154.332700,3.140941,4.838049,0.704599,7096643.928000
147.389323,3.139982,5.339739,0.634435,4404968.231040
145.926596,0.003723,3.969377,0.495788,8553372.681602
143.113556,0.007150,3.092661,0.383978,2640811.740480
141.327830,0.011594,2.513368,0.564267,4602066.062399
140.796960,0.008870,2.488723,0.493589,3165907.291200
140.869977,3.137090,3.107281,1.044651,9415067.944323
149.576663,3.138493,0.912693,0.779891,16306760.047676
159.489102,3.136647,3.185271,0.686923,7162841.871360
146.836228,0.004598,2.916599,0.481995,14142797.899201
163.771768,3.137264,5.061145,0.690538,8108313.062401
145.294408,0.008563,1.472004,0.643664,3778892.766720
140.091374,3.129230,0.183416,0.355192,4459946.184000
142.171514,3.132967,4.332954,0.837432,16894313.544955
149.529422,0.004011,0.996512,0.657550,10612614.919684
140.800565,0.023085,3.810598,0.549417,8456132.764802
149.178299,3.134656,4.084606,0.531773,6878976.114240
140.780363,3.128350,3.134339,0.602692,8245570.944961
