# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,4.64,0.0
165.479986,3.141457,4.086040,4.874337,360161.691840
323.279019,3.134377,0.831213,4.766213,67693.942080
140.194881,0.027726,5.396230,4.809512,89011.923840
230.648333,3.136195,5.076698,4.876399,325753.721280
160.821774,3.118563,2.399122,4.805737,108459.907200
190.512718,3.134956,5.913006,4.778838,129029.889600
150.424292,0.002970,1.932778,4.965346,212805.817920
149.541588,3.128653,5.936975,4.821156,102849.912000
147.982744,0.005331,3.065745,4.863207,162315.861120
143.592373,0.007592,0.457242,5.017535,258807.778560
265.301709,3.123665,6.193193,4.942619,227765.805120
159.342012,0.002818,5.833635,4.896310,134265.885120
214.975415,0.007275,2.513315,4.902187,127159.891200
333.978358,3.112872,0.715024,4.995972,547535.531520
192.781942,0.003810,5.685692,4.925245,440571.623040
229.269996,3.141156,2.397121,4.984437,165307.858560
181.706009,0.000842,4.685869,5.089907,237115.797120
162.061682,3.138122,5.213978,4.975625,178023.847680
143.255714,3.137377,1.415138,4.798899,67319.942400
214.880321,0.002214,5.437941,4.969128,215423.815680
140.620936,0.003638,5.063045,4.682250,15333.986880
191.940116,3.140203,2.559519,4.809964,117435.899520
174.214184,0.022099,1.522981,4.830778,77043.934080
153.709913,3.132850,1.147337,4.962231,118183.898880
307.986711,3.135600,3.791188,5.060409,436083.626880
230.834521,3.136679,0.330532,4.843780,212057.818560
173.638453,0.001865,1.871534,4.808545,86019.926400
157.122290,3.128139,3.879355,5.076975,381479.673600
149.304202,3.135352,5.942753,5.135250,336599.712000
241.647049,3.128456,5.124921,4.870056,189617.837760
182.154649,3.134670,3.880231,5.188510,218789.812800
312.054963,3.136981,2.622566,5.101349,652629.441600
150.178654,3.141580,3.617638,4.823484,112947.903360
220.572358,3.085630,0.251223,4.982373,1038223.111680
196.347536,3.135497,3.474268,5.020174,397561.659840
322.877657,0.695858,1.760418,4.937741,158201.864640
185.205192,0.002496,0.133996,5.183800,624953.465280
263.255303,0.002774,4.391269,4.910330,104719.910400
197.495388,3.135017,2.435582,4.863398,78165.933120
172.058847,0.019418,2.210246,4.765750,110329.905600
205.376376,3.139786,1.998643,4.848687,92751.920640
153.829285,0.001108,4.665757,4.917135,204577.824960
293.011132,3.089219,4.794238,4.923746,551275.528320
195.938190,0.005442,5.380074,4.888454,299199.744000
156.128737,0.001206,3.010871,5.116429,1054305.097920
145.668542,0.013086,4.078879,4.840755,177649.848000
227.958219,3.135827,5.975305,4.924724,197845.830720
155.178694,0.007142,0.128650,4.748723,85645.926720
188.267382,0.006092,4.370730,5.021687,802603.313280
147.050471,0.000115,0.161656,5.210499,281621.759040
