# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 4.83, s = 0.0 s
155.385463,0.011765,6.034656,5.177572,325379.721600
160.465324,3.140737,4.728784,5.059829,91629.921600
229.159526,3.130060,5.241305,5.016170,146233.874880
289.083497,0.190676,1.874142,5.018818,105467.909760
140.042838,3.121773,2.949561,5.222391,388585.667520
293.716011,0.033843,3.487148,4.924650,54229.953600
178.582360,0.008927,4.738621,5.555314,728925.376320
170.766038,0.003551,1.352772,5.124042,247587.788160
197.118034,0.032699,5.494920,5.040039,124541.893440
281.097207,0.001372,0.760472,5.176621,468247.599360
242.893718,3.141243,0.763134,5.121455,311915.733120
145.520789,3.023586,4.336346,5.109092,161941.861440
166.575061,0.001068,3.978709,5.193705,208317.821760
141.355729,3.139052,1.321321,5.362060,561373.519680
149.786610,0.004248,3.968901,4.955529,82653.929280
178.635753,0.004934,2.163803,5.625915,591293.494080
199.962671,0.000116,6.115777,5.083313,276759.763200
159.672400,3.139530,0.866144,4.996730,111077.904960
236.353309,0.007092,3.372250,5.013868,218789.812800
159.962564,3.135134,6.280871,4.981125,118183.898880
169.250175,3.123939,3.850207,5.366730,455905.609920
249.025759,3.139186,5.336538,5.088288,4487.996160
183.249861,3.131584,5.465598,5.116658,295459.747200
196.660973,0.004145,4.438529,5.305186,470865.597120
290.214347,0.004929,4.837674,5.144828,449547.615360
155.517973,3.135821,0.185643,4.965580,61709.947200
224.011148,3.137351,0.762139,5.124219,107337.908160
174.937456,3.136711,4.789901,5.090096,132021.887040
190.237856,0.008881,4.324121,5.218194,189991.837440
184.572923,0.001673,4.839081,5.143413,503403.569280
173.683430,0.008135,5.452362,5.075234,121549.896000
149.102291,3.137298,5.324713,5.006754,85271.927040
288.330828,0.012023,4.975158,5.042034,106215.909120
141.591967,0.008497,5.330686,5.153833,274889.764800
168.435070,3.131483,5.772685,5.556944,1067769.086400
150.800268,3.139482,4.571299,5.347674,494427.576960
151.333656,0.007742,3.891744,5.126588,307427.736960
140.341441,3.124237,5.710888,5.330454,414765.645120
169.224867,0.002544,6.220138,5.077811,301443.742080
351.536050,3.121818,5.670801,5.098471,138379.881600
177.620754,0.003606,6.021597,5.301746,307801.736640
171.937680,3.134481,0.160308,5.373756,1880470.391040
176.817023,3.134262,2.371736,5.024406,156331.866240
158.644049,3.132399,1.048845,5.195421,253571.783040
160.292093,0.001991,5.614302,5.123856,259555.777920
239.546802,0.007615,1.822445,5.059413,255815.781120
240.053577,3.139510,2.113366,5.307071,221033.810880
151.424643,3.133298,3.539259,5.124164,232253.801280
274.619745,3.133323,1.435489,5.089697,267409.771200
228.418963,3.138923,5.006908,5.114625,165681.858240
185.883097,3.132795,2.862261,5.501125,446929.617600
272.689297,3.134381,4.166958,5.235317,238237.796160
160.926485,0.006782,4.886980,5.123718,233001.800640
141.617750,0.012513,5.629480,5.177483,401301.656640
275.695021,0.001861,5.819722,5.798412,1105917.053760
232.411106,0.011933,2.874354,5.644207,879273.247680
155.415396,3.138676,2.580872,4.980308,131647.887360
207.619122,0.007150,1.127937,5.114304,204203.825280
185.241030,3.139326,4.064400,5.202507,238985.795520
183.480593,0.001611,3.821325,5.445660,373251.680640
154.641549,3.141156,3.635064,5.129480,221407.810560
148.580154,0.009867,0.878222,5.769222,679557.418560
254.358201,0.005395,2.214931,5.155815,196349.832000
295.290154,0.002760,6.176513,5.288710,300321.743040
214.747072,0.007028,0.327689,5.173930,328745.718720
198.678938,3.137663,2.731115,5.114474,273393.766080
149.560166,0.012919,1.663998,5.101449,107711.907840
251.933902,3.121509,0.151807,5.429290,963049.176000
354.841449,3.130326,1.976958,5.143885,172413.852480
157.856479,3.110865,6.181661,5.420353,1114893.046080
180.901753,3.131202,1.750861,5.179789,233001.800640
168.249807,3.136596,3.101225,5.237995,198593.830080
232.184781,0.021387,2.008862,4.998026,112947.903360
174.021774,0.001891,3.098894,5.098028,141745.878720
253.304250,3.133109,0.114798,5.365335,335851.712640
147.300092,0.007180,5.892776,5.314067,331737.716160
178.634385,0.010649,2.436234,5.044058,338095.710720
141.925711,0.005760,4.508223,5.247846,379609.675200
141.513288,3.138123,2.874548,5.460745,1599970.631040
150.828777,0.000446,3.814154,5.180884,243473.791680
160.189820,3.134040,1.719132,5.014742,167925.856320
151.461161,3.116056,3.278764,5.252379,455905.609920
172.419296,0.002924,0.162577,5.180002,316403.729280
219.544180,3.134168,0.790969,5.242234,357169.694400
176.254437,0.004177,3.444290,5.011074,106963.908480
211.713130,3.130400,5.249620,5.051896,226643.806080
171.569884,3.122203,4.369499,5.634807,392325.664320
148.625154,0.011722,0.544228,5.218466,116687.900160
167.188445,3.134254,5.251921,4.952321,66197.943360
222.020287,0.000432,3.766518,5.388934,581569.502400
163.219185,3.140064,5.250536,5.054166,783155.329920
140.603746,3.124212,6.164590,5.189911,184381.842240
179.563427,3.137292,3.642424,5.098889,182885.843520
162.089357,0.002061,6.125960,5.140195,195975.832320
167.996637,3.137448,1.357177,5.280738,713965.389120
207.515345,0.011550,0.884992,5.074258,106963.908480
172.013046,3.092394,2.673236,5.261152,484703.585280
272.345829,0.006743,6.114615,5.029692,102849.912000
278.716686,3.138693,5.976752,5.163546,332485.715520
145.072447,3.133507,3.393120,5.324513,344453.705280
142.777112,3.134261,3.245973,4.990131,106963.908480
204.441036,3.130236,2.497138,5.009001,175779.849600
150.502419,0.008680,1.892327,5.065078,107711.907840
282.607597,3.135433,1.564241,5.026046,124541.893440
143.225824,3.129792,3.426720,5.109137,182885.843520
149.111878,3.125808,1.905210,5.059605,120427.896960
230.442383,0.001974,4.847768,5.047568,204203.825280
181.210830,3.136788,4.974800,5.165239,255441.781440
266.588590,3.138433,5.970263,5.294609,610367.477760
162.211992,0.002727,0.667329,5.031414,178397.847360
229.533274,3.110351,5.974317,5.265494,987733.154880
157.461694,3.138251,5.186463,5.308463,185503.841280
197.827223,3.136515,2.130826,5.193972,212805.817920
141.629799,0.008657,2.823604,5.115563,430473.631680
217.277830,3.030090,0.408111,5.336370,270401.768640
167.955438,0.015333,0.823590,5.069469,243847.791360
229.982928,0.030914,5.669692,5.029357,81905.929920
175.821904,3.141363,1.723659,5.054131,114817.901760
247.918743,3.132122,2.059470,5.047109,110703.905280
149.542606,3.125909,1.760302,5.102286,201959.827200
180.180535,3.135329,1.994586,5.035967,133891.885440
240.034926,0.120045,1.644424,5.006754,114069.902400
208.371414,0.018598,0.640293,5.206292,307053.737280
147.635867,3.140760,5.943260,5.407800,461889.604800
153.807843,0.004474,1.846566,4.920625,46001.960640
192.979092,0.003329,2.689938,5.165959,162315.861120
180.249862,3.138343,5.828268,4.967405,125289.892800
163.108207,3.138073,4.139216,5.155322,316403.729280
216.140902,0.004281,1.920479,5.266002,259929.777600
254.899677,3.139482,2.903823,5.336793,307801.736640
200.003269,3.135642,0.304737,5.075770,190739.836800
337.395744,2.928827,5.916868,5.067397,94247.919360
252.311268,3.131637,6.230541,5.256658,756227.352960
177.945203,0.021285,3.274256,5.246061,359039.692800
324.856633,3.129658,5.380487,5.184247,396439.660800
253.036746,0.007820,3.967978,5.087405,207943.822080
154.151923,3.138349,2.786366,5.035922,186251.840640
151.676141,0.002050,2.805771,4.954114,74425.936320
287.378464,3.120721,3.419297,4.998202,122297.895360
345.550550,3.132109,5.798940,5.318715,689655.409920
158.366226,0.002921,0.376641,5.372588,531079.545600
243.606543,0.524443,6.082956,5.095766,132395.886720
148.955434,0.001343,4.312887,5.168142,372503.681280
181.962047,0.002800,4.951326,5.029826,112199.904000
201.695977,3.137095,2.774977,5.272709,311541.733440
351.593580,0.007248,1.862625,5.147530,172413.852480
157.107114,0.002029,4.545003,5.108818,132021.887040
263.261080,0.003305,6.014163,5.212948,307053.737280
336.455919,3.104011,3.982595,5.156322,252075.784320
152.250102,3.137688,1.845709,5.032210,128281.890240
264.542654,3.117615,5.386724,5.301858,436083.626880
145.700028,0.004531,0.811121,5.416054,386715.669120
261.030076,0.006807,1.093606,5.360032,541177.536960
215.497273,0.022823,4.642044,5.363024,737901.368640
151.728831,0.014783,2.097923,5.009905,201959.827200
