# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0359, s = 0.0 s
140.083272,3.138413,4.965037,0.158689,22340496.885102
141.418252,0.001519,5.199172,0.356855,20593544.379826
140.285399,0.008585,5.266863,0.678835,30170928.185288
145.388299,3.134248,1.617626,0.658298,27361442.589114
140.510962,0.009522,1.442309,0.314191,9324560.021763
141.828267,3.131928,5.960778,0.373739,42065988.007745
140.235581,2.456085,0.708711,0.785114,53929257.857401
140.653003,0.027509,3.833095,0.135099,14339895.730561
140.070616,3.109401,0.899630,0.382747,20090514.810227
158.828706,3.139503,0.267585,0.933328,46408872.291925
141.353052,0.006074,0.241957,0.546787,32589584.115859
150.967986,3.137700,1.545135,0.781982,84697463.531788
154.111171,3.136276,1.530826,0.642495,15074057.102399
149.416123,0.003934,0.323143,0.474951,38928504.692210
143.457276,0.007224,2.773729,0.799538,21249913.818224
140.131413,3.129070,3.101635,0.122832,6962004.043200
140.665288,2.175855,4.189909,0.424739,43202573.035270
141.271139,3.131359,4.804280,0.489782,17989010.608312
140.162558,2.838957,0.326557,0.598069,55696780.345090
141.511623,3.133678,0.010338,0.599958,16608951.789115
140.257277,0.192488,2.118328,0.181411,18195084.431992
144.502386,3.114837,5.634911,0.718711,23269512.090220
143.874553,3.136043,0.111337,0.546926,37740307.708844
140.083443,0.338165,4.813889,0.233482,30943985.523852
145.798740,3.140543,4.570549,0.675536,30046012.292167
140.771057,3.133208,0.487216,0.516598,18435192.226551
140.163081,2.949840,5.495175,0.275920,20491442.467186
141.564221,0.004945,4.996471,0.239715,11162768.448965
146.878930,3.139453,0.098268,0.439622,20808968.195505
143.262236,0.000733,5.798678,0.534970,19208623.564789
140.713835,3.125407,4.929916,0.464176,41516582.477822
142.578377,3.141085,5.564294,0.362163,37176316.191401
143.602367,3.135103,3.695895,0.404057,31585394.975055
149.846189,0.003409,4.511324,1.068107,34124478.802587
140.310519,1.345361,0.620389,0.525270,32944509.812181
140.213887,3.131459,4.416860,0.287603,22153871.044782
158.559482,3.137565,1.983569,0.561331,45374763.176721
