# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 1.75, s = 0.0 s
169.002583,3.134024,0.498724,1.911848,203455.825920
141.640147,3.136000,0.201233,1.989311,335103.713280
199.596218,0.002560,3.147026,2.064897,897599.232000
142.399485,3.129671,3.598951,2.097661,458523.607680
170.282040,3.138240,0.325451,1.997798,544917.533760
149.168775,3.137272,0.571407,2.013835,515745.558720
149.080756,0.001315,2.960875,2.082483,466377.600960
146.151737,3.139755,6.212072,2.044578,575959.507200
152.200446,3.129415,4.399325,2.166975,925649.208000
145.391935,3.141181,5.118206,1.933077,194479.833600
170.323860,0.000568,2.792550,2.014319,192983.834880
156.190465,0.010396,1.190878,2.050214,633929.457600
155.509253,3.135225,2.396499,1.966468,454783.610880
142.050358,0.006854,1.007041,2.228983,1199790.973440
158.303546,3.140034,0.863917,2.127381,761837.348160
158.948796,3.133461,3.937059,2.258936,771561.339840
170.553505,3.133295,1.718107,2.405874,2103374.200320
158.000005,0.001643,2.811426,1.906376,215423.815680
156.191602,0.002888,4.735850,2.249317,993343.150080
141.901286,0.008977,0.363586,1.928524,253197.783360
170.697062,3.136246,4.143351,2.104068,483207.586560
163.432382,3.120682,4.240778,2.613782,4789813.901759
154.515416,0.004408,4.530738,2.011197,504525.568320
181.979611,3.136870,4.151995,2.170911,1104795.054720
146.822110,3.131875,4.221870,2.156713,653377.440960
194.304147,0.008318,6.271752,2.038418,822425.296320
175.200429,0.000070,1.033156,2.270345,979879.161600
163.643277,0.007097,5.158636,2.266123,635425.456320
152.037113,0.008450,4.429278,2.038228,283865.757120
151.527350,0.005790,1.093002,1.947266,299573.743680
167.459691,0.000614,2.831721,2.154998,728925.376320
148.215397,0.001328,3.378931,2.004075,183633.842880
157.787612,3.135605,1.898319,2.071649,519485.555520
152.656025,3.136261,2.358655,1.963987,258433.778880
162.422767,0.005046,3.013799,2.105501,1387912.812480
140.832711,3.132717,0.452827,2.069821,1026255.121920
149.314944,0.010324,3.870024,1.944774,179893.846080
165.173855,3.139729,4.614510,2.093941,484329.585600
220.999283,0.013412,2.336511,2.224711,601391.485440
189.915778,3.140286,0.082906,2.318695,883761.243840
173.597337,3.131399,3.583816,2.069689,888249.240000
156.700542,0.006348,4.401408,2.215512,1907398.368000
206.307848,0.001087,5.547081,2.212839,669833.426880
140.337793,2.952653,1.800973,1.914899,345201.704640
163.269203,0.035797,2.141823,2.055502,640661.451840
148.399728,3.136806,2.866223,2.042481,694517.405760
155.870238,3.129791,2.376063,2.077908,538185.539520
140.259902,0.066348,5.480686,2.097099,728177.376960
144.671642,3.138104,4.576845,2.051958,278629.761600
171.704185,3.136172,3.237771,2.069187,706485.395520
165.689401,0.005169,4.324613,2.309660,660857.434560
189.402834,0.055306,5.408626,2.477805,2171816.141760
196.332946,3.140265,5.065348,1.971235,236741.797440
147.175881,0.010193,3.888970,1.886297,149599.872000
141.755509,0.009927,1.989903,2.302383,848605.273920
146.131118,0.010669,4.458875,2.062732,421871.639040
143.053169,3.136832,3.538902,1.966711,311541.733440
149.614362,0.000695,2.208813,1.950339,268531.770240
159.475559,3.134285,5.026677,1.971324,399057.658560
167.002773,3.128378,5.588970,2.133501,461141.605440
149.666994,3.133996,5.868187,2.117720,1134715.029120
142.350217,3.137679,1.807910,1.898771,298451.744640
171.357943,0.001341,3.807009,2.069146,467499.600000
166.712596,0.001599,4.170886,2.040971,846361.275840
150.870434,0.004935,6.250611,2.032116,546787.532160
145.396959,3.141174,5.110014,1.950493,361657.690560
145.896056,0.000246,3.158672,2.112704,1040093.110080
198.591351,3.139006,4.033144,1.986113,471239.596800
178.890127,0.014912,2.124274,2.159329,685541.413440
152.025659,0.005913,4.838775,2.073235,299573.743680
154.969358,3.135326,1.331511,2.160242,514997.559360
160.905634,0.000273,2.655264,2.020629,326127.720960
149.340138,0.002079,0.988292,2.433531,1637744.598720
155.257604,3.133067,2.913318,1.941638,246091.789440
157.331193,0.013744,0.115919,1.980103,250205.785920
153.818848,0.006569,0.482067,2.094676,762959.347200
146.240710,0.042989,0.122338,2.262397,1137333.026880
160.739479,3.139600,2.805654,2.223347,1236068.942400
144.606162,3.140713,1.233135,2.316505,1400628.801600
145.293412,0.003875,4.608730,1.953607,283865.757120
