# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0167, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0167,0.0
154.837189,0.000665,0.792533,0.643618,62086190.878240
148.530340,3.140644,2.621641,1.076812,25255824.390704
140.146417,1.594166,1.415276,0.058639,22053265.130863
140.592374,0.006029,6.227389,0.503931,46041230.606484
147.283191,0.007714,6.023194,1.157327,92521536.837426
140.048491,3.129777,2.233091,0.279273,37261962.118122
140.039478,3.134283,2.162590,0.212035,15239364.960958
147.762633,3.139621,1.156345,0.527797,23508123.886059
140.158036,3.114269,3.986291,0.379484,19924084.952627
153.813041,3.140535,4.397334,0.452046,19181695.587829
146.826750,3.136350,4.645613,0.936611,42230921.866625
150.146024,0.003630,5.988265,0.601102,25981757.769588
149.791729,0.006182,3.941323,0.530226,37499451.914923
140.547500,0.375781,2.988501,0.246239,59567677.033108
146.104592,0.003181,2.812581,0.433071,14896407.254399
140.009697,1.667289,2.374651,0.074804,29415448.831684
140.456429,3.135037,3.932635,0.528765,86246196.206676
140.776494,0.009075,6.032247,0.058610,11358370.281605
149.589595,3.137358,5.165392,1.292320,47232419.587289
140.228496,1.797165,3.771109,0.114649,51502373.933870
140.039265,3.131260,2.298839,0.812855,29633864.644805
146.453540,0.009854,0.881832,1.133482,36014299.185636
140.504587,0.013116,4.115926,1.403541,68934873.018433
150.923679,0.003947,5.969347,0.723992,29584122.687365
140.245102,0.807475,0.262260,0.039723,14517545.578560
140.868724,0.044280,0.786110,0.387300,20932762.089585
141.126764,0.011231,5.634960,0.390073,18969637.769270
141.277132,0.003515,0.842264,0.920086,57748168.589900
140.434421,0.041516,3.927718,0.151767,32429512.252819
140.240662,0.455058,3.979175,0.208416,29295394.934404
140.111523,0.038183,5.911617,0.112378,18579930.102711
140.108032,2.847451,1.898448,0.316295,57608292.709579
141.536486,3.134798,4.464524,0.730747,30591677.825290
157.695977,3.048971,0.998267,0.614357,21795953.351023
140.401032,3.132669,4.338196,0.752130,28395925.703999
150.027978,3.139313,1.827907,0.626860,27840910.178877
140.671891,0.004045,5.232051,0.782420,20654506.327666
144.899998,0.006483,3.980776,0.510254,59434533.147028
141.263798,0.005256,5.867017,0.482634,41556600.443582
140.943910,0.006027,2.459649,0.444458,39118496.529651
140.055588,0.496816,2.138927,0.068305,27636332.353916
141.299634,0.008147,2.103761,0.915091,20618602.358386
142.004184,0.009438,0.688819,0.167691,21666175.462063
145.009268,0.004364,0.293986,0.670350,44808901.660878
140.667366,3.115556,0.303628,0.506861,42578741.569027
142.567086,0.005836,5.094379,0.477388,58953569.558545
159.061244,3.138781,3.004190,0.831945,40087529.700535
141.219429,3.135762,1.551293,0.548995,13499144.449922
142.803958,0.007845,3.461499,0.433695,25085280.536624
140.195428,2.613280,4.956546,0.287941,47486365.370011
143.725324,3.139622,0.826138,0.697151,24890052.703663
140.330573,3.122979,1.289498,0.307773,21423075.670064
142.096632,0.004549,5.172824,0.105553,14977939.184639
140.027289,3.129256,3.760202,0.342881,44680619.770637
140.114615,3.134355,1.908300,0.585472,26943310.946872
141.748235,0.010640,0.899997,0.484748,32836423.904661
161.628372,3.137327,2.747643,0.813547,33791993.087065
148.908352,3.138605,3.752182,0.684755,39208256.452851
144.147786,3.138498,4.448166,0.910693,40270415.544056
141.848091,3.131686,4.983092,0.404500,17862972.716152
140.591188,0.934444,4.437998,0.368095,50912950.438187
141.898341,3.137397,4.238272,0.297662,31601476.961295
140.013687,0.931527,0.295132,0.053318,24565420.981421
140.014888,3.068815,2.291012,0.257205,31004947.471692
141.065810,0.009601,1.345186,0.263355,43416126.852551
