# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,5.99,0.0
190.171518,3.110692,1.142789,6.203211,126411.891840
323.416887,3.113918,3.437106,6.418082,373625.680320
192.955611,3.137545,3.977353,6.399164,241603.793280
192.992173,3.137048,1.978693,6.225842,87889.924800
273.985422,3.136099,4.346726,6.149587,83027.928960
186.281014,0.001037,1.471605,6.229018,248335.787520
169.222469,3.138093,1.994062,6.279227,110329.905600
141.850195,0.010642,3.562319,6.212122,170917.853760
144.793039,0.008542,4.923811,6.233942,160445.862720
204.335648,3.140098,3.230786,6.325252,624579.465600
170.777153,0.005226,1.032984,6.212826,129403.889280
245.788161,0.002761,4.530799,6.098673,45627.960960
375.712075,0.014870,0.993045,6.207678,243847.791360
152.279630,0.001809,2.607024,6.208556,174657.850560
141.190854,3.140330,2.733634,6.220712,74799.936000
147.813478,0.005370,2.905902,6.255710,295085.747520
148.619967,3.134698,3.560882,6.457035,325379.721600
148.735824,0.001740,1.157733,6.362495,394943.662080
155.881899,0.005999,2.587729,6.293320,225147.807360
216.215099,3.136143,5.578696,6.209121,161567.861760
187.137355,3.138039,4.690490,6.394105,393821.663040
173.105509,0.004771,3.320086,6.846129,1455232.754880
214.254024,3.125232,0.027735,6.294257,299199.744000
172.657838,3.133249,5.691870,6.381487,415139.644800
203.993425,0.000143,3.487985,6.129423,44879.961600
249.043003,0.002697,3.618181,6.422518,199715.829120
200.181865,3.134059,3.372479,6.144514,73303.937280
324.447308,3.137857,0.410282,6.175238,54603.953280
145.350426,3.140184,4.694422,6.433810,287605.753920
173.861663,3.139955,5.907886,6.285639,152591.869440
256.693600,0.004726,3.766367,6.445309,366519.686400
403.093746,0.155611,1.939868,6.423557,365771.687040
191.086660,0.003165,0.870719,6.664138,1031491.117440
140.900180,0.003983,5.281661,6.346617,225895.806720
210.770209,3.129263,4.749273,6.240392,131273.887680
171.176610,0.008499,0.232590,6.212350,95743.918080
172.737440,3.124683,3.998260,6.101499,70685.939520
213.127905,0.001798,3.961081,6.312771,139127.880960
301.214135,0.001803,1.116269,6.273656,224025.808320
255.487766,3.138677,1.602953,6.203648,11967.989760
273.368494,0.036598,3.458568,6.304904,179145.846720
158.283848,0.034358,0.656710,6.251674,94995.918720
177.966440,3.123212,5.682420,6.209660,75547.935360
222.385664,3.134362,1.847739,6.336538,219911.811840
154.492728,0.006973,5.701518,6.229352,93873.919680
146.916382,0.019798,3.151451,6.271593,287231.754240
218.531984,0.001178,2.794046,6.287123,125663.892480
212.134773,0.007645,6.104227,6.371360,251701.784640
153.752558,3.127218,2.212599,6.217096,84897.927360
155.365890,0.012636,4.690701,6.162479,176901.848640
242.724971,0.053307,2.646532,6.358022,296207.746560
