# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.167, s = 0.0 s
1.0,1.5707963267948966,0.0,0.167,0.0
157.183001,3.137546,5.849345,0.765839,14378417.697600
143.800446,3.131885,3.648308,0.721905,6848682.140160
160.894035,3.134445,5.654561,0.866773,15488448.747838
142.113067,3.132023,3.741878,0.443071,10658242.880644
156.946393,3.136569,0.434824,0.492883,4153640.446080
144.881280,3.136481,3.043552,0.637208,6482910.453119
144.414660,0.011142,0.806894,0.549406,4699679.978879
142.028995,3.136683,3.188365,0.617660,3845838.709440
151.514531,0.014413,3.501136,1.019134,15670212.592317
166.547399,0.001659,5.517989,1.161584,12904484.958724
143.750413,3.137541,5.232342,0.520818,6428306.499839
166.016248,0.003690,5.083790,0.742897,7933655.211841
141.933255,3.136188,0.365966,0.689397,5043011.685119
157.156523,0.002459,5.083424,0.659450,8503256.724482
141.544477,3.141485,2.114751,0.580551,5014961.709119
143.184401,3.137104,2.841338,0.345698,4158502.441920
142.065010,3.131959,0.730664,0.428957,7490465.591041
141.335141,0.010255,5.604462,0.366007,6108536.773439
142.675162,3.140758,4.460851,1.090764,12004267.728966
140.365409,3.132885,4.387373,0.411130,2580971.791680
148.359040,0.004274,1.765872,0.631731,10510887.006724
141.912382,3.131058,4.511918,0.286505,4286784.332160
142.195939,0.012534,2.000833,1.220346,12300101.475845
140.304071,0.105729,5.218685,0.388392,5802231.035519
142.341033,3.131667,0.777587,0.479342,7202111.837760
150.873153,3.140015,1.806350,0.600981,7162093.872000
143.356771,0.002316,5.055423,0.366833,4587854.074559
142.485551,3.128820,4.102586,0.711887,7183411.853760
143.166973,3.140300,4.492537,0.359717,2981151.449280
145.360258,0.001719,4.035796,0.584722,10481341.032004
143.898355,0.004069,4.905161,0.556968,8738128.523522
169.138667,3.138179,3.054841,1.327609,8131501.042561
141.249608,0.006836,0.772576,0.362766,2870073.544320
143.482872,3.130972,1.269548,0.549969,4647320.023679
140.324483,3.139493,3.563698,0.431644,6633258.324480
141.540895,3.137523,5.388027,0.522519,3802080.746880
144.912920,0.004339,4.519284,0.631229,4338396.288000
151.986801,0.002854,6.083309,0.414400,15363158.855038
156.439373,0.001768,5.176926,0.655476,5107713.629759
146.409855,0.003986,5.000669,0.573503,3683896.848000
140.328776,0.014927,4.032612,0.609041,6381556.539839
158.383913,0.001999,3.273893,0.972659,7416039.654720
145.756158,0.008470,1.430349,0.683657,9085200.226563
142.357318,0.005134,1.644287,0.719041,5430475.353599
143.576739,0.009177,4.991275,0.397622,5163439.582079
149.772631,3.139065,2.644816,0.734114,9300998.041923
143.417617,0.009571,1.964457,0.431758,11809039.896006
148.672965,0.006158,1.754172,0.499070,7512157.572481
142.485129,3.136589,1.690775,0.434656,3653976.873600
158.218161,0.001853,5.718968,0.701874,10284991.200004
150.078386,3.138120,5.329963,0.801767,10674324.866884
148.034053,3.135175,5.880518,1.013509,10972402.611845
149.400256,0.003386,4.379331,0.456459,7278781.772160
158.524768,0.000236,2.066502,0.991749,14050419.978241
159.969752,0.002736,5.655767,0.803221,8936722.353602
140.638393,3.134314,6.092647,0.834698,8870898.409922
152.626515,3.141266,0.098610,0.751298,9765879.644163
141.015583,0.015470,6.203611,0.369564,5357919.415679
153.245408,3.138413,2.924872,0.468153,9930065.503684
141.167714,3.133558,2.905519,0.341650,5263297.496639
142.641596,3.137697,3.283487,0.663472,4387764.245760
145.965215,0.007983,5.551558,0.770341,7791909.333121
145.594013,0.002384,1.695265,0.841524,7724215.391041
160.725907,3.140201,1.723899,0.981737,22138911.057582
141.514253,0.009311,6.014431,0.379738,5854216.991039
142.406087,3.134807,0.656182,0.581250,5810085.028799
140.373907,0.004496,4.514917,0.888037,23628925.782699
144.566347,0.003475,1.773400,0.655204,7973673.177601
140.077023,0.230261,5.687764,0.216737,2022590.269440
150.582256,3.139170,3.614727,0.937179,10075177.379524
142.113336,0.005537,3.725663,0.603307,18637900.053110
145.681908,0.002188,4.092557,0.616040,13200692.705283
142.196810,0.003487,5.700129,0.854266,14049671.978881
142.507230,0.001972,5.532987,0.801187,12946746.922564
143.436893,3.131697,2.353605,1.012505,18333464.313591
143.501431,3.136906,0.194223,0.626821,10159327.307524
150.574291,3.134176,0.760358,0.702524,6438778.490879
140.079688,0.043747,1.797228,0.253880,5083403.650559
141.442321,3.129146,5.539396,0.583962,6021394.847999
151.178402,3.138460,2.172800,0.335897,5607003.202559
155.519941,0.001555,5.245731,0.575233,6691976.274240
140.289620,0.010758,5.644049,0.360846,5004489.718079
140.490011,3.126810,2.497695,0.284476,15803730.478077
140.507606,3.135985,0.102103,0.385309,16039350.276477
152.920663,3.137360,1.546766,0.810815,7251479.795520
141.617492,0.004458,4.700456,0.796712,8018553.139201
145.691943,3.137297,0.483825,0.399876,11167630.444805
143.689459,3.131890,4.755124,0.495620,3204055.258560
140.263496,0.003847,5.183163,0.809462,18850331.871350
157.759925,3.135395,6.076264,1.126725,6154164.734399
141.978026,0.003888,5.148249,0.521460,6159026.730239
147.208386,3.129880,1.081543,0.514802,5073305.659199
143.539319,3.133207,0.513484,0.433201,5522853.274559
161.487263,3.139642,0.958828,0.889249,8550380.684162
142.059228,3.136796,5.337396,0.444632,3834244.719360
152.119181,0.001735,3.135188,0.810434,7384623.681600
144.264966,3.137607,4.743754,0.539706,21776505.367663
141.173542,3.137590,0.045591,0.350193,3326727.153600
140.417612,0.004562,3.167762,0.462695,10118187.342724
142.516285,3.140679,0.064950,0.600360,7472139.606721
145.166644,0.000579,4.571642,0.383777,3926996.640000
149.132698,0.005559,3.820472,0.731868,6288430.619519
147.303376,0.004607,1.034122,1.236358,13442670.498243
141.001600,0.003419,4.021485,0.627698,11555468.112966
142.896231,0.001511,0.082275,0.328608,5353431.419519
147.425570,3.138352,0.878725,0.672073,6969110.037120
163.548890,0.002672,2.613265,0.751694,7013615.999040
142.543340,3.128946,5.023986,0.964034,5241231.515519
148.559237,3.134477,0.968558,0.403102,8115793.056001
144.902447,0.001399,0.863396,0.584973,4278182.339520
143.269758,0.006091,5.214220,0.645365,12828563.023684
140.540223,0.008439,2.684874,0.285387,11542378.124166
142.563297,3.135052,1.670079,0.498277,5271525.489599
150.103425,3.135447,5.707751,0.623728,6863268.127680
144.331077,3.133982,1.294484,0.654760,7603787.494081
166.021168,3.136665,5.049054,0.946341,11144068.464965
146.923167,3.135475,1.024377,0.553198,7113099.913920
173.251728,3.138084,1.688569,1.098495,10935750.643205
145.540865,3.134824,3.501862,0.435997,12734315.104324
142.493001,3.131150,0.207523,0.541489,6963500.041920
141.068877,0.011575,1.695465,0.731558,20003746.884467
140.603623,3.136069,0.240587,0.616289,14487625.604160
143.477686,3.134208,2.566935,0.735819,12528241.280645
140.810942,0.004149,3.806622,0.478810,12132175.619526
145.084315,0.003197,4.807418,0.541189,7503929.579521
177.548845,0.007597,4.775008,0.879063,6239810.661119
149.007546,0.000706,1.739278,0.760410,6496748.441279
143.191591,0.011126,4.570652,0.390668,4260604.354560
140.329033,0.177239,3.729439,0.601224,9478273.890243
150.159381,0.002554,1.711034,0.743477,12469897.330565
141.473663,0.000663,3.009226,0.334702,3573566.942400
144.994599,0.002547,0.448148,0.616669,10198597.273924
148.252274,3.135350,5.842902,0.631927,27132928.784633
149.209856,3.138338,4.493952,0.430752,13003594.873924
164.594040,3.141530,0.036383,0.897080,9551951.827203
140.405399,3.109711,5.302340,0.503848,8436684.781442
140.095704,0.373393,1.667920,0.446365,14204507.846401
140.660027,3.133388,2.562433,0.270813,2324408.011200
145.609762,0.008666,2.435171,0.414238,10756978.796165
145.007000,3.141356,2.141252,0.683081,12684947.146564
141.499926,0.007060,4.094456,0.458479,3974494.599360
144.569331,3.132084,0.516129,0.617680,9772985.638083
164.825374,0.011405,1.425226,0.736509,7475505.603841
146.026122,0.002946,6.047780,0.318634,7444837.630081
144.182766,0.008844,3.828196,0.552412,5649265.166399
141.524471,0.011078,2.433078,0.386307,8329720.872962
144.124867,0.009043,5.758546,0.519387,4728103.954559
141.218901,3.132980,2.262476,0.389101,3998056.579200
180.762676,3.138044,1.194042,1.652333,8189096.993281
140.566342,0.010817,1.568354,0.515543,4424416.214400
141.363263,0.001330,0.732835,0.398848,4042188.541440
144.305039,0.003572,1.405130,0.645704,8762812.502402
141.008884,0.004973,3.587046,0.432188,3230609.235840
140.289133,0.010501,0.366374,0.273745,5411027.370239
164.996589,3.141091,6.129082,0.967476,11420454.228485
142.153096,0.015170,1.545704,0.604570,9295014.047043
145.226896,3.090754,5.426023,0.478928,14676495.442560
154.793048,3.135799,5.453677,0.709411,7505051.578561
140.259051,0.004527,5.827620,0.390740,9530259.845763
140.488270,0.013389,1.933159,0.555748,5300697.464639
147.271631,3.140374,3.004533,0.710011,6878228.114880
150.226507,0.004984,0.610767,0.739264,17395099.116473
159.151507,0.004704,6.260450,1.152257,22002027.174703
143.287622,0.003911,5.712406,0.414706,7205477.834880
141.104766,3.135506,4.497958,0.666384,20373632.567986
141.506495,3.132832,2.459423,0.453942,9978685.462084
148.434428,0.008727,3.788615,0.580690,9053784.253442
143.365302,0.005557,2.309126,0.631488,28354411.739519
142.441159,0.004528,0.733536,0.573118,4721745.959999
142.232046,3.136541,2.782275,0.386594,4851897.848639
147.759847,3.140975,0.552481,0.651578,13764310.223042
149.789042,3.137831,3.305311,0.901635,10856836.710725
140.553514,3.129170,4.945998,0.483307,11541630.124806
149.183271,0.005612,3.421497,0.516189,11553224.114886
151.185635,3.140596,5.557721,0.652091,10572970.953604
140.143530,3.128357,2.312896,0.266419,1035605.113920
141.043709,3.127382,3.054121,0.439808,11128734.478085
141.448744,0.003778,5.240474,0.477973,4497720.151680
141.455031,0.003234,0.266691,0.419542,8928120.360962
145.117878,0.002607,4.217997,0.581779,11346776.291525
144.343442,3.134519,2.539064,0.467925,6857284.132800
140.614324,3.133565,5.551017,0.604400,29051547.143043
140.986995,3.137977,2.843611,0.586381,33459881.371224
140.476443,0.006329,3.103917,0.373742,10034785.414084
156.876059,3.130695,3.013561,0.832800,5002619.719679
141.399977,3.136018,4.639246,0.301605,4645076.025599
140.019064,2.861353,5.359702,0.379208,6388662.533759
144.538351,3.140453,3.113411,0.630472,5482835.308799
140.093700,0.005266,3.972044,0.336009,7399957.668480
141.895405,0.009471,3.698490,0.543480,8021545.136641
141.386351,0.006793,3.068402,0.618977,8942706.348482
143.820742,3.135040,4.034998,0.592302,12018853.716486
144.535451,0.005193,0.678019,0.392063,4922957.787839
147.470140,0.003326,0.466910,0.745963,13588904.373122
143.605804,3.136339,0.112177,0.449759,10799988.759365
151.257926,0.005832,5.798955,0.943596,10474983.037444
140.829554,3.135676,1.666876,0.296143,3272497.200000
142.768191,0.003084,2.323541,0.814329,7373777.690880
143.142723,3.140331,0.323472,0.305842,5328373.440959
142.459162,3.132313,1.083311,0.487800,4395992.238720
141.565167,0.008838,2.505490,0.400749,4119232.475520
143.014480,3.141198,5.842179,0.363362,4558682.099520
142.782923,3.134508,3.554900,0.723090,18324488.321271
149.123411,3.030994,1.117332,0.490269,13658094.313922
147.808038,3.139168,4.848645,0.665380,10531082.989444
140.215923,0.007367,1.969271,0.401840,4280800.337280
154.895042,3.138150,5.841145,0.890395,8211910.973761
142.299445,3.128176,2.263599,0.325118,4443490.198080
146.752884,3.137500,0.520808,0.813196,46967253.814168
140.502486,0.003891,0.711692,0.696455,9563171.817603
150.792739,0.003935,0.386686,0.664438,42718991.449028
146.282169,0.002469,1.811347,0.537798,24673506.888942
142.317229,0.010558,3.073888,0.428772,3836114.717760
140.174752,0.009625,4.217019,0.898553,8705216.551682
142.869309,3.136781,4.540489,0.935485,23331970.036780
166.444182,0.005134,0.834069,0.841138,17132177.341434
140.248884,3.051431,3.612899,0.331101,3356273.128320
140.116871,0.015625,5.221702,0.351042,3053707.387200
140.963534,0.000699,5.120480,0.538838,10286113.199044
151.135860,3.140590,3.104895,1.094610,7810235.317441
152.417396,3.141410,3.107941,0.773163,28829391.333122
153.963847,0.002699,5.933633,0.483391,11182216.432325
153.292220,0.002523,0.811293,0.509658,5844492.999359
140.115140,3.114768,4.312175,0.214273,778667.333760
143.533642,0.000250,0.971734,0.400662,4579252.081919
144.871065,3.133307,1.346615,0.653245,11950785.774726
140.127844,0.333388,2.296730,0.466013,15023941.145279
141.270324,3.129728,4.574444,0.357797,12357697.426565
142.554285,0.008336,2.528691,0.904783,7622113.478401
143.240749,0.000564,3.398637,0.449373,3961030.610880
141.571091,3.124901,2.880317,0.508895,6709180.259520
141.273211,3.131636,0.855726,0.574937,14569157.534400
141.407836,0.015960,5.482532,0.558722,3753460.788480
150.167737,0.000575,3.906896,0.803669,5339593.431359
158.974087,0.000229,2.421779,0.781276,15276016.929598
151.393335,0.000124,3.249408,0.597310,4635352.033919
146.225385,0.002425,5.314721,0.377346,2680455.706560
142.154038,0.005402,5.916439,0.930684,16141078.189436
149.334337,3.137295,2.855838,0.631904,17605660.936313
140.452932,3.135274,0.096569,0.579533,5205701.545919
140.237909,3.135939,4.575568,0.480951,9454337.910723
140.175256,0.008022,5.605765,0.400062,29016391.173122
152.675609,3.139378,1.086993,0.523402,5640289.174079
142.083081,0.008609,5.833762,0.576914,6533026.410239
144.516660,3.136875,2.094738,0.460961,10229639.247364
140.518362,3.138777,0.461091,0.493198,10158953.307844
159.590191,0.003451,3.227211,0.791241,5278631.483519
143.828623,0.000141,5.021219,0.491894,11113026.491525
