# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0298, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0298,0.0
142.536069,3.137653,6.273670,0.586966,31788102.801616
140.328763,1.883558,3.550902,0.228290,31644860.924175
144.056407,0.003280,1.881680,0.872695,18117666.498232
140.444544,1.353131,1.697678,0.424769,59097185.435666
142.499811,3.132133,0.348244,0.505612,54767391.140285
140.230002,0.506229,5.304630,0.570897,35315667.783392
140.004178,2.158546,3.911270,0.090207,19890424.981428
140.755517,3.138185,1.450576,0.998449,20067700.829747
140.072837,1.288318,3.560340,0.774296,53260546.429558
140.895108,3.131702,5.303594,0.787062,19934930.943347
140.525543,2.930670,5.691565,0.492572,29685850.600326
142.169724,3.132161,5.796874,0.467137,32744045.983700
162.542036,3.138605,2.348179,1.363699,34089322.832667
177.894470,3.138176,5.745582,1.090721,24873970.717423
140.382092,0.020883,4.102642,0.124346,18850331.871350
142.302616,0.008094,1.460159,0.489323,18600126.085431
141.403424,3.131069,2.056624,0.625375,54299517.540603
140.274153,0.557950,1.157836,0.449628,39552710.158133
141.420403,0.010072,4.746613,0.503365,16562575.828795
140.200839,1.755675,4.986515,0.316980,30494811.908169
140.520830,2.157115,1.528003,0.063207,17315437.184634
143.055685,0.011054,2.642197,0.288030,17734690.825913
142.502278,3.140804,5.293934,0.686721,31966126.649296
140.148822,3.130403,5.240493,0.950780,50229653.022824
140.012867,3.118151,2.983430,0.168181,22776206.512301
140.323389,0.009208,5.036479,0.244765,27846894.173757
140.009330,2.904391,1.495326,0.227904,16531533.855355
140.313089,0.005039,5.046489,0.218636,11249910.374405
141.696039,3.136653,4.024502,0.280873,42680843.481668
140.106082,0.004602,6.214270,0.241320,20579332.391986
141.417651,3.129178,0.682837,0.605578,16622041.777915
140.738795,0.005012,5.500538,0.493238,13462492.481283
149.992693,3.133928,4.969170,0.337345,10448803.059844
140.513915,0.000833,5.094857,0.635282,43150213.080070
173.216101,0.006007,4.710761,1.085555,27601924.383356
140.047955,0.956392,0.421254,0.450149,50690794.628266
145.523563,0.004682,5.912436,0.704885,35521741.607073
140.257492,3.136975,0.575605,0.477661,14428907.654400
147.462893,0.001321,5.671628,0.629024,23832381.608618
149.357973,3.139554,2.266574,0.610096,63787889.422248
142.181058,3.135146,2.552239,0.657976,34513438.469789
144.955480,0.004335,3.553296,0.372154,14955499.203839
144.324480,0.007852,5.268506,0.798990,34607312.389469
159.442335,0.000924,0.155968,0.830031,41196438.751741
140.924896,3.140747,4.304827,0.458832,44765891.697678
140.083858,1.502912,5.697723,0.126854,32328158.339538
140.541196,3.129378,5.962946,0.522634,21494509.608944
140.128753,3.133573,1.666665,0.416390,17340869.162874
141.358042,0.004686,3.999657,0.437001,15774558.503037
140.258723,0.010329,2.679252,0.829840,28639773.495361
145.268090,3.137729,3.869401,0.577430,21137339.914545
146.970308,0.002931,6.013686,0.459162,33998066.910746
141.238152,0.001919,6.143006,0.321591,23325986.041900
145.914125,0.001767,5.509524,0.602348,22481120.764782
143.935338,3.137849,3.905643,0.389504,17423149.092473
144.323510,0.002640,3.711296,0.498500,40590933.269818
140.578868,1.341952,5.404326,0.094418,20704622.284786
141.086199,0.009801,6.154277,0.273135,25821311.906867
140.659721,3.124206,0.923180,0.272924,20280880.647347
140.116824,0.007194,2.435623,0.357047,29259490.965124
140.127459,0.370332,2.911640,0.201237,26441777.375990
140.141015,0.011495,1.554159,0.722371,18339074.308791
140.438366,3.109622,2.133785,0.443991,32920573.832661
140.002149,0.934089,4.035852,0.239537,23833503.607658
141.666276,3.137151,3.665344,0.726784,44790575.676558
142.409725,3.134217,2.961935,0.955888,45476491.089681
140.395363,0.004810,0.124502,0.417268,66368487.214261
140.253898,2.060522,2.775918,0.406731,49041830.039138
148.937022,3.137249,0.281013,0.477361,52057389.458992
140.105826,0.524970,6.140790,0.246799,33217529.578582
154.027320,0.000143,5.167274,0.614619,58843239.652945
140.470125,2.234894,2.772908,0.543202,54250149.582843
140.153638,3.055792,4.947757,0.224960,13729528.252802
141.100166,3.126960,1.191090,0.611192,68003987.814909
140.204377,1.554791,3.139968,0.124204,24484263.050861
141.277696,3.136423,4.647545,0.501099,14529513.568320
147.946272,0.004998,3.640192,0.468813,39757287.983094
140.026687,0.086810,2.068203,0.405870,17550308.983673
153.523203,0.005424,4.820881,0.558961,27741800.263676
140.252311,1.040584,2.695608,0.256595,34392262.573468
141.956443,3.136917,6.007968,0.562243,17213335.271994
141.993483,0.025859,2.567597,0.237032,32099644.535057
140.288789,0.442935,4.885463,0.218717,26742473.118712
147.908186,3.138007,0.438883,0.847653,14608801.500480
141.339347,0.003932,5.596587,0.516538,65395340.046896
142.299846,0.003657,2.930332,0.294041,11231958.389765
144.126025,3.137048,3.522927,0.348412,21420083.672624
152.262077,3.136254,0.174397,0.314355,14683601.436480
147.661769,0.006946,4.184220,0.441620,24867986.722543
141.806227,3.134868,3.755483,0.264433,18978613.761590
147.959319,0.007530,5.657955,0.488541,78084027.190317
142.943931,0.003372,6.193680,0.918075,22252232.960622
192.806318,0.001168,4.222661,1.322921,40015721.761975
142.427751,0.014505,2.104853,0.550477,35531091.599073
152.536217,3.138930,5.330921,0.834330,19948768.931507
141.454038,3.137289,3.626877,0.394612,13822280.173442
142.194566,3.137659,3.642070,0.656184,16867011.568315
140.013050,0.678738,5.741918,0.091342,21190447.869105
140.007797,1.371245,1.062123,0.301928,53190234.489718
141.025479,0.011051,6.136861,0.243428,25958569.789428
140.932125,3.137402,1.629004,0.588800,31852056.746896
140.937938,0.004289,2.035990,0.492625,71836736.535567
140.244627,1.973153,0.379619,0.121033,21690111.441583
158.908666,3.140548,0.679886,0.880969,23907555.544298
140.198607,2.932497,6.142380,0.099200,18290080.350711
148.664402,0.002426,3.745763,0.402456,46239824.436565
162.290425,0.004460,1.186399,0.778722,22602670.660781
146.064559,0.005519,1.651286,0.524136,30548293.862410
143.753889,0.002669,4.610015,0.401835,37601553.827563
140.591795,3.124344,3.753919,0.250019,32810991.926421
140.336725,2.854815,4.629415,1.338380,55637688.395650
144.703026,3.138870,2.574765,0.588721,64948036.429614
143.077901,3.139820,3.981927,0.685323,20267416.658867
141.840247,3.138650,3.117062,0.240335,39114008.533491
144.896597,0.007611,4.166026,0.680333,17910096.675832
140.849040,0.065713,1.447437,0.096692,12848011.007044
150.560875,3.138300,2.219984,0.625999,37681589.759084
153.437893,3.138578,3.155963,0.719118,32454570.231379
143.665870,3.141452,4.760806,0.555689,19758403.094388
141.157700,3.128047,6.277192,0.533748,20981382.047985
147.932899,3.107757,3.850188,0.454122,32885043.863061
143.566486,0.005602,0.352498,0.333654,26454493.365110
144.042944,0.009609,0.190715,0.508108,56066666.028612
140.201741,1.175777,5.662237,0.168803,45974284.663763
150.414544,3.140779,0.706931,0.609858,54924097.006206
158.020116,0.004031,0.799566,1.014734,60836657.947354
161.648471,0.002593,2.497891,0.583471,14014142.009281
143.637782,0.002298,0.447707,0.594217,25004870.605423
142.779692,3.136857,3.519692,0.240091,21674403.455023
140.030886,1.352350,3.268230,0.272671,48110196.836254
140.810669,0.003999,1.361116,0.479887,25190374.446704
152.192985,0.004845,0.754209,0.803693,23126644.212460
