# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.774, s = 0.0 s
140.845996,3.121899,1.628904,1.205387,1591742.638080
145.541288,0.009652,2.724858,1.052951,1181090.989440
144.981605,0.009110,4.737544,1.351494,3349915.133760
152.533288,0.008884,3.085621,0.965418,588301.496640
166.178606,0.003146,0.218655,1.388823,1745082.506880
179.206962,3.132890,3.097195,1.363550,1650086.588160
148.825800,3.140217,2.270180,0.948590,838881.282240
153.097957,0.004563,5.290417,0.916939,415887.644160
145.345512,3.132936,2.799945,1.743023,2366295.975360
154.346941,3.140225,0.103313,1.098986,995961.147840
154.808700,3.134379,0.064078,1.036511,896103.233280
151.340444,3.140592,2.427552,0.988935,558381.522240
141.710535,3.136258,2.533145,1.205210,896477.232960
147.338198,0.006547,3.379758,1.297531,2404443.942720
140.936369,0.006624,3.728104,0.910906,666841.429440
147.633481,0.002456,2.924365,0.892928,344827.704960
152.910736,3.141143,1.084700,1.079701,779789.332800
168.350681,3.133903,5.849620,1.427910,4438254.202560
152.437175,0.006166,0.879209,0.931925,293963.748480
140.493207,0.008350,5.019593,1.068888,2816591.590080
150.392263,0.004871,5.076134,1.363115,1527040.693440
159.551480,3.103399,1.772564,1.059399,998205.145920
158.147142,3.139303,5.461805,1.060037,1043085.107520
149.086469,0.000852,1.619745,1.180374,1213628.961600
140.872020,0.008478,5.303974,1.350569,1275338.908800
171.529233,0.000436,0.141454,1.096631,1035605.113920
151.462179,0.006196,0.002783,1.121195,735283.370880
145.966439,0.003087,5.728436,0.960122,1049443.102080
144.487091,3.138863,6.261455,0.941371,517241.557440
142.889287,3.132588,0.049177,1.099852,877403.249280
147.653602,3.133302,5.457384,0.924159,850475.272320
146.957647,3.135634,4.764546,1.234577,2279528.049600
153.005786,3.138526,0.872615,0.962065,579325.504320
172.367232,0.003589,4.918789,1.053900,1103299.056000
162.147411,3.136252,3.382829,0.947263,667215.429120
155.595261,3.134469,4.327234,0.875201,365397.687360
155.975889,0.003894,6.045110,1.182142,1027377.120960
147.928203,3.132266,1.387694,0.953830,513127.560960
156.555029,3.138797,3.569540,1.144765,837759.283200
160.599835,3.138142,1.082805,1.114457,1454858.755200
149.586766,0.000282,1.574808,0.981151,906575.224320
171.466795,3.125911,3.943862,1.120918,1590246.639360
141.339272,3.128143,4.267793,1.109583,1623906.610560
157.452459,3.141105,4.625265,1.466735,3319247.160000
140.834759,0.000881,5.946345,1.121374,2693171.695680
160.216639,0.001607,2.099763,1.042696,1186700.984640
181.382568,3.137144,4.083719,1.264600,1033735.115520
148.053801,0.000793,1.984384,0.997086,812327.304960
177.609802,0.013311,4.868029,1.120596,1616052.617280
145.768107,3.135796,0.093994,1.197179,1535642.686080
143.114419,0.009889,2.436622,1.036188,1347146.847360
