# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,6.95,0.0
166.877041,3.132842,4.003865,7.156592,69563.940480
224.147957,0.014043,4.863804,7.140819,49367.957760
373.307554,3.135417,5.135103,7.576050,387463.668480
164.770000,0.004765,5.668202,7.314740,159323.863680
306.047586,2.894168,2.770175,7.325205,155583.866880
240.675103,3.130244,2.151445,7.271523,179519.846400
222.265865,0.003470,4.874950,7.165766,83775.928320
187.869939,3.134577,0.796139,7.318153,350811.699840
338.060806,0.010847,1.515486,7.938683,788391.325440
207.095342,3.137491,1.231698,7.091249,55725.952320
158.385725,0.003581,6.098630,7.936518,2339367.998400
178.581166,3.138259,3.095009,7.329038,387463.668480
157.111066,3.125746,0.829508,7.252454,126037.892160
204.008555,3.132472,4.332349,7.247733,169795.854720
214.048234,0.000714,0.025880,7.384207,275637.764160
367.628562,0.011755,5.771796,7.205994,263295.774720
144.591583,0.027654,1.560420,7.412653,369885.683520
298.291015,0.000352,2.104747,7.255484,172413.852480
399.869637,0.010751,4.183384,7.300944,75547.935360
267.081470,3.133904,4.296809,7.589142,765577.344960
187.194597,0.005734,6.003838,7.277020,188495.838720
140.117401,3.133761,0.943888,7.594935,454035.611520
174.151387,0.006731,1.425505,7.191511,89385.923520
196.476463,3.135039,2.456978,7.316782,335851.712640
178.501764,3.140777,5.848630,7.179291,160445.862720
163.047753,0.007268,3.525762,7.267333,432343.630080
221.558138,3.115579,0.649320,7.192213,81905.929920
156.879864,0.018295,4.230502,7.114602,98735.915520
187.549580,0.007783,0.388118,7.218171,152965.869120
237.640943,3.140972,1.772436,7.174279,86393.926080
343.703984,0.069890,6.060979,7.160512,185129.841600
221.103630,0.006514,3.999035,7.115641,116313.900480
192.359972,0.015393,1.867564,7.372257,139875.880320
162.153721,3.141071,5.702409,7.206256,106215.909120
176.621480,3.134057,5.181867,7.161429,160445.862720
204.891053,0.005482,2.523040,7.187974,59839.948800
140.229638,2.894816,1.533798,7.445115,589049.496000
165.252688,0.001845,4.680328,7.452089,210935.819520
233.412133,0.000342,0.782251,7.368191,326875.720320
155.616882,3.124651,5.715120,7.493862,461141.605440
420.396229,0.046576,1.825995,7.398871,571471.511040
353.555063,3.136411,4.153655,7.276492,238611.795840
235.480074,3.134509,5.853400,7.113885,87889.924800
390.396204,0.016641,0.415771,7.196519,109207.906560
233.466799,3.141306,1.948234,7.349521,149973.871680
180.366128,0.017388,5.329565,7.319231,167925.856320
360.371707,3.131061,1.848070,7.720593,536689.540800
308.912468,0.004795,1.898409,7.211858,129777.888960
255.698208,0.000810,3.496840,7.136721,127533.890880
165.736420,0.019940,1.905783,7.228622,93873.919680
164.942555,3.129225,6.004565,7.501925,302191.741440
279.018220,0.021770,0.439588,7.172471,101727.912960
205.673505,0.001782,5.941252,7.805069,630563.460480
169.541393,3.140129,2.833114,7.274285,208691.821440
179.910739,0.013436,4.951175,7.131048,65449.944000
142.488805,3.136150,1.617330,7.146220,93499.920000
148.825310,3.135677,1.860509,7.405954,122297.895360
168.192925,3.120504,5.107318,7.030801,38147.967360
205.633370,0.003791,0.850350,7.145333,158575.864320
181.158035,3.135906,5.153098,7.523129,182885.843520
154.772559,3.135838,4.328571,7.229066,85271.927040
142.587834,3.131914,0.577969,7.215164,198967.829760
152.727395,3.130466,2.417239,7.273653,166055.857920
146.805988,0.011107,4.369572,7.203302,127159.891200
143.916451,3.141551,1.150938,7.277421,194479.833600
298.845322,0.002989,5.854339,7.143458,123419.894400
180.853538,0.001780,4.896674,7.175667,55351.952640
207.368283,3.136112,2.215337,7.377540,268905.769920
236.617855,0.012947,0.044837,7.126210,72181.938240
262.934219,0.003931,4.422000,7.151130,73677.936960
142.393745,3.139570,6.076390,7.240833,178397.847360
153.300765,3.139387,1.587972,7.280024,151843.870080
321.631111,3.113664,6.282823,7.222990,114817.901760
144.082829,3.134174,5.799792,7.375462,224773.807680
217.183755,3.135241,6.208501,7.323291,225521.807040
213.880607,0.003336,1.409218,7.206291,178023.847680
154.720361,0.000989,1.055878,7.316301,244969.790400
161.853251,0.008142,4.931224,7.149552,83027.928960
178.193166,0.004830,6.142744,7.246516,99109.915200
140.201023,0.255337,5.409583,7.546406,411773.647680
211.773191,3.137840,6.063235,7.144753,136135.883520
173.438942,3.135932,1.336193,7.214817,92377.920960
200.047617,3.128897,2.891538,7.407295,519485.555520
250.862345,0.007356,3.227367,7.280732,214301.816640
