# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
149.739038,0.007778,2.150896,1.054226,1068517.085760
147.933938,3.131979,5.967506,1.115405,1121999.040000
143.667598,0.005399,3.817019,1.238810,1721520.527040
141.903698,0.006265,3.539600,1.188951,651507.442560
142.428944,0.017109,3.446028,0.988172,965293.174080
153.977697,0.001410,0.749347,1.007976,757723.351680
157.319539,3.137592,4.547092,1.148408,932381.202240
161.242448,0.001938,2.901127,0.949680,556511.523840
140.080124,0.007046,4.331125,0.909090,451043.614080
143.053825,0.010764,0.547195,0.946418,278255.761920
143.702637,0.005980,3.227629,1.154509,787269.326400
153.536028,0.003488,3.352698,1.073743,595033.490880
152.818317,3.139423,3.180827,1.098864,718827.384960
176.387946,0.003328,0.319178,1.234787,1873364.397120
146.243156,0.007531,4.977090,1.312112,1533024.688320
142.709420,0.012704,0.447960,1.158905,1187074.984320
159.969554,0.006405,3.988741,1.013672,520981.554240
155.272642,3.140484,4.307538,0.937103,378487.676160
173.422618,0.002248,6.102037,1.051038,1500860.715840
164.203491,3.133053,4.883038,0.935824,362779.689600
159.536371,3.136645,0.757927,0.923352,297703.745280
142.265217,0.010643,4.673495,1.147577,1502730.714240
141.639800,0.009527,3.302427,1.038545,723689.380800
160.569734,0.004983,1.764186,1.266292,1560700.664640
148.096402,0.000795,1.741796,1.537883,2457551.897280
154.908257,0.005450,3.479653,1.099818,828783.290880
141.646972,0.009400,2.532630,0.957817,420749.640000
155.122003,3.140367,0.984655,0.929681,455531.610240
147.008492,3.139290,3.024656,1.043798,1318722.871680
143.622066,3.138380,0.549276,1.112707,943227.192960
159.783153,3.133640,0.614775,1.288659,1485152.729280
189.688786,3.136003,1.583588,1.345146,4293516.326400
140.186658,0.005756,0.998179,0.896651,261799.776000
143.342338,3.137972,3.644990,0.869794,218789.812800
150.644906,0.001459,0.786524,1.063170,817937.300160
144.489697,3.135715,4.193163,1.063492,647019.446400
166.665196,0.001089,0.277527,0.989321,368763.684480
151.513706,3.139003,4.680607,1.003633,541925.536320
156.210915,3.140594,4.134716,1.072048,1549854.673920
140.626119,3.139222,4.120678,1.131136,1279826.904960
140.111687,3.140199,0.337378,0.945632,604757.482560
163.321267,0.002821,5.781939,1.000296,387837.668160
147.740112,3.137922,4.433381,1.110493,826913.292480
147.166766,3.136806,3.339488,1.041113,987359.155200
143.567025,0.000829,5.118015,1.202547,2699903.689920
178.904053,3.137553,4.494956,1.329659,1503104.713920
142.862491,3.130877,5.367307,1.170092,722941.381440
144.884346,0.007944,4.694533,1.209968,944723.191680
164.355864,3.140473,1.274582,1.025057,880769.246400
161.016852,0.006148,1.988239,1.082636,540055.537920
153.722621,0.004058,3.768687,1.292141,1176976.992960
152.779204,3.141259,2.702805,1.334308,1831476.432960
143.128564,0.006872,5.672450,1.335596,1051313.100480
141.587816,3.136581,2.529001,1.297265,4906501.801919
151.864005,0.006166,2.333561,1.186511,758097.351360
168.268548,0.002986,4.280053,1.394397,5390083.388159
163.945302,0.003486,5.375158,1.190529,2812477.593600
140.156138,0.003315,6.090251,1.077867,585683.498880
143.297557,0.005638,0.706780,1.025143,630937.460160
159.119317,0.006910,2.032699,1.071789,941731.194240
146.649605,0.008171,3.712570,1.043846,592415.493120
145.222857,3.137594,3.477934,0.935760,469743.598080
144.432641,3.128466,4.812566,1.215048,1393896.807360
151.871972,0.002659,4.455464,1.111987,1973970.311040
140.655281,0.000247,0.246620,0.975398,391951.664640
142.676210,3.135394,6.134738,0.900888,419253.641280
142.111912,0.001438,2.593104,1.154897,1451492.758080
189.569291,0.007423,2.623673,1.135092,2290000.040640
148.004804,0.006411,4.452847,1.030785,661231.434240
141.270056,0.322229,1.600817,0.907003,482085.587520
153.035329,0.002777,2.499885,1.035289,2144140.165440
150.934666,3.141271,4.217879,1.048069,1117885.043520
156.211342,3.135480,4.052315,1.120350,1214376.960960
140.923330,3.135191,1.745759,0.963210,808213.308480
141.610307,0.012419,1.723598,1.023576,911063.220480
165.176799,0.007154,2.891028,1.290618,1291420.895040
141.017699,0.005595,3.301359,0.916304,362405.689920
146.586533,0.007311,5.399852,1.100403,1840452.425280
145.512998,3.141240,2.000556,1.008080,438701.624640
145.661428,0.000306,4.845705,0.952495,771561.339840
146.544327,0.007429,6.074479,1.052920,982871.159040
144.116593,3.136610,0.261474,1.114659,716583.386880
146.515385,3.139212,1.185100,1.022972,967911.171840
151.630748,3.136259,0.250262,1.046555,1076745.078720
144.043382,0.002891,2.451800,1.246337,886753.241280
141.939246,3.140562,4.001099,0.964738,583813.500480
147.735324,0.004398,1.597546,0.921380,442815.621120
159.149611,0.001364,2.389323,1.460950,1662054.577920
140.651124,3.121009,1.720730,1.011879,1087217.069760
151.802680,3.134557,2.572051,1.031855,609245.478720
142.415519,0.008322,1.999298,1.085765,1352008.843200
146.281855,0.004640,0.746443,1.102487,737153.369280
141.005709,3.136808,2.348854,1.088602,750991.357440
154.490093,0.002195,5.983077,1.218018,1110031.050240
164.446174,3.138549,4.682942,1.522301,1785100.472640
144.456604,0.008340,1.408017,0.948868,562495.518720
167.481451,0.001686,4.254080,1.237830,1327698.864000
146.234044,0.001462,5.425695,1.006865,713591.389440
143.605244,0.005242,2.355007,0.969366,454035.611520
142.802773,0.003187,2.147323,1.013891,742015.365120
147.143536,3.132860,1.716806,1.057097,785399.328000
157.560121,0.000845,2.993602,1.513532,3027153.409920
149.587690,3.130680,5.440257,1.135076,1053931.098240
152.756547,3.138223,5.439733,1.009713,1066647.087360
161.271558,0.002982,2.232325,1.160034,1737976.512960
142.686982,3.132781,3.136216,0.907001,397561.659840
154.234652,3.141376,0.386535,1.093463,1671778.569600
176.723974,0.002048,4.839696,1.276318,1520682.698880
145.258352,0.002456,2.101367,0.960168,454035.611520
163.097689,3.136481,3.797604,1.420644,1689356.554560
141.857787,3.141227,4.016647,1.000720,449921.615040
167.181830,0.000267,4.120930,1.094114,653377.440960
142.136768,0.007447,0.291267,1.086721,516119.558400
153.549613,3.137127,6.009537,1.255881,1454110.755840
140.344059,3.135894,3.938268,1.104828,762959.347200
162.947480,3.139793,2.751473,1.137063,576333.506880
140.338681,0.001832,3.661070,1.036024,1533398.688000
143.903848,0.006258,3.066508,1.060156,961179.177600
146.393097,3.135796,2.102897,1.194459,1018775.128320
146.092264,0.003281,1.208397,0.931139,519111.555840
142.141225,0.002148,4.461781,0.941122,716583.386880
142.505322,0.011226,4.614093,1.192231,973147.167360
165.027732,0.001721,1.175878,1.097416,2297854.033920
147.132257,3.137834,1.464308,0.985460,388959.667200
141.891849,3.135286,0.962452,1.021959,1097315.061120
157.959438,3.135496,0.117686,1.049363,569227.512960
151.070862,3.140021,1.567256,1.062162,1244296.935360
148.775296,0.006975,0.333507,1.200050,1805296.455360
143.963955,0.000752,5.073453,1.045084,598773.487680
146.696830,0.005520,0.848600,0.985779,624953.465280
162.035662,3.136647,0.575543,0.913856,293963.748480
166.293407,3.140357,2.823302,1.104109,813449.304000
155.678088,0.002114,0.698944,1.216946,1239808.939200
162.510917,3.137435,5.899032,1.198129,1287306.898560
144.351551,0.008217,1.606901,1.371113,11979583.750086
153.421637,0.000101,5.670120,1.088551,955569.182400
140.563684,0.005261,0.275033,1.116786,739771.367040
145.346811,3.127035,0.281468,1.306111,1332186.860160
180.660804,0.008499,4.760158,1.238698,2666617.718400
165.028895,0.002921,5.051592,1.211830,866931.258240
177.661450,0.001101,6.108938,0.933546,391951.664640
144.649420,0.003857,1.712317,0.943657,496297.575360
140.196123,0.014665,0.161249,1.281358,1910764.365120
143.954316,3.135216,1.884559,1.074294,1051313.100480
173.914500,3.135960,2.486216,0.991700,513127.560960
140.217857,3.138829,4.014972,1.045915,492183.578880
142.999162,0.000880,2.393362,1.022736,877403.249280
154.220318,3.137039,0.647803,1.106720,1157903.009280
140.528474,3.135794,2.946641,1.045644,790635.323520
141.084026,0.003686,4.075355,0.960002,453287.612160
160.853362,0.000765,3.191161,0.917216,482085.587520
142.386772,3.140425,1.138424,1.023851,689655.409920
141.012639,3.140117,1.275340,1.125493,742015.365120
140.482887,0.000389,5.355462,1.215588,1920862.356480
175.264775,3.138871,2.874858,1.079246,1100307.058560
146.430906,3.133581,6.201419,1.300724,1648590.589440
140.440961,3.134493,3.294454,1.144483,1668786.572160
141.165693,0.009168,0.375250,1.187848,2156482.154880
148.584570,0.002302,2.178450,0.877439,247587.788160
151.791596,0.001894,4.108718,1.249677,1981076.304960
141.924388,3.135320,0.827928,1.337348,2432493.918720
149.352744,0.005798,4.820722,0.989384,477971.591040
160.429907,0.008294,2.637359,1.090935,1256638.924800
143.992445,3.132139,2.395491,1.053096,604757.482560
186.441779,0.019447,5.401821,1.136768,566983.514880
