# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,6.08,0.0
225.998723,3.134884,2.405841,6.225952,68441.941440
237.448468,3.140735,1.115544,6.519189,202333.826880
337.463606,0.015342,5.059060,7.013137,470117.597760
374.518307,3.127143,4.451913,6.207433,47123.959680
143.246518,0.004450,2.052969,6.678517,348941.701440
233.843924,3.136734,0.799397,6.407975,407285.651520
298.535148,0.029006,2.760171,6.371051,171665.853120
178.957175,0.008264,4.575320,6.214199,69937.940160
317.291901,0.005836,4.385722,6.447870,276011.763840
172.646014,3.136249,2.938766,6.304791,69189.940800
216.462962,3.064061,3.530972,6.419242,153339.868800
224.088989,3.132348,1.271685,6.272244,48619.958400
151.703342,3.140605,0.581233,6.431810,467499.600000
222.251856,0.035409,0.489070,6.299777,178023.847680
145.731000,3.119932,1.687266,6.284159,86393.926080
174.824878,0.005695,2.174468,6.298416,220285.811520
159.032149,3.141106,2.270511,6.261608,83775.928320
141.710995,3.128261,2.861504,6.158576,90881.922240
213.647526,0.003388,0.660415,6.530620,218789.812800
165.514670,0.000607,0.699516,6.276120,176901.848640
284.846814,3.138149,0.752239,6.358753,162689.860800
304.828619,3.138410,4.279694,6.368053,101727.912960
190.499328,3.135173,0.414346,6.464277,86393.926080
150.970867,0.000548,5.804456,6.273378,80783.930880
312.006694,3.140201,1.175180,6.352287,179145.846720
291.302068,0.010593,2.285807,6.300555,111825.904320
280.824257,0.017703,0.758503,6.456709,133891.885440
141.041025,3.130327,4.949494,6.355339,172413.852480
351.621533,0.049638,6.131757,6.235213,81905.929920
154.002249,0.043375,3.790460,6.497935,458149.608000
154.383151,3.137072,3.180832,6.448114,563243.518080
227.779445,0.022257,2.129465,6.302439,123793.894080
197.410668,0.006096,3.537587,6.457033,237863.796480
176.083937,0.006366,5.180474,6.518736,168299.856000
347.388563,0.013305,4.891177,6.350679,239733.794880
429.506753,3.094225,4.091772,6.323070,111077.904960
195.115168,0.015887,0.713074,6.530355,520233.554880
219.853513,3.135551,1.157217,6.290706,118183.898880
179.067628,0.551656,3.385099,6.246913,94995.918720
150.425177,0.011386,2.348911,6.380555,120053.897280
150.056656,3.136630,1.715624,6.295984,122671.895040
179.967380,0.006043,4.874288,6.374551,253945.782720
148.792081,0.007542,3.138300,6.239160,78165.933120
325.776944,3.141448,2.047552,6.373031,208691.821440
145.660450,3.137059,5.224544,6.381394,1070013.084480
290.855709,3.123940,1.140729,6.338703,167925.856320
260.498856,3.140874,2.663007,6.394170,233001.800640
245.812438,3.132447,1.649602,6.205488,49367.957760
162.044248,0.001074,5.837643,6.213813,57595.950720
161.219892,0.007977,5.600298,6.706441,373625.680320
189.803161,3.134560,6.074966,6.273887,62083.946880
141.993296,0.000041,3.270174,6.423678,260677.776960
140.015581,0.054218,5.795454,6.472200,291345.750720
153.107772,0.154583,1.670533,6.293513,169047.855360
158.364165,3.129449,2.647386,6.590821,907323.223680
268.651027,0.064122,3.500556,6.458632,120801.896640
152.907537,0.001792,1.967468,6.426409,131273.887680
176.253966,3.136742,4.059199,6.226267,78539.932800
252.873853,3.098419,5.543377,6.306709,64327.944960
153.984328,0.000948,4.545713,6.961531,409529.649600
194.504723,0.001491,1.032085,6.442766,128281.890240
146.902513,3.138511,1.991883,6.364854,122671.895040
350.872110,3.103810,5.078140,6.311198,210935.819520
188.697554,0.004293,4.857543,6.244961,74799.936000
247.786495,0.006342,1.970155,6.510387,176901.848640
163.515057,3.136878,4.751424,6.383668,172413.852480
140.313904,0.224433,6.093297,6.540682,442441.621440
333.855791,3.131490,1.907855,6.465833,148851.872640
291.227228,0.231083,1.846547,6.185496,39269.966400
145.671732,0.005976,1.636435,6.416655,777545.334720
329.130571,0.059952,5.254865,6.193348,46001.960640
205.787404,0.004541,4.221517,6.380060,89759.923200
280.177640,3.132020,4.088353,6.369526,132395.886720
406.434291,0.040926,4.095817,6.783432,202707.826560
159.571257,3.081748,5.100419,6.608395,150347.871360
241.302435,0.000082,3.600974,6.241057,142493.878080
152.177586,3.130344,3.719259,6.675376,833645.286720
224.315865,3.129841,1.129320,6.529257,345575.704320
166.039814,0.013246,4.557639,6.379288,164559.859200
161.441793,3.137640,2.268300,6.275933,77417.933760
199.166083,0.024266,2.129432,6.516473,276011.763840
268.798912,3.134391,0.105752,6.439223,152591.869440
141.835816,0.020912,3.342745,6.460857,256937.780160
185.909633,0.015330,2.149772,6.467447,175031.850240
163.707722,3.135639,1.567859,6.299432,115191.901440
214.628455,3.117130,1.430347,6.319321,149225.872320
206.227726,0.003628,2.171099,6.447511,167177.856960
168.080603,3.133909,4.491984,6.462159,269653.769280
193.502386,0.004672,1.305440,6.344912,101727.912960
157.907140,0.034247,0.938209,6.276096,127907.890560
232.085658,3.138990,5.353617,6.561087,172039.852800
148.165609,3.135898,3.141641,6.326464,76295.934720
142.068293,3.127622,4.648262,6.440226,128655.889920
151.948765,0.000876,0.756496,6.266552,159697.863360
162.551002,3.136118,2.584260,6.231821,56473.951680
167.004256,3.138410,3.563765,6.241806,74799.936000
151.778363,3.126881,5.795546,6.605422,274889.764800
272.113140,3.137028,0.264968,6.232675,78539.932800
165.122442,0.005218,2.111251,6.390753,104719.910400
151.420240,0.002228,2.182910,6.408170,120053.897280
145.245274,0.002471,1.699640,6.408400,131273.887680
283.324454,3.054119,1.736638,6.296129,133143.886080
187.727586,3.139629,2.727115,6.666978,736779.369600
178.361652,0.015336,5.848683,6.219390,49367.957760
207.912194,3.138632,1.075778,6.242714,87889.924800
161.611077,3.139733,2.181566,6.293867,71059.939200
171.664846,0.015893,0.448652,6.147796,16081.986240
153.066087,0.009610,1.921429,6.396816,191861.835840
206.790783,0.010770,4.520523,6.352619,220285.811520
292.214990,0.023255,4.680989,6.250074,28423.975680
322.320728,3.136127,1.369868,6.269401,75173.935680
219.792276,3.128086,1.021320,6.252719,94621.919040
253.612508,3.138812,0.825910,6.463495,436083.626880
221.470000,3.139457,2.140564,6.361465,130899.888000
141.421204,0.005687,2.031054,6.319474,143989.876800
140.624839,3.138929,6.101598,6.301500,310419.734400
194.489545,3.137427,0.308132,6.391886,188869.838400
365.200731,3.131010,3.811324,6.498615,180267.845760
173.770858,3.139245,4.464312,6.708652,412895.646720
291.337196,0.015013,2.177691,6.287167,218041.813440
278.224534,0.006726,5.368891,6.234653,142493.878080
143.585440,3.129475,2.038349,6.341932,99483.914880
300.611211,0.026653,2.697032,6.190950,64327.944960
188.433865,0.040448,2.315590,6.218976,116313.900480
