# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.298, s = 0.0 s
158.287642,3.132314,2.282504,0.559679,3540280.970880
147.588426,0.003440,0.422139,0.990237,6353132.564159
148.971227,0.005518,5.951095,0.797112,13953928.060801
146.483389,3.139392,2.832952,0.442570,980253.161280
151.305828,0.001799,1.872694,0.768588,5674697.144639
142.840860,3.136794,4.891133,0.554001,3706710.828480
141.687025,3.131345,1.511096,0.513832,3174135.284160
149.814725,3.130182,4.174310,0.811690,3407511.084480
140.491992,0.007246,1.103042,0.625757,2599671.775680
140.064710,3.123191,4.684311,0.605522,2646421.735680
144.431387,0.007700,4.382045,0.920937,4527640.126080
140.144905,3.131091,3.825069,0.725172,8653230.596162
140.211032,3.132391,5.449185,0.578193,2644177.737600
140.872387,0.015150,5.483596,0.410231,1197172.975680
144.184719,3.137888,2.367136,0.441554,1153415.013120
145.194494,0.005092,2.089505,0.424322,3735508.803840
142.222202,3.137332,0.584967,0.599622,4138680.458880
140.133304,0.115044,3.292848,0.340131,3280351.193280
145.534612,3.139768,1.724854,0.439552,1105917.053760
156.685945,0.007629,2.710000,0.667163,2315806.018560
150.205558,0.004713,1.655986,0.591125,3158801.297280
140.564042,0.013285,4.236553,0.360834,1341162.852480
140.471982,3.135382,1.113199,0.404324,811205.305920
145.565720,3.137078,4.311950,0.772335,12830059.022404
142.996673,3.134159,5.247991,0.738458,3039869.399040
144.636003,0.006535,6.064381,0.787941,4462564.181760
150.190050,0.000322,2.082054,0.539154,3125141.326080
152.123860,3.137943,1.922626,0.923472,9542227.835523
140.448857,3.139348,1.517737,0.481673,1329194.862720
152.956380,3.135761,2.435859,0.618981,6386418.535679
141.115028,3.135597,5.591300,0.786544,2922059.499840
140.416694,0.007372,0.245340,1.019129,5338471.432319
146.706640,3.137385,1.075089,0.348847,923779.209600
140.902329,0.006675,1.324274,0.424027,1914504.361920
159.530225,0.004938,3.251571,1.049211,8594138.646722
146.453151,0.006955,1.566344,0.560859,2273918.054400
150.463577,0.004034,0.346943,0.649791,4794675.897599
144.816362,3.136143,5.775320,0.496947,3344305.138560
143.088141,0.003512,4.903718,0.797931,5452915.334399
152.787081,3.133946,6.270815,0.629842,3202185.260160
158.817138,3.140722,5.591949,1.109114,5175033.572159
142.141295,3.138157,1.748377,0.471482,1248036.932160
150.000837,0.002623,2.193213,0.745875,4415066.222400
143.920771,0.002734,4.586283,0.901008,5934626.922239
144.149436,3.132097,5.871629,0.565422,4158502.441920
141.032986,0.012703,0.837571,0.762464,4124842.470720
140.081151,2.345098,3.022258,0.662634,7250731.796160
159.403656,0.014274,0.288599,0.487016,2480739.877440
143.400308,3.133712,0.537449,0.519485,1943302.337280
149.362769,0.004599,0.307085,0.448712,2416785.932160
140.569349,3.135673,5.561757,0.602241,3154687.300800
163.048625,3.137418,5.214168,0.909329,3946818.623040
140.608343,0.009994,4.843094,0.918842,9185806.140483
154.207727,0.000492,1.036820,0.712866,2577979.794240
147.918153,0.000900,1.292196,0.641137,5230385.524799
151.062035,0.003494,1.726597,0.992642,4605432.059519
154.416830,0.005164,4.730320,0.995883,4636474.032959
158.074550,0.018974,3.439013,0.721187,5088265.646399
140.484166,0.006451,0.045402,0.566278,2623607.755200
152.377617,3.139860,2.067458,0.620215,1639240.597440
140.896490,3.138151,1.102890,0.656950,6207646.688639
140.539670,0.008293,4.700207,0.566971,1797442.462080
148.370683,0.006095,5.942494,0.859829,4485004.162560
149.732055,0.005402,0.626052,0.819978,8675296.577282
163.855171,3.141474,4.464609,0.742160,4425164.213760
141.168619,3.138505,2.808358,0.744610,4064628.522240
176.869662,3.135398,6.034578,0.958406,7030445.984640
141.106634,3.138670,0.666379,0.557647,5040393.687359
153.958823,0.004413,5.059486,1.131923,3995438.581440
145.068476,3.134168,0.422609,0.836396,4467426.177600
145.316433,3.133768,5.780769,0.514939,1677014.565120
149.005871,3.141196,3.551212,0.672456,1753684.499520
146.599913,0.004615,3.430477,0.718828,2733937.660800
155.470861,3.137457,1.036724,0.678726,5720699.105279
148.960966,3.132437,2.232417,0.462451,1592116.637760
145.945316,3.131650,3.436077,0.650737,4558308.099840
154.988766,0.002659,4.146585,0.797342,8646124.602242
165.566510,0.003803,1.390509,0.772457,4455832.187520
140.615548,0.003885,5.894533,0.752311,16123874.204156
143.290691,0.000509,1.606129,0.646406,3218267.246400
