# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0234, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0234,0.0
140.061605,3.136449,1.206874,0.472837,35354189.750433
144.982616,3.138654,0.623835,0.952030,58763951.720784
140.268095,0.046832,1.200017,0.139700,39173848.482291
140.050098,0.002740,4.231031,0.760527,46216636.456405
140.271089,1.940004,5.815213,0.059503,10697138.847364
140.371641,0.839699,1.460230,0.269843,25160454.472304
140.136862,0.142009,3.432837,0.086817,19989160.896947
143.794262,3.137549,3.358723,0.629004,35602151.538274
140.256068,0.713056,2.172065,0.087365,12415293.377285
140.821522,0.012574,0.480817,0.469652,27213338.715834
140.147844,0.119425,4.024214,0.070642,23110562.226220
142.019565,0.002023,4.460404,0.437215,48903450.157537
140.081955,1.542760,2.795641,0.107871,25586814.107506
140.203831,0.035706,2.775972,0.459298,35552035.581154
141.408435,3.134249,1.125449,0.641315,29153275.056003
140.003816,0.005420,3.568482,0.559570,75037051.797342
140.270196,0.445077,5.062283,0.345368,66518461.085941
145.128353,3.136065,5.932538,0.302825,8054083.108801
140.077996,1.820861,0.788051,0.107748,21345283.736624
140.593119,0.010165,3.855994,0.795613,56542019.621894
147.852067,0.004223,2.456945,0.684561,26893942.989112
147.225589,3.136562,0.127160,0.755594,34179082.755867
140.174519,0.985390,1.102044,0.576780,25855345.877747
146.755274,0.005903,0.743870,0.521690,49980569.235942
144.890298,3.135483,1.792607,0.764473,32630724.080660
152.884797,3.137384,3.447409,0.457768,23015192.307820
140.118368,2.765189,2.263272,0.227736,50321656.944104
140.166413,1.217380,1.670072,0.360372,62938536.148964
140.508482,0.014003,0.119226,0.468158,55250598.726848
142.472968,3.133958,5.832641,0.759421,20978764.050225
142.755408,3.134608,0.804143,0.741608,25442450.231025
140.284674,2.818469,4.416189,0.156906,24206755.288299
143.591492,0.006270,5.806370,0.240505,28235479.841279
141.888330,0.016156,4.881068,0.485056,38781522.817969
142.558275,0.001773,4.537632,1.037062,30685177.745290
147.270240,3.139572,6.055786,0.697431,49300637.817699
145.539082,3.134780,1.068275,0.447158,20753616.242866
144.516727,0.008295,4.751991,0.507410,26295169.501429
140.404135,2.230390,3.834457,0.092114,19122229.638709
140.118299,1.938375,5.711037,0.138293,40594299.266938
140.126843,3.138754,5.728978,0.429488,23486431.904619
145.153998,3.133737,4.749973,0.465287,42764993.409668
143.255515,3.135163,2.575377,0.490639,47504691.354331
140.121343,2.673766,5.838859,0.069690,20197478.718707
145.797183,2.921748,6.086164,0.527014,63099356.011365
140.401205,1.128211,3.409245,0.166628,20975398.053105
140.581250,3.132852,0.197318,0.466794,32382762.292818
141.397065,3.133042,1.213206,0.435242,19452097.356469
141.055385,3.132041,5.459565,0.298377,62420546.592162
146.236379,3.136440,1.342092,0.588467,46061800.588884
148.312897,0.002131,2.664212,0.384203,12424643.369285
169.458370,3.135076,4.423148,0.895256,36228227.002597
140.465977,2.081214,0.732621,0.317734,32969941.790421
