# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.175, s = 0.0 s
1.0,1.5707963267948966,0.0,0.175,0.0
144.027401,0.004467,5.850978,0.286774,3659960.868480
152.877725,0.005471,3.393278,0.561252,3995438.581440
157.813842,3.135194,6.051997,0.831210,7615755.483841
141.236525,3.135278,3.852481,0.660093,5857208.988479
149.170639,3.137247,3.293083,0.607922,6360986.557439
143.698415,3.138637,0.394845,0.567643,10727058.821765
140.092621,0.011116,0.355554,0.580503,9881071.545603
141.763095,0.004865,0.096148,0.493338,7614633.484801
142.650698,0.008334,1.947687,0.398169,8439302.779202
140.128286,2.949358,1.364305,0.502063,18524952.149751
156.889209,3.137775,0.756838,0.674968,16572299.820475
144.509516,0.003671,5.545972,0.626157,26100689.667828
143.967728,3.137238,2.428889,0.281420,3508864.997760
140.089842,0.015164,0.147720,0.771755,6397638.526079
142.505413,0.002639,3.982381,0.552753,13329722.594883
141.569890,3.135644,3.853073,0.696067,7050267.967680
153.952053,0.002139,2.823195,0.691865,9409457.949123
145.839041,0.007537,3.846493,0.412293,6156034.732799
142.054429,3.134193,5.368924,0.309531,7107489.918720
140.557266,3.128960,3.269999,0.345868,5293965.470399
140.895750,3.133748,1.728043,0.790740,11583518.088966
145.278063,0.005042,0.050224,0.372733,6541628.402879
141.273537,3.137363,0.596872,0.725097,5552773.248959
141.155076,3.129540,1.284085,0.492701,3895580.666880
142.185340,3.133322,5.482547,0.563196,4592716.070399
141.181873,0.005680,0.676964,0.431275,8897452.387202
141.189500,3.139032,5.789289,0.453406,7061113.958400
140.931667,3.138882,2.988829,0.424855,6195678.698879
145.274646,0.007487,2.905693,0.585562,8719802.539202
145.234592,0.008747,0.991068,0.539376,8613960.629762
140.551494,0.010859,5.761214,0.730367,7491213.590401
140.018171,3.134845,1.487430,0.392379,9783831.628803
143.192720,3.141451,0.121107,0.455899,6207272.688959
141.205458,0.001573,4.832510,0.934026,12431375.363525
148.295974,0.003430,6.183841,0.788983,13808442.185282
146.510112,0.001566,1.585385,0.662483,8164787.014081
142.159547,0.000025,5.930750,0.935820,19669017.170868
150.951747,0.002629,2.365180,0.743343,19796177.062068
151.639845,3.141527,2.099886,0.614238,9825345.593283
155.658530,3.137723,3.381673,0.667344,12419033.374085
151.980510,0.002860,0.967176,0.531273,8330842.872002
154.538814,3.141280,1.832735,0.774735,12019227.716166
144.834661,0.007006,2.823512,0.686378,5908446.944639
145.955867,3.140190,3.877831,0.987929,17351715.153593
162.217239,0.005390,1.831629,0.584008,10400557.101124
148.295480,3.138079,5.353184,0.481447,12463913.335685
147.476788,0.009162,0.525571,1.082993,6323586.589439
141.297847,0.015147,2.425033,0.489216,10792882.765445
142.114624,3.136639,3.943465,0.926817,6822502.162560
140.596729,0.004647,0.447760,0.496954,13837614.160322
140.261937,0.003130,3.714474,0.607468,10422623.082244
146.692588,3.137105,5.626769,0.292749,8115793.056001
145.931503,0.000454,6.180906,0.707337,6701700.265920
142.552644,3.134375,3.746406,0.348877,3393673.096320
150.468437,0.001120,4.527859,0.738624,6809038.174080
142.732775,0.012530,0.980418,0.453707,4206374.400960
140.666621,3.137168,1.944151,0.459987,5831403.010559
141.369205,0.003774,5.985873,0.404705,9050418.256322
140.882090,0.009650,3.201132,1.106277,19539613.281588
143.591163,3.133732,6.207423,0.299461,6162018.727679
140.040827,1.081036,3.541347,0.371040,19510815.306228
140.294104,3.120540,0.585047,0.371955,6563320.384319
142.063274,3.134134,2.179000,0.455115,2886529.530240
140.387982,0.010736,5.152044,0.244021,4132322.464320
