# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 1.99, s = 0.0 s
148.007847,3.127099,4.964647,2.523719,435709.627200
160.952554,3.133151,2.589669,2.454578,1379684.819520
163.470028,0.003495,2.492543,2.305000,1198294.974720
157.158393,0.003316,4.838655,2.434451,911437.220160
142.781793,3.137573,2.070913,2.131657,250953.785280
157.644047,0.001227,5.856414,2.367852,433091.629440
203.673721,3.132152,1.332899,2.284417,279377.760960
159.255050,0.005948,6.232684,2.217776,166803.857280
149.234300,3.124598,4.488202,2.305829,688533.410880
188.842142,0.002027,1.103752,2.315145,338843.710080
150.627803,3.127424,1.885672,2.617748,1173984.995520
177.273490,0.010630,4.848924,2.230771,272645.766720
152.428523,0.001696,4.087802,2.192976,375869.678400
216.238786,0.001166,3.061704,2.204402,320143.726080
204.313893,0.009209,4.491243,2.229586,391951.664640
161.537690,3.131120,6.029544,2.509605,1418954.785920
207.896635,0.014603,5.006417,2.487434,689655.409920
163.435334,3.140917,4.402277,2.471654,445433.618880
160.457133,0.009955,5.055620,2.421999,1899170.375040
202.495554,0.008147,2.169734,2.763830,3623682.899520
167.862400,0.006574,5.594952,2.540319,801107.314560
211.409692,3.092615,5.069699,2.364662,341461.707840
180.601010,3.121942,3.087472,2.188785,274889.764800
155.973231,0.008058,4.941124,2.216465,472361.595840
188.942110,0.000122,4.692219,2.152793,268531.770240
164.852809,3.135639,3.283694,2.310985,1532276.688960
142.571679,0.011747,5.530236,2.143581,449921.615040
161.845551,0.003394,5.169357,2.435554,747999.360000
156.009715,3.138183,2.745302,2.411347,1006807.138560
242.880575,2.259245,5.117690,2.354182,354551.696640
158.057529,3.140241,0.092938,2.179090,314907.730560
149.637635,3.138324,1.506499,2.239359,298077.744960
161.563702,0.001124,1.341624,2.397205,1019897.127360
153.979600,3.134889,2.554915,2.392296,381853.673280
147.725931,3.133457,4.895372,2.193383,274515.765120
144.040126,0.015721,1.666047,2.468564,3668562.861120
166.971880,0.002202,5.951872,2.511153,578577.504960
175.137717,0.006582,1.680425,2.194767,540429.537600
148.145529,0.001238,2.129948,2.156364,179893.846080
145.071797,3.134394,3.683980,2.454143,516867.557760
163.362150,0.012005,4.977639,2.370836,557633.522880
154.892226,0.008324,3.773320,2.235081,330989.716800
148.428112,0.002612,1.654592,2.306611,494801.576640
168.963341,3.138655,2.978784,2.248109,233001.800640
226.066422,3.135717,1.357646,2.226639,483955.585920
182.727490,3.137014,2.233095,2.235671,256937.780160
193.236800,0.002893,4.900759,2.492177,619717.469760
177.243246,3.139948,0.864617,2.206200,351933.698880
185.625809,0.003412,5.776236,2.513555,825791.293440
142.684339,0.007059,2.350228,3.084014,1391652.809280
227.408083,0.031323,0.271653,2.259277,337347.711360
239.758496,0.001961,3.819807,2.149837,229261.803840
185.641138,0.019853,0.362620,2.406151,482085.587520
184.343952,0.005632,4.829331,2.682982,779415.333120
144.608581,3.136734,6.046874,2.159861,171665.853120
193.715226,3.136726,1.535017,2.117694,129777.888960
145.165393,3.130731,0.763687,2.212111,421871.639040
163.801703,3.139688,4.781753,2.163424,298451.744640
143.084004,0.008138,5.651726,2.185292,382227.672960
191.567351,3.138323,0.126084,2.229914,219163.812480
205.739193,3.130866,4.767731,2.217318,522103.553280
147.039769,3.136668,3.229968,2.265093,448051.616640
148.192112,3.137054,3.503246,2.443282,580821.503040
162.346305,3.139762,4.702574,2.156440,201959.827200
234.366445,3.139402,3.468907,2.182974,201211.827840
161.804109,0.002127,0.972376,2.231657,361283.690880
142.075837,3.139795,4.783166,2.332094,599895.486720
142.402571,0.004575,5.002520,2.249351,641409.451200
205.450550,3.140304,4.000055,2.458649,438327.624960
209.672613,0.006814,5.645601,2.234889,391951.664640
176.031074,3.101818,2.175821,2.100792,98735.915520
164.608612,3.139131,1.825245,2.247088,452539.612800
171.366705,0.001330,0.855715,2.117367,163063.860480
207.191974,0.002940,2.946306,2.159095,290597.751360
163.275921,0.009928,4.536942,2.219278,342957.706560
201.609453,0.016421,5.655502,2.314552,409155.649920
228.623819,3.132116,1.974481,2.107328,195975.832320
150.272484,0.003289,1.030774,2.374654,634677.456960
222.760100,0.004503,0.708772,2.492827,2361059.979840
148.235959,0.003776,2.363663,2.456823,816441.301440
158.067309,3.131743,6.192847,2.233793,302565.741120
154.514342,0.007509,3.564165,2.501486,811579.305600
146.090381,3.139576,1.305746,2.118583,167177.856960
189.961848,3.134828,0.820396,2.216751,228139.804800
210.427490,3.129772,0.372004,2.634867,3110555.338560
158.985608,0.003435,2.368773,2.431607,1232328.945600
213.089208,3.126907,2.410355,2.145218,389707.666560
211.755538,0.005014,4.806945,2.177377,167925.856320
150.350638,0.004598,2.041674,2.353819,537811.539840
182.715185,0.002236,2.363094,2.321012,500785.571520
151.158874,0.005115,5.119720,2.114880,244969.790400
144.049100,3.138171,6.183197,2.215452,336973.711680
151.352026,0.001347,0.829461,2.398393,712843.390080
141.663456,0.015800,4.978908,2.349066,1184456.986560
162.394732,0.003726,0.849677,2.188686,279003.761280
161.845944,3.134455,3.634242,2.284463,786521.327040
155.566011,0.003680,4.453216,2.141253,313037.732160
155.235412,3.141204,4.102187,2.171395,185129.841600
143.294399,3.134231,4.398237,2.171659,211309.819200
151.551447,3.131234,3.508466,2.610417,583065.501120
144.498207,0.009382,0.093066,2.896060,1648590.589440
170.178305,0.004324,0.928251,2.340058,311915.733120
151.355618,3.136079,4.907582,2.107112,246465.789120
196.268627,0.003230,4.265046,2.239607,580447.503360
185.599890,3.135250,3.536011,2.181106,225147.807360
140.164595,0.013498,6.048353,2.392759,425237.636160
169.425513,3.137858,2.415390,2.202639,440571.623040
159.424849,0.002295,6.042183,2.585743,1329194.862720
192.278261,0.004936,4.444466,2.380847,439449.624000
141.600447,0.009575,5.143215,2.355678,679183.418880
196.496979,3.133970,2.410060,2.619288,1285436.900160
213.935596,0.079783,5.595326,2.239538,641409.451200
140.242149,3.127417,5.688825,2.138973,188495.838720
201.887065,3.138394,3.283538,2.284074,387463.668480
218.977116,0.017939,5.148367,2.199316,215049.816000
164.135876,0.003144,5.562881,2.123769,160445.862720
145.577061,3.140773,4.600048,2.346396,265913.772480
147.452021,3.130546,2.668130,2.205665,336973.711680
159.033122,0.001353,0.814264,2.248233,353429.697600
146.547105,3.134084,4.285886,2.136896,189991.837440
182.998132,0.000420,0.132437,2.510707,1853916.413760
164.528974,3.139140,0.043469,2.347893,551649.528000
197.761354,3.133733,6.042152,2.536020,555015.525120
150.435672,3.137849,5.798981,2.136122,170917.853760
197.935535,3.138064,3.358998,2.303267,949211.187840
165.771546,0.001937,3.272679,2.585627,642531.450240
