# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0464, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0464,0.0
142.015500,0.004315,3.988814,0.339771,22440728.799342
142.174156,0.008041,0.087678,0.672904,34701560.308830
147.337909,3.136166,2.219963,0.675564,12408187.383365
149.938865,3.136716,1.124107,0.838429,30778303.665611
141.767512,0.005805,4.982616,0.684586,27898132.129917
144.199607,3.135746,4.254209,0.837103,36402136.853798
140.349106,3.137564,1.407697,1.097345,44194794.186315
144.955243,3.139473,2.553249,0.334719,9354853.995843
140.369649,1.426220,2.866522,0.304811,32769851.961620
167.191410,3.139988,4.715532,0.889303,33717567.150745
141.547824,0.005465,2.119164,0.409565,17876062.704952
140.270672,2.644297,6.170904,0.251392,16637001.765115
159.907734,0.003010,6.216228,0.862676,22012873.165423
182.891480,3.134424,2.631389,1.299473,24252757.248940
148.276749,0.001300,0.242654,0.580650,25258816.388144
140.305976,0.007194,5.516806,0.353845,24778600.799022
140.053703,0.057648,6.109838,0.121852,21958643.211823
140.378478,0.460436,3.626840,0.164297,35288739.806432
140.351607,0.007450,1.594802,0.328259,25314168.340785
153.036676,0.006492,1.692087,0.443750,17841280.734712
140.425204,3.116233,0.290458,0.528629,21709185.425263
146.436682,3.137725,2.674131,0.846123,19618901.213748
142.713145,3.124851,3.591254,0.302205,10218045.257284
140.376792,1.031506,4.096458,0.142351,20157460.752947
141.372645,3.131470,0.182325,0.427315,20281628.646707
165.502912,0.096534,4.923861,0.763049,47462803.390170
140.975211,3.128238,0.363697,0.399159,33312151.497623
140.116504,0.049135,5.511622,0.229150,46148942.514324
141.670480,3.136378,4.815031,1.116119,31628778.937935
140.090157,0.482906,1.114722,0.477294,36803438.510440
141.279027,3.129564,2.536616,0.531202,21932463.234223
142.910111,0.007386,0.938838,0.634722,42852509.334788
166.374868,0.007887,4.143856,0.882457,17714120.843513
150.623350,0.012611,1.325324,0.709364,25079670.541424
159.622327,3.140391,4.629519,0.603359,15159703.029119
140.005213,1.992021,5.173957,0.666364,47194645.619609
140.736773,3.137783,5.496968,0.741148,45158591.361679
140.258910,3.041802,6.230619,0.573260,12905606.957764
140.038555,2.084950,3.713151,0.195882,29519046.743045
140.756621,0.003183,5.956359,0.276475,22172571.028782
150.740645,0.002783,3.043840,0.959320,25010854.600303
140.256912,3.132037,0.056950,0.438687,24722126.847342
161.804638,0.001086,4.990164,0.621889,40096879.692535
146.674745,0.002942,3.830640,0.690882,34636858.364189
143.476039,3.134391,6.101767,0.524851,36185591.039077
141.441015,3.138156,4.928438,0.535348,39166368.488691
146.572084,0.007117,5.776872,0.422704,45670222.923922
150.800629,3.138848,1.324917,0.857314,20412154.535026
142.180032,0.005177,3.073646,0.773233,15394574.828158
143.705309,0.006828,1.135921,0.409375,28259789.820479
141.222815,0.001603,1.036636,0.377474,15103603.077119
144.437715,0.000432,4.042420,0.945800,16052440.265277
140.686126,0.011387,3.023355,1.053901,25085280.536624
157.039257,3.135082,4.943442,0.806882,34519422.464669
142.921819,0.006126,4.246231,0.374036,11710303.980486
146.558745,0.006390,0.666287,0.326731,23484187.906539
142.996809,0.007206,5.462784,0.962433,16679637.728635
140.759069,3.085728,2.562310,0.434753,40463399.378937
154.102408,0.002359,5.615893,0.497264,18369742.282551
143.435462,3.128643,1.898090,0.652843,17073833.391354
151.677024,3.136445,3.269661,0.826920,18734017.970870
142.127289,0.006171,0.945211,0.487904,14965971.194879
146.610089,0.005347,2.689091,0.380589,29715396.575046
142.305410,0.013399,5.467844,0.274984,12278409.494405
141.679340,3.128673,4.204764,0.416221,25025440.587823
143.826482,3.132023,0.481842,0.243487,14642461.471680
141.544531,0.005695,1.319671,0.280502,31018411.460172
140.249997,3.134692,1.705381,0.780383,25093882.529264
140.002576,2.841794,1.512348,0.195754,18187604.438392
149.536609,3.133174,0.707889,0.618420,31325091.197773
144.190815,0.010319,0.320536,0.797949,36081993.127716
143.373599,0.007823,3.522164,1.013595,33149835.636502
145.703387,0.000770,5.341318,0.442086,55591312.435329
140.167341,1.836328,2.349326,0.234353,21801189.346543
156.449722,3.138574,4.484869,0.758804,34334666.622748
150.063679,3.138072,5.832546,0.361646,63564611.613287
140.047820,3.134725,5.626996,0.251417,26865519.013432
140.911386,0.003791,2.786775,0.481078,13068296.818563
140.289377,3.135457,2.586765,0.599511,9148780.172163
142.183327,3.132719,5.763308,0.437813,32849887.893141
140.937741,0.010309,2.099037,0.308142,28141605.921598
140.812841,0.004332,1.265930,0.345615,12829685.022724
141.871451,0.005041,2.173431,0.667952,46228230.446485
141.237352,0.020926,3.273775,0.209217,14164115.880961
148.939361,3.139523,4.236637,0.733728,37004276.338601
141.489947,0.009402,2.238649,0.557151,24124849.358379
148.276622,0.007703,2.947860,0.635665,34139812.789467
140.073440,0.533960,1.022283,0.131829,24872474.718703
146.540065,3.140219,0.776776,0.607346,31800444.791056
141.846627,3.139060,4.425781,0.359883,16278336.071996
141.377782,0.004760,4.506076,0.333108,18311024.332791
140.353313,3.136681,3.807232,0.287284,25325014.331505
146.351946,0.005486,3.307342,0.333142,10207573.266244
143.005510,3.135863,0.534044,0.555029,14832827.308799
146.104673,3.137244,2.385505,0.400207,19079967.674869
141.059892,0.005970,5.116895,0.616210,16058424.260156
140.821229,0.005628,3.265605,0.921150,21162771.892785
140.083329,3.125624,5.904928,0.302820,17812856.759032
140.460115,3.117204,4.003338,0.354863,12715989.120004
140.119850,2.837945,3.140523,0.270076,28251935.827199
171.641707,0.003794,2.632299,1.129003,21110785.937265
140.487134,3.136874,2.469267,0.497261,36695352.602919
144.635631,0.002341,0.427373,0.363967,16498995.883195
154.021589,0.002273,4.681207,0.878379,24445367.084141
140.216069,3.117118,6.197501,0.279207,8541030.692162
140.081634,0.006821,2.236077,0.704873,42837549.347588
141.467169,3.133845,1.907031,0.396298,13769172.218882
140.038911,3.118888,6.097865,0.458952,32869709.876181
140.040896,0.136912,5.529749,0.227031,28259789.820479
144.053879,3.138730,3.968496,0.287379,12224553.540485
143.408425,0.002757,3.119455,0.430695,22288136.929902
140.341981,0.805542,5.393639,0.114388,19151027.614069
140.995098,3.139810,2.903786,0.802808,17991628.606072
145.334642,0.003124,5.004481,0.437663,10394573.106244
141.077489,0.221258,1.738185,0.540743,72160246.258768
140.313139,0.160663,4.030313,0.120451,8371234.837442
140.296814,1.977614,2.984022,0.261766,36872628.451240
140.319091,0.009059,2.227355,0.504332,21788847.357103
152.566975,3.139941,1.786891,0.629054,24685100.879022
146.987233,0.005648,3.935007,0.487159,26004571.750068
140.756286,3.130932,1.214889,0.494376,10942856.637125
140.018545,1.044206,0.292995,0.199992,22468030.775982
143.633102,0.006617,2.711581,0.543419,37657279.779884
142.019452,3.134574,3.620975,0.324859,9085574.226243
145.042903,3.139182,1.364753,0.724799,17719356.839033
140.068174,2.465746,5.992512,0.569525,32957973.800661
148.114336,3.136908,3.119495,0.431849,25048254.568303
140.536472,0.008750,5.756100,0.500331,21564821.548784
142.324621,3.131510,1.394984,0.369761,42440735.687106
141.692990,3.138793,4.374496,0.221071,14551953.549120
142.054530,0.008315,4.412197,0.360226,18226500.405111
140.146880,1.832594,3.907286,0.215077,25111834.513904
149.696557,0.003024,4.249269,0.457654,22418662.818222
147.250105,3.135311,4.819873,0.462641,11265244.361285
140.717402,3.140431,3.337198,0.618833,20581950.389746
158.180984,0.003050,3.459679,2.299224,33152453.634262
142.058011,0.011824,0.854549,0.494910,21313493.763824
141.405557,3.137465,2.150961,0.401160,24694450.871022
141.037980,0.013038,1.010864,0.660442,14286413.776321
143.402356,0.002549,0.341955,0.343205,21879729.279343
142.245434,0.003205,2.235224,0.496280,15073309.103039
140.500067,3.128897,4.854128,0.448416,12416789.376005
142.901809,3.133829,2.020409,0.619475,16965747.483834
141.175000,0.008971,0.490969,0.663254,23453519.932779
140.216629,1.155404,4.051856,0.564908,45634318.954642
143.527119,3.132448,2.249049,0.720686,15981380.326077
141.227366,3.132206,4.944016,0.488621,12983024.891524
154.673892,0.006427,4.027670,0.955024,10399061.102404
154.319302,0.005113,6.218108,1.111936,51299292.107629
144.937601,3.138175,3.531936,0.797887,14151025.892161
140.003389,0.777020,0.745713,0.137643,25474988.203185
140.202371,3.134299,5.950507,1.127998,20366900.573746
159.325494,3.132312,5.733393,0.530213,15830658.455037
142.798477,3.132459,1.486575,0.564289,11149678.460165
