# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0288, s = 0.0 s
140.553203,3.121024,4.600082,0.279268,13432572.506883
162.867689,3.140617,5.493934,0.910442,30141008.210888
142.778487,0.010160,4.865442,0.963370,26927228.960632
141.771329,0.020983,4.488148,0.307686,30391587.996489
140.157520,1.164894,2.010582,0.161918,48694758.336096
148.599227,0.000149,3.970328,0.498732,19968964.914227
146.310541,0.005231,6.044942,0.720761,41530794.465662
147.086869,3.134876,3.233973,1.150679,81468350.294653
143.457822,0.005797,2.570618,0.757094,61537907.347358
150.074667,3.134884,2.936165,1.061194,29262856.962244
144.412823,0.005794,4.412175,1.151444,20796626.206065
147.828016,3.136700,3.974726,0.679747,61099579.722396
140.080593,0.011917,0.608716,0.196327,18944953.790390
147.115198,0.009033,4.791996,0.732633,46558846.163606
140.049391,0.173676,1.699828,0.440414,21586887.529904
142.201926,0.007955,4.228181,0.510865,40282009.534136
140.036627,2.787108,5.046535,0.199809,46535658.183446
141.259707,3.135484,3.896126,0.341273,8976366.319682
140.424928,3.134023,1.702911,0.681101,60272666.429912
147.439791,3.137014,1.505735,1.209847,36209527.018597
140.002915,0.095866,3.871139,0.106471,29374682.866564
142.111934,0.006918,2.722898,0.514192,26377075.431350
140.119141,2.059486,2.845836,0.116495,33514485.324504
144.457332,0.005992,0.260668,0.601295,41696850.323583
141.818604,0.003708,1.126527,1.071824,40312303.508216
144.007746,0.002012,3.009621,0.577091,49220975.885859
140.100597,3.135613,2.375178,0.307104,20606260.368946
141.334600,3.139779,4.143511,0.199629,18907553.822390
155.421420,0.000071,5.999496,0.749051,47503943.354971
158.612103,0.000347,0.135806,0.822283,58016700.360141
150.769914,3.136087,1.272739,0.592793,51908537.586352
142.534710,3.130487,2.684086,0.805061,45544185.031761
145.746051,3.140389,4.603847,1.218386,21611571.508784
154.192931,3.134232,4.858914,0.803601,14130081.910081
147.627742,3.135753,4.789889,0.464736,45301085.239760
140.397960,3.119645,4.673818,0.366620,18298308.343671
140.128452,0.001233,1.363143,0.510573,31047209.435532
140.585195,0.012951,5.460646,0.383777,46150438.513044
140.114371,1.790619,1.270952,0.331230,46520698.196246
141.112833,3.128452,2.510154,0.325510,59286055.274067
140.049327,2.665666,5.216211,0.186043,27338628.608634
140.150577,1.202409,0.144787,0.141556,40860961.038779
140.358343,0.012926,5.449285,0.502223,39270714.399411
141.459875,3.134473,3.450376,0.689739,28966649.215682
140.369899,0.015119,5.721002,0.497732,29829466.477446
142.935221,0.007116,3.559416,0.362865,27983030.057277
140.031788,0.009711,3.904644,0.354333,54684363.211325
140.167103,3.018990,3.268666,0.379624,20113328.790707
145.460536,0.004498,2.058079,0.513501,21230091.835184
147.569091,3.138793,5.749934,1.071987,41264506.693501
140.032145,2.062629,0.954449,0.105907,24716890.851822
156.277525,3.140589,4.434799,0.653960,42391367.729346
140.237255,2.448042,3.013709,0.066090,19891172.980788
140.312758,3.136278,4.676605,0.629100,70641059.558601
140.196310,2.545420,1.888063,0.133138,33803213.077465
160.120050,0.000207,6.223642,0.996936,31324343.198413
142.104785,3.131378,5.727880,0.606034,24930444.669103
140.079411,1.862078,4.904094,0.063817,10389337.110724
140.406148,3.119163,3.943062,0.298084,36936582.396520
140.343097,1.773946,0.892809,0.166290,19859757.007668
162.707562,3.135204,5.629481,0.999310,21668045.460463
140.004369,2.479569,2.049643,0.084046,30054614.284807
140.614224,0.005873,2.283426,0.274956,18659218.034870
148.844321,3.138373,4.089840,0.693011,73619967.009815
140.051444,0.103494,1.267203,0.175188,16006064.304957
141.984705,0.005913,2.112018,1.023272,27152002.768313
144.058720,3.137430,3.348584,0.324323,12260083.510085
