# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,2.98,0.0
140.364730,3.132679,3.162116,3.157528,189991.837440
277.898478,3.109634,1.286906,3.185947,148103.873280
149.365701,0.004467,3.054041,3.792436,2304586.028160
152.123966,0.006086,4.034026,3.398250,309297.735360
145.938675,3.137445,1.041429,3.402436,542673.535680
210.892135,3.131984,5.803516,3.542238,532575.544320
163.462546,0.034830,3.233007,3.407973,735283.370880
152.746118,3.130960,5.676084,3.117045,136135.883520
199.235180,3.141385,4.316420,3.186666,130151.888640
140.424385,3.130945,5.577485,3.356095,465255.601920
143.748189,3.123039,1.117533,3.234894,217667.813760
159.731804,0.000915,5.611283,3.084390,99109.915200
144.512132,0.007319,6.140776,3.367023,566609.515200
140.886434,0.008965,4.537879,3.106284,71059.939200
163.665339,0.005077,2.223935,3.098269,166429.857600
184.918801,0.010415,1.899378,3.147842,171291.853440
184.979645,3.137169,5.512183,3.176481,146981.874240
157.235389,0.001203,4.703112,3.422514,401301.656640
156.256009,3.139254,1.472317,3.164450,146233.874880
148.522177,0.017834,0.355514,3.667269,1429052.777280
166.777493,3.135089,3.484379,3.244217,418505.641920
141.990680,3.134040,3.218654,3.299230,290223.751680
211.985500,0.013922,2.415528,3.691037,2066722.231680
209.321008,3.128697,0.106426,3.497102,1346398.848000
158.885065,0.010403,5.278943,3.324693,246091.789440
196.233729,0.000938,5.909476,3.251538,276011.763840
200.000688,0.005130,0.896823,3.628524,792131.322240
158.279194,3.138473,4.976057,3.373948,439449.624000
142.910781,3.118691,0.761708,3.175515,237489.796800
176.119302,0.000791,4.048400,3.797624,2418281.930880
176.393291,3.140951,2.537470,3.363816,454409.611200
154.091254,3.137738,0.510552,3.337206,250205.785920
176.518414,0.000466,0.956322,3.170345,141745.878720
157.440878,0.000169,0.138269,3.318590,241977.792960
162.069237,3.134046,5.800185,3.231923,357543.694080
252.818383,0.010171,5.415427,3.255798,198967.829760
148.417952,0.014492,1.375356,3.202173,153713.868480
140.841572,3.111648,4.361750,3.241573,152965.869120
142.275170,0.000445,3.749295,3.537617,480963.588480
150.946147,3.134742,5.221832,3.165838,181389.844800
153.440028,3.139799,2.255269,3.101192,125663.892480
195.895014,3.138886,2.537938,3.433316,766325.344320
140.749629,3.137087,6.020706,3.233017,204577.824960
185.249738,3.132349,2.220838,3.501466,612237.476160
189.603312,0.006057,5.466243,3.429093,680305.417920
181.529585,0.002858,5.743204,3.416328,1159399.008000
140.757792,3.135616,1.896794,3.143455,123793.894080
148.082844,3.141101,2.895389,3.197837,335103.713280
216.423765,0.001645,4.426029,3.119629,77417.933760
162.742311,3.141021,1.683118,3.196493,406911.651840
178.683625,0.002320,5.543789,3.203508,329867.717760
212.247570,0.001754,4.012121,3.345486,452539.612800
187.668626,0.009681,5.424296,3.251149,172413.852480
146.626872,0.000095,0.119968,3.284647,213179.817600
142.593264,0.009334,3.158388,3.316776,275637.764160
172.609412,3.140682,2.607507,3.235017,336973.711680
155.709270,3.141589,4.434756,3.182095,93499.920000
188.753251,0.009306,2.614044,3.188165,123419.894400
179.490360,3.135246,3.816354,3.242016,313037.732160
166.092885,0.001700,1.659811,3.256327,344079.705600
181.912495,0.002760,2.757681,3.265009,1345276.848960
148.739439,0.006151,2.438731,3.421196,618595.470720
215.474715,3.099005,2.723010,3.230640,345949.704000
182.858558,3.016083,2.153850,3.240621,180641.845440
157.653421,3.133410,4.999621,3.443473,944723.191680
142.446776,3.140145,0.697645,3.409899,351933.698880
152.848540,0.003778,6.179432,3.213451,204951.824640
271.389197,3.133812,1.943253,3.236262,626449.464000
198.258632,3.133650,0.297427,3.236805,223277.808960
213.705891,0.010493,1.292701,3.158268,102849.912000
152.354614,3.136743,0.417024,3.211034,186999.840000
147.763016,0.002991,2.799420,3.103733,162315.861120
152.363668,3.135171,5.787270,3.544533,2035306.258560
159.499685,0.001284,5.180049,3.218392,213553.817280
184.118093,0.006671,4.673304,3.289030,429351.632640
162.933664,0.003739,2.242195,3.341201,383349.672000
153.103737,3.135197,5.778511,3.223512,281247.759360
187.843345,3.139516,1.683695,3.145237,227017.805760
240.042952,3.137815,0.621074,3.371926,690029.409600
187.764165,0.003828,1.505029,3.248271,269653.769280
273.728527,0.010556,0.387197,3.473785,939113.196480
140.899283,0.000007,2.302396,3.360601,230757.802560
217.177525,3.131581,2.945440,3.359473,482085.587520
161.638326,0.002648,5.819535,3.050719,26553.977280
188.918756,0.183936,3.500359,3.127590,329867.717760
174.239805,0.002489,5.145865,3.250134,321265.725120
266.587967,3.137971,5.787292,3.240881,182137.844160
154.303835,0.004309,3.846143,3.477581,648515.445120
213.505255,0.005018,4.828161,3.281866,564365.517120
157.580009,3.139431,0.138018,3.465758,1141821.023040
273.909076,3.135239,5.375746,3.177981,161567.861760
141.889497,0.007338,5.739407,3.491729,462637.604160
169.994434,3.141186,5.086771,3.235825,168673.855680
