# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0473, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0473,0.0
140.724954,0.003947,4.165239,0.480076,16908525.532795
141.491096,3.136509,5.805239,0.460679,19884440.986548
140.616201,3.123668,1.262298,0.454056,13763936.223362
141.762699,3.130069,3.184050,0.320355,10196727.275524
142.299867,3.136456,5.094583,0.495012,37833807.628844
140.715680,0.009754,3.044241,0.358866,14379539.696640
140.276112,0.012820,1.442968,0.393579,15205704.989758
140.319000,3.128890,0.594006,0.327411,9174960.149763
140.234100,0.010995,1.196760,0.245541,38497657.060848
157.946397,0.004398,6.100871,1.065507,21558463.554224
148.251959,0.010134,2.943629,0.402732,21673281.455983
151.133789,3.140307,1.747746,0.485379,15661610.599677
147.671330,0.005351,5.540437,0.413446,11823625.883526
158.570088,3.136109,2.586697,0.782578,30238622.127368
158.275826,0.002299,2.966751,1.050748,21985197.189103
157.810558,3.141537,5.017841,0.541440,9523153.851843
140.552569,0.002236,1.464842,0.839372,43109821.114630
140.589435,0.008554,1.415759,0.312326,12619123.202885
147.140867,0.000033,1.978663,0.548692,41937706.117504
140.089674,2.861860,1.356201,0.243650,28356281.737919
152.797892,0.003175,6.002609,0.539675,21717039.418543
144.878466,3.097765,6.116623,0.495697,31977720.639377
145.303907,3.134365,0.704286,0.514925,62128078.842400
146.439571,3.135612,5.976229,0.583601,17897380.686712
143.939690,3.134553,1.089270,0.301373,25423002.247665
140.252914,3.104673,3.720526,0.414268,13564968.393602
141.898950,3.139494,0.321590,0.387537,15988860.319677
140.026007,0.009946,0.984659,0.346460,8127761.045761
146.480756,0.004305,4.054344,0.464232,36498628.771238
152.971794,0.001040,0.124098,1.076792,21992303.183023
143.508538,0.010144,3.151674,0.566262,11737231.957446
140.287656,0.076300,0.817762,0.341552,17436987.080633
142.664240,0.010870,3.780193,0.385622,9818239.599363
147.920540,3.137927,0.883882,0.794379,17856240.721912
141.524019,0.003449,3.551732,0.453782,15610372.643518
145.460909,0.009159,6.058728,0.450451,23986843.476458
156.802774,3.137767,2.459646,0.858136,21592497.525104
142.172903,3.136970,1.444930,0.526223,34280810.668828
140.047525,1.314495,2.600498,0.445061,56955663.267976
155.873234,3.141428,2.586136,1.094539,22006889.170543
143.453430,0.010240,0.492108,0.614662,27332270.614074
140.461414,3.127964,3.368804,0.714899,30815329.633931
140.181520,3.128892,4.846632,0.195894,14909871.242879
140.044566,0.368335,1.862052,0.373437,25459280.216625
140.162200,0.007950,0.054242,0.452015,11157532.453445
144.659105,0.003103,4.527503,0.631531,29864622.447366
140.809966,0.002665,2.556007,0.320575,10161945.305284
140.451257,0.007513,2.241998,0.435117,16603341.793915
144.147856,0.005500,0.389279,0.787537,28548143.573760
142.462234,3.130801,4.973393,0.336987,26274225.519349
174.228429,0.002792,1.696348,0.859879,33840987.045145
140.346935,3.133912,0.966989,0.428430,37122834.237161
140.081338,2.196307,2.925240,0.390013,22742920.540781
140.038341,2.979822,0.772071,0.279644,22643062.626221
140.615871,2.760435,2.264464,0.321182,14658543.457920
146.797199,0.007075,3.146986,0.678481,25743519.973427
140.174165,3.118729,5.502594,0.352661,13354780.573443
141.652601,0.015125,3.835981,0.525726,22904114.402861
141.803280,0.016019,5.072240,0.742667,29552706.714245
146.438624,3.130972,4.180503,0.554248,24003299.462378
140.445792,0.008168,2.858400,0.793738,22431004.807662
145.337826,0.004141,1.267605,1.012945,16353136.007996
140.072145,2.963867,1.154691,0.223925,11079366.520325
155.582578,3.140792,2.017405,1.184757,23069422.261420
142.852549,0.012693,0.631615,0.711252,16444765.929596
146.949994,0.002961,5.485339,0.530165,15473862.760318
163.200058,3.137071,1.944997,0.674133,18507748.164471
140.813486,3.133408,3.987373,0.727717,14803281.334079
140.089306,0.522988,5.552240,0.426213,20461896.492466
143.926590,3.137658,3.389766,0.276800,17974050.621112
140.331192,0.010834,3.956372,0.348248,16975471.475514
147.434774,0.010305,5.058943,0.644705,35981387.213796
143.065057,3.138788,1.037868,0.407222,9356723.994243
160.380419,3.136554,2.932728,0.779241,54146925.671162
142.841101,3.131362,6.179368,0.553122,15788770.490877
144.246869,0.011598,5.713533,1.176970,13230238.680003
147.242446,3.135654,2.701778,0.774175,20183640.730547
141.626423,3.138233,1.690449,0.366739,12246619.521605
144.243936,0.004314,1.614006,0.306644,12346103.436485
143.185149,3.137480,0.998757,0.557346,12316557.461765
140.489966,3.035516,2.546930,0.229535,23407891.971819
145.500935,3.139554,3.536718,0.789691,22896634.409261
142.744657,3.141193,3.311513,0.377437,25728559.986227
140.392502,0.009421,3.553894,0.473516,36518824.753958
145.471940,3.139549,1.158053,0.672001,18695496.003830
147.922970,0.002588,1.580507,0.850014,19507075.309428
