# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.183, s = 0.0 s
1.0,1.5707963267948966,0.0,0.183,0.0
141.608836,3.136194,4.415703,0.618032,7014363.998400
148.028439,3.140170,6.087615,0.774180,13349918.577603
140.160333,3.131729,5.720166,0.346355,2072706.226560
146.849027,3.136269,4.145052,0.509707,3512978.994240
143.839547,3.139718,4.941407,0.416951,5570351.233919
153.687049,0.005471,4.458968,0.890723,7940387.206081
155.953359,3.139498,5.266824,0.660903,11514702.147845
143.623262,0.008727,2.556868,0.437673,4316704.306560
141.556366,0.010049,0.589356,0.506456,8334582.868802
150.389262,3.141140,3.281802,0.883394,16641863.760955
149.402867,3.141265,3.624663,0.325954,3360387.124800
160.027420,0.001632,3.383403,1.029007,10067323.386244
145.536445,0.004607,4.332428,0.550152,14439005.645760
146.633908,3.135416,0.895624,0.686158,7247739.798720
143.141219,0.012946,4.507840,0.454032,11745085.950726
140.160980,0.021291,4.247596,0.358858,3076521.367680
160.879141,0.029952,0.627026,0.458726,9664151.731203
145.091433,3.133435,1.637511,0.492161,7478871.600961
145.095742,0.004977,0.252743,0.373649,4707907.971839
144.597973,3.135368,5.265292,0.630525,5326129.442879
166.780692,0.001665,5.125115,1.086628,13589278.372802
148.969602,3.137554,4.462820,0.504502,2398833.947520
142.733883,3.125406,5.803543,0.357687,6372580.547519
142.056944,3.138147,3.749968,0.707813,7309823.745600
144.619245,3.139422,4.471791,0.649302,23871651.575018
185.915129,3.140480,0.395289,1.322491,19298009.488309
142.710455,3.134665,6.097710,0.467862,3098587.348800
148.138264,0.004471,1.890881,0.373032,5324633.444159
142.812371,3.134347,0.842368,0.372467,2500561.860480
140.177575,0.014684,5.338746,0.378001,4804025.889599
143.042178,0.004227,1.981245,0.365460,5964172.896959
154.069215,3.141477,1.336671,1.017179,7439227.634880
141.857713,3.134643,0.944153,0.497107,9964099.474564
160.132735,0.003784,0.390271,0.669609,10129407.333124
140.411381,0.011383,3.315926,0.488250,5809337.029439
145.712027,3.133968,2.826821,0.586595,7948989.198721
140.054936,0.011996,4.490188,0.335800,3460245.039360
141.952185,0.009531,3.836340,0.374353,6301520.608319
152.599222,3.137640,0.004988,0.895300,10743140.808005
140.370495,0.010878,1.586329,0.275099,2318050.016640
150.517066,0.000756,2.452208,0.589348,6033362.837759
140.504596,0.006192,1.815662,0.433467,5549781.251519
142.478988,0.007851,0.222824,0.900146,20442074.509426
143.793101,3.136043,6.101916,0.680442,4584488.077439
140.617175,0.008116,3.894719,0.372651,7599673.497601
140.046987,3.124324,1.781702,0.570129,7945249.201921
147.132868,3.134201,1.182521,1.744248,21898429.263343
140.100241,3.138370,6.001456,0.387204,3623308.899840
144.773206,0.002785,4.990938,0.364996,10642908.893764
144.340037,3.135086,4.350883,0.769866,6510212.429759
144.665338,0.002016,1.940371,0.602850,6711424.257600
151.735611,3.134775,5.365781,0.809481,11032990.560005
144.971509,3.136930,4.516033,0.516523,5895730.955519
141.790429,0.014678,5.086917,0.319842,2985639.445440
140.676864,3.140869,3.622816,0.506154,11221486.398725
153.848041,3.140692,5.169328,0.592987,4248636.364800
141.590014,3.139001,5.767935,0.527680,9843671.577603
145.644822,3.134348,4.874275,0.771645,8248188.942721
140.387054,3.128719,1.578794,0.434962,8348046.857282
150.631710,0.010173,0.924765,1.079183,12302345.473925
140.507474,0.006099,2.341712,0.541088,9354853.995843
155.886336,0.004706,4.303521,0.819044,5260679.498879
150.583853,3.141467,3.922553,0.517136,4706037.973439
142.713842,0.006398,3.554600,0.503291,7426137.646080
144.906588,0.001923,4.803523,0.371683,7205103.835200
140.343566,0.014047,2.246388,0.378133,8370112.838402
141.566990,0.016902,0.938023,0.291309,1487022.727680
141.785920,0.001862,2.846112,0.420087,10243851.235204
143.863476,3.134078,1.366880,0.525618,4286784.332160
144.804993,0.005222,1.691853,0.573891,12347599.435205
