# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.3, s = 0.0 s
1.0,1.5707963267948966,0.0,0.3,0.0
144.334742,0.010236,5.570621,1.099120,7978909.173121
143.783797,0.027156,0.369555,0.670465,5219539.534079
140.354705,3.130816,0.453267,0.729869,2721221.671680
146.280108,3.138838,1.198061,0.440817,713217.389760
140.835976,3.134803,1.293929,0.580358,4630864.037759
140.046295,3.136827,5.343277,0.794163,10298455.188484
157.395836,3.134606,5.197281,0.820981,4281922.336320
146.398766,3.134816,2.625788,0.528310,5184009.564479
151.901782,3.136739,4.159312,0.647307,4077718.511040
140.304983,3.134346,0.691572,0.442957,2527115.837760
141.445741,3.134152,3.567139,0.783383,3706710.828480
141.878575,0.005062,2.341581,0.455910,1338918.854400
146.032142,3.136413,2.359691,0.689089,2238762.084480
150.939385,0.002532,3.204438,1.328220,14165237.880001
152.244281,3.141360,3.216197,0.553886,4113248.480640
142.242500,0.002372,0.284918,1.024630,3722044.815360
143.937235,0.001006,5.019551,0.407925,1052061.099840
143.622361,0.009852,5.394124,0.569207,5287607.475839
152.582389,3.134429,2.028363,0.459693,2405939.941440
144.736908,3.136941,3.417577,0.721498,2893635.524160
154.626761,3.134267,0.283031,0.646453,4320818.303040
147.053239,0.010069,5.776244,1.183699,6389410.533119
141.512191,3.133295,3.346436,0.457810,1592864.637120
142.082829,0.014070,3.857137,0.395897,768569.342400
154.165156,0.017801,1.672176,0.828654,3090733.355520
160.123532,0.024564,2.129759,0.769122,7376395.688640
147.181070,0.004359,1.174320,0.745170,5073679.658879
140.791706,0.011683,2.046305,0.491731,1323210.867840
141.499048,3.135446,0.335870,0.697989,5884136.965439
158.732722,3.138746,3.098551,0.765295,2509537.852800
144.088711,3.129368,0.979379,0.681301,6793330.187520
143.226664,0.002714,1.270915,0.713572,3992072.584320
160.969296,3.137318,4.576872,0.994336,6276462.629759
149.090026,0.003643,3.962627,0.977965,5465631.323519
170.272069,0.001662,3.482848,1.074108,3492783.011520
161.942484,0.007214,1.585237,0.901832,6206898.689279
140.952135,0.005017,4.816407,0.832870,4902387.805439
140.988531,0.005299,0.510245,0.780620,5741643.087359
141.088215,0.003832,3.294440,0.549655,3571322.944320
141.667844,0.000097,3.928749,0.883908,7631089.470721
140.065949,3.136815,1.098654,0.941828,5426735.356799
143.636503,3.138951,3.161675,0.601840,2725709.667840
140.305092,0.004435,0.686315,0.632852,1742464.509120
146.962316,3.139498,4.009120,0.683122,5994466.871039
149.753264,0.005979,0.835604,0.637220,6301520.608319
147.945455,0.010522,2.840245,0.626452,5976514.886399
140.171608,3.111687,2.616637,0.493718,3115417.334400
149.159678,3.130179,1.148983,0.487299,1364350.832640
