# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0785, s = 0.0 s
143.702804,3.133648,3.752773,0.371291,23650617.764139
142.631157,3.127487,2.999339,0.408828,19406095.395829
140.039109,0.288300,0.602955,0.163262,4987659.732479
164.016333,0.004224,6.057830,1.035022,21193813.866225
147.818649,3.136157,2.164315,0.655989,19792063.065588
141.209281,3.137175,1.441578,0.575256,13919520.090241
148.632952,3.128872,0.850414,0.508570,35435721.680673
152.746071,0.000173,2.924306,0.838615,12744039.096004
145.741186,0.003596,4.529791,0.518396,34860510.172830
140.141760,0.953919,0.020796,0.209104,9369065.983683
141.338245,0.007057,0.465687,0.862616,21310875.766064
151.181582,0.003972,4.213118,0.629509,8844718.432322
140.215897,3.092015,4.198499,0.455743,7556663.534401
140.893929,3.133034,1.228092,0.341334,4625628.042239
141.141586,3.138194,4.543239,0.743615,10181767.288324
142.918404,3.136008,0.308010,0.334375,10626452.907844
145.374082,0.003715,4.353384,0.509917,46688624.052567
142.300655,0.005361,5.783269,0.187575,7208843.832000
140.468344,1.878105,6.220807,0.618293,31298911.220173
173.543467,0.002504,2.543976,1.306974,54109151.703482
150.232508,3.136708,2.516113,0.573202,22724968.556141
140.075876,0.440578,1.868661,0.503933,36136971.080676
141.268463,3.130408,5.264424,0.812425,54501103.368124
148.874885,3.115805,2.235770,0.409349,9871347.553923
142.917880,0.004062,4.791183,0.509813,22170327.030702
141.584805,3.133506,2.432439,0.419591,10308179.180164
140.050208,2.268123,0.026258,0.261585,34111388.813787
141.280944,3.130736,4.045883,0.217827,7099635.925440
142.030058,3.135723,4.815931,0.364230,13163292.737283
146.974008,0.003107,5.194677,0.268739,12278035.494725
140.604457,3.136219,5.671702,0.366819,9466679.900163
143.628684,0.001613,5.794244,0.826780,10582320.945604
146.498204,0.007850,0.691947,0.668571,25643662.058866
150.890443,3.136504,4.601362,0.655125,35807851.362275
141.081840,3.135140,4.870429,0.249370,9414319.944963
156.097972,3.136826,2.569844,1.183164,7772461.349761
140.620710,0.010833,4.531385,0.439794,10553896.969924
141.869542,0.004941,5.065702,0.249748,6168376.722239
140.169778,0.007196,1.640736,0.485807,22844274.454061
142.684114,0.004244,0.453380,0.536783,13294192.625283
142.762047,3.137866,0.794623,0.394398,11718157.973766
142.961603,0.005965,5.938859,0.875129,17105249.364474
140.361396,0.011337,6.175944,0.621981,14547465.552960
163.662991,0.003176,3.394526,0.958512,42850639.336388
144.261613,3.129142,3.241484,0.367376,12790415.056324
149.609627,0.007500,5.395373,0.887081,32329280.338578
143.643685,0.007215,4.257331,0.404092,16461969.914876
140.399766,0.374826,0.209430,0.216386,11262252.363845
140.066959,0.693360,2.356654,0.273566,26548367.284791
144.070764,0.000824,1.262049,0.325330,15198972.995518
145.428555,0.005365,0.055031,0.410172,22364432.864622
140.838080,0.016561,0.229504,0.277941,8217520.968961
155.793111,0.000850,2.329256,0.826563,24371689.147180
