# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0175, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0175,0.0
151.481036,3.141116,4.227259,0.480825,44030234.327114
219.378381,3.138386,4.235635,2.092739,38588912.982768
140.857201,3.124971,0.197640,0.058197,12226797.538565
145.152419,3.136689,5.972981,0.371048,20228894.691827
140.392045,0.041198,0.371687,0.250319,36922370.408680
153.856419,3.137668,5.945584,0.667212,78435586.889518
141.162715,3.136888,3.598742,0.454244,107661417.883239
141.702443,3.137040,2.429165,0.403526,41914892.137024
144.457000,3.132435,6.246182,0.679100,40483969.361337
147.910956,3.140676,5.217351,0.783921,24311101.199020
143.853334,0.007610,1.154617,0.495598,39954759.814135
152.137766,0.006567,3.598466,0.669303,35392711.717473
142.294856,0.006703,4.701560,0.441094,17239141.249914
148.724601,0.007102,4.953152,0.838026,37432131.972523
140.075848,0.003998,1.624752,0.935972,56762305.433415
140.413203,0.959027,5.232824,0.249572,31263755.250253
140.057753,3.128275,0.380607,0.521456,32319182.347218
140.775305,0.012507,3.803183,0.227274,26813907.057592
152.350340,0.008580,1.782091,0.471813,40706873.170618
140.296990,0.014933,0.971661,0.469514,26009807.745588
140.179659,1.349002,1.041218,0.083241,35978021.216676
148.204277,0.003891,0.080691,0.531608,53045870.613237
140.660370,0.023160,4.595575,0.399335,37211846.161002
159.514987,3.137925,4.049810,0.687226,51612703.839470
140.569016,2.186299,1.206425,0.550539,80482487.138168
142.379707,0.013005,0.001831,0.358984,46996799.788888
140.058589,2.067873,4.189561,0.082285,16615309.783675
140.049143,2.563412,4.654751,0.040284,7084675.938240
142.060649,3.140638,1.292431,0.430882,40232641.576376
142.461922,0.002923,2.021246,0.368029,46461606.246806
147.315711,0.001833,4.667479,0.382222,39924465.840054
140.480321,0.571771,1.705140,0.102395,47630729.246491
142.985048,0.004318,2.179855,0.744904,32600430.106580
140.261865,0.009901,0.741193,0.473329,33326737.485143
140.010220,1.011889,4.209956,0.125727,37581357.844843
169.379293,0.002064,1.227912,1.775603,56082748.014852
144.129546,0.004275,0.453952,0.716706,35887139.294435
140.196886,0.008007,1.807046,0.409829,45106605.406159
