# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0599, s = 0.0 s
141.618130,3.140664,6.241360,0.549162,16268612.080316
140.792791,0.008301,3.972039,0.350155,22996118.324140
141.536560,3.120213,2.250900,0.486480,32175566.470097
142.274640,3.140648,3.439898,0.833049,30084534.259207
143.410656,3.132709,1.959213,0.385331,17709258.847673
154.872676,0.007104,4.778713,0.678402,21045709.992945
140.150834,0.006711,5.221059,0.555953,30433849.960329
140.202136,1.985594,5.769887,0.316456,29293524.936004
140.284044,0.008644,3.538965,0.296004,19047055.703030
152.030414,0.006146,0.665556,0.785859,18523456.151031
145.456997,0.000038,4.175453,0.608865,14086323.947521
146.232992,0.004177,0.290741,0.948289,18697366.002230
140.462266,3.134164,4.028883,0.374532,8716436.542082
144.634191,0.009050,2.234218,1.294378,23217152.135020
141.506940,0.003961,3.998117,0.447802,24324939.187180
142.377666,0.002970,5.093973,0.298021,21447385.649264
147.604246,3.133347,1.570376,0.551424,38533935.029808
141.707798,0.001627,1.826669,0.391228,12741421.098244
147.336333,3.138325,2.381927,0.881833,31686374.888655
142.331135,3.139430,5.783419,0.422806,16914883.527355
140.708252,0.005443,1.770546,0.407672,16293296.059196
140.055509,0.908549,0.438937,0.132142,24812634.769902
141.785989,3.062470,3.239437,0.677608,13962530.053441
140.702123,3.138200,0.496990,0.323368,11915629.804806
143.596806,0.003942,5.814987,0.245983,10224777.251524
140.850544,3.125603,5.613614,0.785695,38087753.411566
147.266613,3.139328,2.200037,0.414327,9912861.518404
141.885837,3.128151,4.685899,0.419096,13772538.216002
140.002676,2.639687,1.316977,0.092700,7721223.393601
144.510784,3.138014,4.411619,0.703403,16586885.807995
140.128974,0.963723,1.245406,0.253723,18662584.031990
145.824048,0.000241,2.859724,0.325248,15362036.855998
140.015868,2.992020,3.211172,0.268792,6602964.350399
142.524210,3.129780,4.408726,0.349037,16322094.034556
151.517995,3.136350,6.196626,0.786023,26071517.692788
140.299870,3.129266,3.852349,0.335573,16895061.544315
144.107509,3.135929,4.127511,0.855650,32021478.601937
149.274537,3.141017,0.854217,0.483083,18043240.561912
141.002318,0.011993,2.038045,0.527005,11949663.775686
141.337049,3.127942,2.154209,0.352076,13682404.293122
160.440617,3.136764,3.821582,1.255273,28410511.691520
142.151083,0.002979,3.739940,0.482319,20321272.612787
140.590694,3.132732,4.743964,0.185342,11305262.327045
