# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 7.74, s = 0.0 s
151.924561,3.136128,6.027196,8.143960,198593.830080
170.595092,3.139740,0.059736,8.270218,406911.651840
218.153667,0.001056,2.200625,7.969082,158575.864320
148.921419,3.128658,2.275937,7.990498,51611.955840
381.553807,0.000632,4.140256,8.028322,239733.794880
141.982364,3.126981,2.750471,8.273590,427107.634560
144.088093,3.137045,5.577742,8.021530,138753.881280
187.353894,3.141212,3.296240,8.098227,139501.880640
211.579567,0.026844,3.828991,8.331021,229635.803520
141.781332,0.009754,0.891980,8.169679,287979.753600
251.162463,0.006792,1.423628,7.928774,108833.906880
140.312600,0.003961,4.316325,8.098040,219911.811840
151.929440,3.141059,0.048368,7.916464,50489.956800
158.277867,3.129997,0.965540,8.071625,96117.917760
395.957879,0.013777,3.837876,8.244686,295459.747200
142.540472,0.841715,3.208264,8.390490,1841948.424000
142.142218,0.003335,4.367759,7.922582,66945.942720
459.981282,3.095184,5.062739,8.004842,178023.847680
277.155216,0.057336,2.682923,8.148811,383723.671680
147.020415,3.141502,1.096946,8.024087,107337.908160
140.870985,2.543166,5.201350,8.058793,486199.584000
151.763013,3.131064,2.874389,7.850146,79661.931840
162.552566,3.139364,0.486870,8.194770,218415.813120
191.372472,0.005330,0.738541,8.190593,216545.814720
183.156107,3.141383,4.450331,7.934561,81905.929920
160.170888,0.008248,3.377311,8.035482,157827.864960
172.342512,0.088928,0.984177,8.051503,356047.695360
232.541883,0.009094,5.632866,8.392167,136135.883520
167.937207,0.015469,1.067100,8.305100,174283.850880
170.717359,0.010516,2.668571,8.009331,87515.925120
214.543226,3.135449,2.950197,7.847940,43383.962880
151.451308,3.141469,4.171354,8.326012,342583.706880
184.573820,3.125914,3.722584,8.008629,89759.923200
214.130543,0.016244,1.223675,8.185176,443937.620160
201.517524,0.019958,0.985120,8.120527,158575.864320
373.137134,3.134876,2.116190,8.070557,183633.842880
204.281844,3.136213,6.038863,8.032581,149599.872000
190.045336,0.006438,0.453731,7.960712,127533.890880
208.795119,3.122133,1.097313,7.939525,108833.906880
194.041687,3.122016,2.535225,7.870633,48993.958080
165.347377,0.000901,3.528189,8.197997,255815.781120
219.598967,3.140912,3.288218,7.882824,42635.963520
155.726742,3.139695,3.361447,8.141144,204577.824960
447.529381,0.010068,5.490750,8.097027,260677.776960
148.687644,0.000448,2.417896,7.969107,79287.932160
147.338435,3.134498,5.921894,7.991513,67693.942080
143.697585,0.020216,1.948295,7.970299,121549.896000
253.314421,3.087702,3.442716,7.993109,77043.934080
147.131424,0.014329,6.117546,8.372726,276759.763200
149.587337,0.075757,3.931470,7.935596,45253.961280
409.724477,3.141357,5.452601,7.921490,79287.932160
226.960181,3.134674,4.386465,7.972102,102475.912320
207.933837,3.136249,3.588953,8.038809,136135.883520
293.264454,0.006113,2.345010,7.948471,78165.933120
240.326330,3.133934,0.476575,8.324420,136883.882880
422.188632,0.004517,4.235190,8.205885,274141.765440
145.699496,3.132101,2.794868,8.123549,802603.313280
160.179558,3.138810,5.752351,8.071114,128281.890240
193.760147,3.140518,1.024441,7.951405,103597.911360
230.508786,0.005757,4.376391,8.369771,924527.208960
313.107359,0.010413,1.683414,8.032447,126411.891840
140.349452,0.001699,2.335104,7.935011,136509.883200
281.480960,0.003097,1.267093,7.929749,97987.916160
163.977016,3.125336,1.558679,7.904696,129029.889600
371.049593,3.138396,2.545830,8.122271,191861.835840
152.406476,0.005929,4.033194,8.407429,506769.566400
146.060177,3.134684,0.333383,7.938297,104345.910720
351.676140,3.065096,0.227450,8.064049,99109.915200
142.681145,0.015943,5.406479,7.886470,50115.957120
175.853466,3.125388,1.120950,8.199317,186251.840640
187.461677,3.128816,3.001619,7.917228,55351.952640
245.792009,0.002094,5.010983,8.062651,234871.799040
268.190204,0.016356,5.301854,7.896103,28049.976000
201.495431,3.109887,3.031723,8.101483,192235.835520
178.263015,3.135066,2.811785,8.256657,175405.849920
154.944142,3.139307,3.093501,7.889616,32911.971840
140.639542,0.014650,1.005584,8.212877,196349.832000
219.677453,0.003252,4.872826,8.051210,211683.818880
