# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).
# First line contains initial point of trajectory:
1.0,1.5707963267948966,0,0.599,0.0
144.278440,3.136553,5.614486,1.184297,3462489.037440
150.445751,3.139429,5.103014,0.830046,1150049.016000
142.839457,3.129882,4.054780,0.892043,878151.248640
155.648349,0.002656,2.033425,0.949372,1700950.544640
159.635536,3.135319,0.154990,1.143356,3823772.728320
164.352674,3.135096,5.357309,1.307625,2553669.815040
145.452188,0.002016,2.575857,0.962874,952577.184960
164.829016,0.005465,3.422994,0.980290,1352008.843200
143.616900,3.137862,1.922628,1.200279,2191264.125120
146.863112,3.132695,3.193623,0.802590,887875.240320
148.827551,0.002647,1.812553,1.262400,6101056.779839
150.569114,0.008268,1.312897,0.787250,541925.536320
167.919683,0.000225,5.438394,1.071817,4297630.322880
150.221060,0.005796,1.234834,0.791129,1786596.471360
147.948768,3.139489,2.064980,0.797634,607375.480320
143.046191,3.136900,0.082817,0.735894,717331.386240
153.163159,0.004189,0.464648,0.932755,2756751.641280
142.421867,0.001373,3.329873,1.003096,2595557.779200
141.905032,3.135237,0.514538,0.920027,1298900.888640
141.729185,0.003711,0.572239,0.820825,1303014.885120
179.249723,3.137427,0.823858,1.098270,4181690.422080
147.038746,0.001667,0.244432,0.929753,1893560.379840
161.562712,3.138005,6.035306,0.775938,1378562.820480
140.219041,0.013783,3.129586,1.033916,4803651.889919
146.823147,0.004557,2.602360,0.862441,1041589.108800
141.365990,0.008852,4.525355,0.865548,832897.287360
145.364141,3.130103,5.383443,0.916284,1340040.853440
150.201835,3.135529,2.635048,1.217417,2000524.288320
143.504433,3.137906,5.873958,0.760744,617099.472000
153.942489,3.138507,4.192567,1.045515,2779565.621760
163.172723,0.000468,1.306022,1.068074,1997158.291200
155.354418,0.004249,0.950092,0.823835,1186326.984960
151.395253,0.009670,4.529987,0.848772,1374448.824000
140.776282,0.016883,1.276891,0.919774,931259.203200
159.118098,3.139646,6.090315,0.958466,842247.279360
148.262272,0.001436,3.230122,1.060244,3097465.349760
171.575993,0.003356,6.005866,1.192987,4916599.793279
140.822279,0.006466,4.477998,0.862144,2101130.202240
169.329159,3.140886,0.702976,0.973240,1199416.973760
156.173755,3.138871,0.018005,1.107579,1412222.791680
145.988097,3.141454,2.503412,0.964681,1847932.418880
151.027242,0.001008,0.744161,0.916448,816441.301440
173.552914,0.000345,2.508890,1.140983,1031865.117120
141.936870,3.140073,1.093772,0.906484,4007406.571200
145.756747,0.003840,4.992764,0.909290,1120503.041280
140.613815,3.133614,2.612725,0.814221,960057.178560
156.762335,0.003596,6.076173,0.852168,860199.264000
141.899640,0.010385,1.820775,0.880874,1424190.781440
152.559899,3.137171,2.032742,0.909614,3852944.703360
168.783395,0.005764,3.668090,1.211359,2620615.757760
149.508974,0.004590,6.101610,0.993692,2049518.246400
146.506946,0.008245,4.280822,0.880694,1540504.681920
144.568530,3.138066,3.464364,0.766020,738649.368000
150.434519,0.004257,1.043427,0.967816,2966191.462080
152.455082,0.008359,2.468436,1.563040,3791982.755520
145.770573,3.134585,1.059010,1.066120,1731244.518720
140.950141,3.129088,2.412904,0.952903,1650834.587520
140.946545,3.132836,0.676773,0.793267,471987.596160
155.486695,0.005808,4.657874,1.366341,2416785.932160
142.722080,3.132814,2.461644,0.817292,957813.180480
141.364569,3.131985,1.886712,0.875514,760341.349440
169.083026,3.133973,4.736153,1.093500,2501683.859520
143.840251,3.131395,4.521711,0.712979,571097.511360
141.888708,0.017433,2.941480,0.675146,371007.682560
141.596891,0.011092,1.137729,1.022168,2526741.838080
140.036149,0.007887,3.927698,0.943385,2124692.182080
141.749184,2.888228,5.504699,0.782203,909567.221760
145.171135,3.131390,1.454509,0.824940,1780986.476160
142.240356,3.126798,5.265983,0.808139,592041.493440
145.777267,3.136532,4.392020,0.874532,1083103.073280
140.707778,0.007379,1.743814,0.745653,1026255.121920
145.771372,3.139488,2.601751,1.055221,3221633.243520
144.689918,3.138346,0.524903,0.898518,792505.321920
148.450074,0.005838,0.323380,1.236454,2717481.674880
148.563837,0.002111,3.727296,0.874830,1296282.890880
159.161819,3.135219,0.488417,0.922687,808587.308160
161.030202,0.008293,6.079639,1.014094,1920114.357120
152.472559,0.004645,5.117228,0.803164,739023.367680
144.696602,0.005000,3.847033,0.776446,653377.440960
147.651260,3.139613,1.334256,0.916168,1117885.043520
152.178172,3.136563,1.756770,0.939944,1504226.712960
165.489864,3.136568,3.912889,0.929598,1179220.991040
159.404543,3.138941,3.708261,0.734049,702745.398720
140.057664,3.135209,6.078013,0.848319,1263370.919040
142.779171,0.006404,4.272792,0.764764,1007929.137600
148.782166,3.139033,4.791531,0.883220,924901.208640
158.033720,0.013893,0.833119,1.046298,1403620.799040
144.608154,3.138833,1.657779,0.824240,1460842.750080
165.426473,0.002975,4.535766,1.216200,2186776.128960
