# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.199, s = 0.0 s
1.0,1.5707963267948966,0.0,0.199,0.0
140.165887,3.130494,2.599470,0.644905,3375347.112000
140.681734,3.137782,5.072529,0.643952,3104197.344000
142.126588,0.005063,3.358417,0.373171,6482536.453439
141.373962,0.009879,0.603410,0.440163,5829159.012479
150.612899,3.136511,5.234453,0.634026,8674548.577922
154.797480,3.134468,0.094285,1.205677,21479549.621744
152.122173,3.137911,0.786275,0.758189,7430251.642560
145.452963,3.141469,0.556602,0.638076,6302268.607679
148.149376,0.005036,2.094541,1.176327,6121252.762559
147.474987,3.139038,1.658212,0.387874,4482760.164480
140.159297,0.000028,2.559367,0.278801,1631012.604480
140.309685,3.121811,1.906714,0.409265,1910390.365440
141.341620,0.004535,4.199172,0.798949,7724589.390721
143.457150,0.003283,3.370008,0.531698,2763857.635200
144.744214,3.135598,6.267698,0.878877,8235472.953601
140.233117,3.104080,2.108387,0.390337,3619942.902720
140.720375,0.011360,5.854710,0.522103,5650387.165439
145.263737,3.133763,2.354795,0.576934,6929840.070720
147.736924,0.008730,1.682897,0.780919,7683823.425601
156.647197,0.001740,2.153643,0.635803,13235100.675843
146.164277,0.001892,5.405666,0.409014,9561301.819203
140.907371,3.130852,3.690264,0.481937,4546714.109760
141.753013,3.138531,0.325370,0.557947,3165907.291200
143.028557,0.000670,6.028195,1.069132,6936946.064640
140.392910,0.006976,2.694427,0.684139,8157681.020161
145.763565,0.004811,3.106313,0.529512,4265092.350720
153.436213,3.136266,3.210121,0.858603,9027604.275842
140.363550,0.009515,2.002846,0.347285,2395093.950720
149.638979,3.135291,4.261962,0.610280,3913532.651520
140.091323,0.009879,1.699377,0.453275,6598102.354559
141.601616,3.140442,1.292548,1.001790,5795873.040959
142.811585,0.007081,5.093505,0.368082,5596905.211199
145.470001,3.139285,4.826231,0.807284,5923780.931519
142.753260,3.136247,2.600284,0.579803,4903883.804159
