# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0278, s = 0.0 s
1.0,1.5707963267948966,0.0,0.0278,0.0
140.386493,0.012606,0.317240,0.389954,48262040.706334
141.529915,3.139756,4.576489,0.834450,28345809.746879
142.360500,3.135783,1.760413,0.283033,23931865.523498
140.280251,1.554941,0.772311,0.106087,30466387.932489
144.495163,3.141099,2.177058,0.422790,24199275.294699
140.179594,0.534966,1.628739,0.246192,52209233.329073
140.990711,3.138047,1.844764,0.556746,29036213.156162
144.464655,0.001437,1.318275,0.518642,34868364.166110
140.094323,2.567274,4.999140,0.550364,49492873.653220
149.353183,0.003936,1.623343,0.721462,18883617.842870
140.361673,0.278364,3.923081,0.431108,62529006.499362
144.518857,3.129804,3.015622,0.609592,31303399.216333
141.635554,3.133179,2.780461,0.597378,22457558.784942
140.352992,3.136265,6.199349,0.434304,33612847.240344
142.805761,0.002176,5.362318,1.227016,18354034.295991
140.142267,0.139955,4.004872,0.126705,20228894.691827
146.424532,3.141476,2.295783,0.386369,26761173.102712
140.139471,2.905420,0.586336,0.061008,13706714.272322
146.396613,3.133727,2.529764,0.576674,50447320.836585
142.990675,0.002556,0.775029,0.783139,28546647.575040
140.650144,3.130689,2.798913,0.408582,35320155.779552
152.945150,0.001363,4.665755,0.729517,83188748.822661
144.622620,0.007834,2.164836,0.454146,18071664.537592
141.664881,3.134293,5.419628,0.433216,31057681.426572
158.187236,3.137115,5.664410,0.873122,31142205.354253
140.450642,0.007119,0.744886,0.326598,25957073.790708
142.400380,0.003736,2.633314,0.532526,53297572.397878
140.005464,0.368329,1.348190,0.085320,11619422.058246
155.229574,3.138462,6.276808,0.798052,25183642.452464
142.138656,0.002222,1.703538,0.321399,25529218.156786
150.425886,0.011910,4.270929,0.693528,48230624.733214
141.769888,3.138453,4.699785,0.380641,16947795.499194
143.092812,0.006188,4.232908,0.398219,19963728.918707
140.096159,3.076145,3.860427,0.326502,21633263.490224
146.280856,3.138839,4.039366,0.669832,39966353.804215
140.216797,0.505696,1.730325,0.349403,29781968.518086
140.044405,0.000622,0.774907,0.313496,25492940.187826
142.731558,0.024371,1.576830,0.381155,33545153.298264
140.802519,3.127760,5.814593,0.359409,14770369.362240
146.491308,3.134951,3.497687,0.924374,49826855.367462
148.808962,0.000366,5.666487,0.827701,19755037.097268
140.792775,3.134189,2.876840,0.357690,26707691.148471
149.214046,3.138918,3.421859,0.629187,29363088.876484
151.632785,3.134584,4.948729,0.455599,15575216.673598
140.530619,0.017402,2.700151,0.591641,32698418.022740
140.007870,2.089428,3.889870,0.195259,35690041.463074
140.001437,3.081664,3.524258,0.208875,17879802.701752
140.023262,3.093754,3.502592,0.223937,10181393.288644
147.617384,0.007254,2.739955,0.442523,14263225.796161
143.025166,0.000721,0.467455,0.427808,26536399.295031
140.516625,3.100928,3.291329,0.184872,14352985.719360
142.539430,3.127391,2.711872,0.801872,33581805.266904
140.519919,0.012276,3.241976,0.320350,52910856.728756
141.025532,3.126588,0.642520,0.266030,10973524.610885
140.161164,0.593316,0.338812,0.354376,29091191.109123
140.119818,2.206746,5.102630,0.322118,45266677.269200
142.282985,0.008296,4.963246,0.506446,80103625.462326
140.155695,0.008700,5.670886,0.414339,20982878.046705
140.209973,2.879276,2.023995,0.182188,52368557.192754
140.813302,0.011108,2.514521,0.291753,19306611.480949
140.065585,2.032309,3.545830,0.152735,38112437.390446
142.471450,3.134412,0.183572,0.424285,16744339.673275
140.105941,1.025279,1.192245,0.208292,55932774.143171
140.371112,2.903701,4.575971,0.417530,25508648.174386
145.633703,0.006784,0.190642,0.402416,31365483.163214
140.752740,3.123392,4.672456,0.439097,29878086.435847
147.071205,0.012142,3.747074,0.487825,26277965.516149
140.153996,3.095844,0.878049,0.678550,63875031.347689
140.929683,0.020200,5.081936,0.403077,38499153.059568
140.418045,0.005663,2.259416,0.400392,20933884.088625
145.388881,0.014400,5.350302,1.015773,75091655.750622
140.000548,0.720200,3.434047,0.358041,44649203.797517
143.416546,3.136066,1.659417,0.578661,38085509.413486
140.073156,3.134139,5.860956,0.263686,27748158.258236
140.412021,0.237055,1.539177,0.078686,14705667.417600
141.248786,0.010359,0.164992,0.435594,36816528.499240
140.831101,0.007894,5.186457,0.360395,25127542.500464
142.373256,3.139066,5.545476,0.623043,19923710.952947
163.450782,3.139905,6.192227,0.835283,32845025.897301
