# Initial point: r = 1.0 AU, th = 1.5707963268 rad, ph = 0.0 rad, ek = 0.0155, s = 0.0 s
1.0,1.5707963267948966,0,0.0155,0.0
143.310648,0.007333,4.813859,0.592355,39315968.360692
143.658967,3.135602,1.242486,0.353041,63934871.296489
140.245345,2.713066,6.251059,0.040595,14582621.522880
141.618669,0.013569,5.493375,0.528852,50341104.927464
140.121300,0.667003,3.736480,0.132487,33340949.472983
140.047905,3.113437,5.963524,0.439555,46705828.037847
152.437224,0.004183,6.022316,0.516161,16374079.990076
140.727571,3.114959,5.282441,0.392399,19742695.107828
145.088193,3.133652,4.036111,0.243145,52871960.762036
140.164414,3.133692,1.314891,0.575224,29731478.561286
143.594574,0.005455,2.076825,0.661885,45761478.845842
156.864142,0.000490,4.480269,0.626807,25353438.307185
144.665597,3.129558,5.598629,0.840006,41097328.836540
140.138507,3.138181,0.911602,0.904829,39765141.976374
140.510425,3.129376,0.708427,0.553069,63190985.932966
143.303159,3.128765,0.564154,0.646487,24443871.085421
140.485343,3.133375,4.601129,0.584680,74448750.300699
146.113616,0.003041,3.039911,0.874661,119406129.834001
140.263466,1.488132,1.444372,0.092124,22199499.005742
140.518357,3.086102,0.743451,0.328633,16877109.559675
142.395986,3.136466,2.967991,0.771537,19333913.457589
140.226618,1.236809,3.055915,0.217322,32649798.064340
142.583816,3.131099,2.465463,0.635150,44610307.830797
143.074548,3.125210,1.987922,0.758396,28161801.904318
140.098019,0.018446,0.040655,0.738548,44302132.094475
144.484163,0.007906,3.856222,0.402440,20664230.319346
149.452516,0.008265,0.390151,0.731291,34408344.559708
140.082703,1.669631,5.203533,0.214006,61108555.714716
140.015267,0.779208,2.074433,0.118838,42209603.884865
143.042690,3.134922,0.338698,1.218600,53011462.642677
141.424224,0.004811,4.705942,0.400807,35954085.237156
140.103692,1.826898,2.074228,0.038458,15090513.088319
147.823000,3.136677,5.073136,0.293011,19731475.117428
144.951880,0.002567,4.317678,0.635180,36976226.362600
140.033333,1.099310,2.290851,0.056157,17950862.640952
141.498899,0.008644,5.527290,0.875861,42198009.894785
140.011548,2.285652,0.072617,0.364320,54728869.173245
140.123861,2.446284,2.400258,0.158333,73656992.978136
150.230227,3.138400,5.056123,0.782775,28775161.379521
157.779446,3.134194,4.377031,1.023958,60531474.208473
146.082307,3.136556,5.898764,0.657712,23573947.829739
144.476423,0.007623,2.434197,0.758183,36835976.482600
140.027380,0.388302,4.080370,0.148595,61295181.555037
140.169829,0.661248,0.658886,0.043640,26305267.492789
144.759117,3.134972,2.797067,0.909804,52381647.181554
150.647591,0.006717,1.831909,1.123421,36045341.159076
145.328486,0.004323,1.766315,0.859450,73655870.979096
142.271635,3.136703,3.794985,0.827869,62129948.840801
147.210659,0.002921,2.945181,0.606249,37355836.037802
152.932508,3.141296,5.024783,0.549813,28399665.700799
173.697335,3.136839,4.954077,1.014923,59329439.236947
140.294516,1.963733,2.927105,0.120122,29105777.096643
145.278880,3.139826,5.069799,0.726106,49216861.889379
140.057630,2.132888,2.469654,0.082423,27290756.649594
148.209074,3.138386,0.375298,0.520232,71436556.877965
145.873726,0.004162,5.020289,0.448968,40496311.350777
140.411771,2.670082,0.389934,0.103206,31562580.994575
143.091037,3.126649,0.965717,0.850355,60668732.091034
140.271089,0.866755,5.694283,0.307925,39753547.986294
146.455420,0.007048,3.579704,0.889046,60290992.414232
149.032932,0.000592,0.440482,0.525662,42002408.062144
143.184824,0.005796,2.255566,0.671491,26657201.191671
153.538388,0.003546,4.386844,0.708094,20016462.873587
146.106241,3.138928,5.350214,0.843518,33846971.040025
140.102809,0.235925,5.942373,0.136686,15535572.707518
140.069662,2.164773,3.911677,0.077284,34039954.874906
148.333139,0.000328,2.510240,0.548705,67097412.590584
153.179452,3.136984,1.091490,0.901917,46064792.586324
140.357887,0.548105,4.439401,0.217511,25276394.373105
141.211829,0.022786,1.667233,0.506922,44396006.014156
140.087147,0.753257,2.425574,0.103465,24961486.642543
140.289939,3.128667,1.680298,0.606806,61882361.052639
144.996212,3.136613,1.869261,0.567421,26068151.695668
140.194186,1.103279,2.530457,0.088300,22149757.048302
150.770188,0.004814,2.999119,0.961164,49236683.872419
140.224020,0.570217,6.158397,0.062155,20395698.549106
146.148476,0.004098,4.441744,0.440862,81384574.366332
140.071830,2.560760,4.148022,0.239514,37544705.876203
142.357175,3.132341,2.142635,1.149677,84819761.427149
140.009105,1.223198,1.132618,0.073733,24291653.215660
140.005750,2.772504,4.201281,0.055734,28508873.607360
142.682873,0.006126,0.702248,0.787487,53356664.347319
141.624108,0.014324,3.490800,0.833266,44124108.246795
140.369559,0.006971,1.934776,0.404900,38916536.702450
144.542596,3.139073,3.055886,1.092848,117655437.331963
146.987267,3.133726,3.693481,0.555185,25159706.472944
173.609128,0.002642,5.523794,1.280765,30517999.888330
140.189520,2.071105,5.032514,0.081683,29177211.035523
155.717718,0.002136,2.485071,0.751231,32882799.864981
140.095407,0.003962,3.126983,0.628631,90181794.839334
144.160923,0.002131,1.345609,0.593262,78827164.554480
140.078730,2.735409,3.801760,0.066510,25602148.094386
140.354340,3.133743,2.763920,0.596266,32110864.525457
140.363322,0.012691,3.138889,0.531928,22767978.519341
140.196078,3.139098,2.222994,0.684296,42089923.987265
140.178838,1.135487,4.473007,0.063925,31061795.423052
140.055889,1.975872,3.246974,0.133577,47468039.385691
142.723361,0.004755,3.356255,0.229096,16172120.162876
157.215540,3.137367,4.098711,0.895641,68232875.619070
140.021052,0.642845,2.573984,0.202826,40870311.030779
140.050306,3.129459,1.309708,0.279010,31922742.686416
152.822651,3.117026,5.913075,0.444109,37498703.915563
140.093640,0.010290,1.446741,0.381228,24427789.099180
140.364055,0.011366,0.703028,0.335766,44239674.147915
140.207410,3.046305,4.725458,0.261026,33430709.396183
140.125344,2.081416,4.956683,0.123238,45465645.098961
148.072543,3.135742,5.736679,0.557905,67809507.981308
164.864781,0.004493,2.191080,0.833402,49636863.530021
145.001068,3.138313,0.781622,0.324820,48661846.364256
146.186481,3.139535,1.293278,0.602893,67013636.662264
160.624756,0.007618,5.090732,0.954203,60963817.838555
143.153098,0.007595,2.287543,0.289937,30368774.016009
140.148738,1.681118,4.921608,0.191455,20998212.033585
140.181149,0.430159,0.047069,0.298190,27524506.449595
140.100314,2.747918,0.221859,0.140390,24680986.882542
141.738366,3.138622,4.379490,0.694144,80068469.492406
142.494427,0.006331,3.154230,0.982244,40293229.524536
140.009084,2.587638,0.557936,0.180449,28152077.912638
146.725951,0.004739,1.855011,0.394201,27132180.785273
140.097067,0.485264,0.042276,0.063113,26911520.974072
140.081538,0.380625,4.563729,0.271397,69663050.395396
140.312974,2.219641,0.669130,0.207692,30220670.142728
140.343076,0.516166,2.543994,0.970628,29097923.103363
140.761843,0.097549,5.489835,0.061821,16293670.058876
140.124094,2.480896,0.669092,0.173882,32055886.572497
140.304539,3.132283,5.162264,0.378236,46318738.369045
144.783927,0.004782,0.951016,0.273309,17738430.822713
140.117462,0.004656,5.895146,0.435073,20016462.873587
153.410241,0.006343,0.140159,0.903552,53517484.209719
141.951775,0.000869,4.838072,0.597262,81892839.931455
141.042726,3.137483,0.361876,0.427103,29592724.680005
157.017100,3.135410,4.720100,0.771355,32189030.458578
140.446230,3.123286,2.313962,0.645960,54480159.386044
148.268991,0.001084,4.438228,0.666289,53279246.413558
155.553718,0.003508,2.576172,1.000854,53248578.439798
141.113921,0.017217,1.279997,0.235245,24708288.859182
140.236465,1.471261,4.972887,0.043840,15831406.454397
141.129158,0.017732,5.007457,0.485119,33351421.464023
140.235139,2.841806,5.868834,0.032062,7008006.003840
141.221199,3.119379,5.437412,0.697749,49019016.058658
140.393315,2.237085,4.223107,0.039943,28348801.744319
148.814010,0.003367,5.504960,0.468377,14055281.974081
141.643045,3.137032,3.845985,0.571598,40699019.177338
140.945680,3.128240,0.466145,0.213678,31087227.401292
146.963751,3.140700,1.335235,0.692023,56327343.805573
140.519992,0.882939,5.341014,0.063270,35671341.479074
145.282662,3.135743,3.940912,0.643625,54591985.290365
140.182803,2.364059,2.257054,0.068520,17621742.922553
145.512520,3.139910,3.960992,0.896823,36723776.578599
143.539476,3.141143,2.975991,0.356007,32207356.442898
149.747574,3.139514,2.655804,0.700358,42043922.026625
140.237062,2.783610,3.838281,0.189340,49780105.407462
140.102902,1.966613,2.871233,0.202564,41058432.869820
140.117752,3.124870,2.560691,0.148839,19859383.007988
147.464216,0.005215,6.155125,1.183937,21319477.758704
140.269363,2.506586,4.924899,0.121823,54289793.548923
140.757664,3.132956,1.471673,0.162349,31672162.900815
147.815929,0.010116,0.169885,0.734394,49160013.938019
140.111079,0.203830,5.109444,0.025740,4243774.368960
140.127627,0.730226,3.390852,0.062437,26124251.647669
140.324534,1.098989,5.050679,0.040045,25092760.530224
140.033563,2.935905,4.346382,0.173806,34484266.494749
165.410430,0.000436,0.852865,0.998220,45628708.959442
142.415734,3.134935,1.026969,1.008729,35991859.204836
143.815071,3.137918,2.733817,0.501353,48554882.455776
140.639163,0.002371,4.610366,0.331849,27794908.218237
140.693028,3.085192,2.370700,0.226813,39589362.126773
141.291605,3.137322,5.373336,0.368970,45985504.654163
140.176034,0.489223,1.534746,0.187362,29329054.905604
149.501186,3.137705,1.953582,0.552281,18598630.086711
142.499501,0.009445,3.434901,0.696560,36806430.507880
170.573613,0.000948,2.762905,0.792942,72316952.124689
140.373855,0.468553,4.861586,0.039582,20084904.815027
141.045960,3.128387,5.542076,0.747763,40147743.649016
148.329210,0.000907,5.610463,0.535774,53047740.611637
146.924463,0.002123,5.050088,0.459174,56489659.666694
140.071214,2.275916,3.319763,0.081318,27166588.755834
143.284710,0.003368,5.132138,0.336825,17457557.063033
140.384989,0.006822,1.818393,0.707917,71463484.854925
140.209885,3.123826,1.346770,0.296774,20237870.684147
146.420596,3.140394,5.738237,0.556407,35429737.685793
147.305378,3.136115,5.939427,0.673979,34283802.666268
140.343315,2.497191,5.607954,0.054508,19954752.926387
140.312403,0.569412,2.857393,0.189888,39999265.776055
142.650545,0.010795,2.916597,0.600209,36530044.744358
140.041461,2.544096,1.842340,0.104406,59514943.078228
161.985243,0.006295,5.330220,0.666928,45569243.010321
157.438343,3.138650,0.080234,1.134364,37726095.721004
143.224027,3.136495,2.843837,0.293904,32195014.453458
146.618281,3.133894,5.581400,0.611100,32376404.298258
143.180810,3.129150,1.226276,0.091893,21997913.178223
140.295448,2.852586,0.395218,0.171986,33234359.564183
144.051140,3.135987,2.584804,0.567986,30697519.734730
151.586473,3.139818,4.095911,0.649966,54722137.179005
156.976491,0.000805,2.846261,0.808177,52545459.041395
157.184175,0.006967,0.232942,0.703382,33362641.454423
140.343173,0.037772,1.805208,0.331771,43799476.524553
140.028589,1.050983,0.194783,0.118894,35368775.737953
154.719795,0.005002,2.864030,0.844458,78149851.133997
146.282705,0.003303,1.109664,0.315523,23091862.242220
140.100188,1.150481,5.234208,0.036755,15538190.705278
152.325595,3.137697,3.017812,0.711740,35547173.585314
142.722666,3.124878,2.263339,1.388725,82230187.642816
140.130554,0.010934,2.990895,0.282974,73981250.700697
158.619896,0.004483,2.240341,0.778744,70353827.804360
143.230820,0.002904,0.395121,0.729598,23232860.121580
140.406502,1.095266,0.673368,0.066405,27093284.818553
147.230938,0.000610,5.232121,0.474705,29059775.136003
140.107569,2.854876,5.916465,0.150541,19198899.573109
140.273787,1.837146,3.337712,0.187872,76442542.594789
140.406176,0.528697,3.901607,0.040750,22083559.104942
140.302214,2.727035,3.025896,0.069786,31176239.325133
144.123209,3.135926,4.170622,0.710809,28419861.683520
142.025178,0.000247,2.290022,0.914414,43848096.482953
140.189601,2.405249,0.435841,0.048112,27061120.846073
140.312538,2.576019,2.120696,0.205974,19842179.022708
